gate_id,family,stage,metric,direction,estimate,standard_error,bound,margin,cluster_count,passed,denominator
ab/c12/reset/vacuum_e/leakage_residence_rate,reset_leakage,round,leakage_residence_rate,upper,0.0013020833333333333,0.003446913081936959,0.006971750817943817,0.1,768,True,ab/c12/shared/vacuum_e/RESET: paired seed_position
ab/c12/reset/vacuum_f/rao_blackwell_reset_success,reset_leakage,round,rao_blackwell_reset_success,upper,0.0011132368102641848,0.0007241221041017719,0.002304311679551716,0.12,768,True,ab/c12/shared/vacuum_f/RESET: paired seed_position
ab/c12/reset/vacuum_f/leakage_residence_rate,reset_leakage,round,leakage_residence_rate,upper,0.0013020833333333333,0.01856386212112741,0.03183691927349681,0.1,768,True,ab/c12/shared/vacuum_f/RESET: paired seed_position
ab/c12/fault/step/terminal_density_trace_distance,fault_trajectory_tail,trajectory,terminal_density_trace_distance,upper,0.02527397184817703,0.09436521146261215,0.18049093218049728,0.15,256,False,ab/c12/fault/step: paired seed_position
ab/c12/fault/step/terminal_mean_photon_difference,fault_trajectory_tail,trajectory,terminal_mean_photon_difference,upper,0.011638460414752154,0.08371122692014013,0.14933117563090237,0.08,256,False,ab/c12/fault/step: paired seed_position
ab/c12/fault/step/terminal_level_probability_l1,fault_trajectory_tail,trajectory,terminal_level_probability_l1,upper,0.015625040092833047,0.011026858141844365,0.03376260770132512,0.1,256,True,ab/c12/fault/step: paired seed_position
ab/c12/fault/step/terminal_predictive_mean_l2,fault_trajectory_tail,trajectory,terminal_predictive_mean_l2,upper,0.008732732694829512,0.013379062155561705,0.030739331606614365,0.12,256,True,ab/c12/fault/step: paired seed_position
ab/c12/fault/step/terminal_predictive_covariance_frobenius,fault_trajectory_tail,trajectory,terminal_predictive_covariance_frobenius,upper,0.0006928651917858815,0.0011331123430400796,0.0025566691389788372,0.18,256,True,ab/c12/fault/step: paired seed_position
ab/c12/fault/step/terminal_paired_proper_score_per_sample,fault_trajectory_tail,trajectory,terminal_paired_proper_score_per_sample,upper,0.014510569471781254,0.013653031318135367,0.03696780755429825,0.0375,256,True,ab/c12/fault/step: paired seed_position
ab/c12/fault/step/terminal_leakage_residence_rate,fault_trajectory_tail,trajectory,terminal_leakage_residence_rate,upper,0.0078125,0.005513429182282041,0.016881283987416704,0.1,256,True,ab/c12/fault/step: paired seed_position
ab/c12/fault/step/terminal_drift_normalized_l2,fault_trajectory_tail,trajectory,terminal_drift_normalized_l2,upper,0.0038880309003342683,0.0032471472556922913,0.009229112841105253,0.15,256,True,ab/c12/fault/step: paired seed_position
ab/c12/fault/step/terminal_logical_survival,fault_trajectory_tail,trajectory,terminal_logical_survival,upper,0.0013936036792985727,0.001389186416250047,0.0036786119945791803,0.1,256,True,ab/c12/fault/step: paired seed_position
ab/c12/fault/telegraph/terminal_density_trace_distance,fault_trajectory_tail,trajectory,terminal_density_trace_distance,upper,0.027615214240132788,0.09142900619188019,0.17800254668341553,0.15,256,False,ab/c12/fault/telegraph: paired seed_position
ab/c12/fault/telegraph/terminal_mean_photon_difference,fault_trajectory_tail,trajectory,terminal_mean_photon_difference,upper,0.011019243034410379,0.07674088666421558,0.13724676879951725,0.08,256,False,ab/c12/fault/telegraph: paired seed_position
ab/c12/fault/telegraph/terminal_level_probability_l1,fault_trajectory_tail,trajectory,terminal_level_probability_l1,upper,0.01562503992938683,0.032021559544912585,0.06829581828747883,0.1,256,True,ab/c12/fault/telegraph: paired seed_position
ab/c12/fault/telegraph/terminal_predictive_mean_l2,fault_trajectory_tail,trajectory,terminal_predictive_mean_l2,upper,0.011110428057927202,0.02283776974516873,0.048675216454750585,0.12,256,True,ab/c12/fault/telegraph: paired seed_position
ab/c12/fault/telegraph/terminal_predictive_covariance_frobenius,fault_trajectory_tail,trajectory,terminal_predictive_covariance_frobenius,upper,0.0006159851447240174,0.001010840814380462,0.0022786703245283,0.18,256,True,ab/c12/fault/telegraph: paired seed_position
ab/c12/fault/telegraph/terminal_paired_proper_score_per_sample,fault_trajectory_tail,trajectory,terminal_paired_proper_score_per_sample,upper,0.0026238091729967987,0.01130090024225905,0.021212135924293368,0.0375,256,True,ab/c12/fault/telegraph: paired seed_position
ab/c12/fault/telegraph/terminal_leakage_residence_rate,fault_trajectory_tail,trajectory,terminal_leakage_residence_rate,upper,0.0078125,0.005513429182282041,0.016881283987416704,0.1,256,True,ab/c12/fault/telegraph: paired seed_position
ab/c12/fault/telegraph/terminal_drift_normalized_l2,fault_trajectory_tail,trajectory,terminal_drift_normalized_l2,upper,0.003888030900334259,0.0032471472556922965,0.009229112841105253,0.15,256,True,ab/c12/fault/telegraph: paired seed_position
ab/c12/fault/telegraph/terminal_logical_survival,fault_trajectory_tail,trajectory,terminal_logical_survival,upper,0.00042967658674389515,0.0022867980342308756,0.004191124627454048,0.1,256,True,ab/c12/fault/telegraph: paired seed_position
ab/c12/fault/burst/terminal_density_trace_distance,fault_trajectory_tail,trajectory,terminal_density_trace_distance,upper,0.026009810040633526,0.09033216663133008,0.17459300195456154,0.15,256,False,ab/c12/fault/burst: paired seed_position
ab/c12/fault/burst/terminal_mean_photon_difference,fault_trajectory_tail,trajectory,terminal_mean_photon_difference,upper,0.02346524927563937,0.09848674028970564,0.18546152124778936,0.08,256,False,ab/c12/fault/burst: paired seed_position
ab/c12/fault/burst/terminal_level_probability_l1,fault_trajectory_tail,trajectory,terminal_level_probability_l1,upper,0.023437500000009978,0.04759191430854135,0.10171923286397788,0.1,256,False,ab/c12/fault/burst: paired seed_position
ab/c12/fault/burst/terminal_predictive_mean_l2,fault_trajectory_tail,trajectory,terminal_predictive_mean_l2,upper,0.01594674070199498,0.03192005029482174,0.06845055120190593,0.12,256,True,ab/c12/fault/burst: paired seed_position
ab/c12/fault/burst/terminal_predictive_covariance_frobenius,fault_trajectory_tail,trajectory,terminal_predictive_covariance_frobenius,upper,0.0007540601652638555,0.0010110820513799376,0.0024171421446216807,0.18,256,True,ab/c12/fault/burst: paired seed_position
ab/c12/fault/burst/terminal_paired_proper_score_per_sample,fault_trajectory_tail,trajectory,terminal_paired_proper_score_per_sample,upper,0.014052172450219039,0.012312088927043054,0.034303756577214864,0.0375,256,True,ab/c12/fault/burst: paired seed_position
ab/c12/fault/burst/terminal_leakage_residence_rate,fault_trajectory_tail,trajectory,terminal_leakage_residence_rate,upper,0.0078125,0.005513429182282041,0.016881283987416704,0.1,256,True,ab/c12/fault/burst: paired seed_position
ab/c12/fault/burst/terminal_drift_normalized_l2,fault_trajectory_tail,trajectory,terminal_drift_normalized_l2,upper,0.0038880309003342653,0.0032471472556922947,0.009229112841105256,0.15,256,True,ab/c12/fault/burst: paired seed_position
ab/c12/fault/burst/terminal_logical_survival,fault_trajectory_tail,trajectory,terminal_logical_survival,upper,0.0004895055382078805,0.00247442167380425,0.0045595670029721334,0.1,256,True,ab/c12/fault/burst: paired seed_position
ab/c12/fault/compound/terminal_density_trace_distance,fault_trajectory_tail,trajectory,terminal_density_trace_distance,upper,0.0177198932859368,0.062414881624599926,0.12038323770190679,0.15,256,True,ab/c12/fault/compound: paired seed_position
ab/c12/fault/compound/terminal_mean_photon_difference,fault_trajectory_tail,trajectory,terminal_mean_photon_difference,upper,0.03772889827159108,0.09753117954839394,0.1981534126926221,0.08,256,False,ab/c12/fault/compound: paired seed_position
ab/c12/fault/compound/terminal_level_probability_l1,fault_trajectory_tail,trajectory,terminal_level_probability_l1,upper,3.9942270520257325e-08,0.011026830398603934,0.018137561917192947,0.1,256,True,ab/c12/fault/compound: paired seed_position
ab/c12/fault/compound/terminal_predictive_mean_l2,fault_trajectory_tail,trajectory,terminal_predictive_mean_l2,upper,0.0006052862690438805,0.0007717590851715739,0.001874716999421094,0.12,256,True,ab/c12/fault/compound: paired seed_position
ab/c12/fault/compound/terminal_predictive_covariance_frobenius,fault_trajectory_tail,trajectory,terminal_predictive_covariance_frobenius,upper,0.00047278971312616445,0.000930906427463324,0.0020039945266916506,0.18,256,True,ab/c12/fault/compound: paired seed_position
ab/c12/fault/compound/terminal_paired_proper_score_per_sample,fault_trajectory_tail,trajectory,terminal_paired_proper_score_per_sample,upper,3.056475218612574e-05,0.0018523915915439693,0.0030774777800716335,0.0375,256,True,ab/c12/fault/compound: paired seed_position
ab/c12/fault/compound/terminal_leakage_residence_rate,fault_trajectory_tail,trajectory,terminal_leakage_residence_rate,upper,0.0,0.0,0.0,0.1,256,True,ab/c12/fault/compound: paired seed_position
ab/c12/fault/compound/terminal_drift_normalized_l2,fault_trajectory_tail,trajectory,terminal_drift_normalized_l2,upper,0.0038880309003342223,0.0032471472556922986,0.00922911284110522,0.15,256,True,ab/c12/fault/compound: paired seed_position
ab/c12/fault/compound/terminal_logical_survival,fault_trajectory_tail,trajectory,terminal_logical_survival,upper,3.3118302943924236e-05,0.002979849980557389,0.004934535351235019,0.1,256,True,ab/c12/fault/compound: paired seed_position
mapping/c12/principal_singular,cutoff_mapping,round,principal_singular,lower,0.9999999999999997,0.0,0.9999999999999997,0.95,0,True,mapping cutoff 12
mapping/c12/projector_frobenius,cutoff_mapping,round,projector_frobenius,upper,1.3073841895904347e-15,0.0,1.3073841895904347e-15,0.3,0,True,mapping cutoff 12
ab/c16/shared/vacuum_g/IDLE/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0013024964177998026,0.011053344194493647,0.019483629706055675,0.1,768,True,ab/c16/shared/vacuum_g/IDLE: paired seed_position
ab/c16/shared/vacuum_g/IDLE/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c16/shared/vacuum_g/IDLE: paired seed_position
ab/c16/shared/vacuum_g/IDLE/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668119809536,0.0045125088081283534,0.010026583291681341,0.1,768,True,ab/c16/shared/vacuum_g/IDLE: paired seed_position
ab/c16/shared/vacuum_g/IDLE/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.779494068988588e-07,2.9322972866162594e-21,5.779494068988637e-07,0.12,768,True,ab/c16/shared/vacuum_g/IDLE: paired seed_position
ab/c16/shared/vacuum_g/IDLE/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.791266831241335e-07,0.0,9.791266831241335e-07,0.18,768,True,ab/c16/shared/vacuum_g/IDLE: paired seed_position
ab/c16/shared/vacuum_g/IDLE/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.404404778084569e-07,0.0,3.404404778084569e-07,0.24,768,True,ab/c16/shared/vacuum_g/IDLE: paired seed_position
ab/c16/shared/vacuum_g/IDLE/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.248183778557177e-09,0.0,1.248183778557177e-09,0.24,768,True,ab/c16/shared/vacuum_g/IDLE: paired seed_position
ab/c16/shared/vacuum_g/IDLE/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.4188848923844897e-05,7.042220106954489e-07,1.5347191052316363e-05,0.0375,768,True,ab/c16/shared/vacuum_g/IDLE: paired seed_position
ab/c16/shared/vacuum_g/IDLE/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_g/IDLE: paired seed_position
ab/c16/shared/vacuum_g/IDLE/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.9699279381936832e-10,1.267158432501734e-10,4.054218081816303e-10,0.12,768,True,ab/c16/shared/vacuum_g/IDLE: paired seed_position
ab/c16/shared/vacuum_g/X/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.001302498220747828,0.011029425327105808,0.019444288473228245,0.1,768,True,ab/c16/shared/vacuum_g/X: paired seed_position
ab/c16/shared/vacuum_g/X/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,5.786747983945092e-06,1.0025180261447589e-05,2.2276702097829465e-05,0.08,768,True,ab/c16/shared/vacuum_g/X: paired seed_position
ab/c16/shared/vacuum_g/X/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668119954125,0.004512508808128342,0.01002658329169578,0.1,768,True,ab/c16/shared/vacuum_g/X: paired seed_position
ab/c16/shared/vacuum_g/X/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.779451392083297e-07,0.0,5.779451392083297e-07,0.12,768,True,ab/c16/shared/vacuum_g/X: paired seed_position
ab/c16/shared/vacuum_g/X/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.791018363754827e-07,5.864594573232519e-21,9.791018363754924e-07,0.18,768,True,ab/c16/shared/vacuum_g/X: paired seed_position
ab/c16/shared/vacuum_g/X/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.404429664843889e-07,0.0,3.404429664843889e-07,0.24,768,True,ab/c16/shared/vacuum_g/X: paired seed_position
ab/c16/shared/vacuum_g/X/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.260272441960808e-09,0.0,1.260272441960808e-09,0.24,768,True,ab/c16/shared/vacuum_g/X: paired seed_position
ab/c16/shared/vacuum_g/X/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.395921425535046e-05,6.993708785410592e-07,1.510957698150296e-05,0.0375,768,True,ab/c16/shared/vacuum_g/X: paired seed_position
ab/c16/shared/vacuum_g/X/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_g/X: paired seed_position
ab/c16/shared/vacuum_g/X/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.1819045176188755e-09,1.0894101659309656e-09,2.973824780288229e-09,0.12,768,True,ab/c16/shared/vacuum_g/X: paired seed_position
ab/c16/shared/vacuum_g/Z/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0013024982207478276,0.011029425327105808,0.019444288473228245,0.1,768,True,ab/c16/shared/vacuum_g/Z: paired seed_position
ab/c16/shared/vacuum_g/Z/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,5.7867479839500255e-06,1.0025180261457116e-05,2.227670209785007e-05,0.08,768,True,ab/c16/shared/vacuum_g/Z: paired seed_position
ab/c16/shared/vacuum_g/Z/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668119954134,0.004512508808128342,0.01002658329169578,0.1,768,True,ab/c16/shared/vacuum_g/Z: paired seed_position
ab/c16/shared/vacuum_g/Z/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.779451392083297e-07,0.0,5.779451392083297e-07,0.12,768,True,ab/c16/shared/vacuum_g/Z: paired seed_position
ab/c16/shared/vacuum_g/Z/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.791018363754827e-07,5.864594573232519e-21,9.791018363754924e-07,0.18,768,True,ab/c16/shared/vacuum_g/Z: paired seed_position
ab/c16/shared/vacuum_g/Z/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.404429664843889e-07,0.0,3.404429664843889e-07,0.24,768,True,ab/c16/shared/vacuum_g/Z: paired seed_position
ab/c16/shared/vacuum_g/Z/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.260272441960808e-09,0.0,1.260272441960808e-09,0.24,768,True,ab/c16/shared/vacuum_g/Z: paired seed_position
ab/c16/shared/vacuum_g/Z/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.3585232902878393e-05,6.946013739803429e-07,1.4727750492155436e-05,0.0375,768,True,ab/c16/shared/vacuum_g/Z: paired seed_position
ab/c16/shared/vacuum_g/Z/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_g/Z: paired seed_position
ab/c16/shared/vacuum_g/Z/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.0608323495463072e-09,5.456315586877819e-10,1.9583163978330904e-09,0.12,768,True,ab/c16/shared/vacuum_g/Z: paired seed_position
ab/c16/shared/vacuum_g/XZ/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0013024992951963207,0.011005881429673344,0.019405563282592374,0.1,768,True,ab/c16/shared/vacuum_g/XZ: paired seed_position
ab/c16/shared/vacuum_g/XZ/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,1.1813036680876109e-05,2.0465437394242514e-05,4.547568560594419e-05,0.08,768,True,ab/c16/shared/vacuum_g/XZ: paired seed_position
ab/c16/shared/vacuum_g/XZ/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668120118998,0.004512508808128329,0.010026583291712247,0.1,768,True,ab/c16/shared/vacuum_g/XZ: paired seed_position
ab/c16/shared/vacuum_g/XZ/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.779180086540206e-07,0.0,5.779180086540206e-07,0.12,768,True,ab/c16/shared/vacuum_g/XZ: paired seed_position
ab/c16/shared/vacuum_g/XZ/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.790183681766155e-07,0.0,9.790183681766155e-07,0.18,768,True,ab/c16/shared/vacuum_g/XZ: paired seed_position
ab/c16/shared/vacuum_g/XZ/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.4044322261284066e-07,0.0,3.4044322261284066e-07,0.24,768,True,ab/c16/shared/vacuum_g/XZ: paired seed_position
ab/c16/shared/vacuum_g/XZ/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2994850751013587e-09,0.0,1.2994850751013587e-09,0.24,768,True,ab/c16/shared/vacuum_g/XZ: paired seed_position
ab/c16/shared/vacuum_g/XZ/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.4066281226823157e-05,6.978662025892919e-07,1.5214168981279006e-05,0.0375,768,True,ab/c16/shared/vacuum_g/XZ: paired seed_position
ab/c16/shared/vacuum_g/XZ/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_g/XZ: paired seed_position
ab/c16/shared/vacuum_g/XZ/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,3.7991221925389275e-10,3.741989591534912e-10,9.954147344189785e-10,0.12,768,True,ab/c16/shared/vacuum_g/XZ: paired seed_position
ab/c16/shared/vacuum_g/RESET/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,4.1295311708620946e-07,1.911536692709426e-24,4.1295311708620946e-07,0.1,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/shared/vacuum_g/RESET/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/shared/vacuum_g/RESET/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0,0.0,0.0,0.1,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/shared/vacuum_g/RESET/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.779253694073756e-07,2.9322972866162594e-21,5.779253694073805e-07,0.12,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/shared/vacuum_g/RESET/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.790654855126198e-07,5.864594573232519e-21,9.790654855126296e-07,0.18,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/shared/vacuum_g/RESET/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.404380493066128e-07,0.0,3.404380493066128e-07,0.24,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/shared/vacuum_g/RESET/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2765022372462909e-09,0.0,1.2765022372462909e-09,0.24,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/shared/vacuum_g/RESET/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.235879002091002e-05,6.78844098590421e-07,1.3475389198611077e-05,0.0375,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/shared/vacuum_g/RESET/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/shared/vacuum_g/RESET/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,8.384715023419212e-11,5.667562784243178e-11,1.770702622505679e-10,0.12,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/shared/vacuum_g/HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0013024964177999491,0.011053344194493645,0.019483629706055817,0.1,768,True,ab/c16/shared/vacuum_g/HOLD: paired seed_position
ab/c16/shared/vacuum_g/HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c16/shared/vacuum_g/HOLD: paired seed_position
ab/c16/shared/vacuum_g/HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.002604166811981515,0.0045125088081283534,0.010026583291681903,0.1,768,True,ab/c16/shared/vacuum_g/HOLD: paired seed_position
ab/c16/shared/vacuum_g/HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.77949441307968e-07,2.9322972866162594e-21,5.779494413079729e-07,0.12,768,True,ab/c16/shared/vacuum_g/HOLD: paired seed_position
ab/c16/shared/vacuum_g/HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.791267729310703e-07,5.864594573232519e-21,9.7912677293108e-07,0.18,768,True,ab/c16/shared/vacuum_g/HOLD: paired seed_position
ab/c16/shared/vacuum_g/HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.4044048091708135e-07,0.0,3.4044048091708135e-07,0.24,768,True,ab/c16/shared/vacuum_g/HOLD: paired seed_position
ab/c16/shared/vacuum_g/HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.248142256216056e-09,0.0,1.248142256216056e-09,0.24,768,True,ab/c16/shared/vacuum_g/HOLD: paired seed_position
ab/c16/shared/vacuum_g/HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.4030030946993321e-05,7.022532104481425e-07,1.5185134687237264e-05,0.0375,768,True,ab/c16/shared/vacuum_g/HOLD: paired seed_position
ab/c16/shared/vacuum_g/HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_g/HOLD: paired seed_position
ab/c16/shared/vacuum_g/HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.085096908173864e-07,1.0825832743843852e-07,2.865787933522021e-07,0.12,768,True,ab/c16/shared/vacuum_g/HOLD: paired seed_position
ab/c16/shared/vacuum_g/LKG_HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.001302496417799859,0.011053344194493647,0.01948362970605573,0.1,768,True,ab/c16/shared/vacuum_g/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_g/LKG_HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c16/shared/vacuum_g/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_g/LKG_HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668119811717,0.004512508808128353,0.010026583291681558,0.1,768,True,ab/c16/shared/vacuum_g/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_g/LKG_HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.779494279221666e-07,2.9322972866162594e-21,5.779494279221715e-07,0.12,768,True,ab/c16/shared/vacuum_g/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_g/LKG_HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.79126737000938e-07,0.0,9.79126737000938e-07,0.18,768,True,ab/c16/shared/vacuum_g/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_g/LKG_HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.404404800289029e-07,0.0,3.404404800289029e-07,0.24,768,True,ab/c16/shared/vacuum_g/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_g/LKG_HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2481592426283328e-09,0.0,1.2481592426283328e-09,0.24,768,True,ab/c16/shared/vacuum_g/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_g/LKG_HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.41902416520683e-05,7.041866432768431e-07,1.5348525606312996e-05,0.0375,768,True,ab/c16/shared/vacuum_g/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_g/LKG_HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_g/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_g/LKG_HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,6.155480511155034e-09,5.5426325556638205e-09,1.5272299773197977e-08,0.12,768,True,ab/c16/shared/vacuum_g/LKG_HOLD: paired seed_position
ab/c16/shared/one_g/IDLE/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0026045786705123364,0.012730077595930618,0.02354369297555249,0.1,768,True,ab/c16/shared/one_g/IDLE: paired seed_position
ab/c16/shared/one_g/IDLE/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,1.17487477230456e-06,1.1745826600616154e-06,3.1068913208612162e-06,0.08,768,True,ab/c16/shared/one_g/IDLE: paired seed_position
ab/c16/shared/one_g/IDLE/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208333478819567,0.0052083333331436514,0.013775279452213154,0.1,768,True,ab/c16/shared/one_g/IDLE: paired seed_position
ab/c16/shared/one_g/IDLE/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.782414478231353e-07,2.9322972866162594e-21,5.782414478231402e-07,0.12,768,True,ab/c16/shared/one_g/IDLE: paired seed_position
ab/c16/shared/one_g/IDLE/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.789444943365278e-07,0.0,9.789444943365278e-07,0.18,768,True,ab/c16/shared/one_g/IDLE: paired seed_position
ab/c16/shared/one_g/IDLE/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.4061209741587106e-07,0.0,3.4061209741587106e-07,0.24,768,True,ab/c16/shared/one_g/IDLE: paired seed_position
ab/c16/shared/one_g/IDLE/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.247831171724556e-09,0.0,1.247831171724556e-09,0.24,768,True,ab/c16/shared/one_g/IDLE: paired seed_position
ab/c16/shared/one_g/IDLE/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,9.765487019267917e-06,5.154384982355393e-07,1.0613307902561064e-05,0.0375,768,True,ab/c16/shared/one_g/IDLE: paired seed_position
