gate_id,family,contrast,scenario,logical_state,stage,metric,cutoff_or_increment,backend_or_pair,estimate,quantization_bound,conservative_point,margin,passed,cluster_count,statistical_role,qualification_effect
fault/scalar/level_probability_l1/28->32/step/B/1/early_post_change,fault_scalar,within_backend_cutoff,step,1,early_post_change,level_probability_l1,28->32,B,1.6443329324445656e-16,0.0,1.6443329324445656e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/step/B/1/late_post_change,fault_scalar,within_backend_cutoff,step,1,late_post_change,level_probability_l1,28->32,B,1.1268506596557534e-15,0.0,1.1268506596557534e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/step/B/1/pre_change,fault_scalar,within_backend_cutoff,step,1,pre_change,level_probability_l1,28->32,B,2.886698424778137e-15,0.0,2.886698424778137e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/+/phase_0,fault_scalar,within_backend_cutoff,telegraph,+,phase_0,level_probability_l1,28->32,A,5.5034416354828e-16,0.0,5.5034416354828e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/+/phase_1,fault_scalar,within_backend_cutoff,telegraph,+,phase_1,level_probability_l1,28->32,A,2.4421876234277655e-16,0.0,2.4421876234277655e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/+/phase_2,fault_scalar,within_backend_cutoff,telegraph,+,phase_2,level_probability_l1,28->32,A,1.5388485758802919e-15,0.0,1.5388485758802919e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/+/phase_3,fault_scalar,within_backend_cutoff,telegraph,+,phase_3,level_probability_l1,28->32,A,9.493467595835332e-14,0.0,9.493467595835332e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/+i/phase_0,fault_scalar,within_backend_cutoff,telegraph,+i,phase_0,level_probability_l1,28->32,A,2.5778624843381773e-13,0.0,2.5778624843381773e-13,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/+i/phase_1,fault_scalar,within_backend_cutoff,telegraph,+i,phase_1,level_probability_l1,28->32,A,1.3224802069570047e-18,0.0,1.3224802069570047e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/+i/phase_2,fault_scalar,within_backend_cutoff,telegraph,+i,phase_2,level_probability_l1,28->32,A,0.1666666666666665,0.0,0.1666666666666665,0.1,False,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/+i/phase_3,fault_scalar,within_backend_cutoff,telegraph,+i,phase_3,level_probability_l1,28->32,A,3.395314176875528e-16,0.0,3.395314176875528e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/-/phase_0,fault_scalar,within_backend_cutoff,telegraph,-,phase_0,level_probability_l1,28->32,A,1.7146669127456808e-17,0.0,1.7146669127456808e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/-/phase_1,fault_scalar,within_backend_cutoff,telegraph,-,phase_1,level_probability_l1,28->32,A,5.0790921812034074e-17,0.0,5.0790921812034074e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/-/phase_2,fault_scalar,within_backend_cutoff,telegraph,-,phase_2,level_probability_l1,28->32,A,2.0693171785330445e-19,0.0,2.0693171785330445e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/-/phase_3,fault_scalar,within_backend_cutoff,telegraph,-,phase_3,level_probability_l1,28->32,A,3.3717871992487985e-17,0.0,3.3717871992487985e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/-i/phase_0,fault_scalar,within_backend_cutoff,telegraph,-i,phase_0,level_probability_l1,28->32,A,1.1527557850682288e-15,0.0,1.1527557850682288e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/-i/phase_1,fault_scalar,within_backend_cutoff,telegraph,-i,phase_1,level_probability_l1,28->32,A,1.1522391234023643e-14,0.0,1.1522391234023643e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/-i/phase_2,fault_scalar,within_backend_cutoff,telegraph,-i,phase_2,level_probability_l1,28->32,A,1.3765939195417836e-11,0.0,1.3765939195417836e-11,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/-i/phase_3,fault_scalar,within_backend_cutoff,telegraph,-i,phase_3,level_probability_l1,28->32,A,9.414254941629913e-13,0.0,9.414254941629913e-13,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/0/phase_0,fault_scalar,within_backend_cutoff,telegraph,0,phase_0,level_probability_l1,28->32,A,5.033226680508366e-16,0.0,5.033226680508366e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/0/phase_1,fault_scalar,within_backend_cutoff,telegraph,0,phase_1,level_probability_l1,28->32,A,2.8911259751988186e-15,0.0,2.8911259751988186e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/0/phase_2,fault_scalar,within_backend_cutoff,telegraph,0,phase_2,level_probability_l1,28->32,A,1.0908818644899564e-18,0.0,1.0908818644899564e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/0/phase_3,fault_scalar,within_backend_cutoff,telegraph,0,phase_3,level_probability_l1,28->32,A,2.752918237141625e-16,0.0,2.752918237141625e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/1/phase_0,fault_scalar,within_backend_cutoff,telegraph,1,phase_0,level_probability_l1,28->32,A,5.398963675821689e-17,0.0,5.398963675821689e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/1/phase_1,fault_scalar,within_backend_cutoff,telegraph,1,phase_1,level_probability_l1,28->32,A,2.0450160392049844e-14,0.0,2.0450160392049844e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/1/phase_2,fault_scalar,within_backend_cutoff,telegraph,1,phase_2,level_probability_l1,28->32,A,5.510285359855776e-19,0.0,5.510285359855776e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/A/1/phase_3,fault_scalar,within_backend_cutoff,telegraph,1,phase_3,level_probability_l1,28->32,A,1.4079101798545068e-18,0.0,1.4079101798545068e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/+/phase_0,fault_scalar,within_backend_cutoff,telegraph,+,phase_0,level_probability_l1,28->32,B,2.8478728958847743e-16,0.0,2.8478728958847743e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/+/phase_1,fault_scalar,within_backend_cutoff,telegraph,+,phase_1,level_probability_l1,28->32,B,1.2506010699407144e-15,0.0,1.2506010699407144e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/+/phase_2,fault_scalar,within_backend_cutoff,telegraph,+,phase_2,level_probability_l1,28->32,B,3.3065985141671e-15,0.0,3.3065985141671e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/+/phase_3,fault_scalar,within_backend_cutoff,telegraph,+,phase_3,level_probability_l1,28->32,B,5.331624637741004e-16,0.0,5.331624637741004e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/+i/phase_0,fault_scalar,within_backend_cutoff,telegraph,+i,phase_0,level_probability_l1,28->32,B,7.604666056058213e-16,0.0,7.604666056058213e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/+i/phase_1,fault_scalar,within_backend_cutoff,telegraph,+i,phase_1,level_probability_l1,28->32,B,3.4988660313944173e-13,0.0,3.4988660313944173e-13,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/+i/phase_2,fault_scalar,within_backend_cutoff,telegraph,+i,phase_2,level_probability_l1,28->32,B,4.507938110537533e-18,0.0,4.507938110537533e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/+i/phase_3,fault_scalar,within_backend_cutoff,telegraph,+i,phase_3,level_probability_l1,28->32,B,1.230206590146549e-15,0.0,1.230206590146549e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/-/phase_0,fault_scalar,within_backend_cutoff,telegraph,-,phase_0,level_probability_l1,28->32,B,2.6559712552534837e-15,0.0,2.6559712552534837e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/-/phase_1,fault_scalar,within_backend_cutoff,telegraph,-,phase_1,level_probability_l1,28->32,B,3.9305486106084226e-18,0.0,3.9305486106084226e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/-/phase_2,fault_scalar,within_backend_cutoff,telegraph,-,phase_2,level_probability_l1,28->32,B,1.2509249097782923e-15,0.0,1.2509249097782923e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/-/phase_3,fault_scalar,within_backend_cutoff,telegraph,-,phase_3,level_probability_l1,28->32,B,1.7456611643530077e-16,0.0,1.7456611643530077e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/-i/phase_0,fault_scalar,within_backend_cutoff,telegraph,-i,phase_0,level_probability_l1,28->32,B,1.1818020771958598e-16,0.0,1.1818020771958598e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/-i/phase_1,fault_scalar,within_backend_cutoff,telegraph,-i,phase_1,level_probability_l1,28->32,B,5.8322176270566325e-18,0.0,5.8322176270566325e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/-i/phase_2,fault_scalar,within_backend_cutoff,telegraph,-i,phase_2,level_probability_l1,28->32,B,1.6443558124848188e-14,0.0,1.6443558124848188e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/-i/phase_3,fault_scalar,within_backend_cutoff,telegraph,-i,phase_3,level_probability_l1,28->32,B,8.741257528742532e-18,0.0,8.741257528742532e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/0/phase_0,fault_scalar,within_backend_cutoff,telegraph,0,phase_0,level_probability_l1,28->32,B,0.11111111111111148,0.0,0.11111111111111148,0.1,False,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/0/phase_1,fault_scalar,within_backend_cutoff,telegraph,0,phase_1,level_probability_l1,28->32,B,0.1666666666666667,0.0,0.1666666666666667,0.1,False,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/0/phase_2,fault_scalar,within_backend_cutoff,telegraph,0,phase_2,level_probability_l1,28->32,B,0.1666666666667744,0.0,0.1666666666667744,0.1,False,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/0/phase_3,fault_scalar,within_backend_cutoff,telegraph,0,phase_3,level_probability_l1,28->32,B,0.16666666666668487,0.0,0.16666666666668487,0.1,False,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/1/phase_0,fault_scalar,within_backend_cutoff,telegraph,1,phase_0,level_probability_l1,28->32,B,3.692370837542488e-15,0.0,3.692370837542488e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/1/phase_1,fault_scalar,within_backend_cutoff,telegraph,1,phase_1,level_probability_l1,28->32,B,3.410289052438249e-16,0.0,3.410289052438249e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/1/phase_2,fault_scalar,within_backend_cutoff,telegraph,1,phase_2,level_probability_l1,28->32,B,2.88424938696401e-16,0.0,2.88424938696401e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/28->32/telegraph/B/1/phase_3,fault_scalar,within_backend_cutoff,telegraph,1,phase_3,level_probability_l1,28->32,B,4.2945397348073198e-16,0.0,4.2945397348073198e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/+/burst_active,fault_scalar,within_backend_cutoff,burst,+,burst_active,level_probability_l1,32->36,A,4.643210811460731e-17,0.0,4.643210811460731e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/+/pre_burst,fault_scalar,within_backend_cutoff,burst,+,pre_burst,level_probability_l1,32->36,A,6.574900032222928e-18,0.0,6.574900032222928e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/+/recovery,fault_scalar,within_backend_cutoff,burst,+,recovery,level_probability_l1,32->36,A,4.440462502893712e-15,0.0,4.440462502893712e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/+/terminal,fault_scalar,within_backend_cutoff,burst,+,terminal,level_probability_l1,32->36,A,4.803243434340723e-16,0.0,4.803243434340723e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/+i/burst_active,fault_scalar,within_backend_cutoff,burst,+i,burst_active,level_probability_l1,32->36,A,1.889814681304682e-18,0.0,1.889814681304682e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/+i/pre_burst,fault_scalar,within_backend_cutoff,burst,+i,pre_burst,level_probability_l1,32->36,A,1.618117467302895e-14,0.0,1.618117467302895e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/+i/recovery,fault_scalar,within_backend_cutoff,burst,+i,recovery,level_probability_l1,32->36,A,1.4911395425222677e-17,0.0,1.4911395425222677e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/+i/terminal,fault_scalar,within_backend_cutoff,burst,+i,terminal,level_probability_l1,32->36,A,7.85177957557705e-18,0.0,7.85177957557705e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/-/burst_active,fault_scalar,within_backend_cutoff,burst,-,burst_active,level_probability_l1,32->36,A,1.1104784952874504e-16,0.0,1.1104784952874504e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/-/pre_burst,fault_scalar,within_backend_cutoff,burst,-,pre_burst,level_probability_l1,32->36,A,1.3349783610403067e-17,0.0,1.3349783610403067e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/-/recovery,fault_scalar,within_backend_cutoff,burst,-,recovery,level_probability_l1,32->36,A,3.0024906768874194e-18,0.0,3.0024906768874194e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/-/terminal,fault_scalar,within_backend_cutoff,burst,-,terminal,level_probability_l1,32->36,A,4.487158459644478e-22,0.0,4.487158459644478e-22,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/-i/burst_active,fault_scalar,within_backend_cutoff,burst,-i,burst_active,level_probability_l1,32->36,A,6.202115667183004e-16,0.0,6.202115667183004e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/-i/pre_burst,fault_scalar,within_backend_cutoff,burst,-i,pre_burst,level_probability_l1,32->36,A,3.593361367405474e-16,0.0,3.593361367405474e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/-i/recovery,fault_scalar,within_backend_cutoff,burst,-i,recovery,level_probability_l1,32->36,A,6.405910959891361e-13,0.0,6.405910959891361e-13,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/-i/terminal,fault_scalar,within_backend_cutoff,burst,-i,terminal,level_probability_l1,32->36,A,9.868211514888552e-23,0.0,9.868211514888552e-23,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/0/burst_active,fault_scalar,within_backend_cutoff,burst,0,burst_active,level_probability_l1,32->36,A,1.1765984848096377e-16,0.0,1.1765984848096377e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/0/pre_burst,fault_scalar,within_backend_cutoff,burst,0,pre_burst,level_probability_l1,32->36,A,1.3951295248011029e-16,0.0,1.3951295248011029e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/0/recovery,fault_scalar,within_backend_cutoff,burst,0,recovery,level_probability_l1,32->36,A,5.903954331361137e-19,0.0,5.903954331361137e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/0/terminal,fault_scalar,within_backend_cutoff,burst,0,terminal,level_probability_l1,32->36,A,3.2906364381865003e-21,0.0,3.2906364381865003e-21,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/1/burst_active,fault_scalar,within_backend_cutoff,burst,1,burst_active,level_probability_l1,32->36,A,4.859850182538191e-15,0.0,4.859850182538191e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/1/pre_burst,fault_scalar,within_backend_cutoff,burst,1,pre_burst,level_probability_l1,32->36,A,1.3789873814019387e-17,0.0,1.3789873814019387e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/1/recovery,fault_scalar,within_backend_cutoff,burst,1,recovery,level_probability_l1,32->36,A,1.3424078092288388e-19,0.0,1.3424078092288388e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/A/1/terminal,fault_scalar,within_backend_cutoff,burst,1,terminal,level_probability_l1,32->36,A,3.971558590627081e-23,0.0,3.971558590627081e-23,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/+/burst_active,fault_scalar,within_backend_cutoff,burst,+,burst_active,level_probability_l1,32->36,B,1.1829029750112742e-17,0.0,1.1829029750112742e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/+/pre_burst,fault_scalar,within_backend_cutoff,burst,+,pre_burst,level_probability_l1,32->36,B,5.129899432663627e-18,0.0,5.129899432663627e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/+/recovery,fault_scalar,within_backend_cutoff,burst,+,recovery,level_probability_l1,32->36,B,2.009230329633603e-17,0.0,2.009230329633603e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/+/terminal,fault_scalar,within_backend_cutoff,burst,+,terminal,level_probability_l1,32->36,B,1.0187493412101718e-24,0.0,1.0187493412101718e-24,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/+i/burst_active,fault_scalar,within_backend_cutoff,burst,+i,burst_active,level_probability_l1,32->36,B,2.0178245237648998e-14,0.0,2.0178245237648998e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/+i/pre_burst,fault_scalar,within_backend_cutoff,burst,+i,pre_burst,level_probability_l1,32->36,B,1.3462810633338013e-16,0.0,1.3462810633338013e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/+i/recovery,fault_scalar,within_backend_cutoff,burst,+i,recovery,level_probability_l1,32->36,B,2.3196671670268477e-17,0.0,2.3196671670268477e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/+i/terminal,fault_scalar,within_backend_cutoff,burst,+i,terminal,level_probability_l1,32->36,B,2.1442706865781257e-19,0.0,2.1442706865781257e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/-/burst_active,fault_scalar,within_backend_cutoff,burst,-,burst_active,level_probability_l1,32->36,B,3.983424012326666e-16,0.0,3.983424012326666e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/-/pre_burst,fault_scalar,within_backend_cutoff,burst,-,pre_burst,level_probability_l1,32->36,B,6.281403964008725e-16,0.0,6.281403964008725e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/-/recovery,fault_scalar,within_backend_cutoff,burst,-,recovery,level_probability_l1,32->36,B,1.774169749471757e-16,0.0,1.774169749471757e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/-/terminal,fault_scalar,within_backend_cutoff,burst,-,terminal,level_probability_l1,32->36,B,8.87094738626384e-17,0.0,8.87094738626384e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/-i/burst_active,fault_scalar,within_backend_cutoff,burst,-i,burst_active,level_probability_l1,32->36,B,1.910476164126062e-15,0.0,1.910476164126062e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/-i/pre_burst,fault_scalar,within_backend_cutoff,burst,-i,pre_burst,level_probability_l1,32->36,B,7.385313855446804e-18,0.0,7.385313855446804e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/-i/recovery,fault_scalar,within_backend_cutoff,burst,-i,recovery,level_probability_l1,32->36,B,9.219587376186955e-19,0.0,9.219587376186955e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/-i/terminal,fault_scalar,within_backend_cutoff,burst,-i,terminal,level_probability_l1,32->36,B,4.226926765160568e-24,0.0,4.226926765160568e-24,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/0/burst_active,fault_scalar,within_backend_cutoff,burst,0,burst_active,level_probability_l1,32->36,B,2.433066988086691e-15,0.0,2.433066988086691e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/0/pre_burst,fault_scalar,within_backend_cutoff,burst,0,pre_burst,level_probability_l1,32->36,B,2.6618067054632384e-18,0.0,2.6618067054632384e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/32->36/burst/B/0/recovery,fault_scalar,within_backend_cutoff,burst,0,recovery,level_probability_l1,32->36,B,3.0344986440183424e-17,0.0,3.0344986440183424e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
