analog_allocated_bytes_first_measured_decode,analog_errors,analog_ler,analog_runtime_seconds,analog_seconds_per_decode,certified_integer_box_bound,ci,cpd_allocated_bytes_first_measured_decode,cpd_errors,cpd_ler,cpd_runtime_seconds,cpd_seconds_per_decode,crossing_sigma,dimension,distance,distance_gap,errors,evidence,fidelity,ler,lower_distance,may_be_replaced_by_three_size_fit,median_allocated_bytes_per_measured_decode,median_seconds_per_decode,method,mismatch,official,official_distance,offset,oracle_distance,p95_seconds_per_decode,pair,paired_error_difference,quantity,record_type,sample,samples,seed,seed_clusters,seed_ler_standard_error,sigma,trials,value,value_state
153664,512,0.256,0.8577092999999996,0.0004288546499999998,,,159728,492,0.246,0.9609359999999993,0.0004804679999999997,,,5,,,,,,,,,,paired,,,,,,,,-20,,seed_cell,,,61820020,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
151840,536,0.268,0.9202767000000017,0.00046013835000000084,,,158224,487,0.2435,1.0706169,0.00053530845,,,5,,,,,,,,,,paired,,,,,,,,-49,,seed_cell,,,61820021,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,527,0.2635,0.8540091999999986,0.0004270045999999993,,,159664,525,0.2625,0.7488800999999993,0.0003744400499999996,,,5,,,,,,,,,,paired,,,,,,,,-2,,seed_cell,,,61820022,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
155488,491,0.2455,0.910171900000001,0.0004550859500000005,,,161744,452,0.226,0.9538925999999994,0.00047694629999999973,,,5,,,,,,,,,,paired,,,,,,,,-39,,seed_cell,,,61820023,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,472,0.236,0.8963661999999973,0.0004481830999999987,,,159120,466,0.233,0.8555944999999999,0.00042779725,,,5,,,,,,,,,,paired,,,,,,,,-6,,seed_cell,,,61820024,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,481,0.2405,0.8172253999999975,0.00040861269999999876,,,158672,467,0.2335,0.9203831999999996,0.0004601915999999998,,,5,,,,,,,,,,paired,,,,,,,,-14,,seed_cell,,,61820025,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,519,0.2595,0.6869631000000015,0.00034348155000000076,,,160704,498,0.249,0.871145999999999,0.0004355729999999995,,,5,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820026,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,536,0.268,0.8876344999999993,0.00044381724999999965,,,158128,492,0.246,0.9153188000000004,0.0004576594000000002,,,5,,,,,,,,,,paired,,,,,,,,-44,,seed_cell,,,61820027,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,487,0.2435,0.9371607000000011,0.0004685803500000005,,,159616,489,0.2445,0.8551067000000008,0.0004275533500000004,,,5,,,,,,,,,,paired,,,,,,,,2,,seed_cell,,,61820028,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,511,0.2555,0.8241260000000009,0.00041206300000000044,,,159136,472,0.236,1.125945399999998,0.000562972699999999,,,5,,,,,,,,,,paired,,,,,,,,-39,,seed_cell,,,61820029,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,537,0.2685,1.0283445999999996,0.0005141722999999998,,,160768,510,0.255,0.7378969999999998,0.0003689484999999999,,,5,,,,,,,,,,paired,,,,,,,,-27,,seed_cell,,,61820030,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,509,0.2545,0.9003288999999997,0.00045016444999999985,,,160208,504,0.252,0.8557463999999996,0.0004278731999999998,,,5,,,,,,,,,,paired,,,,,,,,-5,,seed_cell,,,61820031,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
152448,519,0.2595,1.1124691999999996,0.0005562345999999998,,,157632,497,0.2485,0.7408040999999986,0.0003704020499999993,,,5,,,,,,,,,,paired,,,,,,,,-22,,seed_cell,,,61820032,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,542,0.271,0.8856537,0.00044282684999999997,,,162192,521,0.2605,0.9747793000000015,0.00048738965000000073,,,5,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820001,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,570,0.285,0.9329075999999984,0.0004664537999999992,,,157040,525,0.2625,0.9093650000000009,0.0004546825000000004,,,5,,,,,,,,,,paired,,,,,,,,-45,,seed_cell,,,61820002,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
151840,596,0.298,1.0286240000000002,0.0005143120000000001,,,158768,573,0.2865,0.8421755000000001,0.00042108775000000004,,,5,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820003,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
152448,546,0.273,0.8026067999999994,0.0004013033999999997,,,158176,514,0.257,0.9705120000000007,0.00048525600000000037,,,5,,,,,,,,,,paired,,,,,,,,-32,,seed_cell,,,61820004,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
156096,562,0.281,0.8638333999999999,0.00043191669999999993,,,160064,544,0.272,0.9982642999999995,0.0004991321499999997,,,5,,,,,,,,,,paired,,,,,,,,-18,,seed_cell,,,61820005,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
152448,553,0.2765,0.867754299999999,0.0004338771499999995,,,157632,517,0.2585,0.8754483000000003,0.00043772415000000017,,,5,,,,,,,,,,paired,,,,,,,,-36,,seed_cell,,,61820006,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
151840,577,0.2885,0.9122971999999984,0.0004561485999999992,,,157680,562,0.281,0.9265019999999992,0.0004632509999999996,,,5,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820007,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,579,0.2895,0.8296477999999999,0.00041482389999999996,,,161744,593,0.2965,0.9860568999999998,0.0004930284499999999,,,5,,,,,,,,,,paired,,,,,,,,14,,seed_cell,,,61820008,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,591,0.2955,0.8425189999999997,0.00042125949999999985,,,160256,554,0.277,1.013366599999999,0.0005066832999999995,,,5,,,,,,,,,,paired,,,,,,,,-37,,seed_cell,,,61820009,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,592,0.296,0.8277550999999993,0.00041387754999999964,,,161200,553,0.2765,0.9461443000000004,0.0004730721500000002,,,5,,,,,,,,,,paired,,,,,,,,-39,,seed_cell,,,61820010,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,614,0.307,0.9791674999999994,0.0004895837499999997,,,160704,577,0.2885,0.8835899000000005,0.00044179495000000023,,,5,,,,,,,,,,paired,,,,,,,,-37,,seed_cell,,,61820011,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,577,0.2885,0.9250932999999996,0.0004625466499999998,,,159616,549,0.2745,0.9983486000000001,0.0004991743000000001,,,5,,,,,,,,,,paired,,,,,,,,-28,,seed_cell,,,61820012,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,573,0.2865,0.9125072999999991,0.00045625364999999957,,,161248,550,0.275,0.9909344999999998,0.00049546725,,,5,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820013,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,568,0.284,0.9797604999999968,0.0004898802499999984,,,159664,555,0.2775,0.9291982999999997,0.00046459914999999984,,,5,,,,,,,,,,paired,,,,,,,,-13,,seed_cell,,,61820014,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,561,0.2805,0.8782456000000006,0.0004391228000000003,,,159664,537,0.2685,0.984762500000001,0.0004923812500000005,,,5,,,,,,,,,,paired,,,,,,,,-24,,seed_cell,,,61820015,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,551,0.2755,0.8855269000000003,0.00044276345000000014,,,160800,536,0.268,0.9535168999999997,0.00047675844999999986,,,5,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820016,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,517,0.2585,0.9485924000000009,0.0004742962000000004,,,160160,514,0.257,0.8725800000000012,0.00043629000000000064,,,5,,,,,,,,,,paired,,,,,,,,-3,,seed_cell,,,61820017,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,592,0.296,0.8080432999999998,0.0004040216499999999,,,159616,580,0.29,0.9230119000000003,0.0004615059500000002,,,5,,,,,,,,,,paired,,,,,,,,-12,,seed_cell,,,61820018,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
156096,581,0.2905,0.8563351000000003,0.00042816755000000016,,,161696,544,0.272,0.8108163999999985,0.00040540819999999926,,,5,,,,,,,,,,paired,,,,,,,,-37,,seed_cell,,,61820019,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,550,0.275,0.9074938999999997,0.0004537469499999999,,,159168,529,0.2645,0.8436496000000003,0.00042182480000000017,,,5,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820020,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,567,0.2835,0.8244351999999988,0.00041221759999999943,,,159664,547,0.2735,1.0036232999999999,0.0005018116499999999,,,5,,,,,,,,,,paired,,,,,,,,-20,,seed_cell,,,61820021,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,544,0.272,0.9415652999999997,0.00047078264999999984,,,158672,555,0.2775,0.9478963999999992,0.0004739481999999996,,,5,,,,,,,,,,paired,,,,,,,,11,,seed_cell,,,61820022,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,571,0.2855,0.8911398999999997,0.0004455699499999998,,,157040,533,0.2665,1.0546333999999988,0.0005273166999999994,,,5,,,,,,,,,,paired,,,,,,,,-38,,seed_cell,,,61820023,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,565,0.2825,0.9398653000000006,0.0004699326500000003,,,159584,539,0.2695,0.8377714000000009,0.0004188857000000005,,,5,,,,,,,,,,paired,,,,,,,,-26,,seed_cell,,,61820024,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,573,0.2865,0.9031978999999996,0.0004515989499999998,,,159120,558,0.279,0.9543720000000022,0.00047718600000000113,,,5,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820025,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,569,0.2845,1.024335399999999,0.0005121676999999995,,,159072,531,0.2655,0.800130700000002,0.000400065350000001,,,5,,,,,,,,,,paired,,,,,,,,-38,,seed_cell,,,61820026,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
155488,577,0.2885,1.0872541,0.00054362705,,,161648,546,0.273,0.8349747999999988,0.0004174873999999994,,,5,,,,,,,,,,paired,,,,,,,,-31,,seed_cell,,,61820027,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
152448,554,0.277,0.881296499999999,0.0004406482499999995,,,157088,542,0.271,0.9533501000000003,0.00047667505000000015,,,5,,,,,,,,,,paired,,,,,,,,-12,,seed_cell,,,61820028,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
155488,550,0.275,1.0417562999999999,0.00052087815,,,161216,514,0.257,0.8827732000000007,0.00044138660000000036,,,5,,,,,,,,,,paired,,,,,,,,-36,,seed_cell,,,61820029,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,601,0.3005,0.9581616000000013,0.00047908080000000065,,,159616,575,0.2875,0.8176777999999997,0.00040883889999999984,,,5,,,,,,,,,,paired,,,,,,,,-26,,seed_cell,,,61820030,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,588,0.294,0.9230566000000014,0.0004615283000000007,,,160752,562,0.281,1.0101652999999995,0.0005050826499999997,,,5,,,,,,,,,,paired,,,,,,,,-26,,seed_cell,,,61820031,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
151840,551,0.2755,0.922293299999999,0.00046114664999999947,,,157136,544,0.272,0.9273299000000002,0.0004636649500000001,,,5,,,,,,,,,,paired,,,,,,,,-7,,seed_cell,,,61820032,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
152448,634,0.317,1.0378013000000001,0.0005189006500000001,,,158176,618,0.309,0.812200499999999,0.0004061002499999995,,,5,,,,,,,,,,paired,,,,,,,,-16,,seed_cell,,,61820001,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
151232,638,0.319,0.8522395000000007,0.00042611975000000034,,,158272,602,0.301,0.9926882999999984,0.0004963441499999992,,,5,,,,,,,,,,paired,,,,,,,,-36,,seed_cell,,,61820002,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,642,0.321,0.9505528999999997,0.00047527644999999984,,,158576,614,0.307,0.9357218000000014,0.0004678609000000007,,,5,,,,,,,,,,paired,,,,,,,,-28,,seed_cell,,,61820003,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,645,0.3225,0.8947799000000005,0.00044738995000000024,,,158624,608,0.304,1.0099942999999991,0.0005049971499999996,,,5,,,,,,,,,,paired,,,,,,,,-37,,seed_cell,,,61820004,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,645,0.3225,0.8579088000000012,0.0004289544000000006,,,158080,620,0.31,0.9738452000000004,0.0004869226000000002,,,5,,,,,,,,,,paired,,,,,,,,-25,,seed_cell,,,61820005,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
151840,626,0.313,0.9584109000000005,0.0004792054500000003,,,157152,603,0.3015,0.9082366999999991,0.00045411834999999957,,,5,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820006,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
156096,643,0.3215,0.8903180000000003,0.00044515900000000015,,,160064,602,0.301,0.9830918999999988,0.0004915459499999994,,,5,,,,,,,,,,paired,,,,,,,,-41,,seed_cell,,,61820007,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,652,0.326,0.884104399999999,0.0004420521999999995,,,158672,610,0.305,0.9400433000000001,0.00047002165000000005,,,5,,,,,,,,,,paired,,,,,,,,-42,,seed_cell,,,61820008,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,622,0.311,0.8775253,0.00043876265,,,158096,602,0.301,0.9656808000000016,0.0004828404000000008,,,5,,,,,,,,,,paired,,,,,,,,-20,,seed_cell,,,61820009,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
151840,603,0.3015,0.8870630000000003,0.0004435315000000001,,,158224,585,0.2925,0.9068590000000005,0.00045342950000000026,,,5,,,,,,,,,,paired,,,,,,,,-18,,seed_cell,,,61820010,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
156096,646,0.323,0.8841947000000003,0.0004420973500000002,,,160608,606,0.303,0.9689018999999993,0.00048445094999999966,,,5,,,,,,,,,,paired,,,,,,,,-40,,seed_cell,,,61820011,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,624,0.312,0.8680015000000005,0.0004340007500000003,,,158624,605,0.3025,0.9598277000000001,0.00047991385,,,5,,,,,,,,,,paired,,,,,,,,-19,,seed_cell,,,61820012,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,628,0.314,0.9154963000000003,0.0004577481500000001,,,161216,588,0.294,0.9876292999999992,0.0004938146499999995,,,5,,,,,,,,,,paired,,,,,,,,-40,,seed_cell,,,61820013,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,654,0.327,0.9588386000000003,0.0004794193000000002,,,158624,615,0.3075,0.8738539000000002,0.0004369269500000001,,,5,,,,,,,,,,paired,,,,,,,,-39,,seed_cell,,,61820014,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,638,0.319,0.8959541000000002,0.0004479770500000001,,,159760,611,0.3055,0.9438030999999981,0.00047190154999999904,,,5,,,,,,,,,,paired,,,,,,,,-27,,seed_cell,,,61820015,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
156096,644,0.322,0.9252381000000005,0.00046261905000000023,,,160608,615,0.3075,1.0116107,0.00050580535,,,5,,,,,,,,,,paired,,,,,,,,-29,,seed_cell,,,61820016,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,653,0.3265,0.9863154000000002,0.0004931577000000001,,,159760,632,0.316,0.8227353000000016,0.0004113676500000008,,,5,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820017,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,625,0.3125,0.8762992999999997,0.0004381496499999998,,,158080,613,0.3065,0.9976346000000007,0.0004988173000000004,,,5,,,,,,,,,,paired,,,,,,,,-12,,seed_cell,,,61820018,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,636,0.318,0.9535069999999991,0.00047675349999999953,,,158128,615,0.3075,0.8764113000000011,0.00043820565000000054,,,5,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820019,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,626,0.313,0.7471578999999997,0.00037357894999999984,,,160704,606,0.303,1.099293199999997,0.0005496465999999986,,,5,,,,,,,,,,paired,,,,,,,,-20,,seed_cell,,,61820020,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,620,0.31,0.7816973000000006,0.0003908486500000003,,,159616,591,0.2955,1.0677112000000002,0.0005338556000000001,,,5,,,,,,,,,,paired,,,,,,,,-29,,seed_cell,,,61820021,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
156096,653,0.3265,0.9188500000000001,0.000459425,,,161696,637,0.3185,1.0515954999999997,0.0005257977499999999,,,5,,,,,,,,,,paired,,,,,,,,-16,,seed_cell,,,61820022,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
152448,636,0.318,0.8927454000000001,0.0004463727000000001,,,158192,631,0.3155,0.9716696999999995,0.0004858348499999998,,,5,,,,,,,,,,paired,,,,,,,,-5,,seed_cell,,,61820023,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
155488,646,0.323,0.8564773,0.00042823865,,,159568,623,0.3115,0.9832108000000003,0.0004916054000000001,,,5,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820024,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,656,0.328,0.9102409999999986,0.0004551204999999993,,,161248,617,0.3085,0.8924154000000016,0.00044620770000000084,,,5,,,,,,,,,,paired,,,,,,,,-39,,seed_cell,,,61820025,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,615,0.3075,0.9759699999999994,0.0004879849999999997,,,158624,600,0.3,0.8246676999999997,0.0004123338499999998,,,5,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820026,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,648,0.324,0.9544577000000009,0.0004772288500000004,,,160800,639,0.3195,0.9489865000000014,0.0004744932500000007,,,5,,,,,,,,,,paired,,,,,,,,-9,,seed_cell,,,61820027,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,629,0.3145,0.8720141000000007,0.0004360070500000003,,,159072,623,0.3115,0.9464654999999983,0.00047323274999999914,,,5,,,,,,,,,,paired,,,,,,,,-6,,seed_cell,,,61820028,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
155488,628,0.314,0.9558782000000001,0.00047793910000000007,,,160672,610,0.305,0.9806838999999995,0.0004903419499999997,,,5,,,,,,,,,,paired,,,,,,,,-18,,seed_cell,,,61820029,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,615,0.3075,0.9161778000000007,0.00045808890000000036,,,160752,590,0.295,0.9500866000000014,0.0004750433000000007,,,5,,,,,,,,,,paired,,,,,,,,-25,,seed_cell,,,61820030,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,629,0.3145,0.960781099999999,0.0004803905499999995,,,160208,606,0.303,0.8757051000000005,0.0004378525500000002,,,5,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820031,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,615,0.3075,0.9293743999999987,0.00046468719999999934,,,161248,589,0.2945,0.8931926000000006,0.00044659630000000027,,,5,,,,,,,,,,paired,,,,,,,,-26,,seed_cell,,,61820032,,,0.61,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,729,0.3645,0.8838417999999999,0.0004419208999999999,,,158672,697,0.3485,0.9627442000000006,0.0004813721000000003,,,5,,,,,,,,,,paired,,,,,,,,-32,,seed_cell,,,61820001,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,677,0.3385,0.8923028000000005,0.00044615140000000024,,,159120,664,0.332,0.8973124000000003,0.00044865620000000014,,,5,,,,,,,,,,paired,,,,,,,,-13,,seed_cell,,,61820002,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
152448,669,0.3345,0.938113700000002,0.000469056850000001,,,158720,645,0.3225,0.9572807999999986,0.0004786403999999993,,,5,,,,,,,,,,paired,,,,,,,,-24,,seed_cell,,,61820003,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
156096,695,0.3475,0.8953184999999987,0.0004476592499999993,,,160624,649,0.3245,0.9301877999999996,0.0004650938999999998,,,5,,,,,,,,,,paired,,,,,,,,-46,,seed_cell,,,61820004,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,722,0.361,0.9662382999999997,0.00048311914999999984,,,159632,692,0.346,0.8823900999999998,0.00044119504999999993,,,5,,,,,,,,,,paired,,,,,,,,-30,,seed_cell,,,61820005,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,674,0.337,0.7770245999999993,0.00038851229999999965,,,161152,631,0.3155,0.8934806000000005,0.00044674030000000026,,,5,,,,,,,,,,paired,,,,,,,,-43,,seed_cell,,,61820006,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154272,715,0.3575,0.8457093999999998,0.00042285469999999993,,,159664,676,0.338,0.8189553000000004,0.0004094776500000002,,,5,,,,,,,,,,paired,,,,,,,,-39,,seed_cell,,,61820007,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,697,0.3485,0.9953388000000002,0.0004976694000000001,,,159168,673,0.3365,1.0430387000000017,0.0005215193500000008,,,5,,,,,,,,,,paired,,,,,,,,-24,,seed_cell,,,61820008,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,709,0.3545,0.8751352000000003,0.0004375676000000002,,,160160,650,0.325,0.9853407000000003,0.0004926703500000002,,,5,,,,,,,,,,paired,,,,,,,,-59,,seed_cell,,,61820009,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
154880,653,0.3265,0.8697063,0.00043485315,,,159616,647,0.3235,0.9012868000000009,0.0004506434000000005,,,5,,,,,,,,,,paired,,,,,,,,-6,,seed_cell,,,61820010,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
155488,697,0.3485,0.9182279000000008,0.00045911395000000036,,,160656,675,0.3375,0.8867733000000001,0.00044338665000000005,,,5,,,,,,,,,,paired,,,,,,,,-22,,seed_cell,,,61820011,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153056,678,0.339,0.9270549000000007,0.00046352745000000035,,,157584,671,0.3355,0.8900274000000004,0.0004450137000000002,,,5,,,,,,,,,,paired,,,,,,,,-7,,seed_cell,,,61820012,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,651,0.3255,0.7932627,0.00039663135,,,159168,618,0.309,1.031251699999999,0.0005156258499999994,,,5,,,,,,,,,,paired,,,,,,,,-33,,seed_cell,,,61820013,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
153664,675,0.3375,0.9052501999999993,0.00045262509999999967,,,159168,647,0.3235,0.7257558,0.0003628779,,,5,,,,,,,,,,paired,,,,,,,,-28,,seed_cell,,,61820014,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
156704,681,0.3405,1.1013908999999977,0.0005506954499999989,,,163232,649,0.3245,0.7224392999999998,0.00036121964999999987,,,5,,,,,,,,,,paired,,,,,,,,-32,,seed_cell,,,61820015,,,0.62,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
