row_type,restart_index,restart_seed,split,cutoff,epoch,metric,value,secondary_value,checkpoint_sha256,detail_json
training_epoch,0,601,training,,1,mean_reward,0.29869653412061614,3.7495472975421933,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2859185409781064, ""control_residual_rms"": 0.0014941781475844684, ""control_slew_rms"": 0.0006753589531130619, ""epoch"": 1, ""gradient_norm_before_clip"": 3.7495472975421933, ""ground_outcome_fraction"": 0.7583333333333333, ""loss"": -0.641608125938952, ""mean_reward"": 0.29869653412061614, ""score_path"": 0.3429115918452227}"
training_epoch,0,601,training,,2,mean_reward,0.25572475000610073,1.7213229278457662,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2844088514295061, ""control_residual_rms"": 0.001583906432961476, ""control_slew_rms"": 0.0010987920455362383, ""epoch"": 2, ""gradient_norm_before_clip"": 1.7213229278457662, ""ground_outcome_fraction"": 0.5833333333333334, ""loss"": -0.8901025846800114, ""mean_reward"": 0.25572475000610073, ""score_path"": 0.6343778347110717}"
training_epoch,0,601,training,,3,mean_reward,0.2260750450228293,1.0008439860366884,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2814921611091723, ""control_residual_rms"": 0.00223753256140676, ""control_slew_rms"": 0.0012506628818148146, ""epoch"": 3, ""gradient_norm_before_clip"": 1.0008439860366884, ""ground_outcome_fraction"": 0.7, ""loss"": -1.0311032493943546, ""mean_reward"": 0.2260750450228293, ""score_path"": 0.8050282044372322}"
training_epoch,0,601,training,,4,mean_reward,0.3276130397029101,3.015720858778044,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2837982050388592, ""control_residual_rms"": 0.002721736430639124, ""control_slew_rms"": 0.0013471332859112623, ""epoch"": 4, ""gradient_norm_before_clip"": 3.015720858778044, ""ground_outcome_fraction"": 0.6916666666666667, ""loss"": -0.18727865046594808, ""mean_reward"": 0.3276130397029101, ""score_path"": -0.14033438914473587}"
training_epoch,0,601,training,,5,mean_reward,0.1932360205659537,1.5022217229236188,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2792700958152139, ""control_residual_rms"": 0.003024739603497787, ""control_slew_rms"": 0.0016763101999527797, ""epoch"": 5, ""gradient_norm_before_clip"": 1.5022217229236188, ""ground_outcome_fraction"": 0.6416666666666666, ""loss"": -1.514218846759278, ""mean_reward"": 0.1932360205659537, ""score_path"": 1.320982826312915}"
training_epoch,0,601,training,,6,mean_reward,0.377433576835271,3.7373093991467696,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.28417826986621675, ""control_residual_rms"": 0.003996879757538626, ""control_slew_rms"": 0.0016426680319311818, ""epoch"": 6, ""gradient_norm_before_clip"": 3.7373093991467696, ""ground_outcome_fraction"": 0.7916666666666666, ""loss"": 0.20697022201933957, ""mean_reward"": 0.377433576835271, ""score_path"": -0.5844037986678765}"
training_epoch,0,601,training,,7,mean_reward,0.1931347473352083,1.4533929948912483,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.27962609373966635, ""control_residual_rms"": 0.0037747181650345405, ""control_slew_rms"": 0.0022087426658806515, ""epoch"": 7, ""gradient_norm_before_clip"": 1.4533929948912483, ""ground_outcome_fraction"": 0.6166666666666667, ""loss"": -1.4429954614037983, ""mean_reward"": 0.1931347473352083, ""score_path"": 1.2498607142598603}"
training_epoch,0,601,training,,8,mean_reward,0.39485651969596447,2.6568773900316733,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2853876150374813, ""control_residual_rms"": 0.0046628656615437325, ""control_slew_rms"": 0.0022433198281029956, ""epoch"": 8, ""gradient_norm_before_clip"": 2.6568773900316733, ""ground_outcome_fraction"": 0.7166666666666667, ""loss"": 0.41942107991812755, ""mean_reward"": 0.39485651969596447, ""score_path"": -0.814277599346344}"
training_epoch,0,601,training,,9,mean_reward,0.3249846126703919,1.5999106336652134,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.28736746491912685, ""control_residual_rms"": 0.004969806948399376, ""control_slew_rms"": 0.0026152820065994003, ""epoch"": 9, ""gradient_norm_before_clip"": 1.5999106336652134, ""ground_outcome_fraction"": 0.7083333333333334, ""loss"": -0.1347186312449602, ""mean_reward"": 0.3249846126703919, ""score_path"": -0.1902659811100449}"
training_epoch,0,601,training,,10,mean_reward,0.22548483850954915,1.5893980751254246,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.284273333598648, ""control_residual_rms"": 0.004613692381782601, ""control_slew_rms"": 0.0030947195232867305, ""epoch"": 10, ""gradient_norm_before_clip"": 1.5893980751254246, ""ground_outcome_fraction"": 0.5583333333333333, ""loss"": -1.014719362895364, ""mean_reward"": 0.22548483850954915, ""score_path"": 0.7892345246944492}"
training_epoch,0,601,training,,11,mean_reward,0.18587959465709708,1.3849865220320787,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2793536466515704, ""control_residual_rms"": 0.005644261669922559, ""control_slew_rms"": 0.003093261648106333, ""epoch"": 11, ""gradient_norm_before_clip"": 1.3849865220320787, ""ground_outcome_fraction"": 0.6333333333333333, ""loss"": -1.3840920956785785, ""mean_reward"": 0.18587959465709708, ""score_path"": 1.198212501435741}"
training_epoch,0,601,training,,12,mean_reward,0.15257029746983164,1.6970876868604419,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.27301447919248345, ""control_residual_rms"": 0.006991617462351475, ""control_slew_rms"": 0.0028836508861830846, ""epoch"": 12, ""gradient_norm_before_clip"": 1.6970876868604419, ""ground_outcome_fraction"": 0.7333333333333333, ""loss"": -1.5700585624894394, ""mean_reward"": 0.15257029746983164, ""score_path"": 1.4174882655915895}"
training_epoch,0,601,training,,13,mean_reward,0.2973570824540912,2.914092419526102,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.27423160935556384, ""control_residual_rms"": 0.007145631083967492, ""control_slew_rms"": 0.0032593657417752954, ""epoch"": 13, ""gradient_norm_before_clip"": 2.914092419526102, ""ground_outcome_fraction"": 0.7333333333333333, ""loss"": -0.4405180807657807, ""mean_reward"": 0.2973570824540912, ""score_path"": 0.14316099892852457}"
training_epoch,0,601,training,,14,mean_reward,0.26948987752771664,3.129889639837427,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.27399452276417147, ""control_residual_rms"": 0.00828960317651399, ""control_slew_rms"": 0.0031916170381599924, ""epoch"": 14, ""gradient_norm_before_clip"": 3.129889639837427, ""ground_outcome_fraction"": 0.775, ""loss"": -0.6466576963003703, ""mean_reward"": 0.26948987752771664, ""score_path"": 0.37716781956169304}"
training_epoch,0,601,training,,15,mean_reward,0.12591541673247125,3.037666058699869,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.26659056746258647, ""control_residual_rms"": 0.007073472406011331, ""control_slew_rms"": 0.003995410081453161, ""epoch"": 15, ""gradient_norm_before_clip"": 3.037666058699869, ""ground_outcome_fraction"": 0.5583333333333333, ""loss"": -2.21528306369539, ""mean_reward"": 0.12591541673247125, ""score_path"": 2.0893676476228924}"
training_epoch,0,601,training,,16,mean_reward,0.11332805544655629,1.3798832118930857,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.25892744186178496, ""control_residual_rms"": 0.008653106914642161, ""control_slew_rms"": 0.003954034785920685, ""epoch"": 16, ""gradient_norm_before_clip"": 1.3798832118930857, ""ground_outcome_fraction"": 0.6916666666666667, ""loss"": -1.7586315320490917, ""mean_reward"": 0.11332805544655629, ""score_path"": 1.6453034775076418}"
training_epoch,0,601,training,,17,mean_reward,0.19959192456785774,1.3470306878579072,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.25596066599708855, ""control_residual_rms"": 0.008404679756151986, ""control_slew_rms"": 0.004283783205579609, ""epoch"": 17, ""gradient_norm_before_clip"": 1.3470306878579072, ""ground_outcome_fraction"": 0.6166666666666667, ""loss"": -0.918114068457845, ""mean_reward"": 0.19959192456785774, ""score_path"": 0.7185221447798817}"
training_epoch,0,601,training,,18,mean_reward,0.19536588190447018,1.2332241804124477,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.25293092679245766, ""control_residual_rms"": 0.008718872389991661, ""control_slew_rms"": 0.004606542057953574, ""epoch"": 18, ""gradient_norm_before_clip"": 1.2332241804124477, ""ground_outcome_fraction"": 0.6166666666666667, ""loss"": -0.9264979424391578, ""mean_reward"": 0.19536588190447018, ""score_path"": 0.7311320615070773}"
training_epoch,0,601,training,,19,mean_reward,0.3353017571117691,2.2693143508460345,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.25704946830842323, ""control_residual_rms"": 0.00943608921549656, ""control_slew_rms"": 0.004890806413236343, ""epoch"": 19, ""gradient_norm_before_clip"": 2.2693143508460345, ""ground_outcome_fraction"": 0.7083333333333334, ""loss"": 0.6528951224541925, ""mean_reward"": 0.3353017571117691, ""score_path"": -0.988196878436364}"
training_epoch,0,601,training,,20,mean_reward,0.23963531470874058,1.7660644347761858,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2561787606284391, ""control_residual_rms"": 0.011109831968199408, ""control_slew_rms"": 0.0043669457965281235, ""epoch"": 20, ""gradient_norm_before_clip"": 1.7660644347761858, ""ground_outcome_fraction"": 0.7416666666666667, ""loss"": -0.6566674594527256, ""mean_reward"": 0.23963531470874058, ""score_path"": 0.4170321461689709}"
training_epoch,0,601,training,,21,mean_reward,0.27744836250055527,1.997713100248364,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2572422407220449, ""control_residual_rms"": 0.010634375642361242, ""control_slew_rms"": 0.005171270051777545, ""epoch"": 21, ""gradient_norm_before_clip"": 1.997713100248364, ""ground_outcome_fraction"": 0.6833333333333333, ""loss"": -0.32510557598842105, ""mean_reward"": 0.27744836250055527, ""score_path"": 0.04765721488618557}"
training_epoch,0,601,training,,22,mean_reward,0.3428593596624744,2.604823641459816,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.26152309666906637, ""control_residual_rms"": 0.012587927528110544, ""control_slew_rms"": 0.004716466851370325, ""epoch"": 22, ""gradient_norm_before_clip"": 2.604823641459816, ""ground_outcome_fraction"": 0.8, ""loss"": 0.37808365868266663, ""mean_reward"": 0.3428593596624744, ""score_path"": -0.7209430165381312}"
training_epoch,0,601,training,,23,mean_reward,0.18913834929527656,1.2215972325921565,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.25790385930037685, ""control_residual_rms"": 0.01201518517826505, ""control_slew_rms"": 0.005360263471360112, ""epoch"": 23, ""gradient_norm_before_clip"": 1.2215972325921565, ""ground_outcome_fraction"": 0.6666666666666666, ""loss"": -0.910141671027339, ""mean_reward"": 0.18913834929527656, ""score_path"": 0.7210033234630334}"
training_epoch,0,601,training,,24,mean_reward,0.23817414558735087,1.826189413689511,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.25691737361472555, ""control_residual_rms"": 0.01144884767375532, ""control_slew_rms"": 0.0060547848509993835, ""epoch"": 24, ""gradient_norm_before_clip"": 1.826189413689511, ""ground_outcome_fraction"": 0.6083333333333333, ""loss"": -0.7614459896747751, ""mean_reward"": 0.23817414558735087, ""score_path"": 0.5232718457647896}"
training_epoch,0,601,training,,25,mean_reward,0.42689907147797196,3.752261802884399,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.26541645850788786, ""control_residual_rms"": 0.015027074389835157, ""control_slew_rms"": 0.004772874258037182, ""epoch"": 25, ""gradient_norm_before_clip"": 3.752261802884399, ""ground_outcome_fraction"": 0.8, ""loss"": 0.5567449383037049, ""mean_reward"": 0.42689907147797196, ""score_path"": -0.9836440072957437}"
training_epoch,0,601,training,,26,mean_reward,0.18222148826657839,1.7132404788086646,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2612567099958224, ""control_residual_rms"": 0.012932199929323068, ""control_slew_rms"": 0.006566411419285492, ""epoch"": 26, ""gradient_norm_before_clip"": 1.7132404788086646, ""ground_outcome_fraction"": 0.6, ""loss"": -1.2127942723249916, ""mean_reward"": 0.18222148826657839, ""score_path"": 1.0305727861620086}"
training_epoch,0,601,training,,27,mean_reward,0.1775745464942943,1.8984076311325961,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.257072601820746, ""control_residual_rms"": 0.014592572107730937, ""control_slew_rms"": 0.006729215708175991, ""epoch"": 27, ""gradient_norm_before_clip"": 1.8984076311325961, ""ground_outcome_fraction"": 0.6666666666666666, ""loss"": -1.340120162439665, ""mean_reward"": 0.1775745464942943, ""score_path"": 1.1625456185276255}"
training_epoch,0,601,training,,28,mean_reward,0.17452428874772746,1.4935710254779186,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.25294518616709505, ""control_residual_rms"": 0.013832766217404676, ""control_slew_rms"": 0.007657149685641321, ""epoch"": 28, ""gradient_norm_before_clip"": 1.4935710254779186, ""ground_outcome_fraction"": 0.5833333333333334, ""loss"": -1.2704180329117176, ""mean_reward"": 0.17452428874772746, ""score_path"": 1.095893746663764}"
training_epoch,0,601,training,,29,mean_reward,0.15231824334638716,1.6280915077438827,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.24791383902605965, ""control_residual_rms"": 0.014735483960530461, ""control_slew_rms"": 0.008259382418033522, ""epoch"": 29, ""gradient_norm_before_clip"": 1.6280915077438827, ""ground_outcome_fraction"": 0.6166666666666667, ""loss"": -1.4256390972896902, ""mean_reward"": 0.15231824334638716, ""score_path"": 1.2733208567968217}"
training_epoch,0,601,training,,30,mean_reward,0.37314849389616445,2.9476606850940943,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2541755717695649, ""control_residual_rms"": 0.017722319782799187, ""control_slew_rms"": 0.007545177032917528, ""epoch"": 30, ""gradient_norm_before_clip"": 2.9476606850940943, ""ground_outcome_fraction"": 0.7416666666666667, ""loss"": 1.1301274930976737, ""mean_reward"": 0.37314849389616445, ""score_path"": -1.5032759832837348}"
training_epoch,0,601,training,,31,mean_reward,0.32676954074779035,1.8706359834112118,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.25780527021847616, ""control_residual_rms"": 0.017276584170489665, ""control_slew_rms"": 0.008604802797376505, ""epoch"": 31, ""gradient_norm_before_clip"": 1.8706359834112118, ""ground_outcome_fraction"": 0.675, ""loss"": 0.11764702571060157, ""mean_reward"": 0.32676954074779035, ""score_path"": -0.444416562733162}"
training_epoch,0,601,training,,32,mean_reward,0.31189936002515956,2.359925439284596,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2605099747088103, ""control_residual_rms"": 0.020470493957539027, ""control_slew_rms"": 0.007609383077346832, ""epoch"": 32, ""gradient_norm_before_clip"": 2.359925439284596, ""ground_outcome_fraction"": 0.7666666666666666, ""loss"": 0.01714405746523128, ""mean_reward"": 0.31189936002515956, ""score_path"": -0.3290434127209525}"
training_epoch,0,601,training,,33,mean_reward,0.3683916134142644,2.2250289126585754,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.265904056644083, ""control_residual_rms"": 0.021975557720651857, ""control_slew_rms"": 0.007870514265180878, ""epoch"": 33, ""gradient_norm_before_clip"": 2.2250289126585754, ""ground_outcome_fraction"": 0.8083333333333333, ""loss"": 0.738578187405631, ""mean_reward"": 0.3683916134142644, ""score_path"": -1.106969795371194}"
training_epoch,0,601,training,,34,mean_reward,0.1903970561646237,2.307217879945771,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.26212870662011006, ""control_residual_rms"": 0.01956877284879999, ""control_slew_rms"": 0.009896773985728712, ""epoch"": 34, ""gradient_norm_before_clip"": 2.307217879945771, ""ground_outcome_fraction"": 0.65, ""loss"": -1.31411431202006, ""mean_reward"": 0.1903970561646237, ""score_path"": 1.1237172606642662}"
training_epoch,0,601,training,,35,mean_reward,0.2660390042388786,1.888402457782204,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2623242215010485, ""control_residual_rms"": 0.020816901176724467, ""control_slew_rms"": 0.01058104493116947, ""epoch"": 35, ""gradient_norm_before_clip"": 1.888402457782204, ""ground_outcome_fraction"": 0.6916666666666667, ""loss"": -0.09037763522591524, ""mean_reward"": 0.2660390042388786, ""score_path"": -0.1756613635599445}"
training_epoch,0,601,training,,36,mean_reward,0.3193584727073041,2.547316837058115,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2651759340613613, ""control_residual_rms"": 0.02028758795057308, ""control_slew_rms"": 0.010859949010236517, ""epoch"": 36, ""gradient_norm_before_clip"": 2.547316837058115, ""ground_outcome_fraction"": 0.6333333333333333, ""loss"": 0.19869791905167172, ""mean_reward"": 0.3193584727073041, ""score_path"": -0.5180563864637286}"
training_epoch,0,601,training,,37,mean_reward,0.3062406641710115,2.871332871099828,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2672291705668438, ""control_residual_rms"": 0.022434530643135667, ""control_slew_rms"": 0.010980818580071383, ""epoch"": 37, ""gradient_norm_before_clip"": 2.871332871099828, ""ground_outcome_fraction"": 0.6666666666666666, ""loss"": -0.019802431804968327, ""mean_reward"": 0.3062406641710115, ""score_path"": -0.28643822612717773}"
training_epoch,0,601,training,,38,mean_reward,0.38062820717158163,2.608131067075514,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2728991223970807, ""control_residual_rms"": 0.028245439178154714, ""control_slew_rms"": 0.009328558271831246, ""epoch"": 38, ""gradient_norm_before_clip"": 2.608131067075514, ""ground_outcome_fraction"": 0.8166666666666667, ""loss"": 0.3563730869434888, ""mean_reward"": 0.38062820717158163, ""score_path"": -0.7370012852668021}"
training_epoch,0,601,training,,39,mean_reward,0.4418178962779664,3.7098451089735667,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.281345061091125, ""control_residual_rms"": 0.031492045632484124, ""control_slew_rms"": 0.008315544440886384, ""epoch"": 39, ""gradient_norm_before_clip"": 3.7098451089735667, ""ground_outcome_fraction"": 0.875, ""loss"": 0.3863373066933456, ""mean_reward"": 0.4418178962779664, ""score_path"": -0.8281551923623398}"
training_epoch,0,601,training,,40,mean_reward,0.37003179281762855,3.384785758707477,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2857793976774502, ""control_residual_rms"": 0.024983696579459962, ""control_slew_rms"": 0.01253266510594156, ""epoch"": 40, ""gradient_norm_before_clip"": 3.384785758707477, ""ground_outcome_fraction"": 0.6416666666666666, ""loss"": 0.4560475575979712, ""mean_reward"": 0.37003179281762855, ""score_path"": -0.8260793426030719}"
training_epoch,0,601,training,,41,mean_reward,0.34198770098028997,1.6324212256966102,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2885898128425922, ""control_residual_rms"": 0.030527464025371834, ""control_slew_rms"": 0.01189101019048309, ""epoch"": 41, ""gradient_norm_before_clip"": 1.6324212256966102, ""ground_outcome_fraction"": 0.7583333333333333, ""loss"": -0.12378011059380353, ""mean_reward"": 0.34198770098028997, ""score_path"": -0.2182075796532646}"
training_epoch,0,601,training,,42,mean_reward,0.3141054897540204,2.1992856327688313,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.28986559668816364, ""control_residual_rms"": 0.031830533842039134, ""control_slew_rms"": 0.012805145043664144, ""epoch"": 42, ""gradient_norm_before_clip"": 2.1992856327688313, ""ground_outcome_fraction"": 0.75, ""loss"": -0.24522070799750703, ""mean_reward"": 0.3141054897540204, ""score_path"": -0.06888476998496715}"
training_epoch,0,601,training,,43,mean_reward,0.22254377038777057,1.4320138344216666,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.286499505373144, ""control_residual_rms"": 0.030266765767652203, ""control_slew_rms"": 0.014769254498997453, ""epoch"": 43, ""gradient_norm_before_clip"": 1.4320138344216666, ""ground_outcome_fraction"": 0.675, ""loss"": -1.1353488378644065, ""mean_reward"": 0.22254377038777057, ""score_path"": 0.9128050788187156}"
training_epoch,0,601,training,,44,mean_reward,0.2639813046329853,1.2130993400957735,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.28537359533613604, ""control_residual_rms"": 0.03402711575803158, ""control_slew_rms"": 0.013871770552281781, ""epoch"": 44, ""gradient_norm_before_clip"": 1.2130993400957735, ""ground_outcome_fraction"": 0.7, ""loss"": -0.4686208439584396, ""mean_reward"": 0.2639813046329853, ""score_path"": 0.2046395528281606}"
training_epoch,0,601,training,,45,mean_reward,0.43507805312969317,3.319565413871035,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.29285881822581394, ""control_residual_rms"": 0.03589965189366635, ""control_slew_rms"": 0.014577871424001567, ""epoch"": 45, ""gradient_norm_before_clip"": 3.319565413871035, ""ground_outcome_fraction"": 0.775, ""loss"": 0.9268322249902846, ""mean_reward"": 0.43507805312969317, ""score_path"": -1.3619102631069844}"
training_epoch,0,601,training,,46,mean_reward,0.1826842438859178,2.7616239232566255,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.28735008950881913, ""control_residual_rms"": 0.03117760722375416, ""control_slew_rms"": 0.017025390261790993, ""epoch"": 46, ""gradient_norm_before_clip"": 2.7616239232566255, ""ground_outcome_fraction"": 0.5833333333333334, ""loss"": -1.5890754778073761, ""mean_reward"": 0.1826842438859178, ""score_path"": 1.4063912465405295}"
training_epoch,0,601,training,,47,mean_reward,0.40425995317397884,4.545181304515676,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2931955826920771, ""control_residual_rms"": 0.041600791481150985, ""control_slew_rms"": 0.013091334496070427, ""epoch"": 47, ""gradient_norm_before_clip"": 4.545181304515676, ""ground_outcome_fraction"": 0.775, ""loss"": -0.6468167622171793, ""mean_reward"": 0.40425995317397884, ""score_path"": 0.2425568280632895}"
training_epoch,0,601,training,,48,mean_reward,0.4509506965385809,4.054095429378214,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.30108333838440227, ""control_residual_rms"": 0.048173524234667704, ""control_slew_rms"": 0.01152935703434757, ""epoch"": 48, ""gradient_norm_before_clip"": 4.054095429378214, ""ground_outcome_fraction"": 0.8916666666666666, ""loss"": 0.20193332963763752, ""mean_reward"": 0.4509506965385809, ""score_path"": -0.6528840016400733}"
training_epoch,0,601,training,,49,mean_reward,0.2503739776852632,3.616072886578457,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.2985478703494453, ""control_residual_rms"": 0.042467265815530654, ""control_slew_rms"": 0.0179964743070706, ""epoch"": 49, ""gradient_norm_before_clip"": 3.616072886578457, ""ground_outcome_fraction"": 0.75, ""loss"": -0.8166718824347692, ""mean_reward"": 0.2503739776852632, ""score_path"": 0.5662979260229235}"
training_epoch,0,601,training,,50,mean_reward,0.3185712097518605,1.1421661773619467,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.29954903731956606, ""control_residual_rms"": 0.039956652011005706, ""control_slew_rms"": 0.020319675797508274, ""epoch"": 50, ""gradient_norm_before_clip"": 1.1421661773619467, ""ground_outcome_fraction"": 0.6833333333333333, ""loss"": -0.12221156401125202, ""mean_reward"": 0.3185712097518605, ""score_path"": -0.19635962564637582}"
training_epoch,0,601,training,,51,mean_reward,0.447083659808512,4.821648382875429,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.30692576844401337, ""control_residual_rms"": 0.05197251477724981, ""control_slew_rms"": 0.015948124353856345, ""epoch"": 51, ""gradient_norm_before_clip"": 4.821648382875429, ""ground_outcome_fraction"": 0.8333333333333334, ""loss"": 0.028972182939344452, ""mean_reward"": 0.447083659808512, ""score_path"": -0.4760558131930068}"
training_epoch,0,601,training,,52,mean_reward,0.4241782700635226,4.035691031757001,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.31278839352498883, ""control_residual_rms"": 0.05344182805282627, ""control_slew_rms"": 0.01760595847276446, ""epoch"": 52, ""gradient_norm_before_clip"": 4.035691031757001, ""ground_outcome_fraction"": 0.8083333333333333, ""loss"": 0.04192690411558549, ""mean_reward"": 0.4241782700635226, ""score_path"": -0.4661051425191205}"
training_epoch,0,601,training,,53,mean_reward,0.4442130104490537,3.9978782724031743,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.3193596243711921, ""control_residual_rms"": 0.05641119762413792, ""control_slew_rms"": 0.017966120146277492, ""epoch"": 53, ""gradient_norm_before_clip"": 3.9978782724031743, ""ground_outcome_fraction"": 0.8166666666666667, ""loss"": 0.1625733677020686, ""mean_reward"": 0.4442130104490537, ""score_path"": -0.6067863431010754}"
training_epoch,0,601,training,,54,mean_reward,0.3846201780858383,2.3850087652663325,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.32262265205692436, ""control_residual_rms"": 0.05820711375792803, ""control_slew_rms"": 0.020081096248026203, ""epoch"": 54, ""gradient_norm_before_clip"": 2.3850087652663325, ""ground_outcome_fraction"": 0.8083333333333333, ""loss"": -0.14596992813046383, ""mean_reward"": 0.3846201780858383, ""score_path"": -0.23865021204218928}"
training_epoch,0,601,training,,55,mean_reward,0.4402072795225914,6.468292216939702,aee37f0ca66257cda39ae5143305a583504e6068b837b04cdaca8c94a67ea076,"{""baseline"": 0.32850188343020775, ""control_residual_rms"": 0.05978350444656912, ""control_slew_rms"": 0.020056417493326716, ""epoch"": 55, ""gradient_norm_before_clip"": 6.468292216939702, ""ground_outcome_fraction"": 0.7583333333333333, ""loss"": -0.4622856977423855, ""mean_reward"": 0.4402072795225914, ""score_path"": 0.02207845798306688}"
