scenario_id,evaluation_seed,trace_sha256,samples,K,full_map_ler,topk_map_ler,topk_minus_full_ler,decision_disagreement_rate,q_llr_mean_abs_error,p_llr_mean_abs_error,axis_llr_max_abs_error,posterior_tv_mean,posterior_tv_max,candidate_aliases,max_coset_candidates,retained_state_bits,streaming_topk_comparisons_upper,serial_cycle_upper_proxy
large_bias,20260752,1adf157939ccebafa6c8769e02f35da0b2dd43870b59fd495789ffd55bbd5e89,12000,16,0.40541666666666665,0.40541666666666665,0.0,0.0,5.243583345304614e-16,5.608106571723207e-16,3.1086244689504383e-15,1.5270568374618303e-16,6.591949208711867e-16,169,49,2048,2704,2940
large_bias,20260752,1adf157939ccebafa6c8769e02f35da0b2dd43870b59fd495789ffd55bbd5e89,12000,32,0.40541666666666665,0.40541666666666665,0.0,0.0,5.243583345304614e-16,5.608106571723207e-16,3.1086244689504383e-15,1.5270568374618303e-16,6.591949208711867e-16,169,49,4096,5408,5708
large_bias,20260752,1adf157939ccebafa6c8769e02f35da0b2dd43870b59fd495789ffd55bbd5e89,12000,64,0.40541666666666665,0.40541666666666665,0.0,0.0,5.243583345304614e-16,5.608106571723207e-16,3.1086244689504383e-15,1.5270568374618303e-16,6.591949208711867e-16,169,49,6272,8281,8649
large_bias,20260752,1adf157939ccebafa6c8769e02f35da0b2dd43870b59fd495789ffd55bbd5e89,12000,128,0.40541666666666665,0.40541666666666665,0.0,0.0,5.243583345304614e-16,5.608106571723207e-16,3.1086244689504383e-15,1.5270568374618303e-16,6.591949208711867e-16,169,49,6272,8281,8649
large_bias,20260753,48762c812f9ba8a9854cbf4c61649950c31377ad967d3ccf57d9e63be6818b37,12000,1,0.41125,0.41125,0.0,0.00025,0.1015090070830509,0.11121364245643063,0.6621024173143883,0.02293675021943499,0.08351268768107209,169,49,128,169,345
large_bias,20260753,48762c812f9ba8a9854cbf4c61649950c31377ad967d3ccf57d9e63be6818b37,12000,2,0.41125,0.41133333333333333,8.333333333333333e-05,0.00016666666666666666,0.004180621058889556,0.011914840068949228,0.048309742422535606,0.0021859771029926205,0.009199050322337914,169,49,256,338,518
large_bias,20260753,48762c812f9ba8a9854cbf4c61649950c31377ad967d3ccf57d9e63be6818b37,12000,4,0.41125,0.41125,0.0,0.0,1.684849911779159e-06,1.942028863625156e-06,9.214084370601228e-06,4.7483277806838546e-07,2.5557560792734135e-06,169,49,512,676,864
large_bias,20260753,48762c812f9ba8a9854cbf4c61649950c31377ad967d3ccf57d9e63be6818b37,12000,8,0.41125,0.41125,0.0,0.0,3.7042114190792104e-12,1.4990695721787498e-12,3.6281644355540266e-11,8.215093142786382e-13,5.250242948728889e-12,169,49,1024,1352,1556
large_bias,20260753,48762c812f9ba8a9854cbf4c61649950c31377ad967d3ccf57d9e63be6818b37,12000,16,0.41125,0.41125,0.0,0.0,5.242103047938447e-16,5.590343003329205e-16,3.1086244689504383e-15,1.5125068443070748e-16,5.898059818321144e-16,169,49,2048,2704,2940
large_bias,20260753,48762c812f9ba8a9854cbf4c61649950c31377ad967d3ccf57d9e63be6818b37,12000,32,0.41125,0.41125,0.0,0.0,5.242103047938447e-16,5.590343003329205e-16,3.1086244689504383e-15,1.5125068443070748e-16,5.898059818321144e-16,169,49,4096,5408,5708
large_bias,20260753,48762c812f9ba8a9854cbf4c61649950c31377ad967d3ccf57d9e63be6818b37,12000,64,0.41125,0.41125,0.0,0.0,5.242103047938447e-16,5.590343003329205e-16,3.1086244689504383e-15,1.5125068443070748e-16,5.898059818321144e-16,169,49,6272,8281,8649
large_bias,20260753,48762c812f9ba8a9854cbf4c61649950c31377ad967d3ccf57d9e63be6818b37,12000,128,0.41125,0.41125,0.0,0.0,5.242103047938447e-16,5.590343003329205e-16,3.1086244689504383e-15,1.5125068443070748e-16,5.898059818321144e-16,169,49,6272,8281,8649
large_bias,20260754,debfa633d127d9d31e7994f775a3020442b8440cf2c62a88b4d8c8da6c08b949,12000,1,0.40875,0.40875,0.0,0.0003333333333333333,0.10047118884996227,0.10976675734406809,0.6621235322652921,0.022841813550187766,0.08323165665096505,169,49,128,169,345
large_bias,20260754,debfa633d127d9d31e7994f775a3020442b8440cf2c62a88b4d8c8da6c08b949,12000,2,0.40875,0.4086666666666667,-8.333333333333333e-05,0.00025,0.004145617149888434,0.011867984210092965,0.0487530425743552,0.002175081807178785,0.009053004385209238,169,49,256,338,518
large_bias,20260754,debfa633d127d9d31e7994f775a3020442b8440cf2c62a88b4d8c8da6c08b949,12000,4,0.40875,0.40875,0.0,0.0,1.6772747324889092e-06,1.9342200580037733e-06,9.26863124695032e-06,4.7426672619657274e-07,2.553861582221123e-06,169,49,512,676,864
large_bias,20260754,debfa633d127d9d31e7994f775a3020442b8440cf2c62a88b4d8c8da6c08b949,12000,8,0.40875,0.40875,0.0,0.0,3.662114907617327e-12,1.4905485734573176e-12,3.709565987719543e-11,8.182015708765404e-13,5.313719950161833e-12,169,49,1024,1352,1556
large_bias,20260754,debfa633d127d9d31e7994f775a3020442b8440cf2c62a88b4d8c8da6c08b949,12000,16,0.40875,0.40875,0.0,0.0,5.283181299849578e-16,5.622909545384876e-16,3.1086244689504383e-15,1.5005473715431112e-16,6.245004513516506e-16,169,49,2048,2704,2940
large_bias,20260754,debfa633d127d9d31e7994f775a3020442b8440cf2c62a88b4d8c8da6c08b949,12000,32,0.40875,0.40875,0.0,0.0,5.283181299849578e-16,5.622909545384876e-16,3.1086244689504383e-15,1.5005473715431112e-16,6.245004513516506e-16,169,49,4096,5408,5708
large_bias,20260754,debfa633d127d9d31e7994f775a3020442b8440cf2c62a88b4d8c8da6c08b949,12000,64,0.40875,0.40875,0.0,0.0,5.283181299849578e-16,5.622909545384876e-16,3.1086244689504383e-15,1.5005473715431112e-16,6.245004513516506e-16,169,49,6272,8281,8649
large_bias,20260754,debfa633d127d9d31e7994f775a3020442b8440cf2c62a88b4d8c8da6c08b949,12000,128,0.40875,0.40875,0.0,0.0,5.283181299849578e-16,5.622909545384876e-16,3.1086244689504383e-15,1.5005473715431112e-16,6.245004513516506e-16,169,49,6272,8281,8649
