category,task_id,contract_id,status,implementation_sha256,path,sha256,gate_count,all_gates_passed,stored_implementation_sha256,live_implementation_sha256,implementation_hash_matches,required_fragments,sections,source_scope,lane_id,cutoff,noise_profile,mode,cycle,time_us,entanglement_fidelity,average_fidelity,mean_code_survival,tp_assuming_average_fidelity,tp_formula_overstatement,direct_six_state_average_fidelity,direct_six_state_mean_survival,mean_conditional_state_fidelity,minimum_conditional_state_fidelity,maximum_conditional_state_fidelity,minimum_state_survival,maximum_state_survival,six_state_ptm_residual,six_state_survival_residual,state_label,survival,leakage_inclusive_state_fidelity,conditional_state_fidelity,step_us,one_step_rate_per_us,three_point_rate_per_us,four_point_rate_per_us,primary_rate_per_us,primary_rate_per_cycle,primary_lifetime_us,primary_lifetime_cycles,algebraic_inverse_rate_us,algebraic_inverse_rate_cycles,discretization_rate_min_per_us,discretization_rate_max_per_us,discretization_spread_per_us,initial_curvature_per_us2,initial_average_fidelity,first_cycle_average_fidelity,second_cycle_average_fidelity,first_three_monotone_nonincreasing,relative_discretization_spread,reliability_status,primary_definition,uncertainty_role,exponential_fit_used,metric,lower_cutoff,higher_cutoff,value_at_lower_cutoff,value_at_higher_cutoff,numerical_interval_min,numerical_interval_max,absolute_spread,relative_half_spread,uncertainty_type,statistical_confidence_level,is_confidence_interval,infinite_cutoff_claim,qec_on_minus_off_final_entanglement_fidelity,qec_on_minus_off_final_average_fidelity,qec_on_minus_off_final_mean_survival,qec_on_minus_off_short_time_rate_per_us,ratio_or_gain_reported,operational_boundary_claim,cutoff12_qec_on_minus_off_final_average_fidelity,cutoff40_qec_on_minus_off_final_average_fidelity,direction_reversal_preserved,used_to_select_or_drop_data,gate,passed
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,19,190.0,,,,,,,,,,,,,,,x_plus,0.4524714462285895,0.4388755827976131,0.9699519968733944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,19,190.0,,,,,,,,,,,,,,,x_minus,0.40681779965640213,0.3919991321775817,0.9635741909736096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,19,190.0,,,,,,,,,,,,,,,y_plus,0.42964462294249567,0.40360413122600236,0.9393906258196588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,19,190.0,,,,,,,,,,,,,,,y_minus,0.42964462294249567,0.40360413122600236,0.9393906258196588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,19,190.0,,,,,,,,,,,,,,,z_plus,0.452461039371029,0.4388626124182304,0.9699456400230572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,19,190.0,,,,,,,,,,,,,,,z_minus,0.4068282065139626,0.39200753299551494,0.9635701918373769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,20,200.0,0.3878729668094713,0.3982524470211404,0.4190114074444784,0.5919153112063142,0.19366286418517387,0.3982524470211404,0.4190114074444784,0.950309758054166,0.9291557229648958,0.9645716537363849,0.39381812828429286,0.4442046866046639,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,20,200.0,,,,,,,,,,,,,,,x_plus,0.4442046866046639,0.4284672491557132,0.9645716537363849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,20,200.0,,,,,,,,,,,,,,,x_minus,0.39381812828429286,0.3769656281634893,0.9572074038485147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,20,200.0,,,,,,,,,,,,,,,y_plus,0.4190114074444783,0.38932684721461275,0.9291557229648958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,20,200.0,,,,,,,,,,,,,,,y_minus,0.4190114074444783,0.38932684721461275,0.9291557229648958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,20,200.0,,,,,,,,,,,,,,,z_plus,0.4441932008685886,0.4284531257680495,0.9645647995742382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,20,200.0,,,,,,,,,,,,,,,z_minus,0.3938296140203683,0.37697498461036427,0.9572032452360671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,21,210.0,0.37418907712730276,0.38594530690291357,0.40945776645413523,0.5827927180848685,0.19684741118195498,0.38594530690291357,0.4094577664541353,0.9423850582754696,0.9181691858313188,0.9587723141776815,0.38193791783496644,0.4369776150733039,0.0,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,21,210.0,,,,,,,,,,,,,,,x_plus,0.4369776150733039,0.4189620392476757,0.9587723141776815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,21,210.0,,,,,,,,,,,,,,,x_minus,0.38193791783496644,0.362924830941683,0.9502194309455839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,21,210.0,,,,,,,,,,,,,,,y_plus,0.40945776645413523,0.3759515040575036,0.9181691858313188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,21,210.0,,,,,,,,,,,,,,,y_minus,0.40945776645413523,0.3759515040575036,0.9181691858313188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,21,210.0,,,,,,,,,,,,,,,z_plus,0.436965068643121,0.41894681189434546,0.9587649950950852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,21,210.0,,,,,,,,,,,,,,,z_minus,0.3819504642651499,0.36293515121877024,0.9502152377718299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,22,220.0,0.3613003442973769,0.37450096044470343,0.4009021927393566,0.5742002295315846,0.19969926908688113,0.37450096044470355,0.4009021927393566,0.9338983745461312,0.9064972538791203,0.9525903534562389,0.3711049040493597,0.43069948142935344,1.1102230246251565e-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,22,220.0,,,,,,,,,,,,,,,x_plus,0.43069948142935344,0.4102801712482066,0.9525903534562389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,22,220.0,,,,,,,,,,,,,,,x_minus,0.3711049040493597,0.3498084660974028,0.9426134289264895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,22,220.0,,,,,,,,,,,,,,,y_plus,0.40090219273935657,0.36341673679234454,0.9064972538791203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,22,220.0,,,,,,,,,,,,,,,y_minus,0.40090219273935657,0.36341673679234454,0.9064972538791203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,22,220.0,,,,,,,,,,,,,,,z_plus,0.4306858967033846,0.41026389377502803,0.9525826058278818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,22,220.0,,,,,,,,,,,,,,,z_minus,0.37111848877532894,0.3498197579628945,0.9426093513079364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,23,230.0,0.34914846485263457,0.3638550508867359,0.39326822295493846,0.5660989765684231,0.2022439256816872,0.3638550508867359,0.39326822295493846,0.9248918623385048,0.8942155543585877,0.9460668212958202,0.36125062646876877,0.4252858194411079,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,23,230.0,,,,,,,,,,,,,,,x_plus,0.4252858194411079,0.40234880334083706,0.9460668212958202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,23,230.0,,,,,,,,,,,,,,,x_minus,0.36125062646876877,0.33755228697839185,0.9343991739972091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,23,230.0,,,,,,,,,,,,,,,y_plus,0.39326822295493835,0.35166656200126684,0.8942155543585877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,23,230.0,,,,,,,,,,,,,,,y_minus,0.39326822295493835,0.35166656200126684,0.8942155543585877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,23,230.0,,,,,,,,,,,,,,,z_plus,0.42527122246622995,0.40233153316018905,0.946058684213314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,23,230.0,,,,,,,,,,,,,,,z_minus,0.36126522344364737,0.3375645578384634,0.9343953858075106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,24,240.0,0.3376802320309522,0.3539482102722034,0.38648416675470576,0.5584534880206348,0.20450527774843136,0.35394821027220336,0.3864841667547057,0.9154132996476272,0.881406872115603,0.939246115455067,0.35231028080386195,0.42065805270554946,5.551115123125783e-17,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,24,240.0,,,,,,,,,,,,,,,x_plus,0.42065805270554946,0.39510144193858016,0.939246115455067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,24,240.0,,,,,,,,,,,,,,,x_minus,0.35231028080386195,0.3260958613945442,0.9255928060075209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,24,240.0,,,,,,,,,,,,,,,y_plus,0.38648416675470565,0.3406498005414702,0.881406872115603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,24,240.0,,,,,,,,,,,,,,,y_minus,0.38648416675470565,0.3406498005414702,0.881406872115603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,24,240.0,,,,,,,,,,,,,,,z_plus,0.42064247266802446,0.3950832388940225,0.9392376294959317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,24,240.0,,,,,,,,,,,,,,,z_minus,0.35232586084138723,0.32610911832313294,0.9255895026960376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,25,250.0,0.32684703871548293,0.34472564374513714,0.3804828538044456,0.5512313591436553,0.20650571539851814,0.3447256437451372,0.3804828538044456,0.9055147628289107,0.8681588661492595,0.9321747047951333,0.3442225773939469,0.41674313021494414,5.551115123125783e-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,25,250.0,,,,,,,,,,,,,,,x_plus,0.41674313021494414,0.38847740438351536,0.9321747047951333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,25,250.0,,,,,,,,,,,,,,,x_minus,0.3442225773939469,0.3153823763833626,0.9162164166309811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,25,250.0,,,,,,,,,,,,,,,y_plus,0.38048285380444546,0.33031956294810183,0.8681588661492595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,25,250.0,,,,,,,,,,,,,,,y_minus,0.38048285380444546,0.33031956294810183,0.8681588661492595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,25,250.0,,,,,,,,,,,,,,,z_plus,0.4167265989820621,0.38845832971807837,0.9321659108560993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,25,250.0,,,,,,,,,,,,,,,z_minus,0.3442391086268294,0.31539662608966307,0.9162138123927318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,26,260.0,0.3166044325392791,0.33613675359511036,0.37520139570677286,0.5444029550261861,0.20826620143107571,0.33613675359511036,0.3752013957067728,0.8952513031192365,0.8545618300392617,0.9248999482996343,0.33692960405086775,0.4134731873626779,0.0,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,26,260.0,,,,,,,,,,,,,,,x_plus,0.4134731873626779,0.3824213296150258,0.9248999482996343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,26,260.0,,,,,,,,,,,,,,,x_minus,0.33692960405086775,0.3053584577276635,0.9062974997043067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,26,260.0,,,,,,,,,,,,,,,y_plus,0.37520139570677274,0.3206327913484649,0.8545618300392617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,26,260.0,,,,,,,,,,,,,,,y_minus,0.37520139570677274,0.3206327913484649,0.8545618300392617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,26,260.0,,,,,,,,,,,,,,,z_plus,0.4134557390704058,0.3824014450438618,0.9248908865157732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,26,260.0,,,,,,,,,,,,,,,z_minus,0.33694705234314004,0.30537370648718115,0.9062958241171813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,27,270.0,0.30691171740852097,0.32813479851674193,0.3705809607331839,0.537941144939014,0.20980634642227208,0.32813479851674193,0.370580960733184,0.8846796711779067,0.840706580541393,0.9174690435751611,0.3303766921861668,0.410785229280201,0.0,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,27,270.0,,,,,,,,,,,,,,,x_plus,0.410785229280201,0.3768827314225093,0.9174690435751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,27,270.0,,,,,,,,,,,,,,,x_minus,0.3303766921861668,0.2959740015915931,0.8958682879021387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,27,270.0,,,,,,,,,,,,,,,y_plus,0.3705809607331838,0.3115498523117392,0.840706580541393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,27,270.0,,,,,,,,,,,,,,,y_minus,0.3705809607331838,0.3115498523117392,0.840706580541393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,27,270.0,,,,,,,,,,,,,,,z_plus,0.41076689996250154,0.37686209830906714,0.9174597523400022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,27,270.0,,,,,,,,,,,,,,,z_minus,0.3303950215038667,0.2959902551538036,0.895867782167352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,28,280.0,0.2977315963583175,0.320676584197323,0.36656655987533393,0.5318210642388783,0.21114448004155534,0.320676584197323,0.3665665598753339,0.8738571287097422,0.8266825420907784,0.9099281256948093,0.3245122855557841,0.4086208341948838,0.0,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,28,280.0,,,,,,,,,,,,,,,x_plus,0.4086208341948838,0.3718155897788001,0.9099281256948093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,28,280.0,,,,,,,,,,,,,,,x_minus,0.3245122855557841,0.28718201619160416,0.8849650043287411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,28,280.0,,,,,,,,,,,,,,,y_plus,0.3665665598753338,0.3030341755632125,0.8266825420907784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,28,280.0,,,,,,,,,,,,,,,y_minus,0.3665665598753338,0.3030341755632125,0.8266825420907784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,28,280.0,,,,,,,,,,,,,,,z_plus,0.40860166145073273,0.37179426841231267,0.9099186407912878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,28,280.0,,,,,,,,,,,,,,,z_minus,0.32453145829993535,0.2871992796747959,0.884965917262059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,29,290.0,0.2890298512338585,0.3137221818728115,0.3631068431507175,0.5260199008225723,0.21229771894976085,0.3137221818728115,0.36310684315071756,0.8628403770506808,0.8125760764400844,0.9023215257788482,0.3192878112649994,0.4069258750364357,0.0,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,29,290.0,,,,,,,,,,,,,,,x_plus,0.4069258750364357,0.3671779764417695,0.9023215257788482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,29,290.0,,,,,,,,,,,,,,,x_minus,0.3192878112649994,0.2789384718643808,0.873627060047307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,29,290.0,,,,,,,,,,,,,,,y_plus,0.3631068431507174,0.2950519339359551,0.8125760764400844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,29,290.0,,,,,,,,,,,,,,,y_minus,0.3631068431507174,0.2950519339359551,0.8125760764400844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,29,290.0,,,,,,,,,,,,,,,z_plus,0.406905897730897,0.36715602541269443,0.90231187962655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,29,290.0,,,,,,,,,,,,,,,z_minus,0.3193077885705382,0.27895674964611394,0.8736296439712108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
channel_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,30,300.0,0.28077505519870116,0.3072346719267192,0.3601539053827553,0.5205167034658008,0.2132820315390816,0.3072346719267192,0.3601539053827554,0.8516846232535448,0.7984690878873546,0.8946911890501809,0.3146575528895442,0.40565025787596654,0.0,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,30,300.0,,,,,,,,,,,,,,,x_plus,0.40565025787596654,0.362931711557561,0.8946911890501809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,30,300.0,,,,,,,,,,,,,,,x_minus,0.3146575528895442,0.2712021582531343,0.8618962289722495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,30,300.0,,,,,,,,,,,,,,,y_plus,0.36015390538275527,0.28757176033003723,0.7984690878873546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,30,300.0,,,,,,,,,,,,,,,y_minus,0.36015390538275527,0.28757176033003723,0.7984690878873546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,30,300.0,,,,,,,,,,,,,,,z_plus,0.40562951587196644,0.3629091872266554,0.8946814100707716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_fidelity,,,,,,,,,,,,,,,cutoff12:medium:qec_off,12,medium,qec_off,30,300.0,,,,,,,,,,,,,,,z_minus,0.3146782948935444,0.27122145386289004,0.8619007356533575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
