category,figure,panel,record_id,metric,method,family,value_json,lower_json,upper_json,unit,status,evidence_layer,source_ids_json,source_hashes_json,selector,metadata_json
six_pauli_states,Supplement S2,d,pauli_qec_on_25_y_minus,code_subspace_survival,qec_on,y_minus,0.6514560196542025,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[25][3],"{""cutoff"":40,""cycle"":25,""noise_profile"":""high"",""time_us"":250.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_25_z_plus,code_subspace_survival,qec_on,z_plus,0.6530655241691131,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[25][4],"{""cutoff"":40,""cycle"":25,""noise_profile"":""high"",""time_us"":250.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_25_z_minus,code_subspace_survival,qec_on,z_minus,0.6498889403774473,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[25][5],"{""cutoff"":40,""cycle"":25,""noise_profile"":""high"",""time_us"":250.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_26_x_plus,code_subspace_survival,qec_on,x_plus,0.6523047443090777,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[26][0],"{""cutoff"":40,""cycle"":26,""noise_profile"":""high"",""time_us"":260.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_26_x_minus,code_subspace_survival,qec_on,x_minus,0.6506534731649578,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[26][1],"{""cutoff"":40,""cycle"":26,""noise_profile"":""high"",""time_us"":260.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_26_y_plus,code_subspace_survival,qec_on,y_plus,0.6514999113919546,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[26][2],"{""cutoff"":40,""cycle"":26,""noise_profile"":""high"",""time_us"":260.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_26_y_minus,code_subspace_survival,qec_on,y_minus,0.6514583060820809,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[26][3],"{""cutoff"":40,""cycle"":26,""noise_profile"":""high"",""time_us"":260.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_26_z_plus,code_subspace_survival,qec_on,z_plus,0.65305313711708,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[26][4],"{""cutoff"":40,""cycle"":26,""noise_profile"":""high"",""time_us"":260.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_26_z_minus,code_subspace_survival,qec_on,z_minus,0.649905080356956,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[26][5],"{""cutoff"":40,""cycle"":26,""noise_profile"":""high"",""time_us"":260.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_27_x_plus,code_subspace_survival,qec_on,x_plus,0.6522954537157857,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[27][0],"{""cutoff"":40,""cycle"":27,""noise_profile"":""high"",""time_us"":270.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_27_x_minus,code_subspace_survival,qec_on,x_minus,0.6506591821115926,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[27][1],"{""cutoff"":40,""cycle"":27,""noise_profile"":""high"",""time_us"":270.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_27_y_plus,code_subspace_survival,qec_on,y_plus,0.6514977290794288,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[27][2],"{""cutoff"":40,""cycle"":27,""noise_profile"":""high"",""time_us"":270.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_27_y_minus,code_subspace_survival,qec_on,y_minus,0.6514569067479499,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[27][3],"{""cutoff"":40,""cycle"":27,""noise_profile"":""high"",""time_us"":270.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_27_z_plus,code_subspace_survival,qec_on,z_plus,0.6530370030155978,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[27][4],"{""cutoff"":40,""cycle"":27,""noise_profile"":""high"",""time_us"":270.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_27_z_minus,code_subspace_survival,qec_on,z_minus,0.6499176328117806,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[27][5],"{""cutoff"":40,""cycle"":27,""noise_profile"":""high"",""time_us"":270.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_28_x_plus,code_subspace_survival,qec_on,x_plus,0.6522887874809855,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[28][0],"{""cutoff"":40,""cycle"":28,""noise_profile"":""high"",""time_us"":280.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_28_x_minus,code_subspace_survival,qec_on,x_minus,0.6506671459532418,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[28][1],"{""cutoff"":40,""cycle"":28,""noise_profile"":""high"",""time_us"":280.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_28_y_plus,code_subspace_survival,qec_on,y_plus,0.6514979874750053,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[28][2],"{""cutoff"":40,""cycle"":28,""noise_profile"":""high"",""time_us"":280.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_28_y_minus,code_subspace_survival,qec_on,y_minus,0.651457945959222,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[28][3],"{""cutoff"":40,""cycle"":28,""noise_profile"":""high"",""time_us"":280.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_28_z_plus,code_subspace_survival,qec_on,z_plus,0.6530235878301458,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[28][4],"{""cutoff"":40,""cycle"":28,""noise_profile"":""high"",""time_us"":280.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_28_z_minus,code_subspace_survival,qec_on,z_minus,0.6499323456040814,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[28][5],"{""cutoff"":40,""cycle"":28,""noise_profile"":""high"",""time_us"":280.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_29_x_plus,code_subspace_survival,qec_on,x_plus,0.6522805878756859,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[29][0],"{""cutoff"":40,""cycle"":29,""noise_profile"":""high"",""time_us"":290.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_29_x_minus,code_subspace_survival,qec_on,x_minus,0.6506736178308596,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[29][1],"{""cutoff"":40,""cycle"":29,""noise_profile"":""high"",""time_us"":290.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_29_y_plus,code_subspace_survival,qec_on,y_plus,0.6514967448295381,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[29][2],"{""cutoff"":40,""cycle"":29,""noise_profile"":""high"",""time_us"":290.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_29_y_minus,code_subspace_survival,qec_on,y_minus,0.6514574608770083,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[29][3],"{""cutoff"":40,""cycle"":29,""noise_profile"":""high"",""time_us"":290.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_29_z_plus,code_subspace_survival,qec_on,z_plus,0.653008677719412,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[29][4],"{""cutoff"":40,""cycle"":29,""noise_profile"":""high"",""time_us"":290.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_29_z_minus,code_subspace_survival,qec_on,z_minus,0.649945527987134,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[29][5],"{""cutoff"":40,""cycle"":29,""noise_profile"":""high"",""time_us"":290.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_30_x_plus,code_subspace_survival,qec_on,x_plus,0.6522735214071187,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[30][0],"{""cutoff"":40,""cycle"":30,""noise_profile"":""high"",""time_us"":300.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_30_x_minus,code_subspace_survival,qec_on,x_minus,0.6506809668775024,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[30][1],"{""cutoff"":40,""cycle"":30,""noise_profile"":""high"",""time_us"":300.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_30_y_plus,code_subspace_survival,qec_on,y_plus,0.651496511851008,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[30][2],"{""cutoff"":40,""cycle"":30,""noise_profile"":""high"",""time_us"":300.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_30_y_minus,code_subspace_survival,qec_on,y_minus,0.6514579764336139,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[30][3],"{""cutoff"":40,""cycle"":30,""noise_profile"":""high"",""time_us"":300.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_30_z_plus,code_subspace_survival,qec_on,z_plus,0.6529949787896273,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[30][4],"{""cutoff"":40,""cycle"":30,""noise_profile"":""high"",""time_us"":300.0}"
six_pauli_states,Supplement S2,d,pauli_qec_on_30_z_minus,code_subspace_survival,qec_on,z_minus,0.6499595094949941,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_on].survival[30][5],"{""cutoff"":40,""cycle"":30,""noise_profile"":""high"",""time_us"":300.0}"
all_seed_distribution,Supplement S3,a,seed_202607176201_ewma_adaptive_map,per_seed_equal_trace_ler,ewma_adaptive_map,smooth_formal_all_families,0.0009765625,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176201,ewma_adaptive_map]","{""denominator"":1179648,""errors"":1152,""seed"":202607176201}"
all_seed_distribution,Supplement S3,a,seed_202607176201_hidden_state_oracle,per_seed_equal_trace_ler,hidden_state_oracle,smooth_formal_all_families,0.00016445583767361112,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176201,hidden_state_oracle]","{""denominator"":1179648,""errors"":194,""seed"":202607176201}"
all_seed_distribution,Supplement S3,a,seed_202607176201_kalman_adaptive_map,per_seed_equal_trace_ler,kalman_adaptive_map,smooth_formal_all_families,0.0017640855577256945,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176201,kalman_adaptive_map]","{""denominator"":1179648,""errors"":2081,""seed"":202607176201}"
all_seed_distribution,Supplement S3,a,seed_202607176201_proposed_route_a,per_seed_equal_trace_ler,proposed_route_a,smooth_formal_all_families,0.0009613037109375,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176201,proposed_route_a]","{""denominator"":1179648,""errors"":1134,""seed"":202607176201}"
all_seed_distribution,Supplement S3,a,seed_202607176201_standard_binning,per_seed_equal_trace_ler,standard_binning,smooth_formal_all_families,0.0009587605794270834,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176201,standard_binning]","{""denominator"":1179648,""errors"":1131,""seed"":202607176201}"
