calibrated_upper_bound,cluster_count,covered,dimension,equivalent,estimate,family,frozen_factor,multiplier_seed,power_primary,raw_radius,split,trial,trial_seed,true_distance
0.0840866777658241,384,True,16,True,0.056096912196785594,balanced_phase_pure,1.0,25087580851972941110972975,True,0.027989765569038497,calibration,5,24718645970498750078652975,0.04999999999999993
0.08595012880459502,384,True,16,True,0.05802578320020151,balanced_phase_pure,1.0,25087582742176487622275160,True,0.027924345604393504,calibration,6,24718647860702296589955160,0.04999999999999993
0.08668169409403227,384,True,16,True,0.05738509155002107,balanced_phase_pure,1.0,25087574504896336530195139,True,0.029296602544011206,calibration,7,24718639623422145497875139,0.04999999999999993
0.08603235565808474,384,True,16,True,0.05614426375516261,balanced_phase_pure,1.0,25087586647127827959562290,True,0.02988809190292213,calibration,8,24718651765653636927242290,0.04999999999999993
0.08572341761174115,384,True,16,True,0.056082195093608234,balanced_phase_pure,1.0,25087576062434290323079259,True,0.029641222518132917,calibration,9,24718641180960099290759259,0.04999999999999993
0.08885579100897756,384,True,16,True,0.05973192630658517,balanced_phase_pure,1.0,25087576871053009492526692,True,0.029123864702392394,calibration,10,24718641989578818460206692,0.04999999999999993
0.08846536041803026,384,True,16,True,0.05705593863635432,balanced_phase_pure,1.0,25087577371643197742042536,True,0.03140942178167594,calibration,11,24718642490169006709722536,0.04999999999999993
0.08784005412193482,384,True,16,True,0.058740180540228344,balanced_phase_pure,1.0,25087587967013730149980666,True,0.029099873581706476,calibration,12,24718653085539539117660666,0.04999999999999993
0.09144898805486189,384,True,16,True,0.05984224569182056,balanced_phase_pure,1.0,25087589245005175699988228,True,0.031606742363041326,calibration,13,24718654363530984667668228,0.04999999999999993
0.08497559565407166,384,True,16,True,0.055491643746289634,balanced_phase_pure,1.0,25087575018156917563322660,True,0.029483951907782024,calibration,14,24718640136682726531002660,0.04999999999999993
0.08553985542231514,384,True,16,True,0.0557076739012821,balanced_phase_pure,1.0,25087582779761939044076910,True,0.029832181521033046,calibration,15,24718647898287748011756910,0.04999999999999993
0.08715433885465142,384,True,16,True,0.05642913495345818,balanced_phase_pure,1.0,25087579132707496999188524,True,0.03072520390119324,calibration,16,24718644251233305966868524,0.04999999999999993
0.08858047711264738,384,True,16,True,0.06006983262585451,balanced_phase_pure,1.0,25087572261634497570833588,True,0.02851064448679287,calibration,17,24718637380160306538513588,0.04999999999999993
0.0850323617699728,384,True,16,True,0.056552327526798396,balanced_phase_pure,1.0,25087574687099919782368046,True,0.0284800342431744,calibration,18,24718639805625728750048046,0.04999999999999993
0.08789359030235508,384,True,16,True,0.05705984621026094,balanced_phase_pure,1.0,25087574099890617899399860,True,0.030833744092094148,calibration,19,24718639218416426867079860,0.04999999999999993
0.08775821639994409,384,True,16,True,0.05838865682518986,balanced_phase_pure,1.0,25087576909599450644820434,True,0.029369559574754234,calibration,20,24718642028125259612500434,0.04999999999999993
0.08624469199998583,384,True,16,True,0.055930299621932855,balanced_phase_pure,1.0,25087574023875994586552279,True,0.03031439237805298,calibration,21,24718639142401803554232279,0.04999999999999993
0.08718262016969816,384,True,16,True,0.05602999008583968,balanced_phase_pure,1.0,25087585194235569637925420,True,0.031152630083858483,calibration,22,24718650312761378605605420,0.04999999999999993
0.08676172599882212,384,True,16,True,0.05649022851542977,balanced_phase_pure,1.0,25087583312980061171293018,True,0.03027149748339235,calibration,23,24718648431505870138973018,0.04999999999999993
0.08458996830937643,384,True,16,True,0.056050539229097696,balanced_phase_pure,1.0,25087578645591644296662853,True,0.02853942908027874,calibration,24,24718643764117453264342853,0.04999999999999993
0.08530059182337756,384,True,16,True,0.055444863805454964,balanced_phase_pure,1.0,25087587274300778868077989,True,0.02985572801792259,calibration,25,24718652392826587835757989,0.04999999999999993
0.08607177315401726,384,True,16,True,0.0572220212985034,balanced_phase_pure,1.0,25087577336788298015016885,True,0.028849751855513868,calibration,26,24718642455314106982696885,0.04999999999999993
0.0837436741501044,384,True,16,True,0.055195262947761864,balanced_phase_pure,1.0,25087574456977550794781262,True,0.02854841120234254,calibration,27,24718639575503359762461262,0.04999999999999993
0.08595480350652171,384,True,16,True,0.055491483190626696,balanced_phase_pure,1.0,25087578824581386046963934,True,0.030463320315895007,calibration,28,24718643943107195014643934,0.04999999999999993
0.08661997605893154,384,True,16,True,0.05659560880765102,balanced_phase_pure,1.0,25087582052859278312271291,True,0.030024367251280513,calibration,29,24718647171385087279951291,0.04999999999999993
0.08519558377604775,384,True,16,True,0.0555787325965479,balanced_phase_pure,1.0,25087589952938065239129618,True,0.02961685117949984,calibration,30,24718655071463874206809618,0.04999999999999993
0.0839821033571067,384,True,16,True,0.0560493144819289,balanced_phase_pure,1.0,25087580055204425700380732,True,0.02793278887517779,calibration,31,24718645173730234668060732,0.04999999999999993
0.09129361222419025,384,True,16,True,0.05878780027566169,balanced_phase_pure,1.0,25087579065251059703026006,True,0.03250581194852856,calibration,32,24718644183776868670706006,0.04999999999999993
0.08863450665956618,384,True,16,True,0.05935101031193517,balanced_phase_pure,1.0,25087584824933688782370778,True,0.029283496347631006,calibration,33,24718649943459497750050778,0.04999999999999993
0.08592731018438882,384,True,16,True,0.05576433493613152,balanced_phase_pure,1.0,25087572543436441166038112,True,0.030162975248257305,calibration,34,24718637661962250133718112,0.04999999999999993
0.08925858086078828,384,True,16,True,0.0610398823942782,balanced_phase_pure,1.0,25087576501228025456064410,True,0.02821869846651008,calibration,35,24718641619753834423744410,0.04999999999999993
0.08415998779639686,384,True,16,True,0.05560886607325136,balanced_phase_pure,1.0,25087577836042603293865350,True,0.02855112172314549,calibration,36,24718642954568412261545350,0.04999999999999993
