evaluation_seed,window_index,start_cycle,end_cycle,truth_regime,deployable_trace_sha256,truth_trace_sha256,static_prior_prediction,static_prior_p_normal,static_prior_p_burst,static_prior_p_leakage,static_prior_p_calibration_shift,memoryless_emission_prediction,memoryless_emission_p_normal,memoryless_emission_p_burst,memoryless_emission_p_leakage,memoryless_emission_p_calibration_shift,causal_hmm_prediction,causal_hmm_p_normal,causal_hmm_p_burst,causal_hmm_p_leakage,causal_hmm_p_calibration_shift
20261233,15,480,511,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.07208302261882128,0.46696476590829494,0.37031577088788115,0.09063644058500323,leakage,0.005057214179604609,0.025935799548690498,0.9623041794339681,0.0067028068377369575
20261233,16,512,543,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.18721283878275602,0.46554561750638196,0.24542226181646246,0.101819281894401,leakage,0.01705790322171855,0.06001095441030913,0.9112050820615261,0.011726060306446136
20261233,17,544,575,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,leakage,1.81560240838287e-06,0.012403259608823323,0.9873440196817382,0.0002509051070291481,leakage,7.433677791912663e-08,0.0007876851176750686,0.9992027129158173,9.527629729661397e-06
20261233,18,576,607,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,leakage,0.01653790884513841,0.13910830931078494,0.8014081721486946,0.04294560969538299,leakage,0.00032035220400477383,0.0022237873848496618,0.996271591817622,0.0011842685935234806
20261233,19,608,639,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,leakage,0.0005764808283268985,0.021020154633273787,0.9773728649218119,0.0010304996165880914,leakage,9.745140395253726e-06,0.00031230394594517565,0.9996525507822747,2.5400131384866488e-05
20261233,20,640,671,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.2886557739754178,0.2813293047238944,0.26167118028872444,0.16834374101196534,leakage,0.016464869801195745,0.01259411744705885,0.9572658995390281,0.013675113212717417
20261233,21,672,703,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.12446266270118905,0.6285469342872765,0.13221780552841572,0.11477259748311966,leakage,0.029322918720349343,0.10008821382177192,0.843203431420253,0.027385436037625697
20261233,22,704,735,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.07551939548916764,0.5505690060013432,0.1306283215534527,0.24328327695603755,leakage,0.021789560843592303,0.26940030390194475,0.643327673624264,0.06548246163019897
20261233,23,736,767,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.016744976429141165,0.707747873369634,0.2366453456989799,0.038861804502245294,leakage,0.002563360659693489,0.4614041199177919,0.5265680124548914,0.00946450696762339
20261233,24,768,799,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.07224772598847853,0.49809794846836736,0.25444938142170914,0.17520494412144674,burst,0.00591473744876022,0.516458072719927,0.46056739746559844,0.017059792365714296
20261233,25,800,831,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.13372562951149514,0.6738526048710531,0.12677797822866535,0.06564378738878753,burst,0.012966597032037801,0.7766702144896834,0.2027654705918577,0.00759771788642111
20261233,26,832,863,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.016514443516052787,0.44270980726376674,0.1361219034404997,0.4046538457796816,burst,0.0022798710940524643,0.8457840416586873,0.11638784789170899,0.035548239355551334
20261233,27,864,895,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,leakage,4.304611139939316e-05,0.034186512848937124,0.9630590488383743,0.002711392201288775,leakage,6.930706294234921e-06,0.12229774287522983,0.8769439738812386,0.0007513525372373246
20261233,28,896,927,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,calibration_shift,0.020325774663332987,0.2493375088874929,0.010535805866909519,0.7198009105822658,burst,0.007123507204706428,0.47858551400011345,0.18270364296052968,0.3315873358346504
20261233,29,928,959,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,calibration_shift,0.1603527870191329,0.16236136839728701,0.015847993978296417,0.6614378506052844,calibration_shift,0.02438362725260404,0.24175724170158136,0.015215817002157545,0.7186433140436571
20261233,30,960,991,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.8667471665911725,0.04558353295471,0.022406180237121685,0.06526312021699457,normal,0.520886244294572,0.09650338249349648,0.009720296515570425,0.37289007669636115
20261233,31,992,1023,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.7443066420908042,0.034408120592754436,0.025975472253342947,0.19530976506309808,normal,0.8636437513995117,0.007428148724499327,0.002425903317101322,0.12650219655888786
20261233,32,1024,1055,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.7340806134332966,0.10656825270871967,0.04147690720033793,0.11787422665764674,normal,0.9723052295511573,0.0044183451051644255,0.0021504378369997133,0.021125987506678774
20261233,33,1056,1087,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.21215337626049116,0.4973040491689246,0.04195452043839912,0.24858805413218407,normal,0.9062895907283953,0.051157417134174675,0.006180442010469857,0.036372550126960085
20261233,34,1088,1119,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,calibration_shift,0.3153742731299073,0.0028506448878981255,0.002123949303189934,0.6796511326790035,normal,0.8985594897691028,0.0005829830974271476,0.00027271980426336564,0.1005848073292065
20261233,35,1120,1151,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.848714513075961,0.031054826402203785,0.027942719785857075,0.09228794073597708,normal,0.9866408989139491,0.0007614283596512424,0.0010520556309361443,0.011545617095463628
20261233,36,1152,1183,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,calibration_shift,0.3222341464072066,0.034487602259767235,0.00975250525955728,0.6335257460734672,normal,0.9506313508050028,0.0019313862733287654,0.0009064947326747839,0.04653076818899359
20261233,37,1184,1215,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.5693775151062029,0.07386753567852733,0.03271700688738845,0.3240379423278819,normal,0.9641474617640876,0.002716601639810805,0.0018008314212379693,0.03133510517486359
20261233,38,1216,1247,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.475689410372768,0.11408985391639558,0.04459892348157198,0.3656218122292631,normal,0.9597333757580683,0.005142785099267899,0.0030640057527038843,0.03205983338995996
20261233,39,1248,1279,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.7982293103300745,0.03393302675968118,0.023543646350747387,0.14429401655949725,normal,0.9899030340797258,0.0010668880586546033,0.0010743723136342823,0.007955705547985272
20261233,40,1280,1311,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.24989947247702216,0.5631453996643386,0.043467152741559774,0.14348797511707914,normal,0.9422497754915502,0.0410195793526314,0.0051504889584994265,0.011580156197319124
20261233,41,1312,1343,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.6516050497495395,0.13502430101145285,0.07626315679729666,0.13710749244171008,normal,0.9775354682302688,0.012144993298557966,0.004743413062985274,0.005576125408187921
20261233,42,1344,1375,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.5173814448714421,0.21923509153772303,0.08959891432152331,0.17378454926931128,normal,0.9738105401777953,0.013127282835699368,0.006594342071485248,0.006467834915019886
20261233,43,1376,1407,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.5168059302237924,0.18367429262327556,0.12847856825547893,0.17104120889745347,normal,0.9716449513939924,0.01137937031529873,0.010256105383923499,0.006719572906785368
20261233,44,1408,1439,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.7159678969743761,0.1751351209953773,0.042237270879375316,0.0666597111508717,normal,0.9876263528041253,0.0075841464773553635,0.002825618662333535,0.0019638820561859683
20261233,45,1440,1471,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.0033409050153668553,0.8492561782193019,0.042767967799976325,0.10463494896535527,burst,0.11431521709194062,0.7792525862021639,0.051373133483921966,0.055059063221973514
20261233,46,1472,1503,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.016001675731230708,0.62099482378224,0.15231911643125423,0.2106843840552749,burst,0.005981443633905901,0.9256418908592805,0.03425299234075183,0.034123673166061824
20261233,47,1504,1535,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.10186483309292274,0.7280557526387933,0.07899233889994273,0.09108707536834001,burst,0.006526820033046405,0.9757685571552596,0.009671209214226328,0.008033413597467858
20261233,48,1536,1567,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.384160319551372,0.3787688508339537,0.09352578509490957,0.14354504451976585,burst,0.04261465524928632,0.9368684715700734,0.009745272730385779,0.01077160045025465
20261233,49,1568,1599,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.1362435855621271,0.4651983034965013,0.15101302029246103,0.2475450906489098,burst,0.028859611198179994,0.9391460964527505,0.014074655080611714,0.017919637268457737
20261233,50,1600,1631,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,calibration_shift,0.0879633966323886,0.20497725785647572,0.04076009567305615,0.6662992498380795,burst,0.030301173894773447,0.8383433782390798,0.009016496023337648,0.12233895184280917
20261233,51,1632,1663,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.22565502329555476,0.4766008323121029,0.09350754142210713,0.20423660297023435,burst,0.041378982272601124,0.8820379577183495,0.00884070871210535,0.06774235129694395
20261233,52,1664,1695,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,calibration_shift,0.016614445299735547,0.09874551151786883,0.011058713006849005,0.873581330175548,burst,0.009443925588710985,0.504937645509707,0.0027226983902319474,0.48289573051135
20261233,53,1696,1727,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.009197507851425273,0.7951760122314798,0.12302990586796654,0.07259657404912834,burst,0.0010776942610006065,0.9110101177229701,0.00823413380754985,0.07967805420847938
20261233,54,1728,1759,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.02461432862236181,0.7376264969428618,0.09691392717544177,0.14084524725933614,burst,0.0012388547861100973,0.9714992825136292,0.005484820769443254,0.02177704193081756
20261233,55,1760,1791,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.02488045081686509,0.6773090861055148,0.15367987921514598,0.14413058386247543,burst,0.0012541542323877349,0.9814433630852645,0.007538031924555197,0.00976445075779276
20261233,56,1792,1823,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.05492876893859988,0.4929307926776837,0.2840719619368603,0.16806847644685682,burst,0.003667520650140095,0.9650207188283453,0.020761627357804797,0.010550133163709896
20261233,57,1824,1855,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.08895575901084664,0.6254597045832523,0.08561560227425609,0.19996893413164546,burst,0.005594320090793469,0.9752252300407316,0.008422111230197411,0.010758338638277583
20261233,58,1856,1887,burst,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.36995030456203587,0.30171483976232205,0.10343161591279061,0.2249032397628514,burst,0.048572077595081295,0.9159232369669196,0.012476299597764555,0.023028385840234773
20261233,59,1888,1919,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.7017105494214689,0.12371153114138972,0.0627129048872737,0.1118650145498677,burst,0.3817402604242542,0.575366307937717,0.01556821979988702,0.0273252118381418
20261233,60,1920,1951,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,calibration_shift,0.37924147504966704,0.02759445886424661,0.01632910223592723,0.5768349638501599,normal,0.8053927902960647,0.06519285637979294,0.0041827051580280725,0.12523164816611412
20261233,61,1952,1983,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.7695679351980006,0.0975472233183468,0.08756107297621328,0.04532376850743789,normal,0.9749210544914112,0.011691467663716948,0.005094262204638274,0.00829321564023362
20261233,62,1984,2015,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.16942679902656577,0.5142664778444632,0.04435450148543758,0.2719522216435322,normal,0.8753819132282571,0.08372963907008665,0.00913376463459231,0.031754683067063916
20261233,63,2016,2047,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,calibration_shift,0.008290438172930736,0.3452783504476273,0.024779380053259262,0.6216518313261848,burst,0.10839219921089963,0.4694303929007819,0.016799834292849723,0.4053775735954687
20261233,64,2048,2079,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.8288485161557169,0.028169685360351356,0.026870859033678345,0.11611093945025251,normal,0.7097555874791707,0.06158929795807144,0.0074112066041131675,0.22124390795864463
20261233,65,2080,2111,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.9318778912272073,0.03522716888584374,0.015378543701719323,0.017516396185231643,normal,0.9903027525807587,0.003838978782937638,0.0009504491882048452,0.004907819448098784
20261233,66,2112,2143,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.632598669036446,0.10682746781891152,0.013412601879380625,0.24716126126526158,normal,0.988450518163205,0.0037919426241841197,0.0006528609935466136,0.007104678219064348
20261233,67,2144,2175,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.3017254674023102,0.4712373446616987,0.09512706754707015,0.13191012038892225,normal,0.9486256288665019,0.03368302098744075,0.00913030126487286,0.008561048881184414
20261233,68,2176,2207,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.7343148597888159,0.05167167307327669,0.06627663761193132,0.14773682952597675,normal,0.9872604330518663,0.0036891909601194056,0.004271659130698523,0.0047787168573157094
20261233,69,2208,2239,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,calibration_shift,0.11294593056142947,0.2695160206107499,0.021095425120067155,0.5964426237077547,normal,0.862695507104848,0.04676019626241328,0.00608597483635776,0.08445832179638105
20261233,70,2240,2271,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.6205371633499958,0.1205597548999775,0.06624419567345807,0.19265888607656848,normal,0.9527776469156158,0.013205948707011141,0.004779301332202207,0.029237103045170777
20261233,71,2272,2303,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.8316638721464973,0.13483041407238222,0.023945992718049917,0.009559721063071163,normal,0.9928881088977821,0.005472228998360913,0.001153523517075441,0.00048613858678152625
20261233,72,2304,2335,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,burst,0.24152143865041834,0.4299013430610292,0.15061711000724887,0.17796010828130357,normal,0.932261498827213,0.04041126788319294,0.018284869465546454,0.00904236382404772
20261233,73,2336,2367,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.5349289312487496,0.06557893539850229,0.008313867547576752,0.39117826580516984,normal,0.9736914981535919,0.0071936075992747525,0.0009575952151942163,0.01815729903193922
20261233,74,2368,2399,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.48872500727332446,0.330851807305516,0.08784080314396774,0.09258238227719133,normal,0.9708965582533506,0.017744179266120028,0.005563924621230607,0.0057953378592987
20261233,75,2400,2431,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.7509936670329065,0.1598880230689601,0.07953895158297546,0.009579358315157284,normal,0.9876052318817455,0.007866644167578785,0.004272630692942088,0.00025549325773341943
20261233,76,2432,2463,normal,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,normal,0.7894393893744979,0.03781584507607379,0.015409130996769205,0.15733563455266075,normal,0.9953774649586269,0.0012914636749581667,0.0007325602174408744,0.0025985111489742526
20261233,77,2464,2495,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,leakage,0.00025030231157956634,0.008212236787148714,0.9911571556552525,0.000380305246020108,leakage,0.008200241478557958,0.005221093392381421,0.9863830817015322,0.00019558342752834334
20261233,78,2496,2527,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,leakage,0.0001740241236083667,0.03507482687306985,0.964602766802637,0.00014838220068508247,leakage,4.793348487967231e-06,0.0006429086301557941,0.9993487557007235,3.5423206328222973e-06
20261233,79,2528,2559,leakage,3699fe857f9a2f7427e43286d3ecbf46dc851126f5ebfab38b201c78804517db,1d173964ccdc370700a14ab82de12797ba5ae71747afed234ab43ba8a219b901,burst,0.22959183673469388,0.288265306122449,0.19387755102040816,0.288265306122449,leakage,0.008910368380543389,0.17302277969701937,0.8139169429738882,0.0041499089485487585,leakage,0.00017022111014222688,0.002687393125493309,0.9970297622316482,0.0001126235327161418
