row_type,seed,profile_id,amplitude_over_lattice,logical_distance,metric,value,ci_low,ci_high,status_or_scope,trace_sha256,source_task
recovery_seed_metric,202607162103,,0.40625,0.375,mean_initial_recovery_depth,2.24658203125,,,protocol_aligned_component,baed2434356a381c1914a70c254ac5ef0c3bcd29f85a89e145bc3e6769b73a99,T5.2.1
recovery_seed_metric,202607162103,,0.40625,0.375,mean_observed_same_quadrature_max_e_run,2.03515625,,,protocol_aligned_component,baed2434356a381c1914a70c254ac5ef0c3bcd29f85a89e145bc3e6769b73a99,T5.2.1
recovery_seed_metric,202607162103,,0.40625,0.375,mean_ideal_same_quadrature_max_e_run,2.069091796875,,,protocol_aligned_component,baed2434356a381c1914a70c254ac5ef0c3bcd29f85a89e145bc3e6769b73a99,T5.2.1
recovery_seed_metric,202607162103,,0.40625,0.375,mean_restricted_recovery_cycles,2.56787109375,,,protocol_aligned_component,baed2434356a381c1914a70c254ac5ef0c3bcd29f85a89e145bc3e6769b73a99,T5.2.1
recovery_seed_metric,202607162103,,0.40625,0.375,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,baed2434356a381c1914a70c254ac5ef0c3bcd29f85a89e145bc3e6769b73a99,T5.2.1
recovery_seed_metric,202607162103,,0.40625,0.375,unaffected_e_probability_max,0.0234375,,,protocol_aligned_component,baed2434356a381c1914a70c254ac5ef0c3bcd29f85a89e145bc3e6769b73a99,T5.2.1
recovery_seed_metric,202607162103,,0.4375,0.25,mean_initial_recovery_depth,1.500244140625,,,protocol_aligned_component,0bb1857f778af7fb4dee1ada974c697793c5a571c809fd480d67430edf8c9b43,T5.2.1
recovery_seed_metric,202607162103,,0.4375,0.25,mean_observed_same_quadrature_max_e_run,1.40234375,,,protocol_aligned_component,0bb1857f778af7fb4dee1ada974c697793c5a571c809fd480d67430edf8c9b43,T5.2.1
recovery_seed_metric,202607162103,,0.4375,0.25,mean_ideal_same_quadrature_max_e_run,1.411376953125,,,protocol_aligned_component,0bb1857f778af7fb4dee1ada974c697793c5a571c809fd480d67430edf8c9b43,T5.2.1
recovery_seed_metric,202607162103,,0.4375,0.25,mean_restricted_recovery_cycles,1.71728515625,,,protocol_aligned_component,0bb1857f778af7fb4dee1ada974c697793c5a571c809fd480d67430edf8c9b43,T5.2.1
recovery_seed_metric,202607162103,,0.4375,0.25,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,0bb1857f778af7fb4dee1ada974c697793c5a571c809fd480d67430edf8c9b43,T5.2.1
recovery_seed_metric,202607162103,,0.4375,0.25,unaffected_e_probability_max,0.0224609375,,,protocol_aligned_component,0bb1857f778af7fb4dee1ada974c697793c5a571c809fd480d67430edf8c9b43,T5.2.1
recovery_seed_metric,202607162103,,0.46875,0.125,mean_initial_recovery_depth,0.745849609375,,,protocol_aligned_component,b347f92f738b97538ba24f5cb118a27ca5acea3737e407fe8ebc1c9e3ed710a2,T5.2.1
recovery_seed_metric,202607162103,,0.46875,0.125,mean_observed_same_quadrature_max_e_run,0.759765625,,,protocol_aligned_component,b347f92f738b97538ba24f5cb118a27ca5acea3737e407fe8ebc1c9e3ed710a2,T5.2.1
recovery_seed_metric,202607162103,,0.46875,0.125,mean_ideal_same_quadrature_max_e_run,0.723876953125,,,protocol_aligned_component,b347f92f738b97538ba24f5cb118a27ca5acea3737e407fe8ebc1c9e3ed710a2,T5.2.1
recovery_seed_metric,202607162103,,0.46875,0.125,mean_restricted_recovery_cycles,0.853759765625,,,protocol_aligned_component,b347f92f738b97538ba24f5cb118a27ca5acea3737e407fe8ebc1c9e3ed710a2,T5.2.1
recovery_seed_metric,202607162103,,0.46875,0.125,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,b347f92f738b97538ba24f5cb118a27ca5acea3737e407fe8ebc1c9e3ed710a2,T5.2.1
recovery_seed_metric,202607162103,,0.46875,0.125,unaffected_e_probability_max,0.016845703125,,,protocol_aligned_component,b347f92f738b97538ba24f5cb118a27ca5acea3737e407fe8ebc1c9e3ed710a2,T5.2.1
recovery_seed_metric,202607162103,,0.5,0.0,mean_initial_recovery_depth,0.0,,,protocol_aligned_component,39b8aa7c4329151d2200b9e8d6f725dac7fccbef58666375578cb4908bf6ac78,T5.2.1
recovery_seed_metric,202607162103,,0.5,0.0,mean_observed_same_quadrature_max_e_run,0.0947265625,,,protocol_aligned_component,39b8aa7c4329151d2200b9e8d6f725dac7fccbef58666375578cb4908bf6ac78,T5.2.1
recovery_seed_metric,202607162103,,0.5,0.0,mean_ideal_same_quadrature_max_e_run,0.0,,,protocol_aligned_component,39b8aa7c4329151d2200b9e8d6f725dac7fccbef58666375578cb4908bf6ac78,T5.2.1
recovery_seed_metric,202607162103,,0.5,0.0,mean_restricted_recovery_cycles,0.0,,,protocol_aligned_component,39b8aa7c4329151d2200b9e8d6f725dac7fccbef58666375578cb4908bf6ac78,T5.2.1
recovery_seed_metric,202607162103,,0.5,0.0,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,39b8aa7c4329151d2200b9e8d6f725dac7fccbef58666375578cb4908bf6ac78,T5.2.1
recovery_seed_metric,202607162103,,0.5,0.0,unaffected_e_probability_max,0.00634765625,,,protocol_aligned_component,39b8aa7c4329151d2200b9e8d6f725dac7fccbef58666375578cb4908bf6ac78,T5.2.1
recovery_seed_metric,202607162104,,0.0,0.0,mean_initial_recovery_depth,0.0,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.0,0.0,mean_observed_same_quadrature_max_e_run,0.0966796875,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.0,0.0,mean_ideal_same_quadrature_max_e_run,0.0,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.0,0.0,mean_restricted_recovery_cycles,0.0,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.0,0.0,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.0,0.0,unaffected_e_probability_max,0.007568359375,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.03125,0.125,mean_initial_recovery_depth,0.75048828125,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.03125,0.125,mean_observed_same_quadrature_max_e_run,0.752197265625,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.03125,0.125,mean_ideal_same_quadrature_max_e_run,0.725830078125,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.03125,0.125,mean_restricted_recovery_cycles,0.86328125,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.03125,0.125,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.03125,0.125,unaffected_e_probability_max,0.016845703125,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.0625,0.25,mean_initial_recovery_depth,1.49462890625,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.0625,0.25,mean_observed_same_quadrature_max_e_run,1.394775390625,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.0625,0.25,mean_ideal_same_quadrature_max_e_run,1.404296875,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.0625,0.25,mean_restricted_recovery_cycles,1.706787109375,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.0625,0.25,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.0625,0.25,unaffected_e_probability_max,0.020751953125,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.09375,0.375,mean_initial_recovery_depth,2.243408203125,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.09375,0.375,mean_observed_same_quadrature_max_e_run,2.02880859375,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.09375,0.375,mean_ideal_same_quadrature_max_e_run,2.064453125,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.09375,0.375,mean_restricted_recovery_cycles,2.562744140625,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.09375,0.375,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.09375,0.375,unaffected_e_probability_max,0.0224609375,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.125,0.5,mean_initial_recovery_depth,2.993896484375,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.125,0.5,mean_observed_same_quadrature_max_e_run,2.630615234375,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.125,0.5,mean_ideal_same_quadrature_max_e_run,2.6943359375,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.125,0.5,mean_restricted_recovery_cycles,3.423828125,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.125,0.5,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.125,0.5,unaffected_e_probability_max,0.025146484375,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.15625,0.625,mean_initial_recovery_depth,3.756591796875,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.15625,0.625,mean_observed_same_quadrature_max_e_run,3.227294921875,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.15625,0.625,mean_ideal_same_quadrature_max_e_run,3.317138671875,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.15625,0.625,mean_restricted_recovery_cycles,4.28955078125,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.15625,0.625,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.15625,0.625,unaffected_e_probability_max,0.02587890625,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.1875,0.75,mean_initial_recovery_depth,4.50537109375,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.1875,0.75,mean_observed_same_quadrature_max_e_run,3.801025390625,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.1875,0.75,mean_ideal_same_quadrature_max_e_run,3.910400390625,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.1875,0.75,mean_restricted_recovery_cycles,5.14599609375,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.1875,0.75,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.1875,0.75,unaffected_e_probability_max,0.026611328125,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.21875,0.875,mean_initial_recovery_depth,5.24951171875,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.21875,0.875,mean_observed_same_quadrature_max_e_run,4.343994140625,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.21875,0.875,mean_ideal_same_quadrature_max_e_run,4.480712890625,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.21875,0.875,mean_restricted_recovery_cycles,5.99560546875,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.21875,0.875,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.21875,0.875,unaffected_e_probability_max,0.02783203125,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.25,1.0,mean_initial_recovery_depth,6.0,,,protocol_aligned_component,b6780396e4c661926979efa502c63f2dfd1e8646c03c813fa81d03fe380357ae,T5.2.1
recovery_seed_metric,202607162104,,0.25,1.0,mean_observed_same_quadrature_max_e_run,4.847412109375,,,protocol_aligned_component,b6780396e4c661926979efa502c63f2dfd1e8646c03c813fa81d03fe380357ae,T5.2.1
recovery_seed_metric,202607162104,,0.25,1.0,mean_ideal_same_quadrature_max_e_run,5.008056640625,,,protocol_aligned_component,b6780396e4c661926979efa502c63f2dfd1e8646c03c813fa81d03fe380357ae,T5.2.1
recovery_seed_metric,202607162104,,0.25,1.0,mean_restricted_recovery_cycles,6.845703125,,,protocol_aligned_component,b6780396e4c661926979efa502c63f2dfd1e8646c03c813fa81d03fe380357ae,T5.2.1
recovery_seed_metric,202607162104,,0.25,1.0,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,b6780396e4c661926979efa502c63f2dfd1e8646c03c813fa81d03fe380357ae,T5.2.1
recovery_seed_metric,202607162104,,0.25,1.0,unaffected_e_probability_max,0.029052734375,,,protocol_aligned_component,b6780396e4c661926979efa502c63f2dfd1e8646c03c813fa81d03fe380357ae,T5.2.1
recovery_seed_metric,202607162104,,0.28125,0.875,mean_initial_recovery_depth,5.24951171875,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.28125,0.875,mean_observed_same_quadrature_max_e_run,4.343994140625,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.28125,0.875,mean_ideal_same_quadrature_max_e_run,4.480712890625,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.28125,0.875,mean_restricted_recovery_cycles,5.99560546875,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.28125,0.875,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.28125,0.875,unaffected_e_probability_max,0.02783203125,,,protocol_aligned_component,756706d7b8bb5da1f8dcb92798c62f19d35edb6f795046471cc978e70080b33e,T5.2.1
recovery_seed_metric,202607162104,,0.3125,0.75,mean_initial_recovery_depth,4.50537109375,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.3125,0.75,mean_observed_same_quadrature_max_e_run,3.801025390625,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.3125,0.75,mean_ideal_same_quadrature_max_e_run,3.910400390625,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.3125,0.75,mean_restricted_recovery_cycles,5.14599609375,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.3125,0.75,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.3125,0.75,unaffected_e_probability_max,0.026611328125,,,protocol_aligned_component,d8590e38294b02c93307db41f4a0428945bae7188a599c33692a1af853f947b4,T5.2.1
recovery_seed_metric,202607162104,,0.34375,0.625,mean_initial_recovery_depth,3.756591796875,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.34375,0.625,mean_observed_same_quadrature_max_e_run,3.227294921875,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.34375,0.625,mean_ideal_same_quadrature_max_e_run,3.317138671875,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.34375,0.625,mean_restricted_recovery_cycles,4.28955078125,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.34375,0.625,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.34375,0.625,unaffected_e_probability_max,0.02587890625,,,protocol_aligned_component,e18a272ab76e137ae36aaf22840058f37661b772cd4c3ae438a9ff6c96070705,T5.2.1
recovery_seed_metric,202607162104,,0.375,0.5,mean_initial_recovery_depth,2.993896484375,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.375,0.5,mean_observed_same_quadrature_max_e_run,2.630615234375,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.375,0.5,mean_ideal_same_quadrature_max_e_run,2.6943359375,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.375,0.5,mean_restricted_recovery_cycles,3.423828125,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.375,0.5,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.375,0.5,unaffected_e_probability_max,0.025146484375,,,protocol_aligned_component,8a7760fd167823e754a19ecbef8f9c8564a6504db0ec0d111dc5c64451e5ac42,T5.2.1
recovery_seed_metric,202607162104,,0.40625,0.375,mean_initial_recovery_depth,2.243408203125,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.40625,0.375,mean_observed_same_quadrature_max_e_run,2.02880859375,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.40625,0.375,mean_ideal_same_quadrature_max_e_run,2.064453125,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.40625,0.375,mean_restricted_recovery_cycles,2.562744140625,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.40625,0.375,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.40625,0.375,unaffected_e_probability_max,0.0224609375,,,protocol_aligned_component,bf7756c6d5e2d5977e1120ed295b376bceab1aa4d3167a20a951f39bdd3b03f7,T5.2.1
recovery_seed_metric,202607162104,,0.4375,0.25,mean_initial_recovery_depth,1.49462890625,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.4375,0.25,mean_observed_same_quadrature_max_e_run,1.394775390625,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.4375,0.25,mean_ideal_same_quadrature_max_e_run,1.404296875,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.4375,0.25,mean_restricted_recovery_cycles,1.706787109375,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.4375,0.25,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.4375,0.25,unaffected_e_probability_max,0.020751953125,,,protocol_aligned_component,e682e662e9a20fe80e90afe3f5533043995387d229457681a9306d71ffb1cca4,T5.2.1
recovery_seed_metric,202607162104,,0.46875,0.125,mean_initial_recovery_depth,0.75048828125,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.46875,0.125,mean_observed_same_quadrature_max_e_run,0.752197265625,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.46875,0.125,mean_ideal_same_quadrature_max_e_run,0.725830078125,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.46875,0.125,mean_restricted_recovery_cycles,0.86328125,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.46875,0.125,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.46875,0.125,unaffected_e_probability_max,0.016845703125,,,protocol_aligned_component,d982f5e7be88a1abd55361f91af9aa14b552f7245483a461ae28cb7e02001d5f,T5.2.1
recovery_seed_metric,202607162104,,0.5,0.0,mean_initial_recovery_depth,0.0,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.5,0.0,mean_observed_same_quadrature_max_e_run,0.0966796875,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.5,0.0,mean_ideal_same_quadrature_max_e_run,0.0,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.5,0.0,mean_restricted_recovery_cycles,0.0,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.5,0.0,recovered_fraction_by_horizon,1.0,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162104,,0.5,0.0,unaffected_e_probability_max,0.007568359375,,,protocol_aligned_component,e0425bb5a9b57b41ff6110768e3e233d5547ba4faefbbe166743ea913ebb88d8,T5.2.1
recovery_seed_metric,202607162105,,0.0,0.0,mean_initial_recovery_depth,0.0,,,protocol_aligned_component,a836dd564ff99e8f441c1aa278f6a9d1116f3107bf527997a69dfc474c8130ae,T5.2.1
recovery_seed_metric,202607162105,,0.0,0.0,mean_observed_same_quadrature_max_e_run,0.100341796875,,,protocol_aligned_component,a836dd564ff99e8f441c1aa278f6a9d1116f3107bf527997a69dfc474c8130ae,T5.2.1
recovery_seed_metric,202607162105,,0.0,0.0,mean_ideal_same_quadrature_max_e_run,0.0,,,protocol_aligned_component,a836dd564ff99e8f441c1aa278f6a9d1116f3107bf527997a69dfc474c8130ae,T5.2.1
