cell_id,family,margin,cluster_count,effect_ratio,true_difference,trial_seed,multiplier_seed,estimate,raw_radius,upper_bound,covers_truth,declares_equivalent,power_primary
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,127234834,127244834,0.0024748010842827878,0.00023223172004878506,0.002707032804331573,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,128459504,128469504,0.002841064648838746,0.0002335201608401683,0.003074584809678914,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,131954988,131964988,0.0026827580141652583,0.00023983977767816348,0.002922597791843422,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,138465930,138475930,0.00265653817140119,0.00025236107397475367,0.002908899245375944,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,139693725,139703725,0.0025196495844775004,0.00025191779758134466,0.002771567382058845,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,140838583,140848583,0.0025864336610494443,0.00022703992137987252,0.002813473582429317,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,142836328,142846328,0.002635858919815179,0.00022671022019514725,0.002862569140010326,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,143878068,143888068,0.002556076100705572,0.00021985561502247685,0.0027759317157280486,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,152482812,152492812,0.002547120361871031,0.0002316695275981253,0.002778789889469156,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,158062765,158072765,0.002793203077660325,0.00026394864906630826,0.003057151726726633,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,160090750,160100750,0.0024800444951114877,0.00022374505790925448,0.0027037895530207423,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,166981842,166991842,0.002529140845909525,0.00026727954550755524,0.0027964203914170806,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,170783044,170793044,0.0024726305559658163,0.0001942520702635757,0.002666882626229392,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,172485663,172495663,0.002730589486173206,0.0002547494216058564,0.0029853389077790626,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,172784197,172794197,0.002382793454316847,0.00025849523918467697,0.002641288693501524,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,174015262,174025262,0.0022574150241899335,0.00022748298481217095,0.0024848980090021043,False,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,175227915,175237915,0.002480705441286458,0.00023755578495073847,0.0027182612262371965,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,182620063,182630063,0.0025422231367410405,0.00023502767527777894,0.0027772508120188196,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,182831409,182841409,0.002479670767615488,0.00025905489109839856,0.0027387256587138864,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,183830721,183840721,0.0026521096752140684,0.0002454330955600967,0.0028975427707741653,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,186173821,186183821,0.0023852865685221763,0.0002433084895985928,0.002628595058120769,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,186816996,186826996,0.0023434445921578346,0.00026986484274623925,0.002613309434904074,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,192747264,192757264,0.0025911240861352038,0.0002456304193974461,0.00283675450553265,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,193840626,193850626,0.0023688770131689188,0.00025001377696824565,0.0026188907901371645,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,197263737,197273737,0.002738807957229929,0.0002035821934228152,0.002942390150652744,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,206089408,206099408,0.0024437505759456212,0.0002410331713146901,0.0026847837472603114,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,207952711,207962711,0.0026486454613272696,0.0002341652071405631,0.0028828106684678327,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,211332579,211342579,0.002413661757347011,0.00022937807611255034,0.0026430398334595616,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,217252143,217262143,0.0025039124454383395,0.00021185869504252518,0.002715771140480865,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,221614469,221624469,0.0024410654266888653,0.00023431516125521154,0.002675380587944077,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,222681427,222691427,0.0023866185652509854,0.00021858160939160662,0.002605200174642592,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,228863455,228873455,0.002535970933214939,0.00026388242226487476,0.0027998533554798137,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,234786967,234796967,0.0025843508163346713,0.0002567674419042588,0.0028411182582389304,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,235995704,236005704,0.0025665117036858783,0.00021906259292323052,0.0027855742966091087,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,239070295,239080295,0.0022504013092361306,0.0002609847388558677,0.0025113860480919983,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,239928032,239938032,0.0025933827768774495,0.00022597021679557515,0.0028193529936730247,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,240111479,240121479,0.002465472307209252,0.0002298889799586314,0.0026953612871678835,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,240253164,240263164,0.002572540002879745,0.00025144599584257023,0.002823985998722315,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,246871916,246881916,0.0024192429744102416,0.00022410556999609963,0.0026433485444063414,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,249299631,249309631,0.002431597935693274,0.00025671841300513277,0.0026883163486984066,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,252347982,252357982,0.002482013102377709,0.00022484048515541825,0.0027068535875331276,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,263539960,263549960,0.0026736598325287075,0.00021543417349588552,0.002889094006024593,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,265009371,265019371,0.002644835811729713,0.00024372525469481195,0.0028885610664245247,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,268425932,268435932,0.0024040320062574706,0.00022644515162455504,0.0026304771578820256,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,272209960,272219960,0.0023371889878915034,0.00024706255289473205,0.0025842515407862353,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,272701584,272711584,0.002285878624976472,0.000245078058380104,0.0025309566833565758,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,278591094,278601094,0.0024478333789730595,0.00024808774247620137,0.002695921121449261,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,289551585,289561585,0.002549264725482851,0.000238074505531129,0.0027873392310139803,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,290872131,290882131,0.0025818012453834205,0.0002206470527217354,0.002802448298105156,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,294665494,294675494,0.002383922728233034,0.00028020215650614134,0.002664124884739175,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,297748081,297758081,0.0024736408219879027,0.00023576424384126466,0.0027094050658291674,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,298081128,298091128,0.0024327575169772442,0.0002526618241274736,0.002685419341104718,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,302442153,302452153,0.0025043367799250688,0.00023105713690640964,0.0027353939168314784,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,311557732,311567732,0.002268852443342873,0.00023251961422226258,0.0025013720575651354,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,315910812,315920812,0.0024801164132750857,0.00022598933283958728,0.002706105746114673,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,316263005,316273005,0.002465265691995092,0.0002269590950947023,0.0026922247870897944,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,317039053,317049053,0.0023757735750863243,0.00027006737144727894,0.0026458409465336032,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,323710292,323720292,0.0024298166428346926,0.0002267859712808104,0.002656602614115503,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,323775606,323785606,0.0026494092677629417,0.00024863728948294636,0.002898046557245888,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,324647305,324657305,0.0022898371735010354,0.0002529161082720616,0.002542753281773097,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,334609226,334619226,0.0025780241862334305,0.0002258953224765699,0.0028039195087100005,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,334858613,334868613,0.0025242389504737763,0.00023711251701531946,0.0027613514674890956,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,335999685,336009685,0.0025886504493409395,0.00027186550066370064,0.00286051595000464,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,336272231,336282231,0.002374560205052824,0.00022478219357112634,0.0025993423986239504,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,338904878,338914878,0.0023164262739731683,0.00022501049650530745,0.0025414367704784755,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,340280821,340290821,0.002610527107234504,0.0002223600656313348,0.002832887172865839,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,347991783,348001783,0.0025180010708675976,0.00025892992305494474,0.0027769309939225423,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,352207508,352217508,0.002558852982345694,0.00021243882808974132,0.0027712918104354353,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,357853144,357863144,0.002736333084064107,0.00023738488680214898,0.0029737179708662557,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,360317554,360327554,0.0025065241241816446,0.0002552896585642629,0.0027618137827459073,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,362362036,362372036,0.002407314858988121,0.00025415521833508747,0.0026614700773232086,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,367893356,367903356,0.0025976137911914686,0.00023486021724170397,0.0028324740084331728,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,371576449,371586449,0.0024762356882365405,0.00023717818153643576,0.0027134138697729763,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,374867381,374877381,0.0025885122107264964,0.0002485996768167036,0.0028371118875432,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,378657269,378667269,0.0024362231823263935,0.0002509387044834695,0.002687161886809863,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,386417388,386427388,0.002558094066234549,0.0002531219749374641,0.002811216041172013,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,391391665,391401665,0.0025188881953001935,0.00025567745585793094,0.0027745656511581245,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,397594087,397604087,0.00257944677478641,0.0002269537861964454,0.0028064005609828553,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,405458131,405468131,0.0024654698268435664,0.00022623190069021278,0.0026917017275337792,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,406335861,406345861,0.002381186672182963,0.0002273038455515978,0.0026084905177345607,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,409373051,409383051,0.002394109885415321,0.00021652381685959704,0.002610633702274918,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,414458724,414468724,0.002548749031466314,0.0002514330009811331,0.002800182032447447,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,414779837,414789837,0.002340864024191915,0.00021014936780732992,0.002551013391999245,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,419590206,419600206,0.0025857877549509962,0.00027292862630931965,0.0028587163812603157,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,420891565,420901565,0.002559651030787424,0.00022137853988528808,0.0027810295706727117,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,423554215,423564215,0.0025682013485925216,0.0002379289510155614,0.002806130299608083,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,425372802,425382802,0.002451011643255929,0.0002579045656424672,0.002708916208898396,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,433217935,433227935,0.0026492350797359654,0.00024350225961965394,0.0028927373393556194,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,439570798,439580798,0.0024555923894954276,0.0002535758746935309,0.0027091682641889585,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,444670853,444680853,0.0025116281843709353,0.00024816964268112226,0.0027597978270520575,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,447961892,447971892,0.0026050201114297734,0.00021873920632533387,0.0028237593177551073,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,449743692,449753692,0.0025217951996147057,0.00026947426039618103,0.002791269460010887,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,449995181,450005181,0.002391929589020157,0.00022975364707613377,0.0026216832360962906,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,452216760,452226760,0.002441570224578546,0.00025238661464162786,0.0026939568392201738,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,455154751,455164751,0.002412052846932445,0.00022969287724186802,0.0026417457241743134,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,456163690,456173690,0.002715582842390938,0.00025461028772791815,0.002970193130118856,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,463577714,463587714,0.002485417747332335,0.00026084125296267825,0.002746259000295013,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,463717400,463727400,0.002335118274584149,0.00024232597269521514,0.002577444247279364,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,464932192,464942192,0.002332780789301975,0.00027334008211797036,0.0026061208714199453,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,467106145,467116145,0.0024064654531591925,0.00022717767728378432,0.002633643130442977,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,471504580,471514580,0.0026964207775434026,0.00022926955413906787,0.0029256903316824704,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,471982040,471992040,0.002588915789791428,0.0002411656515132201,0.002830081441304648,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,476443402,476453402,0.002360090749547133,0.0002129295390781394,0.0025730202886252726,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,484235445,484245445,0.002516546094684923,0.00022965319306126955,0.0027461992877461923,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,485304882,485314882,0.0023680422110139766,0.000257117022169189,0.0026251592331831657,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,487383341,487393341,0.002555293446390365,0.00023783669494967076,0.0027931301413400356,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,488341212,488351212,0.0024443680303250608,0.00025376583665524924,0.00269813386698031,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,495558717,495568717,0.0026153382525460323,0.00021484839105623678,0.002830186643602269,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,497441601,497451601,0.0024012732209369165,0.00021981061255570196,0.0026210838334926184,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,506060914,506070914,0.0024140391179312557,0.0002212449803253629,0.0026352840982566184,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,508794580,508804580,0.0025542485456172387,0.00020701366421634732,0.002761262209833586,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,513287028,513297028,0.002489420656598047,0.00022427224086194264,0.0027136928974599898,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,513919073,513929073,0.002398846870346799,0.0002517840651983609,0.0026506309355451597,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,518344455,518354455,0.002578654580741285,0.0002471760566892039,0.002825830637430489,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,520559009,520569009,0.0024400223430168597,0.0002892821586968482,0.002729304501713708,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,521307194,521317194,0.0025207365860641638,0.0002371335616025797,0.0027578701476667434,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,524255993,524265993,0.002634406490639373,0.00023087412315528298,0.002865280613794656,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,532647218,532657218,0.00256091468659,0.0002568314348571719,0.002817746121447172,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,534277068,534287068,0.002423079487236447,0.00022745222691673158,0.0026505317141531782,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,536613036,536623036,0.0025898204396792384,0.00024826498576926943,0.0028380854254485078,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,537839824,537849824,0.0024885963960662462,0.00024110505724454033,0.0027297014533107867,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,539133401,539143401,0.002472225384571633,0.0002507177799386717,0.002722943164510305,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,542438135,542448135,0.002679139862917661,0.0002307325183791536,0.0029098723812968144,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,544072338,544082338,0.0024136885475336324,0.00026556528227930735,0.0026792538298129396,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,547577338,547587338,0.0025070608612226763,0.00025250271059193695,0.002759563571814613,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,552925536,552935536,0.002630771046938433,0.0002569294257666333,0.002887700472705066,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,553765965,553775965,0.002641739227329444,0.0002617926268338759,0.00290353185416332,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,562360954,562370954,0.0024565411031447957,0.00022301151128105838,0.002679552614425854,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,565595721,565605721,0.002307562629825479,0.00023411413774948296,0.002541676767574962,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,571764971,571774971,0.0025282425713900433,0.0002058014318885256,0.002734044003278569,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,575608655,575618655,0.0025162177832211818,0.00022365020325940794,0.00273986798648059,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,577758780,577768780,0.0024194764286248798,0.0002532304151087822,0.002672706843733662,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,578534723,578544723,0.00255435446484809,0.0002399580075419509,0.002794312472390041,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,581153535,581163535,0.0022857220096720037,0.0002296646078927421,0.0025153866175647455,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,584705232,584715232,0.0026515407593431114,0.00022405091155153816,0.0028755916708946496,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,597533763,597543763,0.0025410122401758753,0.00021353097724549215,0.0027545432174213673,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,598912397,598922397,0.0023995776007481283,0.00027032547229723417,0.0026699030730453627,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,608328468,608338468,0.002410496757247116,0.0002317467373303668,0.002642243494577483,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,612194005,612204005,0.0024772723268871306,0.00025370439880815875,0.0027309767256952894,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,614352037,614362037,0.0023723404774834743,0.00026515336577935257,0.002637493843262827,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,616501429,616511429,0.00243288338309755,0.0002125531468522528,0.002645436529949803,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,617760156,617770156,0.0025301437519656815,0.00023808231438524974,0.002768226066350931,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,622984993,622994993,0.0024827270206244606,0.00019879011928691936,0.00268151713991138,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,626353485,626363485,0.0026252603679461487,0.0002679669444366672,0.0028932273123828157,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,630171103,630181103,0.0025324619546060116,0.00022503839812458383,0.0027575003527305956,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,635540169,635550169,0.0025523577054941625,0.00024812801719514176,0.0028004857226893044,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,637162267,637172267,0.002575079268759332,0.0002367336338489893,0.0028118129026083213,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,639229661,639239661,0.0023820405246607478,0.00023077548451454398,0.0026128160091752916,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,653458302,653468302,0.0024458742708198273,0.00022054017210287207,0.002666414442922699,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,663256305,663266305,0.002513521867346283,0.00022943648661690589,0.002742958353963189,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,663847958,663857958,0.002704940989546014,0.00021191066414294335,0.0029168516536889574,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,665560438,665570438,0.0025639457426706947,0.0002159576485141662,0.0027799033911848608,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,667793249,667803249,0.0023367438644934673,0.00022742709362635427,0.0025641709581198215,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,667816344,667826344,0.002512683764153588,0.000238007369038218,0.002750691133191806,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,667979047,667989047,0.002624846318379524,0.00022414822251882224,0.002848994540898346,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,671412321,671422321,0.0026398610804643542,0.00020352439637768172,0.002843385476842036,True,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,673805927,673815927,0.0022659981342798437,0.00023271976837904815,0.0024987179026588918,False,True,False
heteroskedastic__m0p005000__n384__r0p500,heteroskedastic,0.005,384,0.5,0.0025,674914588,674924588,0.00255909949646929,0.00021649083271578227,0.0027755903291850725,True,True,False
