row_type,seed,family,method,index,numerator,denominator,value,metric,evidence
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,82961,,,-0.5964600639617619,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,82961,,,0.2710916853731182,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,83473,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,83473,,,-0.6311132340841753,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,83473,,,0.7813912828528831,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,83985,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,83985,,,-0.6045817338003426,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,83985,,,0.43964246688638864,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,84497,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,84497,,,-0.6154028000869328,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,84497,,,0.6293253081288476,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,85009,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,85009,,,-0.6057491348239586,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,85009,,,0.4603855583289123,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,85521,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,85521,,,-0.6056172938083888,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,85521,,,0.6209004744433569,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,86033,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,86033,,,-0.6132315027727685,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,86033,,,0.6207095320653413,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,86545,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,86545,,,-0.6518831647809643,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,86545,,,0.8193480977557395,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,87057,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,87057,,,-0.6993631655902841,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,87057,,,0.43286764310176656,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,87569,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,87569,,,-0.691595700634548,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,87569,,,0.3429883999055092,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,88081,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,88081,,,-0.6022742476374336,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,88081,,,0.42279235520432407,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,88593,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,88593,,,-0.6179992851954889,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,88593,,,0.6670697864172676,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,89105,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,89105,,,-0.597499923420279,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,89105,,,0.3176346235038961,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,89617,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,89617,,,-0.6312444949640212,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,89617,,,0.8200420217300274,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,90129,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,90129,,,-0.6651938502027892,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,90129,,,0.750966914435447,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,90641,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,90641,,,-0.5989977541008397,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,90641,,,0.3033489310604572,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,91153,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,91153,,,-0.6027803554678387,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,91153,,,0.3973699729060983,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,91665,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,91665,,,-0.6175070196032348,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,91665,,,0.9095839830615895,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,92177,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,92177,,,-0.6377113248168268,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,92177,,,0.812769310433935,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,92689,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,92689,,,-0.7009627130013819,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,92689,,,0.367421317540339,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,93201,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,93201,,,-0.6148979686197446,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,93201,,,0.6287539130451025,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,93713,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,93713,,,-0.6824200103333167,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,93713,,,0.5404744953645352,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,94225,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,94225,,,-0.6136232694777319,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,94225,,,0.7003847665034726,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,94737,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,94737,,,-0.6463651130810105,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,94737,,,0.863387488006337,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,95249,,,-0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,95249,,,-0.6923125201236198,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,95249,,,0.33612537297820383,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,95761,,,0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,95761,,,0.6844329728249352,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,95761,,,0.4916759251892518,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,96273,,,0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,96273,,,0.7004417695450007,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,96273,,,0.34319336361044095,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,96785,,,0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,96785,,,0.6452143316432262,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,96785,,,0.8621932574740144,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,97297,,,0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,97297,,,0.6475053883821072,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,97297,,,0.8226293098001146,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,97809,,,0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,97809,,,0.6392296652210542,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,97809,,,0.8495110250352832,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,98321,,,0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,98321,,,0.5984036659672843,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,98321,,,0.40008964578737066,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,98833,,,0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,98833,,,0.6576208407181554,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,98833,,,0.8080172084051733,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,99345,,,0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,99345,,,0.683363153717635,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,99345,,,0.6312693090326631,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,99857,,,0.65,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,99857,,,0.6725226829966172,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830021,telegraph,observed_only_posterior_predictive_weighted,99857,,,0.725324609379575,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
seed_summary,61830022,smooth,static_euclidean,,23686,100000,0.23686,p_L,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,1,121,512,0.236328125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,2,135,512,0.263671875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,3,137,512,0.267578125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,4,92,512,0.1796875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,5,114,512,0.22265625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,6,119,512,0.232421875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,7,142,512,0.27734375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,8,109,512,0.212890625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,9,138,512,0.26953125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,10,113,512,0.220703125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,11,112,512,0.21875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,12,111,512,0.216796875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,13,146,512,0.28515625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,14,124,512,0.2421875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,15,132,512,0.2578125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,16,111,512,0.216796875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,17,137,512,0.267578125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,18,122,512,0.23828125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,19,108,512,0.2109375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,20,120,512,0.234375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,21,113,512,0.220703125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,22,131,512,0.255859375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,23,130,512,0.25390625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,24,111,512,0.216796875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,25,131,512,0.255859375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,26,138,512,0.26953125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,27,129,512,0.251953125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,28,127,512,0.248046875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,29,115,512,0.224609375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,30,140,512,0.2734375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,31,110,512,0.21484375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,32,108,512,0.2109375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,33,135,512,0.263671875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,34,110,512,0.21484375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,35,106,512,0.20703125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,36,120,512,0.234375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,37,111,512,0.216796875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,38,142,512,0.27734375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,39,126,512,0.24609375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,40,105,512,0.205078125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,41,111,512,0.216796875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,42,118,512,0.23046875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,43,127,512,0.248046875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,44,134,512,0.26171875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,45,126,512,0.24609375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,46,102,512,0.19921875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,47,131,512,0.255859375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,48,126,512,0.24609375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,49,116,512,0.2265625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,50,132,512,0.2578125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,51,127,512,0.248046875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,52,112,512,0.21875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,53,117,512,0.228515625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,54,108,512,0.2109375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,55,121,512,0.236328125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,56,122,512,0.23828125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,57,134,512,0.26171875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,58,122,512,0.23828125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,59,134,512,0.26171875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,60,116,512,0.2265625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,61,119,512,0.232421875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,62,122,512,0.23828125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,63,111,512,0.216796875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,64,121,512,0.236328125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,65,132,512,0.2578125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,66,128,512,0.25,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,67,121,512,0.236328125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,68,127,512,0.248046875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,69,142,512,0.27734375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,70,109,512,0.212890625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,71,114,512,0.22265625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,72,133,512,0.259765625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,73,112,512,0.21875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,74,118,512,0.23046875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,75,134,512,0.26171875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,76,121,512,0.236328125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,77,112,512,0.21875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,78,120,512,0.234375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,79,125,512,0.244140625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,80,113,512,0.220703125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,81,123,512,0.240234375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,82,115,512,0.224609375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,83,114,512,0.22265625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,84,122,512,0.23828125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,85,127,512,0.248046875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,86,116,512,0.2265625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,87,132,512,0.2578125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,88,122,512,0.23828125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,89,115,512,0.224609375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,90,131,512,0.255859375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,91,140,512,0.2734375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,92,128,512,0.25,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,93,124,512,0.2421875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,94,110,512,0.21484375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,95,120,512,0.234375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,96,120,512,0.234375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,97,122,512,0.23828125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,98,135,512,0.263671875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,99,132,512,0.2578125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,100,115,512,0.224609375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,101,133,512,0.259765625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,102,116,512,0.2265625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,103,122,512,0.23828125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,104,130,512,0.25390625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,105,123,512,0.240234375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,106,135,512,0.263671875,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,107,130,512,0.25390625,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,108,128,512,0.25,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,109,120,512,0.234375,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,110,122,512,0.23828125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,111,121,512,0.236328125,window_ler,PROJECT_NATIVE_MATCHED
window,61830022,smooth,static_euclidean,112,126,512,0.24609375,window_ler,PROJECT_NATIVE_MATCHED
