scenario_id,base_evaluation_seed,effective_seed,cycles,trace_sha256,truth_normal_cycles,truth_x_recovery_cycles,truth_z_recovery_cycles,truth_leakage_cycles,truth_health_fallback_cycles,fsm_final_bank_version,fsm_bank_conflicts,fsm_local_safe_cycles,fsm_corrections_finite,static_safe_normal_event_cost,static_safe_normal_event_plus_write_cost,static_safe_normal_action_accuracy,static_safe_normal_unsafe_miss_rate,static_safe_normal_false_intervention_rate,static_safe_normal_mean_event_detection_delay_cycles,static_safe_normal_transitions,static_safe_normal_bank_writes,static_safe_normal_fallback_cycles,memoryless_event_event_cost,memoryless_event_event_plus_write_cost,memoryless_event_action_accuracy,memoryless_event_unsafe_miss_rate,memoryless_event_false_intervention_rate,memoryless_event_mean_event_detection_delay_cycles,memoryless_event_transitions,memoryless_event_bank_writes,memoryless_event_fallback_cycles,run_length_fsm_event_cost,run_length_fsm_event_plus_write_cost,run_length_fsm_action_accuracy,run_length_fsm_unsafe_miss_rate,run_length_fsm_false_intervention_rate,run_length_fsm_mean_event_detection_delay_cycles,run_length_fsm_transitions,run_length_fsm_bank_writes,run_length_fsm_fallback_cycles,truth_oracle_event_cost,truth_oracle_event_plus_write_cost,truth_oracle_action_accuracy,truth_oracle_unsafe_miss_rate,truth_oracle_false_intervention_rate,truth_oracle_mean_event_detection_delay_cycles,truth_oracle_transitions,truth_oracle_bank_writes,truth_oracle_fallback_cycles
leakage_bursts,20261125,20461125,12000,70053d57a7a9d340e9a7292d172bc297af49fec3582261314a4ef5ab9549602f,4552,3426,3212,810,0,3251,0,0,True,0.6341666666666667,0.6341666666666667,0.37933333333333336,1.0,0.0,2.8105660377358492,0,0,0,0.013567499999999998,0.014315833333333331,0.9825,0.0,0.014718804920913884,0.021132075471698115,4490,4490,0,0.2163766666666667,0.21691850000000001,0.7815,0.0,0.0030755711775043936,0.9588679245283019,3251,3251,0,0.0,0.0007218333333333334,1.0,0.0,0.0,0.0,4331,4331,0
leakage_bursts,20261126,20461126,12000,6d91032e58cf062ed399cb7acc9621996277be8020e839c04c2a7d1a532c1efa,4491,3586,3237,686,0,3363,0,0,True,0.6371833333333333,0.6371833333333333,0.37425,1.0,0.0,2.768805309734513,0,0,0,0.016035833333333332,0.016798999999999998,0.9795833333333334,0.0,0.016922734357604097,0.021386430678466076,4579,4579,0,0.2225283333333333,0.2230888333333333,0.7750833333333333,0.0,0.004008016032064128,0.9550147492625368,3363,3363,0,0.0,0.0007329999999999999,1.0,0.0,0.0,0.0,4398,4398,0
leakage_bursts,20261127,20461127,12000,80f009681cd6d49dc422914f2bb37a6d247856e5ee615d129a5eb72e65e2df29,4292,3518,3291,899,0,3360,0,0,True,0.6573166666666668,0.6573166666666668,0.3576666666666667,1.0,0.0,2.8771929824561404,0,0,0,0.013460833333333332,0.014216666666666666,0.9821666666666666,0.0,0.016542404473438955,0.01866368047779022,4535,4535,0,0.21913583333333334,0.21969583333333334,0.7784166666666666,0.0,0.003727865796831314,0.9533407988055245,3360,3360,0,0.0,0.0007231666666666668,1.0,0.0,0.0,0.0,4339,4339,0
leakage_bursts,20261128,20461128,12000,103aad868a953c75622a39e30d6fa4275c7550edc89743ca83abb93028efc9bf,4568,3629,3068,735,0,3298,0,0,True,0.6315833333333334,0.6315833333333334,0.38066666666666665,1.0,0.0,2.7084548104956268,0,0,0,0.013895833333333331,0.014669166666666664,0.9815,0.0,0.016418563922942206,0.01967930029154519,4640,4640,0,0.22640500000000002,0.2269546666666667,0.7716666666666666,0.0,0.002626970227670753,0.9693877551020408,3298,3298,0,0.0,0.0007438333333333333,1.0,0.0,0.0,0.0,4463,4463,0
mixed_burst_health,20261121,20561121,12000,616b6df7d80dd279a110eeba0bcd65f83512d274d1db6564b2817a09a3e95986,3498,3832,4201,326,143,3799,0,0,True,0.7020166666666667,0.7020483333333334,0.30341666666666667,0.6950959488272921,0.0,3.0529583637691746,190,190,143,0.03266166666666666,0.03347633333333332,0.9571666666666667,0.0,0.05231560891938251,0.03688823959094229,4888,4888,143,0.23936416666666666,0.2399973333333333,0.7581666666666667,0.0,0.009719839908519153,0.9872169466764061,3799,3799,143,0.0,0.0007333333333333333,1.0,0.0,0.0,0.0,4400,4400,143
mixed_burst_health,20261122,20561122,12000,e84a97d22199f047a4daa30b73cf57c88accad55966043eedf0474f3544db39d,3533,3699,4420,204,144,3900,0,0,True,0.6969833333333333,0.6970151666666666,0.30641666666666667,0.5862068965517241,0.0,3.0025252525252526,191,191,144,0.03124666666666666,0.03206683333333332,0.9575,0.0,0.05575997735635437,0.03643578643578643,4921,4921,144,0.2410683333333333,0.2417183333333333,0.7566666666666667,0.0,0.009623549391452024,0.9805194805194806,3900,3900,144,0.0,0.0007390000000000001,1.0,0.0,0.0,0.0,4434,4434,144
mixed_burst_health,20261123,20561123,12000,98d8f1b3e20d6c13c9083ec682550afbfca147cd13005ed3e2d74ce64b08a473,3514,3865,4130,347,144,3820,0,0,True,0.7009500000000001,0.7009820000000001,0.30483333333333335,0.7067209775967414,0.0,3.0159074475777294,192,192,144,0.030195,0.030994999999999998,0.96075,0.0,0.04638588503130336,0.038322487346348515,4800,4800,144,0.23690833333333333,0.237545,0.7605,0.0,0.0099601593625498,0.9710773680404917,3820,3820,144,0.0,0.0007345,1.0,0.0,0.0,0.0,4407,4407,144
mixed_burst_health,20261124,20561124,12000,a02dcc07e0f16751490d8b6e56d296b8ded37b640c6c095ee23ffd5581becdf9,3532,3616,4438,270,144,3874,0,0,True,0.6981666666666667,0.6981986666666667,0.30633333333333335,0.6521739130434783,0.0,3.04573728503476,192,192,144,0.032095,0.032896166666666664,0.9584166666666667,0.0,0.04898074745186863,0.040980607391145264,4807,4807,144,0.23719833333333334,0.237844,0.7603333333333333,0.0,0.010192525481313703,0.9787778997438712,3874,3874,144,0.0,0.0007243333333333333,1.0,0.0,0.0,0.0,4346,4346,144
mixed_burst_health,20261125,20561125,12000,56e16cdfaceee350cecdbff46dd87d510bc74e7ea10f1039da6d94438b2dd520,3629,3636,4390,201,144,3875,0,0,True,0.6889333333333333,0.6889653333333333,0.3144166666666667,0.5826086956521739,0.0,2.963616714697406,192,192,144,0.027081666666666664,0.02789633333333333,0.9621666666666666,0.0,0.051253788922568204,0.02989913544668588,4888,4888,144,0.23845249999999998,0.23909833333333333,0.7583333333333333,0.0,0.012675668228162029,0.9852305475504323,3875,3875,144,0.0,0.000746,1.0,0.0,0.0,0.0,4476,4476,144
mixed_burst_health,20261126,20561126,12000,2f46194fb58f13d7f905b45a3cb45a6e1e280388d90a5bde1407a7da3c506e79,3517,3696,4409,234,144,3939,0,0,True,0.6988166666666666,0.6988486666666667,0.3050833333333333,0.6190476190476191,0.0,2.973965763195435,192,192,144,0.03189666666666666,0.03271233333333333,0.958,0.0,0.05174864941711686,0.03851640513552068,4894,4894,144,0.24176166666666662,0.24241816666666663,0.7548333333333334,0.0,0.013647995450668183,0.9793152639087018,3939,3939,144,0.0,0.0007431666666666667,1.0,0.0,0.0,0.0,4459,4459,144
mixed_burst_health,20261127,20561127,12000,f41b2d09195083c1f52a92807514f14b90e2f6a95ec7407b67adb1f9c8026ded,3533,3684,4389,250,144,3886,0,0,True,0.69775,0.697782,0.30641666666666667,0.6345177664974619,0.0,3.036483035388544,192,192,144,0.03012166666666666,0.03092833333333333,0.96025,0.0,0.048683838097933765,0.03903684786574243,4840,4840,144,0.23742,0.23806766666666665,0.76,0.0,0.01075573167279932,0.9846771251368114,3886,3886,144,0.0,0.000735,1.0,0.0,0.0,0.0,4410,4410,144
mixed_burst_health,20261128,20561128,12000,0a311ab95b9f95d51d17e31955e3e0a9f7adeda8dba4c9e425a94bf251a54c7c,3464,3784,4358,250,144,3830,0,0,True,0.7035,0.703532,0.3006666666666667,0.6345177664974619,0.0,3.1407185628742513,192,192,144,0.030098333333333328,0.03087716666666666,0.9598333333333333,0.0,0.050808314087759814,0.041916167664670656,4673,4673,144,0.23098666666666667,0.231625,0.76625,0.0,0.010969976905311778,0.9861526946107785,3830,3830,144,0.0,0.0007099999999999999,1.0,0.0,0.0,0.0,4260,4260,144
