gate_id,family,contrast,scenario,logical_state,stage,metric,cutoff_or_increment,backend_or_pair,estimate,quantization_bound,conservative_point,margin,passed,cluster_count,statistical_role,qualification_effect
fault/scalar/logical_survival/40->44/telegraph/A/-i/phase_2,fault_scalar,within_backend_cutoff,telegraph,-i,phase_2,logical_survival,40->44,A,3.604355445308016e-05,0.0,3.604355445308016e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/A/-i/phase_3,fault_scalar,within_backend_cutoff,telegraph,-i,phase_3,logical_survival,40->44,A,2.7666848591706428e-05,0.0,2.7666848591706428e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/A/0/phase_0,fault_scalar,within_backend_cutoff,telegraph,0,phase_0,logical_survival,40->44,A,0.00018782397943406526,0.0,0.00018782397943406526,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/A/0/phase_1,fault_scalar,within_backend_cutoff,telegraph,0,phase_1,logical_survival,40->44,A,7.631100969618387e-05,0.0,7.631100969618387e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/A/0/phase_2,fault_scalar,within_backend_cutoff,telegraph,0,phase_2,logical_survival,40->44,A,4.0068099987466965e-05,0.0,4.0068099987466965e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/A/0/phase_3,fault_scalar,within_backend_cutoff,telegraph,0,phase_3,logical_survival,40->44,A,2.7623451722691428e-05,0.0,2.7623451722691428e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/A/1/phase_0,fault_scalar,within_backend_cutoff,telegraph,1,phase_0,logical_survival,40->44,A,0.00018399080762732112,0.0,0.00018399080762732112,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/A/1/phase_1,fault_scalar,within_backend_cutoff,telegraph,1,phase_1,logical_survival,40->44,A,7.443401160850405e-05,0.0,7.443401160850405e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/A/1/phase_2,fault_scalar,within_backend_cutoff,telegraph,1,phase_2,logical_survival,40->44,A,3.7518072276587766e-05,0.0,3.7518072276587766e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/A/1/phase_3,fault_scalar,within_backend_cutoff,telegraph,1,phase_3,logical_survival,40->44,A,2.4860898703515932e-05,0.0,2.4860898703515932e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/+/phase_0,fault_scalar,within_backend_cutoff,telegraph,+,phase_0,logical_survival,40->44,B,0.0002138529535954392,0.0,0.0002138529535954392,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/+/phase_1,fault_scalar,within_backend_cutoff,telegraph,+,phase_1,logical_survival,40->44,B,7.906469535162719e-05,0.0,7.906469535162719e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/+/phase_2,fault_scalar,within_backend_cutoff,telegraph,+,phase_2,logical_survival,40->44,B,4.654365200251753e-05,0.0,4.654365200251753e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/+/phase_3,fault_scalar,within_backend_cutoff,telegraph,+,phase_3,logical_survival,40->44,B,4.0449028159944556e-05,0.0,4.0449028159944556e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/+i/phase_0,fault_scalar,within_backend_cutoff,telegraph,+i,phase_0,logical_survival,40->44,B,0.00018282568372052221,0.0,0.00018282568372052221,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/+i/phase_1,fault_scalar,within_backend_cutoff,telegraph,+i,phase_1,logical_survival,40->44,B,7.585749228755656e-05,0.0,7.585749228755656e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/+i/phase_2,fault_scalar,within_backend_cutoff,telegraph,+i,phase_2,logical_survival,40->44,B,3.685119876828402e-05,0.0,3.685119876828402e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/+i/phase_3,fault_scalar,within_backend_cutoff,telegraph,+i,phase_3,logical_survival,40->44,B,2.4421428011012214e-05,0.0,2.4421428011012214e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/-/phase_0,fault_scalar,within_backend_cutoff,telegraph,-,phase_0,logical_survival,40->44,B,0.00016844304866847626,0.0,0.00016844304866847626,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/-/phase_1,fault_scalar,within_backend_cutoff,telegraph,-,phase_1,logical_survival,40->44,B,7.249455653796089e-05,0.0,7.249455653796089e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/-/phase_2,fault_scalar,within_backend_cutoff,telegraph,-,phase_2,logical_survival,40->44,B,3.2967269165573576e-05,0.0,3.2967269165573576e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/-/phase_3,fault_scalar,within_backend_cutoff,telegraph,-,phase_3,logical_survival,40->44,B,1.0952295823804525e-05,0.0,1.0952295823804525e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/-i/phase_0,fault_scalar,within_backend_cutoff,telegraph,-i,phase_0,logical_survival,40->44,B,0.00028625669439119594,0.0,0.00028625669439119594,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/-i/phase_1,fault_scalar,within_backend_cutoff,telegraph,-i,phase_1,logical_survival,40->44,B,7.508446609655328e-05,0.0,7.508446609655328e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/-i/phase_2,fault_scalar,within_backend_cutoff,telegraph,-i,phase_2,logical_survival,40->44,B,3.891053864910066e-05,0.0,3.891053864910066e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/-i/phase_3,fault_scalar,within_backend_cutoff,telegraph,-i,phase_3,logical_survival,40->44,B,2.8925763295051254e-05,0.0,2.8925763295051254e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/0/phase_0,fault_scalar,within_backend_cutoff,telegraph,0,phase_0,logical_survival,40->44,B,0.00018785127329168372,0.0,0.00018785127329168372,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/0/phase_1,fault_scalar,within_backend_cutoff,telegraph,0,phase_1,logical_survival,40->44,B,7.617405973825431e-05,0.0,7.617405973825431e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/0/phase_2,fault_scalar,within_backend_cutoff,telegraph,0,phase_2,logical_survival,40->44,B,3.808143506106587e-05,0.0,3.808143506106587e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/0/phase_3,fault_scalar,within_backend_cutoff,telegraph,0,phase_3,logical_survival,40->44,B,2.7976842466304053e-05,0.0,2.7976842466304053e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/1/phase_0,fault_scalar,within_backend_cutoff,telegraph,1,phase_0,logical_survival,40->44,B,0.0001840134517616665,0.0,0.0001840134517616665,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/1/phase_1,fault_scalar,within_backend_cutoff,telegraph,1,phase_1,logical_survival,40->44,B,7.436083126410864e-05,0.0,7.436083126410864e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/1/phase_2,fault_scalar,within_backend_cutoff,telegraph,1,phase_2,logical_survival,40->44,B,3.8115660488446945e-05,0.0,3.8115660488446945e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/logical_survival/40->44/telegraph/B/1/phase_3,fault_scalar,within_backend_cutoff,telegraph,1,phase_3,logical_survival,40->44,B,2.5347921298324305e-05,0.0,2.5347921298324305e-05,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/+/burst_active,fault_scalar,within_backend_cutoff,burst,+,burst_active,mean_photon,36->40,A,0.00047315524536939435,0.0,0.00047315524536939435,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/+/pre_burst,fault_scalar,within_backend_cutoff,burst,+,pre_burst,mean_photon,36->40,A,0.001096072923219893,0.0,0.001096072923219893,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/+/recovery,fault_scalar,within_backend_cutoff,burst,+,recovery,mean_photon,36->40,A,0.00010366664643335355,0.0,0.00010366664643335355,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/+/terminal,fault_scalar,within_backend_cutoff,burst,+,terminal,mean_photon,36->40,A,0.0003557827159168525,0.0,0.0003557827159168525,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/+i/burst_active,fault_scalar,within_backend_cutoff,burst,+i,burst_active,mean_photon,36->40,A,0.0003500751291354298,0.0,0.0003500751291354298,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/+i/pre_burst,fault_scalar,within_backend_cutoff,burst,+i,pre_burst,mean_photon,36->40,A,0.0013790154625858975,0.0,0.0013790154625858975,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/+i/recovery,fault_scalar,within_backend_cutoff,burst,+i,recovery,mean_photon,36->40,A,5.40302675142712e-05,0.0,5.40302675142712e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/+i/terminal,fault_scalar,within_backend_cutoff,burst,+i,terminal,mean_photon,36->40,A,9.736435059526372e-06,0.0,9.736435059526372e-06,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/-/burst_active,fault_scalar,within_backend_cutoff,burst,-,burst_active,mean_photon,36->40,A,0.0002154614605593963,0.0,0.0002154614605593963,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/-/pre_burst,fault_scalar,within_backend_cutoff,burst,-,pre_burst,mean_photon,36->40,A,0.0007667764635916896,0.0,0.0007667764635916896,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/-/recovery,fault_scalar,within_backend_cutoff,burst,-,recovery,mean_photon,36->40,A,3.0938498981836204e-05,0.0,3.0938498981836204e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/-/terminal,fault_scalar,within_backend_cutoff,burst,-,terminal,mean_photon,36->40,A,5.2228410873933484e-05,0.0,5.2228410873933484e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/-i/burst_active,fault_scalar,within_backend_cutoff,burst,-i,burst_active,mean_photon,36->40,A,0.0005520638031430991,0.0,0.0005520638031430991,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/-i/pre_burst,fault_scalar,within_backend_cutoff,burst,-i,pre_burst,mean_photon,36->40,A,0.0004534709104055956,0.0,0.0004534709104055956,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/-i/recovery,fault_scalar,within_backend_cutoff,burst,-i,recovery,mean_photon,36->40,A,0.00010672329502536826,0.0,0.00010672329502536826,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/-i/terminal,fault_scalar,within_backend_cutoff,burst,-i,terminal,mean_photon,36->40,A,5.578181695486961e-05,0.0,5.578181695486961e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/0/burst_active,fault_scalar,within_backend_cutoff,burst,0,burst_active,mean_photon,36->40,A,9.590296036510182e-05,0.0,9.590296036510182e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/0/pre_burst,fault_scalar,within_backend_cutoff,burst,0,pre_burst,mean_photon,36->40,A,0.0005496927825845432,0.0,0.0005496927825845432,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/0/recovery,fault_scalar,within_backend_cutoff,burst,0,recovery,mean_photon,36->40,A,4.572374475175778e-05,0.0,4.572374475175778e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/0/terminal,fault_scalar,within_backend_cutoff,burst,0,terminal,mean_photon,36->40,A,2.9109630609980286e-05,0.0,2.9109630609980286e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/1/burst_active,fault_scalar,within_backend_cutoff,burst,1,burst_active,mean_photon,36->40,A,0.00010586701564951895,0.0,0.00010586701564951895,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/1/pre_burst,fault_scalar,within_backend_cutoff,burst,1,pre_burst,mean_photon,36->40,A,0.0003542453158376091,0.0,0.0003542453158376091,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/1/recovery,fault_scalar,within_backend_cutoff,burst,1,recovery,mean_photon,36->40,A,3.645000469099102e-05,0.0,3.645000469099102e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/A/1/terminal,fault_scalar,within_backend_cutoff,burst,1,terminal,mean_photon,36->40,A,5.140741503062429e-05,0.0,5.140741503062429e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/+/burst_active,fault_scalar,within_backend_cutoff,burst,+,burst_active,mean_photon,36->40,B,0.001301213766806697,0.0,0.001301213766806697,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/+/pre_burst,fault_scalar,within_backend_cutoff,burst,+,pre_burst,mean_photon,36->40,B,0.0010961275773855306,0.0,0.0010961275773855306,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/+/recovery,fault_scalar,within_backend_cutoff,burst,+,recovery,mean_photon,36->40,B,0.0011645784060441144,0.0,0.0011645784060441144,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/+/terminal,fault_scalar,within_backend_cutoff,burst,+,terminal,mean_photon,36->40,B,0.0003528596711888099,0.0,0.0003528596711888099,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/+i/burst_active,fault_scalar,within_backend_cutoff,burst,+i,burst_active,mean_photon,36->40,B,6.519296483098458e-05,0.0,6.519296483098458e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/+i/pre_burst,fault_scalar,within_backend_cutoff,burst,+i,pre_burst,mean_photon,36->40,B,0.0004508377533927188,0.0,0.0004508377533927188,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/+i/recovery,fault_scalar,within_backend_cutoff,burst,+i,recovery,mean_photon,36->40,B,3.906911122308898e-05,0.0,3.906911122308898e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/+i/terminal,fault_scalar,within_backend_cutoff,burst,+i,terminal,mean_photon,36->40,B,1.1644932939702812e-05,0.0,1.1644932939702812e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/-/burst_active,fault_scalar,within_backend_cutoff,burst,-,burst_active,mean_photon,36->40,B,2.8366174277039136e-05,0.0,2.8366174277039136e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/-/pre_burst,fault_scalar,within_backend_cutoff,burst,-,pre_burst,mean_photon,36->40,B,0.0003546587770095755,0.0,0.0003546587770095755,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/-/recovery,fault_scalar,within_backend_cutoff,burst,-,recovery,mean_photon,36->40,B,8.900182791204969e-06,0.0,8.900182791204969e-06,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/-/terminal,fault_scalar,within_backend_cutoff,burst,-,terminal,mean_photon,36->40,B,9.518842067457456e-06,0.0,9.518842067457456e-06,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/-i/burst_active,fault_scalar,within_backend_cutoff,burst,-i,burst_active,mean_photon,36->40,B,0.0007024175690037993,0.0,0.0007024175690037993,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/-i/pre_burst,fault_scalar,within_backend_cutoff,burst,-i,pre_burst,mean_photon,36->40,B,0.0020967493468262433,0.0,0.0020967493468262433,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/-i/recovery,fault_scalar,within_backend_cutoff,burst,-i,recovery,mean_photon,36->40,B,6.54583696508837e-05,0.0,6.54583696508837e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/-i/terminal,fault_scalar,within_backend_cutoff,burst,-i,terminal,mean_photon,36->40,B,3.8763697084220894e-05,0.0,3.8763697084220894e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/0/burst_active,fault_scalar,within_backend_cutoff,burst,0,burst_active,mean_photon,36->40,B,0.0004798783466184453,0.0,0.0004798783466184453,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/0/pre_burst,fault_scalar,within_backend_cutoff,burst,0,pre_burst,mean_photon,36->40,B,0.0005496926670525148,0.0,0.0005496926670525148,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/0/recovery,fault_scalar,within_backend_cutoff,burst,0,recovery,mean_photon,36->40,B,0.00010290957185921101,0.0,0.00010290957185921101,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/0/terminal,fault_scalar,within_backend_cutoff,burst,0,terminal,mean_photon,36->40,B,2.5669596289912278e-05,0.0,2.5669596289912278e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/1/burst_active,fault_scalar,within_backend_cutoff,burst,1,burst_active,mean_photon,36->40,B,0.00014826581873972344,0.0,0.00014826581873972344,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/1/pre_burst,fault_scalar,within_backend_cutoff,burst,1,pre_burst,mean_photon,36->40,B,0.0003542444734909722,0.0,0.0003542444734909722,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/1/recovery,fault_scalar,within_backend_cutoff,burst,1,recovery,mean_photon,36->40,B,1.2235909040203552e-05,0.0,1.2235909040203552e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/burst/B/1/terminal,fault_scalar,within_backend_cutoff,burst,1,terminal,mean_photon,36->40,B,4.17349995425198e-05,0.0,4.17349995425198e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/+/burst_active,fault_scalar,within_backend_cutoff,compound,+,burst_active,mean_photon,36->40,A,0.0005833264755059631,0.0,0.0005833264755059631,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/+/pre_shift,fault_scalar,within_backend_cutoff,compound,+,pre_shift,mean_photon,36->40,A,0.0011010932443955568,0.0,0.0011010932443955568,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/+/recovery,fault_scalar,within_backend_cutoff,compound,+,recovery,mean_photon,36->40,A,0.0025657050347556165,0.0,0.0025657050347556165,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/+/shifted,fault_scalar,within_backend_cutoff,compound,+,shifted,mean_photon,36->40,A,0.0007475406707162513,0.0,0.0007475406707162513,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/+i/burst_active,fault_scalar,within_backend_cutoff,compound,+i,burst_active,mean_photon,36->40,A,0.00010287888186732985,0.0,0.00010287888186732985,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/+i/pre_shift,fault_scalar,within_backend_cutoff,compound,+i,pre_shift,mean_photon,36->40,A,0.0015581639286885718,0.0,0.0015581639286885718,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/+i/recovery,fault_scalar,within_backend_cutoff,compound,+i,recovery,mean_photon,36->40,A,6.577087960923933e-06,0.0,6.577087960923933e-06,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/+i/shifted,fault_scalar,within_backend_cutoff,compound,+i,shifted,mean_photon,36->40,A,0.0006047049782269553,0.0,0.0006047049782269553,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/-/burst_active,fault_scalar,within_backend_cutoff,compound,-,burst_active,mean_photon,36->40,A,3.3573129916142364e-06,0.0,3.3573129916142364e-06,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/-/pre_shift,fault_scalar,within_backend_cutoff,compound,-,pre_shift,mean_photon,36->40,A,0.000776399827429497,0.0,0.000776399827429497,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/-/recovery,fault_scalar,within_backend_cutoff,compound,-,recovery,mean_photon,36->40,A,7.960895870917639e-05,0.0,7.960895870917639e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/-/shifted,fault_scalar,within_backend_cutoff,compound,-,shifted,mean_photon,36->40,A,0.00046723671769655084,0.0,0.00046723671769655084,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/-i/burst_active,fault_scalar,within_backend_cutoff,compound,-i,burst_active,mean_photon,36->40,A,0.00034870566967448724,0.0,0.00034870566967448724,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/-i/pre_shift,fault_scalar,within_backend_cutoff,compound,-i,pre_shift,mean_photon,36->40,A,0.0005448829101486474,0.0,0.0005448829101486474,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/-i/recovery,fault_scalar,within_backend_cutoff,compound,-i,recovery,mean_photon,36->40,A,7.350083477497549e-05,0.0,7.350083477497549e-05,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/mean_photon/36->40/compound/A/-i/shifted,fault_scalar,within_backend_cutoff,compound,-i,shifted,mean_photon,36->40,A,0.0004480727062778911,0.0,0.0004480727062778911,0.08,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
