base_evaluation_seed,cutoff,cycles,decay_e,decay_g,decay_leakage,effective_seed,epoch,expected_fidelity,exponential_recurrence_action_accuracy,exponential_recurrence_bank_writes,exponential_recurrence_event_cost,exponential_recurrence_event_plus_write_cost,exponential_recurrence_fallback_cycles,exponential_recurrence_false_intervention_rate,exponential_recurrence_fixed_point_action_accuracy,exponential_recurrence_fixed_point_bank_writes,exponential_recurrence_fixed_point_event_cost,exponential_recurrence_fixed_point_event_plus_write_cost,exponential_recurrence_fixed_point_fallback_cycles,exponential_recurrence_fixed_point_false_intervention_rate,exponential_recurrence_fixed_point_mean_event_detection_delay_cycles,exponential_recurrence_fixed_point_transitions,exponential_recurrence_fixed_point_unsafe_miss_rate,exponential_recurrence_mean_event_detection_delay_cycles,exponential_recurrence_transitions,exponential_recurrence_unsafe_miss_rate,final_code_survival,final_fidelity,final_logical_z_signal,fsm_bank_conflicts,fsm_corrections_finite,fsm_final_bank_version,fsm_local_safe_cycles,gradient_norm,grid_index,leakage_enter,leakage_exit,memoryless_event_action_accuracy,memoryless_event_bank_writes,memoryless_event_event_cost,memoryless_event_event_plus_write_cost,memoryless_event_fallback_cycles,memoryless_event_false_intervention_rate,memoryless_event_mean_event_detection_delay_cycles,memoryless_event_transitions,memoryless_event_unsafe_miss_rate,metric_domain,phase,probability,recovery_enter,recovery_exit,recurrence_fixed_bank_conflicts,recurrence_fixed_maximum_state_error,recurrence_fixed_mode_mismatches,recurrence_float_bank_conflicts,restart_index,row_type,run_length_fsm_action_accuracy,run_length_fsm_bank_writes,run_length_fsm_event_cost,run_length_fsm_event_plus_write_cost,run_length_fsm_fallback_cycles,run_length_fsm_false_intervention_rate,run_length_fsm_mean_event_detection_delay_cycles,run_length_fsm_transitions,run_length_fsm_unsafe_miss_rate,scenario_id,seed,static_safe_normal_action_accuracy,static_safe_normal_bank_writes,static_safe_normal_event_cost,static_safe_normal_event_plus_write_cost,static_safe_normal_fallback_cycles,static_safe_normal_false_intervention_rate,static_safe_normal_mean_event_detection_delay_cycles,static_safe_normal_transitions,static_safe_normal_unsafe_miss_rate,strategy,trace_sha256,training_mean_bank_writes,training_mean_event_plus_write_cost,training_traces,trajectory,truth_health_fallback_cycles,truth_leakage_cycles,truth_normal_cycles,truth_oracle_action_accuracy,truth_oracle_bank_writes,truth_oracle_event_cost,truth_oracle_event_plus_write_cost,truth_oracle_fallback_cycles,truth_oracle_false_intervention_rate,truth_oracle_mean_event_detection_delay_cycles,truth_oracle_transitions,truth_oracle_unsafe_miss_rate,truth_x_recovery_cycles,truth_z_recovery_cycles
,,,,,,,185,0.7849139279823135,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002869377840920856,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,186,0.7849140098591756,,,,,,,,,,,,,,,,,,,,,,,,,,0.000284133098336374,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,187,0.7849140901917987,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002771965534457664,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,188,0.7849141690172652,,,,,,,,,,,,,,,,,,,,,,,,,,0.00027055288038310834,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,189,0.7849142463752632,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026657498637384507,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,190,0.7849143223122323,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002651989187726957,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,191,0.7849143968667291,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002659520898619881,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,192,0.7849144700713798,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026673779617126235,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,193,0.7849145419671313,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002646431240283932,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,194,0.7849146125958172,,,,,,,,,,,,,,,,,,,,,,,,,,0.00025960623957423795,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,195,0.7849146819894638,,,,,,,,,,,,,,,,,,,,,,,,,,0.00025437088148354525,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,196,0.7849147501808488,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002510062182713474,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,197,0.7849148172088194,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002496806296322145,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,198,0.7849148831076082,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002496553055807118,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,199,0.7849149479068511,,,,,,,,,,,,,,,,,,,,,,,,,,0.00024951290425478224,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,200,0.7849150116400301,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002477632149933631,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,201,0.784915074340934,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002443430540048201,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,202,0.784915136038792,,,,,,,,,,,,,,,,,,,,,,,,,,0.00024064913467704646,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,203,0.7849151967628054,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023797867743239083,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,204,0.784915256543534,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023659494387112188,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,205,0.7849153154095799,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002359414992115913,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,206,0.7849153733885075,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023513763128840828,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,207,0.7849154305080335,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023356850253088057,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,208,0.784915486794591,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023131451296611592,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,209,0.7849155422739583,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022895137315788916,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,210,0.7849155969718198,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022700790670014722,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,211,0.7849156509124565,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022561487924566668,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,212,0.7849157041196021,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022449558393504104,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,213,0.7849157566173655,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002232822460378695,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,214,0.7849158084284931,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022186604580537756,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,215,0.784915859574453,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022038161419803652,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,216,0.7849159100771772,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021896302710520897,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,217,0.7849159599580714,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021764092810759602,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,218,0.784916009237032,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021636253536869772,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,219,0.7849160579338962,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021504119599085271,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,220,0.7849161060685089,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021367907084658927,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,221,0.7849161536594726,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021241692716508526,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,222,0.7849162007247351,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021137654534581784,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,223,0.7849162472822975,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021050423810670867,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,224,0.7849162933494956,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020961149003657863,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,225,0.7849163389428945,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020853098473688327,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,226,0.7849163840788335,,,,,,,,,,,,,,,,,,,,,,,,,,0.000207250712026702,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,227,0.784916428773217,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020593938486595931,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,228,0.7849164730413077,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020482741114041984,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,229,0.7849165168979789,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020403001465220361,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,230,0.7849165603577071,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002034507528620863,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,231,0.7849166034344979,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020283652789694225,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,232,0.7849166461419916,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020196603975070887,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,233,0.7849166884933921,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002008339711810934,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,234,0.7849167305014383,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019965551820613043,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,235,0.7849167721785683,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001986938942925412,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,236,0.7849168135368423,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019807060478233866,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,237,0.7849168545878501,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019767413872750277,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,238,0.7849168953429081,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019722545270244016,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,239,0.7849169358130259,,,,,,,,,,,,,,,,,,,,,,,,,,0.000196496232514161,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,240,0.7849169760087653,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019550594770392156,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,241,0.7849170159403727,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001944988365504761,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,242,0.7849170556178494,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001937355206356899,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,243,0.7849170950508301,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019329272879466667,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,244,0.7849171342486182,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019300619627064876,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,245,0.7849171732202821,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019259849147803174,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,246,0.7849172119745893,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019191541448314455,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,247,0.7849172505199854,,,,,,,,,,,,,,,,,,,,,,,,,,0.000191058736390665,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,248,0.7849172888646836,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019028141330248264,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,249,0.7849173270166373,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018976196085145847,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,250,0.7849173649835336,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,0,physical_optimization,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0.7847742766864128,,,,,,,,,,,,,,,,,,,,,,,,,,0.007448204391221829,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,0.7824822490613457,,,,,,,,,,,,,,,,,,,,,,,,,,0.765553264053219,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2,0.7846152636492684,,,,,,,,,,,,,,,,,,,,,,,,,,0.19613937221367625,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,3,0.7842508863092544,,,,,,,,,,,,,,,,,,,,,,,,,,0.35498779347732545,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,4,0.7834828442152071,,,,,,,,,,,,,,,,,,,,,,,,,,0.5790696843620903,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,5,0.7838212045879397,,,,,,,,,,,,,,,,,,,,,,,,,,0.5024128362783064,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,6,0.7845067582731529,,,,,,,,,,,,,,,,,,,,,,,,,,0.26817556682763416,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,7,0.7847558918564499,,,,,,,,,,,,,,,,,,,,,,,,,,0.02388554972827301,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,8,0.7844746587479986,,,,,,,,,,,,,,,,,,,,,,,,,,0.2644272594267126,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9,0.7841675725353207,,,,,,,,,,,,,,,,,,,,,,,,,,0.39347736291195107,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,0.7842144649237431,,,,,,,,,,,,,,,,,,,,,,,,,,0.38841434389363805,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11,0.7845073296556798,,,,,,,,,,,,,,,,,,,,,,,,,,0.27744066217434193,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12,0.7847438074085415,,,,,,,,,,,,,,,,,,,,,,,,,,0.10682347097936415,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,13,0.7847463728419293,,,,,,,,,,,,,,,,,,,,,,,,,,0.07860418768306683,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,14,0.7845795471725668,,,,,,,,,,,,,,,,,,,,,,,,,,0.21956597657291868,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,15,0.7844541126212531,,,,,,,,,,,,,,,,,,,,,,,,,,0.2878105940017261,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,16,0.7845012927210316,,,,,,,,,,,,,,,,,,,,,,,,,,0.2730071906468434,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,17,0.7846607282265167,,,,,,,,,,,,,,,,,,,,,,,,,,0.18941157749550494,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,18,0.7847789527916053,,,,,,,,,,,,,,,,,,,,,,,,,,0.0664243468742096,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,19,0.7847705695743185,,,,,,,,,,,,,,,,,,,,,,,,,,0.06604350459970787,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,20,0.7846817444930841,,,,,,,,,,,,,,,,,,,,,,,,,,0.16512999710238963,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,21,0.784620633970429,,,,,,,,,,,,,,,,,,,,,,,,,,0.21188376801229927,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,22,0.784647138865934,,,,,,,,,,,,,,,,,,,,,,,,,,0.19823829593273617,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,23,0.7847301206220538,,,,,,,,,,,,,,,,,,,,,,,,,,0.133580375680874,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,24,0.7847913726940752,,,,,,,,,,,,,,,,,,,,,,,,,,0.04041628583065033,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,25,0.7847841003229622,,,,,,,,,,,,,,,,,,,,,,,,,,0.05936718314508113,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,26,0.7847350128873611,,,,,,,,,,,,,,,,,,,,,,,,,,0.13063927923014362,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,1,physical_optimization,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
