category,task_id,contract_id,implementation_sha256,status,path,sha256,all_required_gates_passed,stored_implementation_sha256,live_implementation_sha256,implementation_hash_matches,lane_id,cutoff,noise_profile,mode,cycle,time_us,state_label,survival,leakage,conditional_bloch_x,conditional_bloch_y,conditional_bloch_z,rho00_real,rho00_imag,rho01_real,rho01_imag,rho10_real,rho10_imag,rho11_real,rho11_imag,ptm_row,ptm_column,value,pair_sum_linearity_residual,minimum_choi_eigenvalue,minimum_survival,maximum_survival,mean_leakage,survival_spread,off_diagonal_pauli_norm,coherent_rotation_norm,nonunital_code_flow_norm,state_dependent_survival_norm,passed_physicality,axis,definition,truncated_signed_area_cycles,truncated_signed_area_us,e_fold_crossing_cycles,e_fold_crossing_us,e_fold_status,horizon_cycles,horizon_us,final_normalized_signal,minimum_normalized_signal,maximum_normalized_signal,revival_step_count,negative_point_count,qec_on_area_cycles,qec_off_area_cycles,qec_on_minus_off_area_cycles,qec_on_to_off_area_ratio,qec_on_e_fold_cycles,qec_off_e_fold_cycles,lower_cutoff,higher_cutoff,terminal_registered_pair,final_ptm_frobenius_difference,final_mean_leakage_absolute_difference,used_as_infinite_cutoff_convergence_claim,gate,passed
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,8,80.0,,,,,,,,,,,,,,,X,Z,-1.3583679178527934e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,8,80.0,,,,,,,,,,,,,,,Y,I,0.0004274142260387551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,8,80.0,,,,,,,,,,,,,,,Y,X,-0.00042680348207498097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,8,80.0,,,,,,,,,,,,,,,Y,Y,0.7298702749351256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,8,80.0,,,,,,,,,,,,,,,Y,Z,0.00016474741028713733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,8,80.0,,,,,,,,,,,,,,,Z,I,-0.00035460637468520684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,8,80.0,,,,,,,,,,,,,,,Z,X,-0.00010287882798001857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,8,80.0,,,,,,,,,,,,,,,Z,Y,-0.0006679670974868435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,8,80.0,,,,,,,,,,,,,,,Z,Z,0.7349925617961407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,8,80.0,,,,,,,,,,,,,,,,,,2.32630969110517e-14,0.0012310497005185257,0.7426001229983457,0.7430589694087428,0.2571704537964562,0.00045884641039717344,0.0009891349801315875,0.0009144910969387413,0.0009758633836383596,0.0003360614333624838,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,x_plus,0.7365886647832116,0.2634113352167884,0.9864563621808013,-6.294836341283752e-05,-0.0006898473385583683,0.3680402655265993,1.1186620669822614e-18,0.3633062873428304,2.3183525478274637e-05,0.36330628734283027,-2.3183525478275725e-05,0.36854839925661226,2.815396926878667e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,x_minus,0.7368588258224485,0.26314117417755145,-0.9883067782959161,0.0009383826965463503,-0.00038577864708186,0.3682872807107662,-9.420879494303548e-19,-0.36412128610374783,-0.00034572778597462267,-0.36412128610374783,0.00034572778597462414,0.36857154511168233,-8.901520496369848e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,y_plus,0.7368400041240911,0.2631599958759089,-0.00041647938964493007,0.9785697887549273,-0.0016380972781720774,0.36781649425944357,-5.1941288102449673e-17,-0.00015343933759180798,-0.3605246835909457,-0.00015343933759176122,0.36052468359094586,0.36902350986464755,1.540089804457338e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,y_minus,0.7366074864815693,0.26339251351843074,-0.0017962332327386347,-0.9780029281292416,0.0005628743691621148,0.36851105197792133,-1.3103329749484682e-17,-0.0006615594233511303,0.3602021393304478,-0.0006615594233511391,-0.36020213933044776,0.36809643450364793,-1.133464605879971e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,z_plus,0.7369016903806427,0.2630983096193573,-0.0010786959455987134,0.0008920205587985656,0.9863473269867148,0.7318713514697907,-1.880534240437072e-18,-0.0003974464328592285,-0.00032866572881647214,-0.00039744643285920906,0.0003286657288164763,0.005030338910852083,-3.5014722916042054e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,z_minus,0.7365458002250171,0.26345419977498286,-0.0011338122570382992,-1.6622098227477314e-05,-0.9878997483490165,0.004456194767598844,4.090975916998251e-19,-0.00041755232808259155,6.121468320186196e-06,-0.0004175523280826154,-6.1214683201899235e-06,0.7320896054574183,-1.2594735795795333e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,I,I,0.73672374530283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,I,X,-0.00013508051961849676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,I,Y,0.00011625882126092835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,I,Z,0.00017794507781276891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,X,I,-0.0008149987609340827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,X,X,0.7274275734465782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,X,Y,0.0005081200857593501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,X,Z,2.010589522338465e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,Y,I,0.000322544260496894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,Y,X,-0.00036891131145289855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,Y,Y,0.7207268229213936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,Y,Z,0.00033478719713666226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,Z,I,-0.0003961990654567371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,Z,X,-0.00011193466454842427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,Z,Y,-0.0008108165397386902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,Z,Z,0.727237211624379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,9,90.0,,,,,,,,,,,,,,,,,,2.5901853929564947e-14,0.0013536321558965747,0.7365458002250171,0.7369016903806427,0.26327625469716986,0.00035589015562553783,0.001084767773258744,0.001024457588937603,0.0009618895361591008,0.0002518477933577659,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,x_plus,0.7399307900456209,0.2600692099543791,0.9836785035603833,-0.00012874980583528681,-0.0007095601924708748,0.36970288230591053,2.4602729129630635e-18,0.3639270061451642,4.763297277496273e-05,0.36392700614516427,-4.763297277496133e-05,0.3702279077397104,-1.477128643584531e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,x_minus,0.7401671511853369,0.25983284881466306,-0.9856907811130182,0.001179405273243988,-0.0004224195412286043,0.36992724505845037,-7.051468362022136e-19,-0.36478796870303604,-0.0004364785205949828,-0.3647879687030362,0.00043647852059498386,0.37023990612688656,-2.0764637297645126e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,y_plus,0.7402139829323757,0.2597860170676243,-0.0002707201114278819,0.9736687894199695,-0.001657863302311675,0.3694934046671071,3.9709984760935103e-17,-0.0001001954059699516,-0.3603616263367501,-0.00010019540596997743,0.3603616263367501,0.37072057826526866,5.5087754775729904e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,y_minus,0.7398839582985823,0.26011604170141767,-0.002056449915955122,-0.9730519948471702,0.0005264164624140669,0.3701367226972534,-8.922413811364723e-19,-0.0007607671519298435,0.359972780788928,-0.0007607671519298192,-0.359972780788928,0.36974723560132894,-1.270667787567528e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,z_plus,0.7402559572234083,0.2597440427765917,-0.0011543518366265858,0.00088629314441769,0.983608381705255,0.7341889606777997,5.570217950160366e-19,-0.0004272579118972931,-0.0003280418900007309,-0.0004272579118973196,0.00032804189000073066,0.006066996545608603,-2.519602546420206e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,z_minus,0.739841984007551,0.26015801599244903,-0.0011724250728572419,0.00016436930894319358,-0.9852910032028316,0.005441166686588915,4.740908702715079e-19,-0.00043370464600146525,-6.080365781924298e-05,-0.00043370464600143397,6.080365781923944e-05,0.7344008173209621,3.8325371692799273e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,I,I,0.7400489706154791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,I,X,-0.00011818056985798964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,I,Y,0.00016501231689672324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,I,Z,0.00020698660792867196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,X,I,-0.0008609625578901255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,X,X,0.7287149748482004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,X,Y,0.0006605717459598668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,X,Z,6.4467341041432634e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,Y,I,0.00038884554782069513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,Y,X,-0.00048411149336994534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,Y,Y,0.7203344071256781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,Y,Z,0.0002672382321814896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,Z,I,-0.00041884325110919107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,Z,X,-0.00010618218268185209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,Z,Y,-0.0008083303470430014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,Z,Z,0.7285408073832822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,10,100.0,,,,,,,,,,,,,,,,,,2.878542833691797e-14,0.001525602906946543,0.739841984007551,0.7402559572234083,0.25995102938452075,0.0004139732158573439,0.0011861068284784403,0.0011135153254252879,0.0010333862081276298,0.00028989509771881544,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,x_plus,0.7376515084786852,0.2623484915213148,0.9811506394883767,-0.00016067284025355152,-0.000749455101619953,0.36854933589621913,1.863283439250526e-18,0.3618736246317139,5.9260281492294154e-05,0.3618736246317138,-5.926028149229294e-05,0.36910217258246614,7.731436924227868e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,x_minus,0.7378729934753274,0.2621270065246726,-0.9832252563283397,0.0010892005093774667,-0.0004560536038331731,0.3687682419187409,-1.7877377758513183e-19,-0.3627476815737691,-0.0004018458201746018,-0.3627476815737691,0.0004018458201746009,0.3691047515565865,6.61928448848009e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,y_plus,0.7378787818733885,0.2621212181266115,-0.0002990053181409463,0.9689953904623785,-0.0018624057746301193,0.3682522760845252,4.3467001664080395e-18,-0.00011031483996176314,-0.3575005691776542,-0.00011031483996174332,0.35750056917765416,0.36962650578886325,2.1257478504008484e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,y_minus,0.7376457200806237,0.2623542799193763,-0.0020707558692011204,-0.9683726860095733,0.0006573391087948885,0.36906530173043395,-1.931742854986743e-17,-0.0007637421021239954,0.3571579836389696,-0.0007637421021240427,-0.3571579836389698,0.3685804183501898,-2.9703620662551636e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,z_plus,0.7379624396967285,0.2620375603032715,-0.001158309387516215,0.0009916586586214764,0.9810507424949048,0.7309705195472777,-2.604300424589628e-18,-0.0004273944107675337,-0.00036590342153134737,-0.0004273944107675557,0.0003659034215313426,0.006991920149450829,-3.5341637587868255e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,z_minus,0.737562062257284,0.26243793774271595,-0.0012111862965141396,-6.32296156277373e-05,-0.9827890869324629,0.006347058267711754,4.086039233882333e-20,-0.00044666253131734696,2.3317882849064796e-05,-0.0004466625313173841,-2.3317882849064522e-05,0.7312150039895723,1.606206664333693e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,I,I,0.7377622509770061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,I,X,-0.00011074249832107586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,I,Y,0.0001165308963823608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,I,Z,0.0002001887197222163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,X,I,-0.0008740569420753021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,X,X,0.7246213062054829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,X,Y,0.0006534272621622659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,X,Z,1.926812054982085e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,Y,I,0.00034258553868302675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,Y,X,-0.00046110610166689493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,Y,Y,0.7146585528166238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,Y,Z,0.00038922130438040964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,Z,I,-0.0004446731620366684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,Z,X,-0.00010816352420070507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,Z,Y,-0.000929556542291099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,Z,Z,0.7244232725598436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,11,110.0,,,,,,,,,,,,,,,,,,3.149502188395088e-14,0.0016544465615464,0.737562062257284,0.7379624396967285,0.2622377490229938,0.0004003774394444326,0.00129121075795864,0.00122425455932247,0.0010387851608203,0.00025674671224786905,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,x_plus,0.7389109420248732,0.2610890579751268,0.9784360758735108,-0.0002357526264311487,-0.0007779175603469446,0.36916806511376976,-1.1053486691653858e-18,0.36148856126740814,8.710009764053862e-05,0.361488561267408,-8.71000976405395e-05,0.3697428769111034,3.4118855768898145e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,x_minus,0.7391231063848138,0.2608768936151862,-0.980618513593032,0.0012385838341323712,-0.0004966971561122265,0.36937799301992785,-6.851326516630473e-19,-0.36239890097267025,-0.0004577329655009663,-0.36239890097267036,0.0004577329655009648,0.369745113364886,-2.3576571482860196e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,y_plus,0.7391548255545417,0.2608451744454583,-0.0001944255999538662,0.9641141479851273,-0.0019129104598869656,0.36887044427863125,2.804001708987936e-17,-7.185531020859908e-05,-0.3563148124343063,-7.185531020863802e-05,0.3563148124343061,0.37028438127591046,4.253456485743127e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,y_minus,0.7388792228551444,0.2611207771448556,-0.002269611512005663,-0.963470533630706,0.0006388119199816001,0.3696756138550655,-3.56100091180134e-17,-0.0008384843950869104,0.3559441795664437,-0.0008384843950869233,-0.35594417956644364,0.36920360900007887,-2.2491714151610482e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,z_plus,0.7392276297441593,0.26077237025584066,-0.001209010609155029,0.0009921857605237493,0.9783629406666209,0.7312302737013355,1.014875880508657e-18,-0.0004468670234706746,-0.00036672556400893817,-0.00044686702347053974,0.00036672556400893914,0.007997356042823804,-5.531407086088696e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,z_minus,0.7388064186655272,0.2611935813344728,-0.0012546525588160236,1.05773413785497e-05,-0.9801956662866882,0.007315784432394411,2.5028095631377093e-19,-0.000463472681824214,-3.907303851446592e-06,-0.0004634726818241922,3.907303851442402e-06,0.7314906342331328,-2.0765979161667328e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,,,,,,,,,,,,,,,I,I,0.7390170242048432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,,,,,,,,,,,,,,,I,X,-0.00010608217997035152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,,,,,,,,,,,,,,,I,Y,0.00013780134969867963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,,,,,,,,,,,,,,,I,Z,0.00021060553931606663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,,,,,,,,,,,,,,,X,I,-0.0009103397052841884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,,,,,,,,,,,,,,,X,X,0.7238874622400784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:medium:qec_on,36,medium,qec_on,12,120.0,,,,,,,,,,,,,,,X,Y,0.0007666290848782982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
