category,task_id,contract_id,status,implementation_sha256,parent_task,path,sha256,all_gates_passed,stored_implementation_sha256,live_implementation_sha256,implementation_hash_matches,row_id,cutoff,projector_delta,noise_profile,cavity_lifetime_us,ancilla_t1_us_comparison_only,ancilla_t2_us_comparison_only,channel_duration_us,pure_loss_transmissivity,pre_recovery_noise_channel,ancilla_noise_in_bound,arbitrary_terminal_recovery_allowed,physical_dimension,logical_dimension,kraus_count,mean_code_photon_number,encoding_orthonormality_residual,encoded_channel_tp_residual,petz_petz_fidelity,petz_petz_infidelity,petz_theorem_optimal_lower,petz_theorem_optimal_upper,petz_qec_matrix_minimum_eigenvalue,petz_qec_matrix_rank,petz_qec_matrix_dimension,petz_qec_matrix_trace_residual,petz_qec_matrix_hermiticity_residual,petz_partial_trace_root_frobenius_norm,petz_qec_vs_direct_petz_residual,petz_recovery_direct_petz_fidelity,petz_recovery_noise_output_support_rank,petz_recovery_noise_output_dimension,petz_recovery_noise_output_minimum_eigenvalue,petz_recovery_petz_support_tp_residual,petz_recovery_encoded_output_outside_support_residual,petz_recovery_support_completion_required,petz_recovery_support_completion_fidelity_contribution,sdp_solver,sdp_primal_status,sdp_dual_status,sdp_primal_raw_objective,sdp_dual_raw_objective,sdp_raw_primal_minimum_eigenvalue,sdp_raw_primal_tp_residual,sdp_repaired_primal_minimum_eigenvalue,sdp_repaired_primal_tp_residual,sdp_repaired_primal_fidelity_lower,sdp_raw_dual_minimum_slack_eigenvalue,sdp_dual_identity_shift,sdp_repaired_dual_minimum_slack_eigenvalue,sdp_repaired_dual_fidelity_upper,sdp_repaired_certificate_width,sdp_raw_solver_duality_gap,sdp_primal_solve_time_seconds,sdp_dual_solve_time_seconds,sdp_primal_iterations,sdp_dual_iterations,sdp_solver_tolerance,sdp_certificate_margin,sdp_intersection_certified_lower,sdp_intersection_certified_upper,sdp_intersection_width,scan,lower_cutoff,higher_cutoff,terminal_pair,petz_fidelity_difference,absolute_petz_fidelity_difference,mean_photon_number_difference,infinite_cutoff_convergence_claimed,parent_lane_id,cycle_index,elapsed_time_us,actual_sbs_cptni_entanglement_fidelity,actual_sbs_mean_code_survival,actual_sbs_mean_code_leakage,maximally_mixed_leakage_completion_contribution,actual_sbs_completed_entanglement_fidelity,completion_rule,petz_bound_lower,petz_theorem_upper,comparison_bound_lower,comparison_bound_upper,comparison_bound_interval_source,bound_minus_actual_sbs_gap_lower,bound_minus_actual_sbs_gap_upper,comparison_status,schedule_mismatch,certified_ordering_claimed,deployable_decoder_gap_claimed,controller_role,source_task,source_horizon_cycles,source_metric,bound_horizon_cycles,bound_metric,recovery_bound_gap,reason,heterogeneous_metric_subtraction_performed,gate,passed
extended_cutoff_scan,,,,,,,,,,,,cutoff48:delta0.34:medium,48,0.34,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,3.84410927752241,1.6132220575852422e-16,3.62556678693356e-16,0.9999651178968731,3.488210312685425e-05,0.9999651178968731,0.9999825589484366,-1.0762334475786586e-24,22,96,0.0,0.0,1.9999651175926776,1.2486678357959136e-12,0.9999651178981218,22,48,-1.8744489480706077e-16,1.9664078950525278e-06,3.933702513058124e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extended_cutoff_scan,,,,,,,,,,,,cutoff48:delta0.34:low,48,0.34,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,3.84410927752241,1.6132220575852422e-16,5.485063519376048e-16,0.9999771530762811,2.284692371889996e-05,0.9999771530762811,0.9999885765381406,-3.2024625568937417e-16,20,96,0.0,0.0,1.9999771529457842,2.1793677973391823e-13,0.9999771530760632,20,48,-7.956374826162517e-17,1.2904373734893054e-06,6.540817005929004e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff24:delta0.44:high,24,0.44,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,2.134885174178069,3.2476629326141957e-16,4.2568017677851528e-16,0.9978742917288476,0.0021257082711524378,0.9978742917288476,0.9989371458644238,-1.1586845166546292e-19,19,48,0.0,0.0,1.9978731608676739,2.5904833833578778e-12,0.9978742917262571,19,24,-6.751080002591273e-51,1.519274368760557e-06,1.5006945607296467e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff24:delta0.44:medium,24,0.44,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,2.134885174178069,3.2476629326141957e-16,2.9387425446896177e-16,0.9992010141562888,0.0007989858437111863,0.9992010141562888,0.9996005070781444,-3.8967171165257845e-21,16,48,2.220446049250313e-16,0.0,1.9992008544979054,1.2758682998992299e-12,0.999201014155013,16,24,-3.553066536992373e-20,2.534212850369779e-07,8.56098108122764e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff24:delta0.44:low,24,0.44,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,2.134885174178069,3.2476629326141957e-16,5.407378234050347e-16,0.9993968366249111,0.000603163375088922,0.9993968366249111,0.9996984183124555,-1.5313183798483396e-21,16,48,0.0,0.0,1.9993967456459572,1.3344880755994382e-13,0.9993968366250445,16,24,-2.487438569598816e-19,1.5723906383066171e-06,3.715506895332521e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff36:delta0.44:high,36,0.44,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,2.137245899462019,3.725310483735143e-16,2.8095038326000165e-16,0.9978794203249939,0.002120579675006118,0.9978794203249939,0.9989397101624969,-2.5837077004933954e-24,22,72,0.0,0.0,1.997878294916879,4.3154368967179835e-13,0.9978794203245623,22,36,-1.0007801054179074e-17,4.206834423336457e-05,6.673328757895734e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff36:delta0.44:medium,36,0.44,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,2.137245899462019,3.725310483735143e-16,3.8061573330597296e-16,0.9992049538130363,0.0007950461869636882,0.9992049538130363,0.9996024769065182,-1.8061342310343014e-23,18,72,0.0,0.0,1.9992047957255767,1.5626389071599078e-12,0.9992049538114737,18,36,-7.068136621107019e-18,1.4303185517993366e-05,6.780950516773671e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff36:delta0.44:low,36,0.44,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,2.137245899462019,3.725310483735143e-16,2.997940625823941e-16,0.9994002382790296,0.0005997617209704265,0.9994002382790296,0.9997001191395147,-3.2400109380963046e-24,18,72,0.0,0.0,1.999400148323521,1.3770096174425817e-12,0.9994002382776526,18,36,-1.1156882172341466e-17,7.57671410229972e-05,2.639238224044161e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff48:delta0.44:high,48,0.44,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,2.137270045253195,5.716191327906208e-16,5.479300908851954e-16,0.9978794356565186,0.0021205643434814014,0.9978794356565186,0.9989397178282593,-7.225130568875056e-25,22,96,4.440892098500626e-16,0.0,1.9978783102646853,9.933165401321276e-13,0.9978794356555253,22,48,-1.2044047982306355e-17,1.2015023142915162e-05,9.843275761922908e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff48:delta0.44:medium,48,0.44,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,2.137270045253195,5.716191327906208e-16,6.04077613061805e-16,0.9992049656705506,0.0007950343294493845,0.9992049656705506,0.9996024828352753,-2.8486731718802244e-18,18,96,4.440892098500626e-16,0.0,1.9992048075878075,3.7487790649493036e-12,0.9992049656742994,18,48,-4.741159093969801e-17,1.9038862622167822e-06,7.53119574064851e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff48:delta0.44:low,48,0.44,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,2.137270045253195,5.716191327906208e-16,5.624500104331675e-16,0.9994002486525828,0.0005997513474171878,0.9994002486525828,0.9997001243262914,-2.3194706820507056e-19,18,96,4.440892098500626e-16,0.0,1.9994001587001866,5.974332140112892e-12,0.9994002486585571,18,48,-2.513103423485787e-16,2.910749456436799e-05,2.950457419150163e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff24:delta0.34:high,24,0.34,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,3.7427301009558827,6.006674934789624e-16,5.603297248889093e-16,0.9997969501302263,0.0002030498697737082,0.9997969501302263,0.9998984750651132,-6.171740263544436e-18,21,48,4.440892098500626e-16,0.0,1.9997969398218673,5.363598454266594e-12,0.9997969501248627,21,24,9.157560087953385e-49,2.6998721845914993e-05,2.5559686469959834e-08,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff24:delta0.34:medium,24,0.34,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,3.7427301009558827,6.006674934789624e-16,5.455320496727651e-16,0.9999443117716911,5.56882283089255e-05,0.9999443117716911,0.9999721558858455,-2.1698846253490997e-20,18,48,4.440892098500626e-16,0.0,1.9999443109963748,3.3050229220066285e-12,0.9999443117749961,18,24,-8.96664990110738e-19,0.00011812874148124091,5.944974274194318e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff24:delta0.34:low,24,0.34,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,3.7427301009558827,6.006674934789624e-16,4.998134909812905e-16,0.9999599172126442,4.008278735578852e-05,0.9999599172126442,0.999979958606322,-9.9853917874374e-22,17,48,2.220446049250313e-16,0.0,1.9999599168109787,8.798184403246978e-12,0.999959917203846,17,24,-1.1825154924775775e-17,4.3094906372398575e-06,5.497324570364892e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff36:delta0.34:high,36,0.34,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,3.8365087669550713,7.474948480744568e-16,3.435503565613055e-16,0.9998327793127427,0.00016722068725727457,0.9998327793127427,0.9999163896563714,-1.8286900213650118e-22,24,72,4.440892098500626e-16,0.0,1.9998327723214686,1.27675647831893e-12,0.999832779311466,24,36,-1.3976854297923663e-18,4.723233984315455e-06,8.01992990146231e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff36:delta0.34:medium,36,0.34,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,3.8365087669550713,7.474948480744568e-16,4.260609381605528e-16,0.9999649641318515,3.5035868148458604e-05,0.9999649641318515,0.9999824820659258,-3.076836402562915e-22,20,72,4.440892098500626e-16,0.0,1.9999649638249681,1.3222756223285614e-13,0.9999649641319838,20,36,-1.252251857446963e-17,4.3056836319080594e-07,7.584356357645076e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff36:delta0.34:low,36,0.34,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,3.8365087669550713,7.474948480744568e-16,7.342757605631656e-16,0.9999770408043681,2.295919563188864e-05,0.9999770408043681,0.9999885204021841,-5.186734295344032e-25,20,72,1.1102230246251565e-15,0.0,1.9999770406725854,8.801848139228241e-13,0.9999770408034879,20,36,-6.12409852797978e-17,2.72960454740503e-06,2.6490109974269475e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff48:delta0.34:high,48,0.34,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,3.84410927752241,1.6132220575852422e-16,2.261431845658659e-16,0.9998331975739562,0.00016680242604383277,0.9998331975739562,0.999916598786978,-1.1014768988802518e-22,26,96,2.220446049250313e-16,0.0,1.9998331906176137,4.453104551771503e-13,0.9998331975735109,26,48,-2.531137157481043e-17,5.31249228050735e-07,9.422260356494893e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff48:delta0.34:medium,48,0.34,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,3.84410927752241,1.6132220575852422e-16,3.62556678693356e-16,0.9999651178968731,3.488210312685425e-05,0.9999651178968731,0.9999825589484366,-1.0762334475786586e-24,22,96,0.0,0.0,1.9999651175926776,1.2486678357959136e-12,0.9999651178981218,22,48,-1.8744489480706077e-16,1.9664078950525278e-06,3.933702513058124e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff48:delta0.34:low,48,0.34,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,3.84410927752241,1.6132220575852422e-16,5.485063519376048e-16,0.9999771530762811,2.284692371889996e-05,0.9999771530762811,0.9999885765381406,-3.2024625568937417e-16,20,96,0.0,0.0,1.9999771529457842,2.1793677973391823e-13,0.9999771530760632,20,48,-7.956374826162517e-17,1.2904373734893054e-06,6.540817005929004e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff24:delta0.28:high,24,0.28,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,5.280939052774171,1.575458047496241e-16,3.348508494907509e-16,0.9997093238234024,0.00029067617659761513,0.9997093238234024,0.9998546619117012,-3.236686180732214e-17,21,48,6.661338147750939e-16,0.0,1.999709302697172,2.8057556278326956e-12,0.9997093238262081,21,24,-9.263565522953557e-49,1.282634366850031e-05,7.095511074760674e-08,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff24:delta0.28:medium,24,0.28,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,5.280939052774171,1.575458047496241e-16,1.6495901774305902e-16,0.99987940157528,0.0001205984247200087,0.99987940157528,0.99993970078764,-1.3297073841891622e-19,19,48,0.0,0.0,1.9998793979390657,3.994804487206238e-12,0.9998794015712852,19,24,-7.976340103657866e-19,4.467493523350378e-05,1.1069532077501145e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff24:delta0.28:low,24,0.28,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,5.280939052774171,1.575458047496241e-16,2.2600885452579254e-16,0.99990717983885,9.282016114997571e-05,0.99990717983885,0.999953589919425,-1.0192683679331112e-20,17,48,4.440892098500626e-16,0.0,1.9999071776848545,1.0547118733938987e-13,0.9999071798387446,17,24,-7.27787703237789e-18,1.947811153412161e-06,7.78391753897631e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff36:delta0.28:high,36,0.28,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,5.762764424645623,6.220128644003091e-16,7.810399293355616e-16,0.9999821011768256,1.7898823174378187e-05,0.9999821011768256,0.9999910505884129,-2.340852085086025e-20,25,72,8.881784197001252e-16,0.0,1.999982101096733,6.025180354640725e-13,0.9999821011774281,25,36,-1.1859388815556139e-18,2.536536057643068e-05,8.319859743039349e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff36:delta0.28:medium,36,0.28,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,5.762764424645623,6.220128644003091e-16,5.343721533615327e-16,0.9999977053652903,2.294634709687493e-06,0.9999977053652903,0.9999988526826451,-1.027789199094158e-22,21,72,4.440892098500626e-16,0.0,1.999997705363974,1.372568725344081e-12,0.9999977053666629,21,36,-8.345631632078369e-18,9.413078874113964e-07,9.137090339652794e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff36:delta0.28:low,36,0.28,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,5.762764424645623,6.220128644003091e-16,5.393609978308089e-16,0.9999986843299653,1.3156700346961259e-06,0.9999986843299653,0.9999993421649827,-1.1075314795469893e-22,20,72,0.0,0.0,1.9999986843295325,2.4946711363327267e-13,0.9999986843302148,20,36,-9.025105351575046e-17,6.207991721064768e-07,5.95794005940139e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff48:delta0.28:high,48,0.28,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,5.865475509301993,5.126458160399157e-16,2.0814254510814516e-16,0.9999869289251987,1.3071074801307425e-05,0.9999869289251987,0.9999934644625994,-6.103584424402558e-23,28,96,0.0,0.0,1.9999869288824852,2.986499936241671e-14,0.9999869289251688,28,48,-9.036690328605803e-17,5.9769437767229865e-06,6.233483808422873e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff48:delta0.28:medium,48,0.28,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,5.865475509301993,5.126458160399157e-16,3.889737092081223e-16,0.9999988857666635,1.1142333364855261e-06,0.9999988857666635,0.9999994428833318,-6.152283554618248e-22,22,96,2.220446049250313e-16,0.0,1.999998885766353,2.3070434451710753e-13,0.9999988857664328,22,48,-1.4382564884258292e-16,5.87854487744397e-07,1.2041807927421106e-06,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
energy_extension_scan,,,,,,,,,,,,cutoff48:delta0.28:low,48,0.28,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,5.865475509301993,5.126458160399157e-16,3.0189798972653383e-16,0.9999994319516742,5.680483258219127e-07,0.9999994319516742,0.9999997159758371,-1.534608721157905e-24,22,96,0.0,0.0,1.9999994319515935,1.3703482792948307e-12,0.9999994319503038,22,48,-6.560796420895056e-17,1.7628399591402567e-05,3.830053571720872e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,12,24,False,0.0004789592326130965,0.0004789592326130965,0.7738180915691273,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,24,36,False,3.582918251643363e-05,3.582918251643363e-05,0.0937786659991886,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,36,40,False,-6.649238237788069e-08,6.649238237788069e-08,0.0013575874572415714,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,40,48,True,4.847535958196758e-07,4.847535958196758e-07,0.006242923110097109,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,12,24,False,0.00013294619214332393,0.00013294619214332393,0.7738180915691273,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,24,36,False,2.0652360160466898e-05,2.0652360160466898e-05,0.0937786659991886,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,36,40,False,6.139269503879774e-08,6.139269503879774e-08,0.0013575874572415714,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,40,48,True,9.23723265655596e-08,9.23723265655596e-08,0.006242923110097109,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,12,24,False,9.120722846889251e-05,9.120722846889251e-05,0.7738180915691273,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,24,36,False,1.7123591723899878e-05,1.7123591723899878e-05,0.0937786659991886,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,36,40,False,6.521590889541073e-08,6.521590889541073e-08,0.0013575874572415714,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matched_delta_cutoff,40,48,True,4.705600409327104e-08,4.705600409327104e-08,0.006242923110097109,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.44,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,energy_terminal_cutoff,36,48,True,1.5331524716444278e-08,1.5331524716444278e-08,2.4145791175822495e-05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.44,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,energy_terminal_cutoff,36,48,True,1.1857514303770245e-08,1.1857514303770245e-08,2.4145791175822495e-05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.44,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,energy_terminal_cutoff,36,48,True,1.037355323862954e-08,1.037355323862954e-08,2.4145791175822495e-05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,energy_terminal_cutoff,36,48,True,4.182612134417951e-07,4.182612134417951e-07,0.007600510567338681,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutoff_diagnostic,,,,,,,,,,,,,,0.34,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,energy_terminal_cutoff,36,48,True,1.5376502160435734e-07,1.5376502160435734e-07,0.007600510567338681,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
