row_type,lane_id,record_id,seed,method,metric,value,detail
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154108,oracle,error_rate,0.003448486328125,"{""base_evaluation_seed"": 202607154108, ""dynamic_seed"": 9157681812961383796, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154108, ""ewma_brier"": 0.010657424964107862, ""ewma_covariance_tracking_rmse_lattice2"": 0.010382297100128621, ""ewma_error_rate"": 0.00665283203125, ""ewma_mean_tracking_rmse_lattice"": 0.05431646190375452, ""ewma_nll"": 0.02000538741073868, ""kalman_brier"": 0.013377941209456111, ""kalman_covariance_tracking_rmse_lattice2"": 0.012238007839430711, ""kalman_error_rate"": 0.008758544921875, ""kalman_mean_tracking_rmse_lattice"": 0.06358885346104177, ""kalman_nll"": 0.02543460578097444, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005428781793118731, ""oracle_error_rate"": 0.003448486328125, ""oracle_nll"": 0.009776642625836857, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.0179443359375, ""static_brier"": 0.025784327703803577, ""static_error_rate"": 0.016571044921875, ""static_minus_ewma_error_rate"": 0.009918212890625, ""static_minus_kalman_error_rate"": 0.0078125, ""static_nll"": 0.05053702051026034, ""trace_sha256"": ""67b2b5479f909bb5c01d9b2246445a20b557fd9c80e04b96606560f969887d3d"", ""window_brier"": 0.009602895207842311, ""window_covariance_tracking_rmse_lattice2"": 0.009503896630362418, ""window_error_rate"": 0.00592041015625, ""window_mean_tracking_rmse_lattice"": 0.0482835696096036, ""window_minus_best_recursive_error_rate"": -0.000732421875, ""window_nll"": 0.017852538932134707, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154101,standard,error_rate,0.03948974609375,"{""base_evaluation_seed"": 202607154101, ""dynamic_seed"": 2235275302608705790, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254101, ""ewma_brier"": 0.058611376405964595, ""ewma_covariance_tracking_rmse_lattice2"": 0.018531944919999717, ""ewma_error_rate"": 0.034454345703125, ""ewma_mean_tracking_rmse_lattice"": 0.11786276836930132, ""ewma_nll"": 0.25023678921818554, ""kalman_brier"": 0.0574229098298093, ""kalman_covariance_tracking_rmse_lattice2"": 0.017178287748560884, ""kalman_error_rate"": 0.033111572265625, ""kalman_mean_tracking_rmse_lattice"": 0.11570053863646618, ""kalman_nll"": 0.2454827392120532, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00511087473108855, ""oracle_error_rate"": 0.00347900390625, ""oracle_nll"": 0.009091732608842872, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.03948974609375, ""static_brier"": 0.053753387761242694, ""static_error_rate"": 0.033721923828125, ""static_minus_ewma_error_rate"": -0.000732421875, ""static_minus_kalman_error_rate"": 0.0006103515625, ""static_nll"": 0.11252966639302808, ""trace_sha256"": ""101480b3b041b6a9169d88d06c2b7cd7cac3467fed64575321bd0cc55e8fdcc8"", ""window_brier"": 0.06864930592272814, ""window_covariance_tracking_rmse_lattice2"": 0.01798555429436806, ""window_error_rate"": 0.039337158203125, ""window_mean_tracking_rmse_lattice"": 0.12140670569476543, ""window_minus_best_recursive_error_rate"": 0.0062255859375, ""window_nll"": 0.31553645235887867, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154101,static,error_rate,0.033721923828125,"{""base_evaluation_seed"": 202607154101, ""dynamic_seed"": 2235275302608705790, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254101, ""ewma_brier"": 0.058611376405964595, ""ewma_covariance_tracking_rmse_lattice2"": 0.018531944919999717, ""ewma_error_rate"": 0.034454345703125, ""ewma_mean_tracking_rmse_lattice"": 0.11786276836930132, ""ewma_nll"": 0.25023678921818554, ""kalman_brier"": 0.0574229098298093, ""kalman_covariance_tracking_rmse_lattice2"": 0.017178287748560884, ""kalman_error_rate"": 0.033111572265625, ""kalman_mean_tracking_rmse_lattice"": 0.11570053863646618, ""kalman_nll"": 0.2454827392120532, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00511087473108855, ""oracle_error_rate"": 0.00347900390625, ""oracle_nll"": 0.009091732608842872, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.03948974609375, ""static_brier"": 0.053753387761242694, ""static_error_rate"": 0.033721923828125, ""static_minus_ewma_error_rate"": -0.000732421875, ""static_minus_kalman_error_rate"": 0.0006103515625, ""static_nll"": 0.11252966639302808, ""trace_sha256"": ""101480b3b041b6a9169d88d06c2b7cd7cac3467fed64575321bd0cc55e8fdcc8"", ""window_brier"": 0.06864930592272814, ""window_covariance_tracking_rmse_lattice2"": 0.01798555429436806, ""window_error_rate"": 0.039337158203125, ""window_mean_tracking_rmse_lattice"": 0.12140670569476543, ""window_minus_best_recursive_error_rate"": 0.0062255859375, ""window_nll"": 0.31553645235887867, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154101,window,error_rate,0.039337158203125,"{""base_evaluation_seed"": 202607154101, ""dynamic_seed"": 2235275302608705790, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254101, ""ewma_brier"": 0.058611376405964595, ""ewma_covariance_tracking_rmse_lattice2"": 0.018531944919999717, ""ewma_error_rate"": 0.034454345703125, ""ewma_mean_tracking_rmse_lattice"": 0.11786276836930132, ""ewma_nll"": 0.25023678921818554, ""kalman_brier"": 0.0574229098298093, ""kalman_covariance_tracking_rmse_lattice2"": 0.017178287748560884, ""kalman_error_rate"": 0.033111572265625, ""kalman_mean_tracking_rmse_lattice"": 0.11570053863646618, ""kalman_nll"": 0.2454827392120532, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00511087473108855, ""oracle_error_rate"": 0.00347900390625, ""oracle_nll"": 0.009091732608842872, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.03948974609375, ""static_brier"": 0.053753387761242694, ""static_error_rate"": 0.033721923828125, ""static_minus_ewma_error_rate"": -0.000732421875, ""static_minus_kalman_error_rate"": 0.0006103515625, ""static_nll"": 0.11252966639302808, ""trace_sha256"": ""101480b3b041b6a9169d88d06c2b7cd7cac3467fed64575321bd0cc55e8fdcc8"", ""window_brier"": 0.06864930592272814, ""window_covariance_tracking_rmse_lattice2"": 0.01798555429436806, ""window_error_rate"": 0.039337158203125, ""window_mean_tracking_rmse_lattice"": 0.12140670569476543, ""window_minus_best_recursive_error_rate"": 0.0062255859375, ""window_nll"": 0.31553645235887867, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154101,ewma,error_rate,0.034454345703125,"{""base_evaluation_seed"": 202607154101, ""dynamic_seed"": 2235275302608705790, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254101, ""ewma_brier"": 0.058611376405964595, ""ewma_covariance_tracking_rmse_lattice2"": 0.018531944919999717, ""ewma_error_rate"": 0.034454345703125, ""ewma_mean_tracking_rmse_lattice"": 0.11786276836930132, ""ewma_nll"": 0.25023678921818554, ""kalman_brier"": 0.0574229098298093, ""kalman_covariance_tracking_rmse_lattice2"": 0.017178287748560884, ""kalman_error_rate"": 0.033111572265625, ""kalman_mean_tracking_rmse_lattice"": 0.11570053863646618, ""kalman_nll"": 0.2454827392120532, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00511087473108855, ""oracle_error_rate"": 0.00347900390625, ""oracle_nll"": 0.009091732608842872, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.03948974609375, ""static_brier"": 0.053753387761242694, ""static_error_rate"": 0.033721923828125, ""static_minus_ewma_error_rate"": -0.000732421875, ""static_minus_kalman_error_rate"": 0.0006103515625, ""static_nll"": 0.11252966639302808, ""trace_sha256"": ""101480b3b041b6a9169d88d06c2b7cd7cac3467fed64575321bd0cc55e8fdcc8"", ""window_brier"": 0.06864930592272814, ""window_covariance_tracking_rmse_lattice2"": 0.01798555429436806, ""window_error_rate"": 0.039337158203125, ""window_mean_tracking_rmse_lattice"": 0.12140670569476543, ""window_minus_best_recursive_error_rate"": 0.0062255859375, ""window_nll"": 0.31553645235887867, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154101,kalman,error_rate,0.033111572265625,"{""base_evaluation_seed"": 202607154101, ""dynamic_seed"": 2235275302608705790, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254101, ""ewma_brier"": 0.058611376405964595, ""ewma_covariance_tracking_rmse_lattice2"": 0.018531944919999717, ""ewma_error_rate"": 0.034454345703125, ""ewma_mean_tracking_rmse_lattice"": 0.11786276836930132, ""ewma_nll"": 0.25023678921818554, ""kalman_brier"": 0.0574229098298093, ""kalman_covariance_tracking_rmse_lattice2"": 0.017178287748560884, ""kalman_error_rate"": 0.033111572265625, ""kalman_mean_tracking_rmse_lattice"": 0.11570053863646618, ""kalman_nll"": 0.2454827392120532, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00511087473108855, ""oracle_error_rate"": 0.00347900390625, ""oracle_nll"": 0.009091732608842872, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.03948974609375, ""static_brier"": 0.053753387761242694, ""static_error_rate"": 0.033721923828125, ""static_minus_ewma_error_rate"": -0.000732421875, ""static_minus_kalman_error_rate"": 0.0006103515625, ""static_nll"": 0.11252966639302808, ""trace_sha256"": ""101480b3b041b6a9169d88d06c2b7cd7cac3467fed64575321bd0cc55e8fdcc8"", ""window_brier"": 0.06864930592272814, ""window_covariance_tracking_rmse_lattice2"": 0.01798555429436806, ""window_error_rate"": 0.039337158203125, ""window_mean_tracking_rmse_lattice"": 0.12140670569476543, ""window_minus_best_recursive_error_rate"": 0.0062255859375, ""window_nll"": 0.31553645235887867, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154101,oracle,error_rate,0.00347900390625,"{""base_evaluation_seed"": 202607154101, ""dynamic_seed"": 2235275302608705790, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254101, ""ewma_brier"": 0.058611376405964595, ""ewma_covariance_tracking_rmse_lattice2"": 0.018531944919999717, ""ewma_error_rate"": 0.034454345703125, ""ewma_mean_tracking_rmse_lattice"": 0.11786276836930132, ""ewma_nll"": 0.25023678921818554, ""kalman_brier"": 0.0574229098298093, ""kalman_covariance_tracking_rmse_lattice2"": 0.017178287748560884, ""kalman_error_rate"": 0.033111572265625, ""kalman_mean_tracking_rmse_lattice"": 0.11570053863646618, ""kalman_nll"": 0.2454827392120532, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00511087473108855, ""oracle_error_rate"": 0.00347900390625, ""oracle_nll"": 0.009091732608842872, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.03948974609375, ""static_brier"": 0.053753387761242694, ""static_error_rate"": 0.033721923828125, ""static_minus_ewma_error_rate"": -0.000732421875, ""static_minus_kalman_error_rate"": 0.0006103515625, ""static_nll"": 0.11252966639302808, ""trace_sha256"": ""101480b3b041b6a9169d88d06c2b7cd7cac3467fed64575321bd0cc55e8fdcc8"", ""window_brier"": 0.06864930592272814, ""window_covariance_tracking_rmse_lattice2"": 0.01798555429436806, ""window_error_rate"": 0.039337158203125, ""window_mean_tracking_rmse_lattice"": 0.12140670569476543, ""window_minus_best_recursive_error_rate"": 0.0062255859375, ""window_nll"": 0.31553645235887867, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154102,standard,error_rate,0.049560546875,"{""base_evaluation_seed"": 202607154102, ""dynamic_seed"": 13263539462567608613, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254102, ""ewma_brier"": 0.09549641987660204, ""ewma_covariance_tracking_rmse_lattice2"": 0.021021012329849487, ""ewma_error_rate"": 0.053009033203125, ""ewma_mean_tracking_rmse_lattice"": 0.1417428710482234, ""ewma_nll"": 0.4756840985899794, ""kalman_brier"": 0.10828495250745195, ""kalman_covariance_tracking_rmse_lattice2"": 0.022132506755667802, ""kalman_error_rate"": 0.059967041015625, ""kalman_mean_tracking_rmse_lattice"": 0.15438464477270428, ""kalman_nll"": 0.5780201926724657, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.0042769623952215365, ""oracle_error_rate"": 0.002655029296875, ""oracle_nll"": 0.008044571475279557, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.049560546875, ""static_brier"": 0.06568328079139599, ""static_error_rate"": 0.04315185546875, ""static_minus_ewma_error_rate"": -0.009857177734375, ""static_minus_kalman_error_rate"": -0.016815185546875, ""static_nll"": 0.12987946291445843, ""trace_sha256"": ""f27f6f8df33cd84cb9f168f1b17e48c6b84328374a12fb2680c8c35ee7879b73"", ""window_brier"": 0.09617863290475762, ""window_covariance_tracking_rmse_lattice2"": 0.020578802497279954, ""window_error_rate"": 0.05303955078125, ""window_mean_tracking_rmse_lattice"": 0.1418224191000926, ""window_minus_best_recursive_error_rate"": 3.0517578125e-05, ""window_nll"": 0.4956236183550362, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154102,static,error_rate,0.04315185546875,"{""base_evaluation_seed"": 202607154102, ""dynamic_seed"": 13263539462567608613, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254102, ""ewma_brier"": 0.09549641987660204, ""ewma_covariance_tracking_rmse_lattice2"": 0.021021012329849487, ""ewma_error_rate"": 0.053009033203125, ""ewma_mean_tracking_rmse_lattice"": 0.1417428710482234, ""ewma_nll"": 0.4756840985899794, ""kalman_brier"": 0.10828495250745195, ""kalman_covariance_tracking_rmse_lattice2"": 0.022132506755667802, ""kalman_error_rate"": 0.059967041015625, ""kalman_mean_tracking_rmse_lattice"": 0.15438464477270428, ""kalman_nll"": 0.5780201926724657, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.0042769623952215365, ""oracle_error_rate"": 0.002655029296875, ""oracle_nll"": 0.008044571475279557, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.049560546875, ""static_brier"": 0.06568328079139599, ""static_error_rate"": 0.04315185546875, ""static_minus_ewma_error_rate"": -0.009857177734375, ""static_minus_kalman_error_rate"": -0.016815185546875, ""static_nll"": 0.12987946291445843, ""trace_sha256"": ""f27f6f8df33cd84cb9f168f1b17e48c6b84328374a12fb2680c8c35ee7879b73"", ""window_brier"": 0.09617863290475762, ""window_covariance_tracking_rmse_lattice2"": 0.020578802497279954, ""window_error_rate"": 0.05303955078125, ""window_mean_tracking_rmse_lattice"": 0.1418224191000926, ""window_minus_best_recursive_error_rate"": 3.0517578125e-05, ""window_nll"": 0.4956236183550362, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154102,window,error_rate,0.05303955078125,"{""base_evaluation_seed"": 202607154102, ""dynamic_seed"": 13263539462567608613, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254102, ""ewma_brier"": 0.09549641987660204, ""ewma_covariance_tracking_rmse_lattice2"": 0.021021012329849487, ""ewma_error_rate"": 0.053009033203125, ""ewma_mean_tracking_rmse_lattice"": 0.1417428710482234, ""ewma_nll"": 0.4756840985899794, ""kalman_brier"": 0.10828495250745195, ""kalman_covariance_tracking_rmse_lattice2"": 0.022132506755667802, ""kalman_error_rate"": 0.059967041015625, ""kalman_mean_tracking_rmse_lattice"": 0.15438464477270428, ""kalman_nll"": 0.5780201926724657, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.0042769623952215365, ""oracle_error_rate"": 0.002655029296875, ""oracle_nll"": 0.008044571475279557, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.049560546875, ""static_brier"": 0.06568328079139599, ""static_error_rate"": 0.04315185546875, ""static_minus_ewma_error_rate"": -0.009857177734375, ""static_minus_kalman_error_rate"": -0.016815185546875, ""static_nll"": 0.12987946291445843, ""trace_sha256"": ""f27f6f8df33cd84cb9f168f1b17e48c6b84328374a12fb2680c8c35ee7879b73"", ""window_brier"": 0.09617863290475762, ""window_covariance_tracking_rmse_lattice2"": 0.020578802497279954, ""window_error_rate"": 0.05303955078125, ""window_mean_tracking_rmse_lattice"": 0.1418224191000926, ""window_minus_best_recursive_error_rate"": 3.0517578125e-05, ""window_nll"": 0.4956236183550362, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154102,ewma,error_rate,0.053009033203125,"{""base_evaluation_seed"": 202607154102, ""dynamic_seed"": 13263539462567608613, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254102, ""ewma_brier"": 0.09549641987660204, ""ewma_covariance_tracking_rmse_lattice2"": 0.021021012329849487, ""ewma_error_rate"": 0.053009033203125, ""ewma_mean_tracking_rmse_lattice"": 0.1417428710482234, ""ewma_nll"": 0.4756840985899794, ""kalman_brier"": 0.10828495250745195, ""kalman_covariance_tracking_rmse_lattice2"": 0.022132506755667802, ""kalman_error_rate"": 0.059967041015625, ""kalman_mean_tracking_rmse_lattice"": 0.15438464477270428, ""kalman_nll"": 0.5780201926724657, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.0042769623952215365, ""oracle_error_rate"": 0.002655029296875, ""oracle_nll"": 0.008044571475279557, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.049560546875, ""static_brier"": 0.06568328079139599, ""static_error_rate"": 0.04315185546875, ""static_minus_ewma_error_rate"": -0.009857177734375, ""static_minus_kalman_error_rate"": -0.016815185546875, ""static_nll"": 0.12987946291445843, ""trace_sha256"": ""f27f6f8df33cd84cb9f168f1b17e48c6b84328374a12fb2680c8c35ee7879b73"", ""window_brier"": 0.09617863290475762, ""window_covariance_tracking_rmse_lattice2"": 0.020578802497279954, ""window_error_rate"": 0.05303955078125, ""window_mean_tracking_rmse_lattice"": 0.1418224191000926, ""window_minus_best_recursive_error_rate"": 3.0517578125e-05, ""window_nll"": 0.4956236183550362, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154102,kalman,error_rate,0.059967041015625,"{""base_evaluation_seed"": 202607154102, ""dynamic_seed"": 13263539462567608613, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254102, ""ewma_brier"": 0.09549641987660204, ""ewma_covariance_tracking_rmse_lattice2"": 0.021021012329849487, ""ewma_error_rate"": 0.053009033203125, ""ewma_mean_tracking_rmse_lattice"": 0.1417428710482234, ""ewma_nll"": 0.4756840985899794, ""kalman_brier"": 0.10828495250745195, ""kalman_covariance_tracking_rmse_lattice2"": 0.022132506755667802, ""kalman_error_rate"": 0.059967041015625, ""kalman_mean_tracking_rmse_lattice"": 0.15438464477270428, ""kalman_nll"": 0.5780201926724657, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.0042769623952215365, ""oracle_error_rate"": 0.002655029296875, ""oracle_nll"": 0.008044571475279557, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.049560546875, ""static_brier"": 0.06568328079139599, ""static_error_rate"": 0.04315185546875, ""static_minus_ewma_error_rate"": -0.009857177734375, ""static_minus_kalman_error_rate"": -0.016815185546875, ""static_nll"": 0.12987946291445843, ""trace_sha256"": ""f27f6f8df33cd84cb9f168f1b17e48c6b84328374a12fb2680c8c35ee7879b73"", ""window_brier"": 0.09617863290475762, ""window_covariance_tracking_rmse_lattice2"": 0.020578802497279954, ""window_error_rate"": 0.05303955078125, ""window_mean_tracking_rmse_lattice"": 0.1418224191000926, ""window_minus_best_recursive_error_rate"": 3.0517578125e-05, ""window_nll"": 0.4956236183550362, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154102,oracle,error_rate,0.002655029296875,"{""base_evaluation_seed"": 202607154102, ""dynamic_seed"": 13263539462567608613, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254102, ""ewma_brier"": 0.09549641987660204, ""ewma_covariance_tracking_rmse_lattice2"": 0.021021012329849487, ""ewma_error_rate"": 0.053009033203125, ""ewma_mean_tracking_rmse_lattice"": 0.1417428710482234, ""ewma_nll"": 0.4756840985899794, ""kalman_brier"": 0.10828495250745195, ""kalman_covariance_tracking_rmse_lattice2"": 0.022132506755667802, ""kalman_error_rate"": 0.059967041015625, ""kalman_mean_tracking_rmse_lattice"": 0.15438464477270428, ""kalman_nll"": 0.5780201926724657, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.0042769623952215365, ""oracle_error_rate"": 0.002655029296875, ""oracle_nll"": 0.008044571475279557, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.049560546875, ""static_brier"": 0.06568328079139599, ""static_error_rate"": 0.04315185546875, ""static_minus_ewma_error_rate"": -0.009857177734375, ""static_minus_kalman_error_rate"": -0.016815185546875, ""static_nll"": 0.12987946291445843, ""trace_sha256"": ""f27f6f8df33cd84cb9f168f1b17e48c6b84328374a12fb2680c8c35ee7879b73"", ""window_brier"": 0.09617863290475762, ""window_covariance_tracking_rmse_lattice2"": 0.020578802497279954, ""window_error_rate"": 0.05303955078125, ""window_mean_tracking_rmse_lattice"": 0.1418224191000926, ""window_minus_best_recursive_error_rate"": 3.0517578125e-05, ""window_nll"": 0.4956236183550362, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154103,standard,error_rate,0.039398193359375,"{""base_evaluation_seed"": 202607154103, ""dynamic_seed"": 7826454866525732880, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254103, ""ewma_brier"": 0.0888731053877892, ""ewma_covariance_tracking_rmse_lattice2"": 0.022793288989312554, ""ewma_error_rate"": 0.05023193359375, ""ewma_mean_tracking_rmse_lattice"": 0.1418498538446404, ""ewma_nll"": 0.464027238296258, ""kalman_brier"": 0.1027024140498737, ""kalman_covariance_tracking_rmse_lattice2"": 0.02212360436323417, ""kalman_error_rate"": 0.05670166015625, ""kalman_mean_tracking_rmse_lattice"": 0.1481278540602173, ""kalman_nll"": 0.6322711952175749, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00476029205499162, ""oracle_error_rate"": 0.0032958984375, ""oracle_nll"": 0.008673436830091204, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.039398193359375, ""static_brier"": 0.05264085205084164, ""static_error_rate"": 0.03375244140625, ""static_minus_ewma_error_rate"": -0.0164794921875, ""static_minus_kalman_error_rate"": -0.02294921875, ""static_nll"": 0.10897002420643245, ""trace_sha256"": ""5227b5107930318d8d9aec6c6af5be06e9303fafc134a3335f2c8cd1999f6286"", ""window_brier"": 0.09982975657140755, ""window_covariance_tracking_rmse_lattice2"": 0.021938439911128742, ""window_error_rate"": 0.054962158203125, ""window_mean_tracking_rmse_lattice"": 0.14390402347022446, ""window_minus_best_recursive_error_rate"": 0.004730224609375, ""window_nll"": 0.584196434674672, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154103,static,error_rate,0.03375244140625,"{""base_evaluation_seed"": 202607154103, ""dynamic_seed"": 7826454866525732880, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254103, ""ewma_brier"": 0.0888731053877892, ""ewma_covariance_tracking_rmse_lattice2"": 0.022793288989312554, ""ewma_error_rate"": 0.05023193359375, ""ewma_mean_tracking_rmse_lattice"": 0.1418498538446404, ""ewma_nll"": 0.464027238296258, ""kalman_brier"": 0.1027024140498737, ""kalman_covariance_tracking_rmse_lattice2"": 0.02212360436323417, ""kalman_error_rate"": 0.05670166015625, ""kalman_mean_tracking_rmse_lattice"": 0.1481278540602173, ""kalman_nll"": 0.6322711952175749, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00476029205499162, ""oracle_error_rate"": 0.0032958984375, ""oracle_nll"": 0.008673436830091204, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.039398193359375, ""static_brier"": 0.05264085205084164, ""static_error_rate"": 0.03375244140625, ""static_minus_ewma_error_rate"": -0.0164794921875, ""static_minus_kalman_error_rate"": -0.02294921875, ""static_nll"": 0.10897002420643245, ""trace_sha256"": ""5227b5107930318d8d9aec6c6af5be06e9303fafc134a3335f2c8cd1999f6286"", ""window_brier"": 0.09982975657140755, ""window_covariance_tracking_rmse_lattice2"": 0.021938439911128742, ""window_error_rate"": 0.054962158203125, ""window_mean_tracking_rmse_lattice"": 0.14390402347022446, ""window_minus_best_recursive_error_rate"": 0.004730224609375, ""window_nll"": 0.584196434674672, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,stochastic_telegraph_unseen_family,202607154103,window,error_rate,0.054962158203125,"{""base_evaluation_seed"": 202607154103, ""dynamic_seed"": 7826454866525732880, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614254103, ""ewma_brier"": 0.0888731053877892, ""ewma_covariance_tracking_rmse_lattice2"": 0.022793288989312554, ""ewma_error_rate"": 0.05023193359375, ""ewma_mean_tracking_rmse_lattice"": 0.1418498538446404, ""ewma_nll"": 0.464027238296258, ""kalman_brier"": 0.1027024140498737, ""kalman_covariance_tracking_rmse_lattice2"": 0.02212360436323417, ""kalman_error_rate"": 0.05670166015625, ""kalman_mean_tracking_rmse_lattice"": 0.1481278540602173, ""kalman_nll"": 0.6322711952175749, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00476029205499162, ""oracle_error_rate"": 0.0032958984375, ""oracle_nll"": 0.008673436830091204, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.039398193359375, ""static_brier"": 0.05264085205084164, ""static_error_rate"": 0.03375244140625, ""static_minus_ewma_error_rate"": -0.0164794921875, ""static_minus_kalman_error_rate"": -0.02294921875, ""static_nll"": 0.10897002420643245, ""trace_sha256"": ""5227b5107930318d8d9aec6c6af5be06e9303fafc134a3335f2c8cd1999f6286"", ""window_brier"": 0.09982975657140755, ""window_covariance_tracking_rmse_lattice2"": 0.021938439911128742, ""window_error_rate"": 0.054962158203125, ""window_mean_tracking_rmse_lattice"": 0.14390402347022446, ""window_minus_best_recursive_error_rate"": 0.004730224609375, ""window_nll"": 0.584196434674672, ""windows"": 64}"
