case,detection_wilson_lcb,detection_wilson_ucb,deterministic,effect_ratio,family,metric,point,power_gate_pass,round_count,row_type,stage,successes,trajectory_count,trials,wilson_lcb,wilson_ucb
cutoff_tail_not_converged,0.9990405567102987,1.0,,1.25,cutoff_mapping,,0.0,True,128,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,128,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
gain_jacobian_omitted,0.9990405567102987,1.0,,1.5,likelihood_score_posterior,,0.0,True,128,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
normalization_missing_sample_count,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,128,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
per_sample_latent_redraw,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,128,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
posterior_temperature,0.9990405567102987,1.0,,1.25,likelihood_score_posterior,,0.0,True,128,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
readout_center_axis_swap,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,128,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
sigma_as_variance,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,128,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
terminal_unit_mixing,0.9990405567102987,1.0,,1.5,fault_trajectory_tail,,0.0,True,128,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
all_power_gates,,,,,all,,,False,128,candidate_decision,,,192,4000,,
same_backend_a,,,,0.0,all,,0.42625,,128,null_power,,1705,256,4000,0.41100255548282827,0.44163896240240286
same_backend_b,,,,0.0,all,,0.42175,,128,null_power,,1687,256,4000,0.4065282882886352,0.4371218645862033
ab_zero_effect,,,,0.0,all,,0.433,,128,null_power,,1732,256,4000,0.41771638337302736,0.4484121820277927
ancilla_label_permutation,0.9990405567102987,1.0,,1.5,reset_leakage,,0.0,True,128,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
cutoff_tail_not_converged,0.9981786448985418,0.9998628712550467,,1.25,cutoff_mapping,,0.0005,True,128,alternative_power,,2,256,4000,0.00013712874495346754,0.0018213551014583176
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,128,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
gain_jacobian_omitted,0.9990405567102987,1.0,,1.5,likelihood_score_posterior,,0.0,True,128,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
normalization_missing_sample_count,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,128,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
per_sample_latent_redraw,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,128,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
posterior_temperature,0.9990405567102987,1.0,,1.25,likelihood_score_posterior,,0.0,True,128,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
readout_center_axis_swap,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,128,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
sigma_as_variance,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,128,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
terminal_unit_mixing,0.9990405567102987,1.0,,1.5,fault_trajectory_tail,,0.0,True,128,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
all_power_gates,,,,,all,,,False,128,candidate_decision,,,256,4000,,
same_backend_a,,,,0.0,all,,0.758,,256,null_power,,3032,96,4000,0.7444837894871109,0.7710211377754032
same_backend_b,,,,0.0,all,,0.7415,,256,null_power,,2966,96,4000,0.7277051967725662,0.754831392118508
ab_zero_effect,,,,0.0,all,,0.75125,,256,null_power,,3005,96,4000,0.7376166818257159,0.7644011979212091
ancilla_label_permutation,0.9990405567102987,1.0,,1.5,reset_leakage,,0.0,True,256,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
cutoff_tail_not_converged,0.9985851689339011,0.9999558674980424,,1.25,cutoff_mapping,,0.00025,True,256,alternative_power,,1,96,4000,4.4132501957676274e-05,0.0014148310660989595
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
gain_jacobian_omitted,0.9990405567102987,1.0,,1.5,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
normalization_missing_sample_count,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
per_sample_latent_redraw,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,256,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
posterior_temperature,0.9990405567102987,1.0,,1.25,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
readout_center_axis_swap,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,256,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
sigma_as_variance,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,256,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
terminal_unit_mixing,0.9990405567102987,1.0,,1.5,fault_trajectory_tail,,0.0,True,256,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
all_power_gates,,,,,all,,,False,256,candidate_decision,,,96,4000,,
same_backend_a,,,,0.0,all,,0.98925,,256,null_power,,3957,192,4000,0.9855520504052071,0.9920091343358199
same_backend_b,,,,0.0,all,,0.991,,256,null_power,,3964,192,4000,0.9875659423125668,0.9934918843769464
ab_zero_effect,,,,0.0,all,,0.9875,,256,null_power,,3950,192,4000,0.9835592470436351,0.9905052957489061
ancilla_label_permutation,0.9990405567102987,1.0,,1.5,reset_leakage,,0.0,True,256,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
cutoff_tail_not_converged,0.9990405567102987,1.0,,1.25,cutoff_mapping,,0.0,True,256,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
gain_jacobian_omitted,0.9990405567102987,1.0,,1.5,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
normalization_missing_sample_count,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
per_sample_latent_redraw,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,256,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
posterior_temperature,0.9990405567102987,1.0,,1.25,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
readout_center_axis_swap,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,256,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
sigma_as_variance,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,256,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
terminal_unit_mixing,0.9990405567102987,1.0,,1.5,fault_trajectory_tail,,0.0,True,256,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
all_power_gates,,,,,all,,,True,256,candidate_decision,,,192,4000,,
same_backend_a,,,,0.0,all,,0.99225,,256,null_power,,3969,256,4000,0.9890207024411035,0.9945347256401853
same_backend_b,,,,0.0,all,,0.992,,256,null_power,,3968,256,4000,0.9887284951205216,0.9943274126824121
ab_zero_effect,,,,0.0,all,,0.9925,,256,null_power,,3970,256,4000,0.9893135956566655,0.9947413527029786
ancilla_label_permutation,0.9990405567102987,1.0,,1.5,reset_leakage,,0.0,True,256,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
cutoff_tail_not_converged,0.9981786448985418,0.9998628712550467,,1.25,cutoff_mapping,,0.0005,True,256,alternative_power,,2,256,4000,0.00013712874495346754,0.0018213551014583176
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
gain_jacobian_omitted,0.9990405567102987,1.0,,1.5,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
normalization_missing_sample_count,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
per_sample_latent_redraw,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,256,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
posterior_temperature,0.9990405567102987,1.0,,1.25,likelihood_score_posterior,,0.0,True,256,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
readout_center_axis_swap,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,256,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
sigma_as_variance,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,256,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
terminal_unit_mixing,0.9990405567102987,1.0,,1.5,fault_trajectory_tail,,0.0,True,256,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
all_power_gates,,,,,all,,,True,256,candidate_decision,,,256,4000,,
same_backend_a,,,,0.0,all,,0.75225,,512,null_power,,3009,96,4000,0.7386337529979567,0.7653822078623889
same_backend_b,,,,0.0,all,,0.76225,,512,null_power,,3049,96,4000,0.7488098167110601,0.7751869552834915
ab_zero_effect,,,,0.0,all,,0.755,,512,null_power,,3020,96,4000,0.7414311954568086,0.7680794884654437
ancilla_label_permutation,0.9990405567102987,1.0,,1.5,reset_leakage,,0.0,True,512,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
cutoff_tail_not_converged,0.9990405567102987,1.0,,1.25,cutoff_mapping,,0.0,True,512,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
gain_jacobian_omitted,0.9990405567102987,1.0,,1.5,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
normalization_missing_sample_count,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
per_sample_latent_redraw,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,512,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
posterior_temperature,0.9990405567102987,1.0,,1.25,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
readout_center_axis_swap,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,512,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
sigma_as_variance,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,512,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
terminal_unit_mixing,0.9990405567102987,1.0,,1.5,fault_trajectory_tail,,0.0,True,512,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
all_power_gates,,,,,all,,,False,512,candidate_decision,,,96,4000,,
same_backend_a,,,,0.0,all,,0.99775,,512,null_power,,3991,192,4000,0.9957290782521232,0.998815795952979
same_backend_b,,,,0.0,all,,0.99675,,512,null_power,,3987,192,4000,0.9944471415186612,0.9980996515730204
ab_zero_effect,,,,0.0,all,,0.99675,,512,null_power,,3987,192,4000,0.9944471415186612,0.9980996515730204
ancilla_label_permutation,0.9990405567102987,1.0,,1.5,reset_leakage,,0.0,True,512,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
cutoff_tail_not_converged,0.9990405567102987,1.0,,1.25,cutoff_mapping,,0.0,True,512,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
gain_jacobian_omitted,0.9990405567102987,1.0,,1.5,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
normalization_missing_sample_count,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
per_sample_latent_redraw,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,512,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
posterior_temperature,0.9990405567102987,1.0,,1.25,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
readout_center_axis_swap,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,512,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
sigma_as_variance,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,512,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
terminal_unit_mixing,0.9990405567102987,1.0,,1.5,fault_trajectory_tail,,0.0,True,512,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
all_power_gates,,,,,all,,,True,512,candidate_decision,,,192,4000,,
same_backend_a,,,,0.0,all,,1.0,,512,null_power,,4000,256,4000,0.9990405567102987,1.0
same_backend_b,,,,0.0,all,,1.0,,512,null_power,,4000,256,4000,0.9990405567102987,1.0
ab_zero_effect,,,,0.0,all,,1.0,,512,null_power,,4000,256,4000,0.9990405567102987,1.0
ancilla_label_permutation,0.9990405567102987,1.0,,1.5,reset_leakage,,0.0,True,512,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
cutoff_tail_not_converged,0.9985851689339011,0.9999558674980424,,1.25,cutoff_mapping,,0.00025,True,512,alternative_power,,1,256,4000,4.4132501957676274e-05,0.0014148310660989595
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
gain_jacobian_omitted,0.9990405567102987,1.0,,1.5,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
normalization_missing_sample_count,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
per_sample_latent_redraw,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,512,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
posterior_temperature,0.9990405567102987,1.0,,1.25,likelihood_score_posterior,,0.0,True,512,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
readout_center_axis_swap,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,512,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
sigma_as_variance,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,512,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
terminal_unit_mixing,0.9990405567102987,1.0,,1.5,fault_trajectory_tail,,0.0,True,512,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
all_power_gates,,,,,all,,,True,512,candidate_decision,,,256,4000,,
same_backend_a,,,,0.0,all,,0.74325,,768,null_power,,2973,96,4000,0.7294835266500584,0.7565497041895018
same_backend_b,,,,0.0,all,,0.75625,,768,null_power,,3025,96,4000,0.7427030027014196,0.7693052826126083
ab_zero_effect,,,,0.0,all,,0.7605,,768,null_power,,3042,96,4000,0.7470282940214567,0.7734718360246088
ancilla_label_permutation,0.9990405567102987,1.0,,1.5,reset_leakage,,0.0,True,768,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
cutoff_tail_not_converged,0.9990405567102987,1.0,,1.25,cutoff_mapping,,0.0,True,768,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,768,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
gain_jacobian_omitted,0.9990405567102987,1.0,,1.5,likelihood_score_posterior,,0.0,True,768,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
normalization_missing_sample_count,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,768,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
per_sample_latent_redraw,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,768,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
posterior_temperature,0.9990405567102987,1.0,,1.25,likelihood_score_posterior,,0.0,True,768,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
readout_center_axis_swap,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,768,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
sigma_as_variance,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,768,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
terminal_unit_mixing,0.9990405567102987,1.0,,1.5,fault_trajectory_tail,,0.0,True,768,alternative_power,,0,96,4000,5.421010862427522e-20,0.0009594432897014865
all_power_gates,,,,,all,,,False,768,candidate_decision,,,96,4000,,
same_backend_a,,,,0.0,all,,0.99725,,768,null_power,,3989,192,4000,0.9950821118048527,0.998463721843539
same_backend_b,,,,0.0,all,,0.99775,,768,null_power,,3991,192,4000,0.9957290782521232,0.998815795952979
ab_zero_effect,,,,0.0,all,,0.9975,,768,null_power,,3990,192,4000,0.9954038968717652,0.9986414570549819
ancilla_label_permutation,0.9990405567102987,1.0,,1.5,reset_leakage,,0.0,True,768,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
cutoff_tail_not_converged,0.9990405567102987,1.0,,1.25,cutoff_mapping,,0.0,True,768,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,768,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
gain_jacobian_omitted,0.9990405567102987,1.0,,1.5,likelihood_score_posterior,,0.0,True,768,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
normalization_missing_sample_count,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,768,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
per_sample_latent_redraw,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,768,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
posterior_temperature,0.9990405567102987,1.0,,1.25,likelihood_score_posterior,,0.0,True,768,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
readout_center_axis_swap,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,768,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
sigma_as_variance,0.9990405567102987,1.0,,1.5,iq_conditional_distribution,,0.0,True,768,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
terminal_unit_mixing,0.9990405567102987,1.0,,1.5,fault_trajectory_tail,,0.0,True,768,alternative_power,,0,192,4000,5.421010862427522e-20,0.0009594432897014865
all_power_gates,,,,,all,,,True,768,candidate_decision,,,192,4000,,
same_backend_a,,,,0.0,all,,0.99975,,768,null_power,,3999,256,4000,0.9985851689339011,0.9999558674980424
same_backend_b,,,,0.0,all,,1.0,,768,null_power,,4000,256,4000,0.9990405567102987,1.0
ab_zero_effect,,,,0.0,all,,1.0,,768,null_power,,4000,256,4000,0.9990405567102987,1.0
ancilla_label_permutation,0.9990405567102987,1.0,,1.5,reset_leakage,,0.0,True,768,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
cutoff_tail_not_converged,0.9990405567102987,1.0,,1.25,cutoff_mapping,,0.0,True,768,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
density_amplitude_factor_two,0.9990405567102987,1.0,,2.0,likelihood_score_posterior,,0.0,True,768,alternative_power,,0,256,4000,5.421010862427522e-20,0.0009594432897014865
