row_type,record_id,split,scenario,seed,threshold,metric,value,detail
confirmation_cell,joint_sinusoidal_rotation_unseen_family-s202607154506,confirmation_ood,joint_sinusoidal_rotation_unseen_family,202607154506,0.45,gated_failure_rate,0.00860595703125,"{""base_seed"": 202607154506, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.5336869405864232, ""mean"": 0.00599239485187182, ""p50"": 2.7559803350563072e-06, ""p95"": 0.010764932104601164}, ""hard_decision_disagreement"": {""max"": 1.0, ""mean"": 0.006968180338541666, ""p50"": 0.0, ""p95"": 0.0}, ""safe_ensemble_jensen_shannon"": {""max"": 0.4587747518864993, ""mean"": 0.006394438237936799, ""p50"": 2.3804147961464615e-05, ""p95"": 0.02070562502927978}}, ""derived_seed"": 202615154506, ""dynamic_seed"": 1927075561379273249, ""evaluation_samples"": 32768, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 1.0, ""mean"": 0.012076170585962939, ""p50"": 3.832830339953797e-05, ""p95"": 0.04022069502714765, ""p99"": 0.3333333333333333}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": 9.1552734375e-05, ""avoided_failure_count"": 27, ""avoided_failure_rate"": 0.000823974609375, ""decisions"": 32768, ""fallback_count"": 78, ""fallback_precision_for_avoided_failure"": 0.34615384615384615, ""fallback_rate"": 0.00238037109375, ""gated_failure_count"": 282, ""gated_failure_rate"": 0.00860595703125, ""induced_failure_count"": 24, ""induced_failure_rate"": 0.000732421875, ""net_avoidable_opportunity_fraction"": 0.001556396484375, ""primary_failure_count"": 285, ""primary_failure_rate"": 0.008697509765625, ""relative_catastrophic_reduction"": 0.010526315789473684, ""selected_without_benefit_count"": 51, ""selected_without_benefit_rate"": 0.001556396484375, ""static_failure_count"": 609, ""static_failure_rate"": 0.018585205078125, ""threshold"": 0.45, ""unnecessary_fallback_count"": 41, ""unnecessary_fallback_rate"": 0.001251220703125, ""window_gated_error_max"": 0.029296875, ""window_gated_error_p95"": 0.02119140624999999, ""window_primary_error_max"": 0.03125, ""window_primary_error_p95"": 0.021484375}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""fb004b099579698c25351856b09b78882da3450188224026dd3bdbb681d1204f"", ""windows"": 64}"
confirmation_cell,joint_sinusoidal_rotation_unseen_family-s202607154507,confirmation_ood,joint_sinusoidal_rotation_unseen_family,202607154507,0.45,gated_failure_rate,0.0064697265625,"{""base_seed"": 202607154507, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.4994994864618958, ""mean"": 0.005441432086421654, ""p50"": 2.501254693199062e-06, ""p95"": 0.008657629072545378}, ""hard_decision_disagreement"": {""max"": 1.0, ""mean"": 0.006551106770833333, ""p50"": 0.0, ""p95"": 0.0}, ""safe_ensemble_jensen_shannon"": {""max"": 0.4569461520348465, ""mean"": 0.0063451203610489885, ""p50"": 2.2872733985542603e-05, ""p95"": 0.019386757467896584}}, ""derived_seed"": 202615154507, ""dynamic_seed"": 6309824013217792278, ""evaluation_samples"": 32768, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 1.0, ""mean"": 0.011317059418369295, ""p50"": 3.7014940581810905e-05, ""p95"": 0.03595899783724081, ""p99"": 0.3333333333333333}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": 0.000244140625, ""avoided_failure_count"": 22, ""avoided_failure_rate"": 0.00067138671875, ""decisions"": 32768, ""fallback_count"": 73, ""fallback_precision_for_avoided_failure"": 0.3013698630136986, ""fallback_rate"": 0.002227783203125, ""gated_failure_count"": 212, ""gated_failure_rate"": 0.0064697265625, ""induced_failure_count"": 14, ""induced_failure_rate"": 0.00042724609375, ""net_avoidable_opportunity_fraction"": 0.0010986328125, ""primary_failure_count"": 220, ""primary_failure_rate"": 0.0067138671875, ""relative_catastrophic_reduction"": 0.03636363636363636, ""selected_without_benefit_count"": 51, ""selected_without_benefit_rate"": 0.001556396484375, ""static_failure_count"": 532, ""static_failure_rate"": 0.0162353515625, ""threshold"": 0.45, ""unnecessary_fallback_count"": 34, ""unnecessary_fallback_rate"": 0.00103759765625, ""window_gated_error_max"": 0.0234375, ""window_gated_error_p95"": 0.015625, ""window_primary_error_max"": 0.0234375, ""window_primary_error_p95"": 0.017578125}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""a0bafd51f10654d639fbf222dddda311f477a59cfe6a9a1e049434d7872694e0"", ""windows"": 64}"
confirmation_cell,joint_sinusoidal_rotation_unseen_family-s202607154508,confirmation_ood,joint_sinusoidal_rotation_unseen_family,202607154508,0.45,gated_failure_rate,0.006072998046875,"{""base_seed"": 202607154508, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.4992584559104537, ""mean"": 0.0051743822894539885, ""p50"": 2.116357487647047e-06, ""p95"": 0.007861668690044092}, ""hard_decision_disagreement"": {""max"": 1.0, ""mean"": 0.0062255859375, ""p50"": 0.0, ""p95"": 0.0}, ""safe_ensemble_jensen_shannon"": {""max"": 0.45458974405008873, ""mean"": 0.0063258416464538145, ""p50"": 2.2040856157880176e-05, ""p95"": 0.018865972628149763}}, ""derived_seed"": 202615154508, ""dynamic_seed"": 3717811594510506888, ""evaluation_samples"": 32768, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 1.0, ""mean"": 0.011100989801746987, ""p50"": 3.4472177485726147e-05, ""p95"": 0.03462839788860156, ""p99"": 0.3333333333333333}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": 3.0517578125e-05, ""avoided_failure_count"": 25, ""avoided_failure_rate"": 0.000762939453125, ""decisions"": 32768, ""fallback_count"": 78, ""fallback_precision_for_avoided_failure"": 0.32051282051282054, ""fallback_rate"": 0.00238037109375, ""gated_failure_count"": 199, ""gated_failure_rate"": 0.006072998046875, ""induced_failure_count"": 24, ""induced_failure_rate"": 0.000732421875, ""net_avoidable_opportunity_fraction"": 0.001495361328125, ""primary_failure_count"": 200, ""primary_failure_rate"": 0.006103515625, ""relative_catastrophic_reduction"": 0.005, ""selected_without_benefit_count"": 53, ""selected_without_benefit_rate"": 0.001617431640625, ""static_failure_count"": 488, ""static_failure_rate"": 0.014892578125, ""threshold"": 0.45, ""unnecessary_fallback_count"": 40, ""unnecessary_fallback_rate"": 0.001220703125, ""window_gated_error_max"": 0.02734375, ""window_gated_error_p95"": 0.01728515624999999, ""window_primary_error_max"": 0.03515625, ""window_primary_error_p95"": 0.017578125}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""979dad2aaab876df635961e002fde821c9027780199dc2f5e59f6c9693400498"", ""windows"": 64}"
confirmation_cell,joint_sinusoidal_rotation_unseen_family-s202607154509,confirmation_ood,joint_sinusoidal_rotation_unseen_family,202607154509,0.45,gated_failure_rate,0.006622314453125,"{""base_seed"": 202607154509, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.49751896474557533, ""mean"": 0.005496679244863901, ""p50"": 2.2794937929448977e-06, ""p95"": 0.008829600303364075}, ""hard_decision_disagreement"": {""max"": 1.0, ""mean"": 0.006215413411458333, ""p50"": 0.0, ""p95"": 0.0}, ""safe_ensemble_jensen_shannon"": {""max"": 0.45775219218968105, ""mean"": 0.006245532821982639, ""p50"": 2.142730449754069e-05, ""p95"": 0.019004208908366408}}, ""derived_seed"": 202615154509, ""dynamic_seed"": 11459454270685039308, ""evaluation_samples"": 32768, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 1.0, ""mean"": 0.011179116685566884, ""p50"": 3.408306300950459e-05, ""p95"": 0.03619185402068636, ""p99"": 0.3333333333333333}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": 6.103515625e-05, ""avoided_failure_count"": 16, ""avoided_failure_rate"": 0.00048828125, ""decisions"": 32768, ""fallback_count"": 64, ""fallback_precision_for_avoided_failure"": 0.25, ""fallback_rate"": 0.001953125, ""gated_failure_count"": 217, ""gated_failure_rate"": 0.006622314453125, ""induced_failure_count"": 14, ""induced_failure_rate"": 0.00042724609375, ""net_avoidable_opportunity_fraction"": 0.00091552734375, ""primary_failure_count"": 219, ""primary_failure_rate"": 0.006683349609375, ""relative_catastrophic_reduction"": 0.0091324200913242, ""selected_without_benefit_count"": 48, ""selected_without_benefit_rate"": 0.00146484375, ""static_failure_count"": 516, ""static_failure_rate"": 0.0157470703125, ""threshold"": 0.45, ""unnecessary_fallback_count"": 38, ""unnecessary_fallback_rate"": 0.00115966796875, ""window_gated_error_max"": 0.021484375, ""window_gated_error_p95"": 0.018652343749999967, ""window_primary_error_max"": 0.021484375, ""window_primary_error_p95"": 0.01728515624999999}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""647c25715b6ac87324852d0cb60bf8ea97e187d46f01e9b27bd61935a80bfffc"", ""windows"": 64}"
confirmation_cell,joint_sinusoidal_rotation_unseen_family-s202607154510,confirmation_ood,joint_sinusoidal_rotation_unseen_family,202607154510,0.45,gated_failure_rate,0.007293701171875,"{""base_seed"": 202607154510, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.4998959190429173, ""mean"": 0.0060371632472693846, ""p50"": 3.514610262378426e-06, ""p95"": 0.011009585619143272}, ""hard_decision_disagreement"": {""max"": 1.0, ""mean"": 0.00628662109375, ""p50"": 0.0, ""p95"": 0.0}, ""safe_ensemble_jensen_shannon"": {""max"": 0.4925278935193167, ""mean"": 0.00618314976109699, ""p50"": 2.2861026936284695e-05, ""p95"": 0.019204071895729917}}, ""derived_seed"": 202615154510, ""dynamic_seed"": 16600945666975550415, ""evaluation_samples"": 32768, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 1.0, ""mean"": 0.011526471690994414, ""p50"": 3.851682071795361e-05, ""p95"": 0.03860957440635566, ""p99"": 0.3333333333333333}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": 0.00030517578125, ""avoided_failure_count"": 30, ""avoided_failure_rate"": 0.00091552734375, ""decisions"": 32768, ""fallback_count"": 81, ""fallback_precision_for_avoided_failure"": 0.37037037037037035, ""fallback_rate"": 0.002471923828125, ""gated_failure_count"": 239, ""gated_failure_rate"": 0.007293701171875, ""induced_failure_count"": 20, ""induced_failure_rate"": 0.0006103515625, ""net_avoidable_opportunity_fraction"": 0.00152587890625, ""primary_failure_count"": 249, ""primary_failure_rate"": 0.007598876953125, ""relative_catastrophic_reduction"": 0.040160642570281124, ""selected_without_benefit_count"": 51, ""selected_without_benefit_rate"": 0.001556396484375, ""static_failure_count"": 522, ""static_failure_rate"": 0.01593017578125, ""threshold"": 0.45, ""unnecessary_fallback_count"": 37, ""unnecessary_fallback_rate"": 0.001129150390625, ""window_gated_error_max"": 0.025390625, ""window_gated_error_p95"": 0.01953125, ""window_primary_error_max"": 0.03125, ""window_primary_error_p95"": 0.01953125}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""43d4203c0e62a1a39d56df720bbc7894454a02ded4fdd3dd90082f580093d634"", ""windows"": 64}"
confirmation_cell,joint_sinusoidal_rotation_unseen_family-s202607154511,confirmation_ood,joint_sinusoidal_rotation_unseen_family,202607154511,0.45,gated_failure_rate,0.00738525390625,"{""base_seed"": 202607154511, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.5489858207207949, ""mean"": 0.005226001931614766, ""p50"": 2.397872827908376e-06, ""p95"": 0.007450116320623181}, ""hard_decision_disagreement"": {""max"": 1.0, ""mean"": 0.006296793619791666, ""p50"": 0.0, ""p95"": 0.0}, ""safe_ensemble_jensen_shannon"": {""max"": 0.45788823864097716, ""mean"": 0.006249411610843084, ""p50"": 2.1667491108019846e-05, ""p95"": 0.01863075967822109}}, ""derived_seed"": 202615154511, ""dynamic_seed"": 9309370545876286639, ""evaluation_samples"": 32768, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 1.0, ""mean"": 0.011129488694457703, ""p50"": 3.5664241017254944e-05, ""p95"": 0.03410393797751071, ""p99"": 0.3333333333333333}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": -0.000244140625, ""avoided_failure_count"": 25, ""avoided_failure_rate"": 0.000762939453125, ""decisions"": 32768, ""fallback_count"": 83, ""fallback_precision_for_avoided_failure"": 0.30120481927710846, ""fallback_rate"": 0.002532958984375, ""gated_failure_count"": 242, ""gated_failure_rate"": 0.00738525390625, ""induced_failure_count"": 33, ""induced_failure_rate"": 0.001007080078125, ""net_avoidable_opportunity_fraction"": 0.00177001953125, ""primary_failure_count"": 234, ""primary_failure_rate"": 0.00714111328125, ""relative_catastrophic_reduction"": -0.03418803418803419, ""selected_without_benefit_count"": 58, ""selected_without_benefit_rate"": 0.00177001953125, ""static_failure_count"": 540, ""static_failure_rate"": 0.0164794921875, ""threshold"": 0.45, ""unnecessary_fallback_count"": 45, ""unnecessary_fallback_rate"": 0.001373291015625, ""window_gated_error_max"": 0.02734375, ""window_gated_error_p95"": 0.021484375, ""window_primary_error_max"": 0.02734375, ""window_primary_error_p95"": 0.02119140624999999}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""16560f5b7c186837dfe510f6780395d2136b718ea3a6a8fce217f7e9104b2c72"", ""windows"": 64}"
confirmation_cell,joint_sinusoidal_rotation_unseen_family-s202607154512,confirmation_ood,joint_sinusoidal_rotation_unseen_family,202607154512,0.45,gated_failure_rate,0.007080078125,"{""base_seed"": 202607154512, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.5425617598503732, ""mean"": 0.00531870188583596, ""p50"": 2.567743693504543e-06, ""p95"": 0.008622610252808693}, ""hard_decision_disagreement"": {""max"": 0.6666666666666666, ""mean"": 0.006378173828124999, ""p50"": 0.0, ""p95"": 0.0}, ""safe_ensemble_jensen_shannon"": {""max"": 0.4559075305800065, ""mean"": 0.006644669032845536, ""p50"": 2.2614579800859048e-05, ""p95"": 0.020042637860371467}}, ""derived_seed"": 202615154512, ""dynamic_seed"": 9390048747434050767, ""evaluation_samples"": 32768, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 0.6666666666666666, ""mean"": 0.011378781225429152, ""p50"": 3.712670122113515e-05, ""p95"": 0.03703324263384195, ""p99"": 0.3333333333333333}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": -0.000396728515625, ""avoided_failure_count"": 11, ""avoided_failure_rate"": 0.000335693359375, ""decisions"": 32768, ""fallback_count"": 52, ""fallback_precision_for_avoided_failure"": 0.21153846153846154, ""fallback_rate"": 0.0015869140625, ""gated_failure_count"": 232, ""gated_failure_rate"": 0.007080078125, ""induced_failure_count"": 24, ""induced_failure_rate"": 0.000732421875, ""net_avoidable_opportunity_fraction"": 0.001068115234375, ""primary_failure_count"": 219, ""primary_failure_rate"": 0.006683349609375, ""relative_catastrophic_reduction"": -0.0593607305936073, ""selected_without_benefit_count"": 41, ""selected_without_benefit_rate"": 0.001251220703125, ""static_failure_count"": 569, ""static_failure_rate"": 0.017364501953125, ""threshold"": 0.45, ""unnecessary_fallback_count"": 34, ""unnecessary_fallback_rate"": 0.00103759765625, ""window_gated_error_max"": 0.037109375, ""window_gated_error_p95"": 0.01953125, ""window_primary_error_max"": 0.037109375, ""window_primary_error_p95"": 0.015625}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""778b61db74c3355694bfe7e632d2877d464f65ff7ca3294711bdd83f60ad3a94"", ""windows"": 64}"
confirmation_cell,stochastic_telegraph_unseen_family-s202607154501,confirmation_ood,stochastic_telegraph_unseen_family,202607154501,0.45,gated_failure_rate,0.029998779296875,"{""base_seed"": 202607154501, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.6461892177236013, ""mean"": 0.012304729240968988, ""p50"": 2.7700019784582253e-06, ""p95"": 0.04863733579403719}, ""hard_decision_disagreement"": {""max"": 1.0, ""mean"": 0.025177001953125003, ""p50"": 0.0, ""p95"": 0.3333333333333333}, ""safe_ensemble_jensen_shannon"": {""max"": 0.5354900150754461, ""mean"": 0.027816074368386064, ""p50"": 6.629576943296432e-05, ""p95"": 0.28367875455455427}}, ""derived_seed"": 202615254501, ""dynamic_seed"": 375427261522435399, ""evaluation_samples"": 32768, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 1.0, ""mean"": 0.03518693256498367, ""p50"": 0.0001104047374821361, ""p95"": 0.3333333333333333, ""p99"": 0.4574631715410317}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": 0.010528564453125, ""avoided_failure_count"": 396, ""avoided_failure_rate"": 0.0120849609375, ""decisions"": 32768, ""fallback_count"": 544, ""fallback_precision_for_avoided_failure"": 0.7279411764705882, ""fallback_rate"": 0.0166015625, ""gated_failure_count"": 983, ""gated_failure_rate"": 0.029998779296875, ""induced_failure_count"": 51, ""induced_failure_rate"": 0.001556396484375, ""net_avoidable_opportunity_fraction"": 0.013641357421875, ""primary_failure_count"": 1328, ""primary_failure_rate"": 0.04052734375, ""relative_catastrophic_reduction"": 0.25978915662650603, ""selected_without_benefit_count"": 148, ""selected_without_benefit_rate"": 0.0045166015625, ""static_failure_count"": 905, ""static_failure_rate"": 0.027618408203125, ""threshold"": 0.45, ""unnecessary_fallback_count"": 141, ""unnecessary_fallback_rate"": 0.004302978515625, ""window_gated_error_max"": 0.341796875, ""window_gated_error_p95"": 0.1826171874999999, ""window_primary_error_max"": 0.59765625, ""window_primary_error_p95"": 0.21884765624999986}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""6fcb5f9eb5106ee8c8cf51fcddc112ca3c90be2f60b4f7438a964375febd3df4"", ""windows"": 64}"
confirmation_cell,stochastic_telegraph_unseen_family-s202607154502,confirmation_ood,stochastic_telegraph_unseen_family,202607154502,0.45,gated_failure_rate,0.037017822265625,"{""base_seed"": 202607154502, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.618729864317511, ""mean"": 0.011977941369341253, ""p50"": 6.044117374259805e-06, ""p95"": 0.05225042387166295}, ""hard_decision_disagreement"": {""max"": 1.0, ""mean"": 0.029408772786458332, ""p50"": 0.0, ""p95"": 0.3333333333333333}, ""safe_ensemble_jensen_shannon"": {""max"": 0.502372114486799, ""mean"": 0.03254259438411682, ""p50"": 7.94259170184108e-05, ""p95"": 0.3208860610325018}}, ""derived_seed"": 202615254502, ""dynamic_seed"": 1564066572758913610, ""evaluation_samples"": 32768, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 1.0, ""mean"": 0.04080441889377374, ""p50"": 0.00015659175077008968, ""p95"": 0.3656435982201823, ""p99"": 0.4579399258303871}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": 0.015869140625, ""avoided_failure_count"": 592, ""avoided_failure_rate"": 0.01806640625, ""decisions"": 32768, ""fallback_count"": 721, ""fallback_precision_for_avoided_failure"": 0.8210818307905686, ""fallback_rate"": 0.022003173828125, ""gated_failure_count"": 1213, ""gated_failure_rate"": 0.037017822265625, ""induced_failure_count"": 72, ""induced_failure_rate"": 0.002197265625, ""net_avoidable_opportunity_fraction"": 0.020263671875, ""primary_failure_count"": 1733, ""primary_failure_rate"": 0.052886962890625, ""relative_catastrophic_reduction"": 0.3000577034045009, ""selected_without_benefit_count"": 129, ""selected_without_benefit_rate"": 0.003936767578125, ""static_failure_count"": 1195, ""static_failure_rate"": 0.036468505859375, ""threshold"": 0.45, ""unnecessary_fallback_count"": 116, ""unnecessary_fallback_rate"": 0.0035400390625, ""window_gated_error_max"": 0.396484375, ""window_gated_error_p95"": 0.2654296874999996, ""window_primary_error_max"": 0.673828125, ""window_primary_error_p95"": 0.46455078124999843}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""e90cc859bd0add570c579d02db74972cd65a9b787f71c31b8293251c002cc8d8"", ""windows"": 64}"
confirmation_cell,stochastic_telegraph_unseen_family-s202607154503,confirmation_ood,stochastic_telegraph_unseen_family,202607154503,0.45,gated_failure_rate,0.011474609375,"{""base_seed"": 202607154503, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.5535500479063844, ""mean"": 0.0054735559298286765, ""p50"": 3.1413176516670305e-06, ""p95"": 0.008071404206183476}, ""hard_decision_disagreement"": {""max"": 1.0, ""mean"": 0.018615722656249997, ""p50"": 0.0, ""p95"": 0.3333333333333333}, ""safe_ensemble_jensen_shannon"": {""max"": 0.5430737452013767, ""mean"": 0.02131309528438859, ""p50"": 7.013357933403016e-05, ""p95"": 0.15975267755371259}}, ""derived_seed"": 202615254503, ""dynamic_seed"": 11700785077574741109, ""evaluation_samples"": 32768, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 1.0, ""mean"": 0.027091207880905837, ""p50"": 0.00011775702699334443, ""p95"": 0.3333333333333333, ""p99"": 0.43495975482822363}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": 0.002349853515625, ""avoided_failure_count"": 128, ""avoided_failure_rate"": 0.00390625, ""decisions"": 32768, ""fallback_count"": 201, ""fallback_precision_for_avoided_failure"": 0.6368159203980099, ""fallback_rate"": 0.006134033203125, ""gated_failure_count"": 376, ""gated_failure_rate"": 0.011474609375, ""induced_failure_count"": 51, ""induced_failure_rate"": 0.001556396484375, ""net_avoidable_opportunity_fraction"": 0.005462646484375, ""primary_failure_count"": 453, ""primary_failure_rate"": 0.013824462890625, ""relative_catastrophic_reduction"": 0.16997792494481237, ""selected_without_benefit_count"": 73, ""selected_without_benefit_rate"": 0.002227783203125, ""static_failure_count"": 1450, ""static_failure_rate"": 0.04425048828125, ""threshold"": 0.45, ""unnecessary_fallback_count"": 65, ""unnecessary_fallback_rate"": 0.001983642578125, ""window_gated_error_max"": 0.34375, ""window_gated_error_p95"": 0.009765625, ""window_primary_error_max"": 0.537109375, ""window_primary_error_p95"": 0.011425781249999989}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""96b6ba35a55213c0133ce13483bede7eb4e1a510bfc2d5caf41424a2939872b2"", ""windows"": 64}"
confirmation_cell,stochastic_telegraph_unseen_family-s202607154504,confirmation_ood,stochastic_telegraph_unseen_family,202607154504,0.45,gated_failure_rate,0.020904541015625,"{""base_seed"": 202607154504, ""component_summary"": {""ewma_posterior_risk"": {""max"": 0.6922158603609196, ""mean"": 0.007535177459803781, ""p50"": 4.1901789154530356e-06, ""p95"": 0.01585656356202451}, ""hard_decision_disagreement"": {""max"": 0.6666666666666666, ""mean"": 0.017801920572916668, ""p50"": 0.0, ""p95"": 0.3333333333333333}, ""safe_ensemble_jensen_shannon"": {""max"": 0.4740386493298522, ""mean"": 0.02009031047481089, ""p50"": 6.51803233484404e-05, ""p95"": 0.14125814810365053}}, ""derived_seed"": 202615254504, ""dynamic_seed"": 136035248089030312, ""evaluation_samples"": 32768, ""scenario_id"": ""stochastic_telegraph_unseen_family"", ""score_hidden_truth_inputs"": [], ""score_inputs"": [""current modular syndrome posterior under frozen EWMA/static/window/Kalman"", ""past-only one-window-delayed predictor states""], ""score_summary"": {""max"": 0.6922158603609196, ""mean"": 0.025688566732353493, ""p50"": 0.00010677723568360906, ""p95"": 0.3333333333333333, ""p99"": 0.4454747021448713}, ""selected_threshold_row"": {""absolute_catastrophic_reduction"": 0.0047607421875, ""avoided_failure_count"": 197, ""avoided_failure_rate"": 0.006011962890625, ""decisions"": 32768, ""fallback_count"": 271, ""fallback_precision_for_avoided_failure"": 0.7269372693726938, ""fallback_rate"": 0.008270263671875, ""gated_failure_count"": 685, ""gated_failure_rate"": 0.020904541015625, ""induced_failure_count"": 41, ""induced_failure_rate"": 0.001251220703125, ""net_avoidable_opportunity_fraction"": 0.00726318359375, ""primary_failure_count"": 841, ""primary_failure_rate"": 0.025665283203125, ""relative_catastrophic_reduction"": 0.18549346016646848, ""selected_without_benefit_count"": 74, ""selected_without_benefit_rate"": 0.00225830078125, ""static_failure_count"": 1032, ""static_failure_rate"": 0.031494140625, ""threshold"": 0.45, ""unnecessary_fallback_count"": 62, ""unnecessary_fallback_rate"": 0.00189208984375, ""window_gated_error_max"": 0.4140625, ""window_gated_error_p95"": 0.12226562499999938, ""window_primary_error_max"": 0.5390625, ""window_primary_error_p95"": 0.14873046874999912}, ""split"": ""confirmation_ood"", ""trace_sha256"": ""0159f618de8e282f10cd6060299ecc28bbe29545875ead63136f085f46b82836"", ""windows"": 64}"
