record_id,split,seed,as_of_cycle,future_start_cycle,future_end_cycle_exclusive,offline_regime_label,candidate_failures,oracle_failures,oracle_trials,fallback_score,offline_fallback_required,update_cost,source_bank_action,scope,prediction_mean_q,offline_future_target_mean_q,uncertainty_se_mean_q,prediction_mean_p,offline_future_target_mean_p,uncertainty_se_mean_p,prediction_sigma_q,offline_future_target_sigma_q,uncertainty_se_sigma_q,prediction_sigma_p,offline_future_target_sigma_p,uncertainty_se_sigma_p,prediction_rho_qp,offline_future_target_rho_qp,uncertainty_se_rho_qp,prediction_tail_rate,offline_future_target_tail_rate,uncertainty_se_tail_rate,prediction_x_e_rate,offline_future_target_x_e_rate,uncertainty_se_x_e_rate,prediction_z_e_rate,offline_future_target_z_e_rate,uncertainty_se_z_e_rate,prediction_leakage_rate,offline_future_target_leakage_rate,uncertainty_se_leakage_rate,regime_p_normal,regime_p_burst,regime_p_leakage,regime_p_calibration_shift
seed20261344-asof1279,validation,20261344,1279,1280,1312,calibration_shift,3,3,32,0.777168624307847,0,0.05029096213765249,hold_active,offline_future_aligned_calibration_record,-0.022510628861549087,-0.3598789415342848,0.07952768366271712,-0.23661984861728236,-0.05643389194902726,0.07713141377509848,0.4749877846502433,0.5530884723085507,0.043307260351706005,0.47297903999816604,0.5914938610189254,0.0590235032830345,-0.11243680503394579,0.359109571665874,0.150474102666827,0.1484375,0.3125,0.03377873887500909,0.28515625,0.5,0.045562120054003355,0.390625,0.03125,0.04973636788945716,0.0234375,0.0,0.014783576989291962,0.7814360572217972,0.01328148476555462,0.009127124160093092,0.19615533385255524
seed20261344-asof1311,validation,20261344,1311,1312,1344,normal,0,0,32,0.7654526832128148,0,0.0502662187474365,hold_active,offline_future_aligned_calibration_record,-0.06560256888223681,-0.1583201439941384,0.07636003936593012,-0.26209379057622917,-0.17403782339056217,0.05508609854763632,0.4692597379498889,0.5251754894852316,0.03375181230377012,0.48608845497887043,0.5805040205209226,0.05650517207638466,0.019564661073544386,0.13983751694303237,0.11152628827756497,0.16015625,0.09375,0.03193400378890066,0.28125,0.5,0.03685785526691592,0.3828125,0.21875,0.04182942708333332,0.0234375,0.0,0.014339684913566665,0.8225220972262933,0.08724561746870921,0.04400851121037223,0.046223774094625275
seed20261344-asof1343,validation,20261344,1343,1344,1376,normal,3,3,30,0.7537155670623934,1,0.050406792253814836,hold_active,offline_future_aligned_calibration_record,-0.07166040102540205,0.20270539417132727,0.10464506297522484,-0.3018484576156062,0.2288779311013054,0.0550912688933153,0.48064566729402797,0.4971611142248358,0.04158553130945904,0.4566236526997923,0.4529053030903417,0.03977990494461804,0.16289571750221507,-0.32800507803867174,0.12929068431510912,0.140625,0.1875,0.03939416950728984,0.3125,0.375,0.04675536050769063,0.36328125,0.3125,0.040663309630246024,0.01953125,0.0625,0.013691790341947875,0.8083181388721443,0.10473835368667414,0.03295402679562204,0.053989480645559404
seed20261344-asof1375,validation,20261344,1375,1376,1408,normal,3,2,31,0.7330511462937768,0,0.05025332136140246,hold_active,offline_future_aligned_calibration_record,-0.0016894452857199038,-0.06556291051767382,0.08303373243665536,-0.2586174074210956,0.057267240426691624,0.07810084775396497,0.5054376818961257,0.624085983935983,0.03819856606123962,0.4797793188354325,0.5733031112250985,0.0451450988478692,0.17378394697627167,0.1835319324843436,0.15061571831041104,0.16015625,0.28125,0.03359472330400665,0.328125,0.40625,0.04354750466554565,0.35546875,0.3125,0.04692599635883711,0.02734375,0.03125,0.015018247575931377,0.8233603198649774,0.06307837349575734,0.03242397462180231,0.08113733201746279
seed20261344-asof1407,validation,20261344,1407,1408,1440,normal,1,3,32,0.7490408301703841,0,0.050259233252987756,hold_active,offline_future_aligned_calibration_record,-0.04982013017207687,0.025525418285623713,0.08059027750570961,-0.2057580208097327,0.05778760923938764,0.09157656769164854,0.5015882789900555,0.4536754347302597,0.03526680965012879,0.5101631907734971,0.6667500574927148,0.03859513795585835,0.21373096201457883,0.26184363016711065,0.15179886538681595,0.1640625,0.21875,0.033031944868289,0.31640625,0.21875,0.04327481737972725,0.34765625,0.34375,0.0591470739927807,0.03125,0.0,0.015156706832919928,0.7834822862973373,0.10715248287932355,0.05582975090336874,0.053535479919970486
seed20261344-asof1439,validation,20261344,1439,1440,1472,leakage,2,2,25,0.7193131482161913,1,0.050221099623252136,hold_active,offline_future_aligned_calibration_record,-0.056712355977108775,-0.2404869617561487,0.06801265361370236,-0.14820876490006696,0.3344320211042222,0.10646874346078557,0.5184485308734496,0.5582224446073442,0.03476334330242692,0.5521154710390326,0.704373893927092,0.040677955797916956,0.23395559780534897,0.15924994385805877,0.17334035664892616,0.19140625,0.3125,0.03392005628717666,0.33203125,0.5,0.04162300183401407,0.3203125,0.1875,0.03909794244041298,0.03125,0.21875,0.013845572969845909,0.8762906592275004,0.05451018919529421,0.022207376268764387,0.04699177530844111
seed20261344-asof1471,validation,20261344,1471,1472,1504,normal,0,0,30,0.8633881488673438,1,0.05037826527795,hold_active,offline_future_aligned_calibration_record,-0.09385516158786666,-0.4986895550037762,0.07237734834350511,-0.021630496617116135,0.3803224611018021,0.0791987691777074,0.521575627608133,0.3880717509705403,0.03641187452105458,0.5761800146002619,0.5381597691080496,0.04577729272763136,0.3571187652937488,0.5466341717040062,0.14848633628524932,0.21875,0.375,0.032034576869429295,0.37109375,0.34375,0.041872469950549336,0.2734375,0.40625,0.03706646751554179,0.05859375,0.0625,0.024047581080470143,0.2721481483852294,0.10827048527110024,0.6026385579930955,0.016942808350574937
seed20261344-asof1503,validation,20261344,1503,1504,1536,normal,3,3,32,0.847199768854538,0,0.05040686245667361,hold_active,offline_future_aligned_calibration_record,-0.1948699113069332,-0.18177846318096003,0.07787722845158236,0.08596406028419068,-0.1265841170866766,0.11583693902053367,0.5402293473346796,0.47556765671835827,0.03479671955293825,0.5986041647287621,0.5210274621578398,0.03869241654698943,0.4644522637840868,0.04042422504801684,0.17127984263100188,0.24609375,0.15625,0.027878563314775943,0.38671875,0.375,0.04489891249891589,0.27734375,0.28125,0.03783005680262673,0.0546875,0.0,0.018642996176141104,0.4161367997153008,0.25499417453292555,0.3258342118406211,0.0030348139111525626
seed20261344-asof1535,validation,20261344,1535,1536,1568,calibration_shift,3,7,32,0.801772027749132,0,0.05009705951592528,hold_active,offline_future_aligned_calibration_record,-0.17105023120806484,-0.3214402617437039,0.07782637529946196,0.08457784259846757,-0.7675482123055418,0.09141939643102774,0.5526816968714368,0.3242279341737538,0.03290650921148744,0.6066447918438604,1.0751998239606326,0.04684503022129563,0.5071278697857732,0.026315192518479864,0.15133200740639385,0.2421875,0.3125,0.03056771365395796,0.40234375,0.0625,0.03620417228191802,0.26171875,0.75,0.03732494690828576,0.046875,0.0,0.019528052658678328,0.5456597945830345,0.23529852962641915,0.19889488485713064,0.02014679093341569
seed20261344-asof1567,validation,20261344,1567,1568,1600,normal,6,4,32,0.8655225642680839,0,0.050290319901426656,hold_active,offline_future_aligned_calibration_record,-0.18165750719035323,0.5088320008979867,0.0680060046097033,0.10149778020763578,-0.10365665246949085,0.10165644886686345,0.522486453338002,0.42427835625958926,0.03982965437930926,0.6418577787130496,0.7391578020268387,0.05212197298968538,0.43018901791039754,-0.10709977074816375,0.16206148013451444,0.2421875,0.34375,0.03679676367901282,0.34765625,0.21875,0.040574053257507535,0.3515625,0.75,0.04091728803251442,0.046875,0.0,0.02061777770988681,0.40030492496942477,0.22838356418402267,0.3566084756946019,0.014703035151950742
seed20261344-asof1599,validation,20261344,1599,1600,1632,normal,2,1,32,0.8759950906218386,0,0.050810420364890106,hold_active,offline_future_aligned_calibration_record,-0.10829713321026224,0.3166546335262581,0.10026773382066581,0.12687559247607805,-0.03147623092798635,0.11223461099394352,0.5651948735691993,0.35101421859987564,0.049228028837188666,0.6541131639650303,0.5051592949093753,0.07365444501486747,0.14125805520696674,-0.1136052718760201,0.12900155353476098,0.2734375,0.1875,0.036906440391986164,0.3125,0.5,0.045881078053218255,0.41796875,0.375,0.06002153116244463,0.046875,0.0,0.020030870228140037,0.2799877823149044,0.352725075564548,0.33331346125142336,0.0339736808691243
seed20261344-asof1631,validation,20261344,1631,1632,1664,leakage,5,5,27,0.8288101139132626,1,0.05019704782000896,hold_active,offline_future_aligned_calibration_record,-0.0715961599631163,-0.5032648325248372,0.10972582839576527,0.06602736097882178,-0.13992450261652079,0.1428294343669318,0.5638355988824384,0.6294745369771427,0.038746332893255436,0.662463002989201,0.8535042347141921,0.05905424450321594,0.05394479723478915,0.5377871837764118,0.13295688351674295,0.2734375,0.40625,0.026755512710192587,0.328125,0.25,0.04831513762333196,0.42578125,0.5,0.047897094773162015,0.0390625,0.15625,0.018888925628911327,0.4924113577326377,0.1721605870910941,0.17489111552742306,0.16053693964884516
seed20261344-asof1663,validation,20261344,1663,1664,1696,normal,3,2,29,0.8440749731802539,1,0.050218556418106935,hold_active,offline_future_aligned_calibration_record,-0.10851402991557091,0.056100628626875704,0.14106053951371827,0.056385517621504455,-0.2871685761446252,0.15012456909741684,0.5780934079299089,0.4799160370921217,0.049027252573753455,0.6958109786364252,0.5019692239068343,0.06607671657046559,-0.054683511711927785,0.019575641597594402,0.16786021034485252,0.2890625,0.21875,0.04053654058430607,0.30859375,0.59375,0.04750274465434384,0.44921875,0.09375,0.06170818781903793,0.0546875,0.09375,0.023723093469408516,0.0628078971929569,0.28008741151130034,0.6309617055694046,0.026142985726338306
seed20261344-asof1695,validation,20261344,1695,1696,1728,normal,1,2,32,0.8953072466968959,0,0.050156257524650534,hold_active,offline_future_aligned_calibration_record,-0.10535156173255844,0.3694334674045825,0.11460477197623524,-0.019253472643127045,-0.04462736283853763,0.13850738067116414,0.5830466589993493,0.6136580891492983,0.04745396999672124,0.6854261311172234,0.729826658863148,0.058336638356719386,-0.14198723970217098,-0.05890011018595373,0.12150504627555296,0.2890625,0.3125,0.03759327746803527,0.35546875,0.375,0.0503381346136204,0.41796875,0.3125,0.06754179094224194,0.06640625,0.0,0.024428009409163814,0.027633379703009785,0.11890587617980192,0.8344286084362736,0.019032135680914632
seed20261344-asof1727,validation,20261344,1727,1728,1760,normal,4,4,32,0.7851764669496238,0,0.05013239126381949,hold_active,offline_future_aligned_calibration_record,-0.04084955640403831,0.3498973202728488,0.12754418978066806,-0.056223654115851396,-0.16962805789437674,0.16199976899109256,0.6040719696734106,0.6187549011434376,0.04385694229099404,0.677595587520758,0.39986277775652623,0.07951659681046987,-0.16534503574281922,-0.18435471391193647,0.11995549515368267,0.2890625,0.25,0.041292783743610256,0.33984375,0.5625,0.0417811320091107,0.43359375,0.125,0.050779908550276455,0.0390625,0.0,0.019311449214844796,0.05468119428200532,0.3213625793085734,0.549948244608963,0.07400798180045833
seed20261344-asof1759,validation,20261344,1759,1760,1792,leakage,1,1,22,0.8255612323253007,1,0.05027441486992915,hold_active,offline_future_aligned_calibration_record,0.08743619760838062,-0.10171822867237057,0.12446163453040386,-0.14664766637674664,-0.275072517798574,0.09516196734992666,0.5995172205365851,0.408918436812622,0.04586487601930341,0.6247694491989345,0.6997442185290274,0.07068553039785314,-0.09702970150923815,-0.13811842695450785,0.07249782873539477,0.2734375,0.28125,0.03665910312538616,0.3671875,0.1875,0.05286335631630417,0.3984375,0.375,0.07184163879825187,0.03125,0.3125,0.019823199323571888,0.06671243320892215,0.25901262492727206,0.45567678086452074,0.21859816099928508
seed20261344-asof1791,validation,20261344,1791,1792,1824,calibration_shift,7,9,32,0.9084268146158385,0,0.050092977384623885,hold_active,offline_future_aligned_calibration_record,0.0928445926465602,0.5077420138416973,0.13046300964539087,-0.16341497138613947,0.18592513354592866,0.076100060967095,0.5850872164955674,0.8026166256875287,0.05134127128920444,0.6493647970182862,0.6684600772033642,0.07485607725380324,-0.11689909767410507,-0.16330838071969,0.06242331369126529,0.2890625,0.34375,0.046614472921108256,0.34375,0.34375,0.05555258848956208,0.41015625,0.5,0.06414822621911026,0.0703125,0.0,0.0308815565019699,0.004048622791227062,0.02370581876008106,0.9666744021432652,0.005571156305426705
seed20261344-asof1823,validation,20261344,1823,1824,1856,leakage,3,3,19,0.9084268146158385,1,0.050217085072863016,hold_active,offline_future_aligned_calibration_record,0.2097022856563735,0.10186937520093875,0.10474888422651749,-0.12593755431790044,0.03198247999635262,0.0684083106302397,0.6043697420458527,0.7287975961350435,0.04605190507599837,0.6306817025813433,0.6484639840400951,0.0565842504631894,-0.16077409482807323,0.07753651708605404,0.0863235497382539,0.29296875,0.21875,0.038218607559813024,0.37890625,0.28125,0.047780450265293414,0.37890625,0.28125,0.060934037019721346,0.0703125,0.40625,0.033992888343536226,0.006529340728304372,0.08735853778786323,0.8845985116108991,0.021513609872933367
seed20261344-asof1855,validation,20261344,1855,1856,1888,burst,12,9,29,0.9847654534468032,1,1.0501721823728327,stage_candidate,offline_future_aligned_calibration_record,0.1348881995250364,0.5375516603322072,0.11791846654152859,-0.11024589022604192,0.14716958254395518,0.06651095564745413,0.6248303036446572,0.6971947084960963,0.05378547664977251,0.6231964412348211,0.7805770789599598,0.06421966813734613,-0.09497484819207204,0.0886478847575762,0.10890381397250079,0.27734375,0.40625,0.04181879518799687,0.38671875,0.5,0.04441131613554485,0.3203125,0.15625,0.05411396606882114,0.12109375,0.09375,0.042953951050017404,1.7729783714900413e-05,0.0006916106615393096,0.9992578913468252,3.27682079206797e-05
seed20261344-asof1887,validation,20261344,1887,1888,1920,normal,2,2,29,0.9900756849287696,1,1.0503290910035916,stage_candidate,offline_future_aligned_calibration_record,0.11016100120697847,-0.04183287509563893,0.12177115712213597,-0.11011100702467913,0.13529137980574046,0.07031287187225047,0.6819603910819556,0.569358326319672,0.037480246044102015,0.6595755794164894,0.3367015212326732,0.05774508765227741,-0.03050566777025621,-0.03453010827938596,0.11002529238093144,0.3046875,0.09375,0.03238774551599825,0.38671875,0.28125,0.052879389766065606,0.29296875,0.34375,0.05293764903441698,0.1328125,0.09375,0.051179398640291814,0.0016857928949679055,0.01787157172848795,0.9707000610240567,0.009742574352487526
seed20261344-asof1919,validation,20261344,1919,1920,1952,burst,5,6,32,0.9867851236374718,0,1.0504589050659439,stage_candidate,offline_future_aligned_calibration_record,0.13819097459411345,-0.1398592511291188,0.11245143025236813,-0.045258075119026575,-0.23145110295223725,0.08427162366375114,0.6425057987218004,0.6784980715938983,0.03762381368993745,0.6039017697723479,0.5975951639967936,0.04664773491491162,-0.08542301023200202,0.17883837663779695,0.1406844615508318,0.265625,0.375,0.029648127376422223,0.390625,0.1875,0.04890614890916052,0.2734375,0.5,0.05259234247404725,0.125,0.0,0.05150758315157893,0.085194819001949,0.042032079518235364,0.8381735937126692,0.03459950776714654
seed20261344-asof1951,validation,20261344,1951,1952,1984,normal,4,4,32,0.9797909971482844,0,1.0502410549283987,stage_candidate,offline_future_aligned_calibration_record,0.12722652377331323,0.1734842113791808,0.12404940144179936,-0.02717329469222185,0.022668806826231735,0.07981141798685874,0.6772648011837512,0.6566708434508364,0.03988938340411914,0.6121572333600923,0.6534842597071865,0.047859570570647686,-0.05284965400679399,0.047988417079762785,0.09318163760916846,0.28515625,0.28125,0.035192346627513006,0.33984375,0.34375,0.04751262238947288,0.32421875,0.28125,0.04823972736079864,0.11328125,0.0,0.04384267079229292,0.03544335252357007,0.08570021279452497,0.8348385974987207,0.04401783718318433
seed20261344-asof1983,validation,20261344,1983,1984,2016,burst,8,7,31,0.9797909971482844,0,1.0502464671365668,stage_candidate,offline_future_aligned_calibration_record,0.09682789668432723,0.6624136873575848,0.09461824541210173,-0.020760553203730936,0.24274238010220284,0.08242675924528935,0.6759990540159977,1.0703202923060238,0.04149744507885408,0.6045961074896904,0.625700202673949,0.05555091158230608,0.08553066636894585,-0.0978711615603238,0.1294430933621278,0.28125,0.34375,0.03153732454017016,0.3359375,0.5625,0.04922827111707598,0.3203125,0.3125,0.05105650364552434,0.11328125,0.03125,0.05258025219749582,0.06521728555282451,0.1966650265284865,0.6414802174438586,0.09663747047483032
seed20261344-asof2015,validation,20261344,2015,2016,2048,leakage,4,3,14,0.9824481597866943,1,1.050503050332203,stage_candidate,offline_future_aligned_calibration_record,0.060772900072369795,-1.1585978126670156,0.12743556623982438,0.05083440737609202,0.11842309571753762,0.09330511362559404,0.7057881139859216,0.6493398804740527,0.04017412473623056,0.6364882365548392,0.6303838525463058,0.057214617110033394,0.3616250290664534,-0.01007324996062618,0.14554861534246114,0.29296875,0.59375,0.030577925823088443,0.3359375,0.28125,0.0483342066969365,0.34375,0.09375,0.042544562434488,0.1171875,0.5625,0.04940553315480415,0.019248944390044216,0.33151793822294673,0.584716946302573,0.06451617108443604
seed20261345-asof255,validation,20261345,255,256,288,calibration_shift,0,0,21,0.953125,1,0.05,hold_active,offline_future_aligned_calibration_record,0.12629631961504684,-0.46717485802730385,0.08591346428310076,0.023956743911472733,-0.06110162795678109,0.07006446327914294,0.4998040402882068,0.36853345337197296,0.0474223319655454,0.43929222767756404,0.46235375805912715,0.03311346227421706,0.11517341641840925,0.5966148898352022,0.1500873021088363,0.17578125,0.15625,0.0337865244532318,0.26171875,0.34375,0.051962831152544825,0.390625,0.21875,0.04866598669275086,0.015625,0.34375,0.011964195484290186,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof287,validation,20261345,287,288,320,burst,1,0,32,0.953125,0,0.05025210748289404,hold_active,offline_future_aligned_calibration_record,0.10509692970701012,0.0787746113975043,0.117419291882409,0.05299888315958001,0.05342078958451979,0.04655297834328055,0.5547849593803692,0.5507641386933627,0.059095507686618975,0.4348630913364191,0.6046879481991989,0.020006783004891053,0.09231686501862173,0.22346778862734548,0.11371266553619,0.19140625,0.25,0.03791599139336367,0.296875,0.3125,0.04613282746285191,0.37890625,0.46875,0.048313727701073235,0.05859375,0.0,0.037031737836552774,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof319,validation,20261345,319,320,352,normal,2,2,32,0.953125,0,0.05015996366691621,hold_active,offline_future_aligned_calibration_record,0.07671779899718656,-0.04888461708299441,0.0901953114731048,0.050454080071905105,0.05585411828670672,0.05826219955407859,0.5243701384732341,0.3028754435818163,0.04776735549759771,0.44911120950115596,0.438939382385199,0.0322465576902859,0.07132641365420199,0.2768672512715177,0.1469788820573088,0.16796875,0.09375,0.031219891773041443,0.31640625,0.21875,0.051418162239418044,0.3515625,0.28125,0.05592195095004533,0.05859375,0.0,0.03756346806445745,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof351,validation,20261345,351,352,384,normal,2,1,31,0.9609375,0,0.05012616558067728,hold_active,offline_future_aligned_calibration_record,0.07961868986602405,-0.12724022700182025,0.09394023377783989,0.06783039188532736,-0.034463706878478106,0.05421605017024428,0.5013383162143003,0.45544550473848,0.047278277056444364,0.45053531689663834,0.4930588675944109,0.02773733375345739,0.1017214983188688,0.20323167499446118,0.1289498483708745,0.15625,0.125,0.0255555327568716,0.30078125,0.3125,0.04250812100309453,0.3515625,0.4375,0.03981627755794935,0.0546875,0.03125,0.03332054256082303,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof383,validation,20261345,383,384,416,normal,4,5,32,1.0,0,0.050261264631655776,hold_active,offline_future_aligned_calibration_record,0.019827057907503054,-0.7097843276592657,0.0774067612800884,0.08986507039442326,0.27050732370347497,0.05371046952199175,0.46983434365518295,0.5507830765151541,0.04323211824009231,0.4560177650922501,0.32233950162023717,0.025525338151364072,0.15212549655444826,0.2046615610556021,0.11576859238032614,0.140625,0.46875,0.027374665306585097,0.28125,0.59375,0.04020525871849392,0.3671875,0.21875,0.04130396334781744,0.046875,0.0,0.03730689490581239,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof415,validation,20261345,415,416,448,normal,2,1,32,1.0,0,0.05031596268368884,hold_active,offline_future_aligned_calibration_record,-0.07024301788813037,-0.19592672849257253,0.08072324381789571,0.11932213562797345,0.20180002628612503,0.05121623460595185,0.5248172060094729,0.4408201776022761,0.0408900326461628,0.4497698007973648,0.5210996720217134,0.027415837667068156,0.17467192361300038,0.21811194682968604,0.16211023849724907,0.19140625,0.1875,0.028761790025422666,0.3359375,0.40625,0.04154947239014342,0.3359375,0.375,0.04334856310651959,0.046875,0.0,0.03580470220277083,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof447,validation,20261345,447,448,480,normal,1,1,32,0.9609375,0,0.05015227115464091,hold_active,offline_future_aligned_calibration_record,-0.10153696752510344,-0.11172890021996351,0.07548741015767464,0.09950747059538334,-0.06635739195963253,0.0451423084704376,0.5196977450114049,0.3503507785233936,0.037998732487678655,0.4658730392725086,0.6224060619273555,0.026189483410418688,0.14603660431063456,0.023821500579122124,0.17825142870504485,0.19140625,0.1875,0.030666905862258433,0.34375,0.25,0.04247334125916216,0.34765625,0.40625,0.04504365388030398,0.046875,0.0,0.03697159892474145,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof479,validation,20261345,479,480,512,leakage,1,0,25,0.984375,1,0.05037236183795257,hold_active,offline_future_aligned_calibration_record,-0.16508671196814562,0.2772642681973789,0.0670653891716108,0.08905807316515912,-0.09397582487157785,0.047133759258520445,0.5009427118820907,0.43662882854490126,0.04553168471873859,0.4949171793362687,0.4988810670951305,0.03599554381267971,0.2653907903355508,0.008001925741261495,0.15673529888293142,0.203125,0.15625,0.02934720998391866,0.359375,0.5625,0.04290317303870931,0.34765625,0.1875,0.03374645719149078,0.046875,0.21875,0.035631629116738894,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof511,validation,20261345,511,512,544,calibration_shift,0,1,32,1.0,0,0.050292906918416924,hold_active,offline_future_aligned_calibration_record,-0.1426571155860623,-0.10000388669449856,0.08763920352158096,0.05708438419992423,-0.08521238350187721,0.05873567404560292,0.506651302285546,0.28685091812696795,0.050067045170401656,0.5101803923266889,0.6005503754663614,0.037273938177655216,0.18366978719163504,-0.5257108461536123,0.1510803137664815,0.203125,0.15625,0.0382408311787261,0.375,0.09375,0.047306876788466005,0.32421875,0.4375,0.045377017037774366,0.07421875,0.0,0.03979384011928661,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof543,validation,20261345,543,544,576,normal,2,2,32,1.0,0,0.050399530534033,hold_active,offline_future_aligned_calibration_record,-0.08596633010039145,-0.17717564818169085,0.05354612493538321,0.06146154905031875,0.07554675479842055,0.06689251997386654,0.4756106416220698,0.3286237189130738,0.04697013655198537,0.5268487236669762,0.4355892587708155,0.03105729347241629,0.023558212978935653,-0.6440008723412995,0.11574987067522954,0.203125,0.03125,0.034413836230518434,0.34375,0.1875,0.043405795522260024,0.3515625,0.03125,0.04164268166620551,0.03125,0.0,0.02010253523149176,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof575,validation,20261345,575,576,608,normal,2,1,32,1.0,0,0.05035174994308828,hold_active,offline_future_aligned_calibration_record,-0.11544432480006739,0.11172394522220297,0.053670732014914624,0.06434200891312902,-0.7741210130162802,0.06766519811309697,0.4459657191332497,0.45622116615800007,0.046122313442907154,0.5060326653121348,0.9360873824386124,0.031145909334442046,-0.0981652876910009,0.0880044014133164,0.16541802691113314,0.17578125,0.3125,0.034244508757658124,0.328125,0.21875,0.04246821763624935,0.296875,0.5625,0.03717494134311042,0.03125,0.0,0.02120414609327033,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof607,validation,20261345,607,608,640,normal,2,3,32,1.0,0,0.05043231864220338,hold_active,offline_future_aligned_calibration_record,-0.09983360299090438,0.1360007657455511,0.05818765988020099,0.058577857704414704,-0.2550284531260838,0.06953803037008544,0.47101682457495975,0.5105842855788975,0.0360862014256966,0.5586738269725561,0.6567106962170974,0.042314130542979195,-0.29978394400574926,-0.25099397189841016,0.19471686554758835,0.203125,0.21875,0.031209040850401375,0.328125,0.1875,0.046931641281061774,0.33203125,0.5,0.045898890984229695,0.03125,0.0,0.01963483197863218,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof639,validation,20261345,639,640,672,normal,4,6,32,0.9765625,0,0.05023682082693341,hold_active,offline_future_aligned_calibration_record,-0.07057253049085266,-0.23456327902397733,0.06327304340423663,0.047639445194186836,-0.009963179691016899,0.10548426677470504,0.48325673141562103,0.7225287728077248,0.04048463538032673,0.5849152388024287,0.5874653842086768,0.03811091094873565,-0.4171149576321943,-0.023816307963369553,0.18954908482281482,0.21484375,0.4375,0.0321381324915293,0.3125,0.40625,0.04521124958663447,0.33984375,0.46875,0.039564414032361744,0.02734375,0.0,0.020646116924459897,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof671,validation,20261345,671,672,704,leakage,5,5,21,0.953125,1,0.05035112187150284,hold_active,offline_future_aligned_calibration_record,-0.04016259928997923,0.5080022014697534,0.06791068790227163,-0.021741129941438286,-0.37688797408192776,0.10854167332717587,0.4660986162732349,0.39510641118717515,0.03623532558442106,0.6093878674932192,0.5647749018999617,0.04442967029159063,-0.28561083115565583,-0.3743969681070029,0.1492823695695489,0.2109375,0.28125,0.029503600591756836,0.2890625,0.4375,0.05325084210474826,0.37109375,0.1875,0.04460700275577011,0.02734375,0.34375,0.021355400094132955,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof703,validation,20261345,703,704,736,normal,1,1,32,0.984375,0,0.05034418037185556,hold_active,offline_future_aligned_calibration_record,0.04643460474946459,0.19346589438203776,0.08683623144477796,-0.10688857059428236,-0.1890710420429047,0.08845175761529328,0.49125108852357613,0.45014174466016105,0.04004271186743661,0.6173313372372562,0.49071490458429234,0.04127982497113498,-0.4269761536094342,0.23516393599327928,0.16658588998014603,0.22265625,0.1875,0.029436503308007577,0.29296875,0.3125,0.04524204265609995,0.34765625,0.34375,0.04493901549016243,0.0703125,0.0,0.04925086717254788,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof735,validation,20261345,735,736,768,normal,2,3,32,0.9765625,0,0.05037247840630534,hold_active,offline_future_aligned_calibration_record,0.09619679746124654,0.1406166206277062,0.08315699195088765,-0.12635320298187014,0.009713122540107921,0.09915717014017607,0.500407302442042,0.6462584162517363,0.03399712019860527,0.5997636941222809,0.693571674411847,0.04172283232291126,-0.28208366689165537,-0.024416827921028235,0.15074765340119048,0.22265625,0.28125,0.032441917377421595,0.30078125,0.34375,0.048111014802319566,0.33984375,0.34375,0.04637484673420997,0.0703125,0.0,0.03601421332287757,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261345-asof767,validation,20261345,767,768,800,calibration_shift,6,9,30,1.0,1,0.05012043334448607,hold_active,offline_future_aligned_calibration_record,0.0715950105271228,1.0377595053245663,0.0808099887353311,-0.12008437879088874,-0.6693919907509058,0.09251594893090803,0.5198136334810248,0.6874936387180764,0.04051679481206434,0.6259458684289054,0.587870668470213,0.04071990210064905,-0.29463188566774523,0.007483450384790908,0.19238372959338165,0.23828125,0.5625,0.03451924411296838,0.2734375,0.59375,0.04866338155648801,0.359375,0.28125,0.048404661767715865,0.04296875,0.0625,0.038063673157578505,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
