seed,lane,output_sequence,as_of_cycle,history_start_cycle,regime_most_likely,regime_entropy_nats,leakage_probability_next_cycle,leakage_probability_horizon,expected_recovery_depth,ood_score,recommendation_confidence,bank_action,recommended_mode,base_active_version,valid_from_cycle,expires_after_cycle,recommendation_id,payload_crc32,staged_version,gain_qq,gain_qp,gain_pq,gain_pp,bias_q,bias_p,uncertainty_min_eigenvalue,mean_q,mean_p,sigma_q,sigma_p,rho_qp,tail_rate,x_e_rate,z_e_rate,leakage_rate,regime_p_normal,regime_p_burst,regime_p_leakage,regime_p_calibration_shift,recovery_depth_p_0,recovery_depth_p_1,recovery_depth_p_2,recovery_depth_p_3,recovery_depth_p_4,recovery_depth_p_5,recovery_depth_p_6,continuous_se_mean_q,continuous_se_mean_p,continuous_se_sigma_q,continuous_se_sigma_p,continuous_se_rho_qp,continuous_se_tail_rate,continuous_se_x_e_rate,continuous_se_z_e_rate,continuous_se_leakage_rate
20261344,nominal,18,831,576,leakage,0.9014927571039607,0.04085603112840467,0.7368025913671197,2.778490888284311,0.56640625,0.20568540057288695,stage_candidate,normal,0,832,863,hs-5ae841a93c9770849d7a,4033632013,1,0.9582741427221589,0.000410993661400208,0.000410993661400208,0.9666777730388131,0.010765463433771239,-0.005409020559263586,9.97671752585023e-05,0.2564368865865847,-0.15916183004529816,0.5872427034076979,0.6743501111092448,0.013571861477292594,0.328125,0.3671875,0.4375,0.0390625,0.006988351936779931,0.464972110800643,0.4743735364563879,0.05366600080618907,0.0627305390089385,0.12127993721161254,0.23447627586870912,0.3023752020453717,0.1563998122306634,0.0808958575317178,0.04184237610298711,0.07788554949594523,0.10002051315976038,0.05001080357491892,0.04035704789011473,0.14231181754787614,0.03191717127460731,0.04556876442606156,0.05284502641703002,0.019436463947883394
20261344,nominal,19,863,608,burst,0.7155566363708457,0.04085603112840467,0.7368025913671197,2.8090710470718414,0.546875,0.29870388518164936,stage_candidate,normal,1,864,895,hs-376ce8992f7122227a7c,252071477,2,0.9288044083232194,0.0036528574422352448,0.0036528574422352335,0.9418496191628382,0.017511119116127183,-0.011749515536099297,0.000177523102141229,0.21661620941149673,-0.2128199457329527,0.6279850471226436,0.7012736911152679,0.11630623348015448,0.34375,0.375,0.44921875,0.0390625,0.005538853866610074,0.6592085741939848,0.32504676641338665,0.010205805526018599,0.06167107721825669,0.11823656556336622,0.2266846318695676,0.306583595073812,0.15991111104724065,0.08340812700759938,0.043504892220157416,0.10691522684178169,0.12018104876323142,0.0753649252752201,0.05032628671650572,0.13593626537080242,0.03862113467937031,0.049150065589711585,0.04942529178473256,0.018846102070913744
20261344,nominal,20,895,640,leakage,0.2597706193484662,0.08365758754863813,0.9389270047052102,3.5976471928887146,0.4921875,0.47147698524715226,stage_candidate,z_recovery,2,896,927,hs-86a5d2e960737681cbd9,2708052716,3,0.9106783540810366,0.01472796190076462,0.014727961900764624,0.9171533596729182,0.021383838213264908,-0.015831852263204146,0.0002708543933515519,0.18523727611113006,-0.11686806561775653,0.739160701316095,0.6905573291001389,0.40573859843890986,0.359375,0.38671875,0.41796875,0.08203125,0.00018114004711558386,0.07125460959626104,0.9284469863328537,0.00011726402376984298,0.0327324627663727,0.0610933742413122,0.1140274840554761,0.21282614164777197,0.31781288357988546,0.1702770309814976,0.09123062272768404,0.21034411775180356,0.1418186667009445,0.08591866061188055,0.05096293646555994,0.18308637886051496,0.035764938341446166,0.04481522119274378,0.05128300058094069,0.03583048280042658
20261344,nominal,21,927,672,leakage,0.0015845407978211281,0.14202334630350194,0.992566128407556,2.257827636734387,0.484375,0.5155416787611778,stage_candidate,normal,3,928,959,hs-9c361775e72b7d5c4436,3057973714,4,0.9017536833446496,0.012428771139206707,0.012428771139206714,0.9026340526726,0.019242142970272047,-0.015378426718033697,0.00023468288440383521,0.07763289651274574,-0.08565068462729575,0.7668620481713919,0.7029744992024772,0.02618781616596132,0.375,0.3515625,0.41796875,0.140625,7.093742839730001e-07,0.00015956877606562324,0.9998384072944054,1.3145552448730785e-06,0.1084239922482471,0.19607220268838196,0.3278565423137043,0.18129808669948963,0.10025420267333109,0.05543856163427254,0.03065641174257336,0.1829182275018221,0.14704969740313728,0.08662143988092098,0.050367098108406595,0.1312181800100637,0.037917189102925304,0.05172954471734501,0.05166248867176649,0.059128547941183815
20261344,nominal,22,959,704,leakage,0.24451258690887528,0.122568093385214,0.9847654534468032,3.617155530805197,0.53125,0.44587724729026107,stage_candidate,x_recovery,4,960,991,hs-e0aa9c63524c3c7d57a9,2449100881,5,0.8908717107391539,0.012652107804651225,0.01265210780465124,0.8912303290546915,0.014004013973436362,-0.011852405440261234,0.00019481411505793412,-0.044570177088464336,0.01067435959071128,0.7136020292340085,0.708878853104139,0.10408913266051495,0.37109375,0.359375,0.40234375,0.12109375,0.009825660237760412,0.025613369309726575,0.9512047942192237,0.013356176233289396,0.0331306413165546,0.06093195321156044,0.11206251296803728,0.2060988717875029,0.3195518427809977,0.1737505024410189,0.09447367549432804,0.12938021977739583,0.17729968796157983,0.05043481722761959,0.06037074144052352,0.14387522685621942,0.03460197213465225,0.04587468515349697,0.0437251636827251,0.0546531309744715
20261344,nominal,23,991,736,leakage,0.4744682531187674,0.11867704280155641,0.9824481597866943,4.2489536643050965,0.51171875,0.43277299942911507,stage_candidate,x_recovery,5,992,1023,hs-558b7e36beff125feb05,1880378078,6,0.8817959461030005,0.014307394976715945,0.014307394976715956,0.881820161057668,0.006522489537632334,-0.0070014639265316096,0.00017119897900487138,-0.14329849720895593,0.060346826077489535,0.712968534097982,0.7094175913121411,0.1591224151270897,0.375,0.37109375,0.359375,0.1171875,0.030876960266827153,0.05344868242539569,0.8863191028308277,0.029355254476949328,0.019368235317004587,0.036153617671996305,0.06748596603560018,0.12597233430628085,0.23514561534470974,0.3359167376822316,0.17995749364217672,0.13897987734841422,0.16524077195114623,0.05808271112202078,0.06475557362925023,0.11760325066641789,0.033841588404935743,0.04038988952070162,0.03472452307449917,0.05430751276831185
20261344,nominal,24,1023,768,leakage,0.6317414032684902,0.11867704280155641,0.9824481597866943,2.863362814133488,0.4921875,0.4148526669439275,stage_candidate,normal,6,1024,1055,hs-2b66a63ae38232d866d5,3021805785,7,0.8767610992768087,0.014112127992511027,0.014112127992511023,0.8726868609554854,-0.0011509772916816763,0.0009467529601344324,0.00014352009229837473,-0.20507625462013102,0.18313339645298377,0.7402161037055497,0.6841908147761008,0.10262911790387139,0.37890625,0.34375,0.39453125,0.1171875,0.024076084975804872,0.12343987534397662,0.8169406364434264,0.0355434032367922,0.06134451493220071,0.11416214770473199,0.21245576695750862,0.3089165943165326,0.16599493802331158,0.08919663092339222,0.04792940714232227,0.15580705834684058,0.1493849926619624,0.058804849333335366,0.057886553818813045,0.09070825379368698,0.03379190049598153,0.04377550692067021,0.04007925983482882,0.05666560815842993
20261344,nominal,25,1055,800,leakage,0.8651549404260612,0.11867704280155641,0.9824481597866943,2.1313483383697345,0.5,0.3635108901485755,stage_candidate,normal,7,1056,1087,hs-a34d9ca3e7b225d5f4c5,1019418439,8,0.8727941992206595,0.013643277653949421,0.013643277653949425,0.8614839070806474,-0.005764824369626189,0.00539239112218234,0.00010397324270357438,-0.15973104569888785,0.11615933857015759,0.740142159125496,0.6384078586360304,0.08676811091878893,0.35546875,0.36328125,0.3515625,0.1171875,0.05124865544469822,0.1377063345844675,0.727021780297151,0.08402322967368335,0.12096884612339145,0.2264975196690403,0.31783740779664726,0.1697520773392633,0.09066197701760641,0.048421169305124134,0.025861002748927227,0.14831284559873764,0.11050345423968336,0.05957309816233222,0.061377166739280904,0.0737243699751327,0.031715438876358595,0.04705481378028506,0.03884989693210623,0.0582392550252221
20261344,nominal,26,1087,832,leakage,1.110623676835664,0.10700389105058365,0.9732584775233029,2.075578109444609,0.5390625,0.2604298331593831,stage_candidate,normal,8,1088,1119,hs-6e923deab760afeeceaf,3979801342,9,0.8656191591691447,0.01153630906113841,0.011536309061138415,0.8486183816012236,-0.009759069059571253,0.013118019351570104,7.348698480126007e-05,-0.15371985034574842,0.21466133674656973,0.6831212036367537,0.5977952623101214,0.020922680920654798,0.3359375,0.328125,0.3671875,0.10546875,0.2325801994314132,0.1394687223204691,0.5650003160067972,0.06295076224132037,0.1265022449081109,0.2406095966886684,0.3127046655665291,0.16440675156690032,0.08643804502184452,0.04544543065287744,0.023893265595069362,0.1259504328851862,0.10104112788867842,0.04735164911639392,0.043686355337061465,0.09661611973098214,0.030175961843541908,0.05017906549440316,0.0430478995021071,0.0490804492350754
20261344,nominal,27,1119,864,normal,0.6227113982792737,0.10700389105058365,0.9732584775233029,2.721042130927807,0.5859375,0.3465995267136807,hold_active,fallback,9,1120,1151,hs-ebf4898802be28686b4e,2895461640,,0.8538542443232231,0.008428067450448691,0.008428067450448697,0.8363020063198223,-0.013613779478577424,0.016619166717381045,0.00011275126491873732,-0.15330866659666542,0.14668120437015797,0.6162525300150422,0.5797414663240157,-0.02477463350000011,0.2890625,0.296875,0.35546875,0.10546875,0.8370705550820968,0.049122311007364125,0.06168775497416575,0.05211937893637325,0.0661791380399258,0.1281941898333343,0.24832221745031627,0.290213253763344,0.1498200738020204,0.07734331297062882,0.03992781414043043,0.10848145981080466,0.10021153718418221,0.06236067732646302,0.044544822545187795,0.1165843180551202,0.04141577616486538,0.04428412400890099,0.04197068788801757,0.050321141061033775
20261344,nominal,28,1151,896,normal,0.8395304284603283,0.06420233463035019,0.8803748112282404,4.759997297407507,0.62890625,0.2288991742091832,hold_active,fallback,9,1152,1183,hs-17bc23cecc8042b22e81,3199693463,,0.8494838230074293,0.001312874500809592,0.0013128745008095973,0.8362707453568616,-0.008221018722487903,0.01237684227933068,0.00015037052546781364,-0.018376169452900104,0.04757642728461553,0.5888435505633677,0.5922126271295854,-0.23307604690061182,0.26953125,0.328125,0.359375,0.0625,0.6168230378689569,0.02989962525413309,0.017270288357766048,0.3360070485191439,0.01065411975126537,0.02111411799557891,0.04184352993388136,0.08292465722197075,0.16433840037509212,0.3256825019553844,0.353442672766827,0.08481226654639358,0.12346132600885015,0.04505375787506709,0.040942803443223943,0.14410861110112427,0.037187613326407944,0.05022309049291676,0.04093245350960326,0.04740660827899201
20261344,nominal,29,1183,928,normal,0.5834038565435107,0.005836575875486381,0.17081965978900449,1.8006485534279553,0.67578125,0.24573555150967774,hold_active,fallback,9,1184,1215,hs-fa208091782591132a6c,3076725789,,0.8391073485660707,-0.004427486177708051,-0.004427486177708046,0.8338993872454045,-0.00845499469939306,0.008652526884475709,8.858930446254095e-06,-0.0018014237990653381,-0.04038836642995025,0.5275309540805861,0.5891953174726149,-0.360507708598433,0.22265625,0.31640625,0.390625,0.00390625,0.7579313395961145,0.004884825212164683,0.0009242868314545725,0.2362595483602662,0.15217450633418594,0.3166309853260153,0.28316028964121676,0.13608831506250213,0.06540475544793718,0.03143386728860437,0.015107280899538238,0.08051790425973943,0.10442291901338252,0.04136367221999941,0.04021280196744718,0.16948184471861497,0.03151667809306186,0.05058229104447544,0.0402697784381141,0.0032552083333333343
20261344,nominal,30,1215,960,calibration_shift,0.5587048104641039,0.005836575875486381,0.17081965978900449,3.315518487692033,0.66796875,0.25520365907956516,hold_active,fallback,9,1216,1247,hs-17ceb7f091a444b1b6f7,2582173960,,0.8406346531880692,-0.0022210292496451234,-0.002221029249645118,0.8307557865567691,-0.00978628147407487,0.0020617801969142324,1.0199514621019381e-05,0.0005437260559943979,-0.17530225466059757,0.5282843163810256,0.5546970785455761,-0.30031137239720984,0.1875,0.2890625,0.41015625,0.00390625,0.22838685045898127,0.002196996284535282,0.0008027800286166849,0.7686133732278668,0.033130038631973883,0.06922540019015158,0.1446468591455766,0.3022404175809571,0.26396768762613426,0.12633021498791994,0.060459381837286705,0.0908981582166258,0.13578531822353224,0.04502777726488698,0.057697278120877896,0.15404318685952,0.03955613925469835,0.05453834174240534,0.0549359204544171,0.003967292608643035
20261344,nominal,31,1247,992,calibration_shift,0.6988177097414568,0.017509727626459144,0.4317959931484082,2.5443996368394135,0.69140625,0.18995417516942067,hold_active,fallback,9,1248,1279,hs-c43bec2d65050972aacf,318845822,,0.8389567394889079,0.004338888510814687,0.004338888510814704,0.8273564852607975,-0.007354761335250447,-0.0001538707508928691,1.9352746619745772e-05,0.027562101079882995,-0.20922471279300225,0.5016341291583948,0.5147152409993349,-0.12587708369227602,0.171875,0.2890625,0.3984375,0.015625,0.3789050523667944,0.003597060540099657,0.0019501802149833,0.6155477068781227,0.06950843592592978,0.14433179146147623,0.29969982418649005,0.26652304321836356,0.12835425712340118,0.06181384964977412,0.029768798434565178,0.0853113561256617,0.0986598977328732,0.04495232594335916,0.06574939556560494,0.17278313141106788,0.03695071153470011,0.0491762377003212,0.05133138718274711,0.005507462342346559
20261344,nominal,32,1279,1024,normal,0.6124865720822049,0.02529182879377432,0.5594578977484501,1.8008000681497727,0.71484375,0.22283137569215306,hold_active,fallback,9,1280,1311,hs-102652b4e6a098dce5bf,1575789795,,0.8346865789309686,0.004587582896023402,0.004587582896023407,0.8207360600054016,-0.010206829120480642,-0.0033715566410592295,0.00010642397687499766,-0.022510628861549087,-0.23661984861728236,0.4749877846502433,0.47297903999816604,-0.11243680503394579,0.1484375,0.28515625,0.390625,0.0234375,0.781436057221797,0.013281484765554616,0.00912712416009309,0.19615533385255518,0.15287683916690006,0.3167940955009491,0.2817801515553619,0.1359799930665839,0.06562051447671012,0.031666804969460643,0.015281601264034045,0.07952768366271712,0.07713141377509848,0.043307260351706005,0.0590235032830345,0.150474102666827,0.03377873887500909,0.045562120054003355,0.04973636788945716,0.014783576989291962
20261344,nominal,33,1311,1056,normal,0.6530577185123039,0.02529182879377432,0.5594578977484501,1.7775022285605353,0.71484375,0.23454731678718518,hold_active,fallback,9,1312,1343,hs-ea73da6cd74b00d5b1a6,2040455498,,0.8340469730372575,0.010026277614337243,0.010026277614337248,0.8233184247979839,-0.011432668308111649,-0.004019482176696893,0.00010392236994329724,-0.06560256888223681,-0.26209379057622917,0.4692597379498889,0.48608845497887043,0.019564661073544386,0.16015625,0.28125,0.3828125,0.0234375,0.8225220972262932,0.0872456174687092,0.04400851121037222,0.04622377409462527,0.1553343414352518,0.3239127320506923,0.27807543341832214,0.13335278315826532,0.06395014675497628,0.030667685916456428,0.014706877266035905,0.07636003936593012,0.05508609854763632,0.03375181230377012,0.05650517207638466,0.11152628827756497,0.03193400378890066,0.03685785526691592,0.04182942708333332,0.014339684913566665
20261344,nominal,34,1343,1088,normal,0.6783835872752835,0.021400778210116732,0.4995557381550888,1.7883668102495847,0.6953125,0.24628443293760655,hold_active,fallback,9,1344,1375,hs-ea9df3db0005161afca9,1333558518,,0.8352627491410256,0.016063081195907238,0.01606308119590724,0.8173582698487073,-0.00984572214658393,-0.0075905330278744874,0.00012148892088642815,-0.07166040102540205,-0.3018484576156062,0.48064566729402797,0.4566236526997923,0.16289571750221507,0.140625,0.3125,0.36328125,0.01953125,0.8083181388721445,0.10473835368667417,0.032954026795622045,0.05398948064555942,0.15404491602039463,0.3205436913427539,0.2800920362448895,0.1346049083686036,0.06468759911859417,0.03108716859172108,0.014939680313043163,0.10464506297522484,0.0550912688933153,0.04158553130945904,0.03977990494461804,0.12929068431510912,0.03939416950728984,0.04675536050769063,0.040663309630246024,0.013691790341947875
20261344,nominal,35,1375,1120,normal,0.6493014612942948,0.029182879377431907,0.6123876088311677,2.562844011258976,0.67578125,0.26694885370622323,hold_active,fallback,9,1376,1407,hs-0989b9579604d912b550,905126013,,0.8391559114004845,0.01622976735117603,0.016229767351176046,0.8213559133566934,-0.006086861189522556,-0.004374290378771085,0.00013083738754363598,-0.0016894452857199038,-0.2586174074210956,0.5054376818961257,0.4797793188354325,0.17378394697627167,0.16015625,0.328125,0.35546875,0.02734375,0.8233603198649776,0.06307837349575736,0.03242397462180232,0.0811373320174628,0.06929091592617158,0.1427051232871911,0.2939021939630693,0.26914942237721035,0.13068633814908645,0.06345515746595744,0.030810848831313735,0.08303373243665536,0.07810084775396497,0.03819856606123962,0.0451450988478692,0.15061571831041104,0.03359472330400665,0.04354750466554565,0.04692599635883711,0.015018247575931377
20261344,nominal,36,1407,1152,normal,0.7483145513633231,0.033073929961089495,0.6591332564572618,3.3108211721666208,0.6796875,0.25095916982961586,hold_active,fallback,9,1408,1439,hs-17fce5c081cbda1086fb,1708667528,,0.8380597657852941,0.017707050753430077,0.01770705075343007,0.8258039915911873,-0.008774824788561309,-7.049452737143205e-06,0.00010998991349742128,-0.04982013017207687,-0.2057580208097327,0.5015882789900555,0.5101631907734971,0.21373096201457883,0.1640625,0.31640625,0.34765625,0.03125,0.7834822862973373,0.10715248287932355,0.05582975090336874,0.053535479919970486,0.03369600161045892,0.06997308983400638,0.1453060620521273,0.30174245155078894,0.2622087169867213,0.12626833216627517,0.060805345799621976,0.08059027750570961,0.09157656769164854,0.03526680965012879,0.03859513795585835,0.15179886538681595,0.033031944868289,0.04327481737972725,0.0591470739927807,0.015156706832919928
20261344,nominal,37,1439,1184,normal,0.5025523459153558,0.033073929961089495,0.6591332564572618,1.7556580206340766,0.6796875,0.2806868517838087,hold_active,fallback,9,1440,1471,hs-360e2a404597ad92aefe,3725522721,,0.8403073469223292,0.018060636916127894,0.0180606369161279,0.8314599256499422,-0.00945803957388223,0.003965025635884238,0.0001122251730843624,-0.056712355977108775,-0.14820876490006696,0.5184485308734496,0.5521154710390326,0.23395559780534897,0.19140625,0.33203125,0.3203125,0.03125,0.8762906592275004,0.05451018919529421,0.022207376268764387,0.04699177530844111,0.15792535273799807,0.33072712649428704,0.2739759913652388,0.13082614521746966,0.06247073032631436,0.029830368700506243,0.014244285158185727,0.06801265361370236,0.10646874346078557,0.03476334330242692,0.040677955797916956,0.17334035664892616,0.03392005628717666,0.04162300183401407,0.03909794244041298,0.013845572969845909
20261344,nominal,38,1471,1216,leakage,0.969164684402838,0.06031128404669261,0.8633881488673438,4.084864498433536,0.671875,0.19774077684148447,hold_active,fallback,9,1472,1503,hs-9cce22e5d8bdfdabbf67,3523692310,,0.8383405350445825,0.02297277040283087,0.022972770402830852,0.8324161691928194,-0.012592678471673679,0.010778981021062714,0.00016697364299121767,-0.09385516158786666,-0.021630496617116135,0.521575627608133,0.5761800146002619,0.3571187652937488,0.21875,0.37109375,0.2734375,0.05859375,0.2721481483852294,0.10827048527110024,0.6026385579930955,0.016942808350574937,0.01759116301957823,0.03587117660633235,0.07314702897645803,0.14915841503616206,0.30415770930710606,0.2818538607888023,0.13822064626556094,0.07237734834350511,0.0791987691777074,0.03641187452105458,0.04577729272763136,0.14848633628524932,0.032034576869429295,0.041872469950549336,0.03706646751554179,0.024047581080470143
20261344,nominal,39,1503,1248,normal,1.0962717940581947,0.05642023346303502,0.8440749731802539,4.738996973174767,0.6328125,0.152800231145462,hold_active,fallback,9,1504,1535,hs-a90de6659ea19ba2cbcb,248134214,,0.8378236643451399,0.027508175365537305,0.027508175365537308,0.8323136707758474,-0.020032465436915264,0.01806076241441027,0.00016564473572683585,-0.1948699113069332,0.08596406028419068,0.5402293473346796,0.5986041647287621,0.4644522637840868,0.24609375,0.38671875,0.27734375,0.0546875,0.4161367997153008,0.25499417453292555,0.3258342118406211,0.0030348139111525626,0.01004262718984783,0.020357726880693323,0.04126779137712698,0.08365524378663221,0.16958018782850784,0.3437613567572595,0.33133506617993236,0.07787722845158236,0.11583693902053367,0.03479671955293825,0.03869241654698943,0.17127984263100188,0.027878563314775943,0.04489891249891589,0.03783005680262673,0.018642996176141104
20261344,nominal,40,1535,1280,normal,1.0708705533687028,0.048638132295719845,0.7972019923185598,3.3451709623947115,0.63671875,0.198227972250868,hold_active,fallback,9,1536,1567,hs-28891eeedb09a93d21ca,2886319492,,0.8379597186899909,0.02943466802021133,0.029434668020211316,0.8317935282763543,-0.018844531528711767,0.017934307520789228,0.00017021613658261072,-0.17105023120806484,0.08457784259846757,0.5526816968714368,0.6066447918438604,0.5071278697857732,0.2421875,0.40234375,0.26171875,0.046875,0.5456597945830345,0.23529852962641915,0.19889488485713064,0.02014679093341569,0.033912823360140454,0.06928807753805663,0.1415640814666711,0.2892328647810305,0.2695204440312573,0.13191590148187288,0.06456580734097127,0.07782637529946196,0.09141939643102774,0.03290650921148744,0.04684503022129563,0.15133200740639385,0.03056771365395796,0.03620417228191802,0.03732494690828576,0.019528052658678328
20261344,nominal,41,1567,1312,normal,1.133498639473191,0.048638132295719845,0.7972019923185598,5.064294322637615,0.6640625,0.13447743573191612,hold_active,fallback,9,1568,1599,hs-fb937cc05e8f161e71c6,3059588996,,0.8361238448686857,0.025401170381962372,0.025401170381962376,0.8381035038921993,-0.01968899282841903,0.01757241944854545,0.0001229157541606159,-0.18165750719035323,0.10149778020763578,0.522486453338002,0.6418577787130496,0.43018901791039754,0.2421875,0.34765625,0.3515625,0.046875,0.4003049249694247,0.22838356418402264,0.35660847569460186,0.01470303515195074,0.007649073409919987,0.015386030999099824,0.03094884010372403,0.06225326751401423,0.1252217951685074,0.2518823286134128,0.5066586641913218,0.0680060046097033,0.10165644886686345,0.03982965437930926,0.05212197298968538,0.16206148013451444,0.03679676367901282,0.040574053257507535,0.04091728803251442,0.02061777770988681
20261344,nominal,42,1599,1344,burst,1.2050968566006535,0.048638132295719845,0.7972019923185598,2.676412118536998,0.6484375,0.12400490937816142,hold_active,fallback,9,1600,1631,hs-25c2ad04d47b603bb0a7,3656449942,,0.847616189197981,0.013746971839743062,0.013746971839743067,0.8433950564443522,-0.013240751608101807,0.015487732741343102,0.0001695633896655015,-0.10829713321026224,0.12687559247607805,0.5651948735691993,0.6541131639650303,0.14125805520696674,0.2734375,0.3125,0.41796875,0.046875,0.2799877823149044,0.352725075564548,0.33331346125142336,0.0339736808691243,0.06630803202325758,0.1316413986125603,0.2613477930183884,0.2868123013112114,0.14446792164507927,0.07276877696330845,0.03665377642619457,0.10026773382066581,0.11223461099394352,0.049228028837188666,0.07365444501486747,0.12900155353476098,0.036906440391986164,0.045881078053218255,0.06002153116244463,0.020030870228140037
20261344,nominal,43,1631,1376,normal,1.2503290535310398,0.04085603112840467,0.7368025913671197,5.034109460461097,0.65234375,0.17118988608673733,hold_active,fallback,9,1632,1663,hs-b90dc61483a0e1012de7,1509318325,,0.8479413295519318,0.010923671716055338,0.01092367171605534,0.8445126435615167,-0.011109041981368192,0.01288590088603025,0.00011735823997355402,-0.0715961599631163,0.06602736097882178,0.5638355988824384,0.662463002989201,0.05394479723478915,0.2734375,0.328125,0.42578125,0.0390625,0.4924113577326377,0.1721605870910941,0.17489111552742306,0.16053693964884516,0.008402278558936226,0.01658963544912553,0.032754925036635116,0.06467201268199899,0.12768978160269653,0.2521133895417274,0.49777797712888017,0.10972582839576527,0.1428294343669318,0.038746332893255436,0.05905424450321594,0.13295688351674295,0.026755512710192587,0.04831513762333196,0.047897094773162015,0.018888925628911327
20261344,nominal,44,1663,1408,leakage,0.9161198895821895,0.05642023346303502,0.8440749731802539,2.754027808479287,0.62890625,0.2341459454261462,hold_active,fallback,9,1664,1695,hs-a738638dfe1bd55ac195,1016917460,,0.8496432985356174,0.007589932843177647,0.00758993284317765,0.8472175264424633,-0.01236487926856226,0.012102682697195994,0.00014644980741254475,-0.10851402991557091,0.056385517621504455,0.5780934079299089,0.6958109786364252,-0.054683511711927785,0.2890625,0.30859375,0.44921875,0.0546875,0.06280789719295689,0.2800874115113003,0.6309617055694045,0.026142985726338303,0.06391471048901595,0.123998436912453,0.24056453106165535,0.2979656130752371,0.153585693252181,0.07916539404765766,0.04080562116179992,0.14106053951371827,0.15012456909741684,0.049027252573753455,0.06607671657046559,0.16786021034485252,0.04053654058430607,0.04750274465434384,0.06170818781903793,0.023723093469408516
20261344,nominal,45,1695,1440,leakage,0.5788062148388039,0.06809338521400778,0.8953072466968959,4.235615510179798,0.6171875,0.31942970166701096,hold_active,fallback,9,1696,1727,hs-84f34a46e378ef692a1c,2263460051,,0.8497290265264877,0.004901144844591278,0.0049011448445912716,0.8460334896698964,-0.012396078977935113,0.009405771688147057,0.00010316681842832607,-0.10535156173255844,-0.019253472643127045,0.5830466589993493,0.6854261311172234,-0.14198723970217098,0.2890625,0.35546875,0.41796875,0.06640625,0.027633379703009782,0.1189058761798019,0.8344286084362735,0.01903213568091463,0.018584046065500615,0.035399989594659044,0.06743199295164957,0.12844844660963836,0.2446761946997373,0.33145456441891485,0.17400476565990028,0.11460477197623524,0.13850738067116414,0.04745396999672124,0.058336638356719386,0.12150504627555296,0.03759327746803527,0.0503381346136204,0.06754179094224194,0.024428009409163814
20261344,nominal,46,1727,1472,leakage,1.0452395237238097,0.04085603112840467,0.7368025913671197,2.0151466961008393,0.609375,0.21482353305037616,hold_active,fallback,9,1728,1759,hs-d32c90ee2608a77e6c3e,3598916432,,0.8518674079341044,0.004230036689218109,0.004230036689218114,0.8452272131659188,-0.009747950373445157,0.008397298685808238,0.00012863761536903516,-0.04084955640403831,-0.056223654115851396,0.6040719696734106,0.677595587520758,-0.16534503574281922,0.2890625,0.33984375,0.43359375,0.0390625,0.05468119428200532,0.3213625793085734,0.549948244608963,0.07400798180045833,0.13073678287048615,0.2553883069190979,0.3105408954632621,0.15897015063985628,0.0813790040656603,0.04165903017681598,0.0213258298648212,0.12754418978066806,0.16199976899109256,0.04385694229099404,0.07951659681046987,0.11995549515368267,0.041292783743610256,0.0417811320091107,0.050779908550276455,0.019311449214844796
20261344,nominal,47,1759,1504,leakage,1.221041295195703,0.033073929961089495,0.6591332564572618,3.460136100317669,0.6171875,0.17443876767469935,hold_active,fallback,9,1760,1791,hs-191c8f34e35f3e485c19,4283493520,,0.8518765461957339,0.006161479656507063,0.006161479656507068,0.8408853852753732,-0.004705555102203888,0.005188653848053477,0.00011496266902203474,0.08743619760838062,-0.14664766637674664,0.5995172205365851,0.6247694491989345,-0.09702970150923815,0.2734375,0.3671875,0.3984375,0.03125,0.06671243320892215,0.25901262492727206,0.45567678086452074,0.21859816099928508,0.03304192299970294,0.06523683206722751,0.1288013490681492,0.2543009370025692,0.29416413123561985,0.14899173159643186,0.07546309603029945,0.12446163453040386,0.09516196734992666,0.04586487601930341,0.07068553039785314,0.07249782873539477,0.03665910312538616,0.05286335631630417,0.07184163879825187,0.019823199323571888
20261344,nominal,48,1791,1536,leakage,0.1726925711773611,0.07198443579766536,0.9084268146158385,4.796175600203731,0.625,0.36250290080372444,hold_active,fallback,9,1792,1823,hs-5fceafaf3ca2e0b8f17b,3285969967,,0.8501550727626389,0.005560307886130934,0.00556030788613095,0.8431088075681488,-0.004475718497297018,0.004987086642150311,9.985681100656753e-05,0.0928445926465602,-0.16341497138613947,0.5850872164955674,0.6493647970182862,-0.11689909767410507,0.2890625,0.34375,0.41015625,0.0703125,0.004048622791227062,0.02370581876008106,0.9666744021432652,0.005571156305426705,0.0115319985911293,0.022111571131126422,0.04239695088611564,0.08129234389452142,0.1558707651787596,0.29886818700831413,0.38792818331003337,0.13046300964539087,0.076100060967095,0.05134127128920444,0.07485607725380324,0.06242331369126529,0.046614472921108256,0.05555258848956208,0.06414822621911026,0.0308815565019699
