lane_id,cell_id,method_id,label,metric_id,value,ci_low,ci_high,value_state,evidence_grade,outcome_state,ranking_eligible_within_signature,task_signature_id,source_report_path,source_report_sha256,raw_source_path,raw_source_sha256,config_path,config_sha256,detail_json
fpga_implementation,fpga_external_collision_clustering_d21_power_w,collision_clustering_d21,Collision Clustering,power_w,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_collision_clustering_d21,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated planar surface code"",""device"":""AMD/Xilinx UltraScale+ XCVU3P"",""direct_nn"":false,""distance_or_window"":""d=21; 881 physical qubits"",""hardware_evidence"":""FPGA_SYNTHETIC_INPUT_MEAN_NORMALIZED_PER_ROUND"",""latency_boundary"":""decoder execution time divided by d syndrome-measurement rounds"",""latency_statistic"":""mean over 100,000 synthetic shots"",""physical_board_executed"":true,""same_task_comparable_to_project"":false,""source_field"":""power_w"",""source_id"":""S03_COLLISION_CLUSTERING""}"
fpga_implementation,fpga_external_local_clustering_d17_adaptive_hl_latency_ns,local_clustering_d17_adaptive_hl,Local Clustering adaptive high-level mode,latency_ns,676.0,,,LITERATURE_VALUE,LITERATURE_ONLY,SOURCE_REPORTED_DESCRIPTIVE_NOT_RANKED,False,external_local_clustering_d17_adaptive_hl,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx UltraScale+ XCVU19P"",""direct_nn"":false,""distance_or_window"":""d=17"",""hardware_evidence"":""FPGA_IMPLEMENTATION_EXECUTION_TIME_NOT_QPU_CLOSED_LOOP"",""latency_boundary"":""reported decoder time per measurement round"",""latency_statistic"":""paper table execution time for adaptive high-level configuration"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""reported_latency_ns"",""source_id"":""S04_LOCAL_CLUSTERING""}"
fpga_implementation,fpga_external_local_clustering_d17_adaptive_hl_clock_mhz,local_clustering_d17_adaptive_hl,Local Clustering adaptive high-level mode,clock_mhz,285.0,,,LITERATURE_VALUE,LITERATURE_ONLY,SOURCE_REPORTED_DESCRIPTIVE_NOT_RANKED,False,external_local_clustering_d17_adaptive_hl,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx UltraScale+ XCVU19P"",""direct_nn"":false,""distance_or_window"":""d=17"",""hardware_evidence"":""FPGA_IMPLEMENTATION_EXECUTION_TIME_NOT_QPU_CLOSED_LOOP"",""latency_boundary"":""reported decoder time per measurement round"",""latency_statistic"":""paper table execution time for adaptive high-level configuration"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""clock_mhz"",""source_id"":""S04_LOCAL_CLUSTERING""}"
fpga_implementation,fpga_external_local_clustering_d17_adaptive_hl_latency_cycles,local_clustering_d17_adaptive_hl,Local Clustering adaptive high-level mode,latency_cycles,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_local_clustering_d17_adaptive_hl,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx UltraScale+ XCVU19P"",""direct_nn"":false,""distance_or_window"":""d=17"",""hardware_evidence"":""FPGA_IMPLEMENTATION_EXECUTION_TIME_NOT_QPU_CLOSED_LOOP"",""latency_boundary"":""reported decoder time per measurement round"",""latency_statistic"":""paper table execution time for adaptive high-level configuration"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""latency_cycles"",""source_id"":""S04_LOCAL_CLUSTERING""}"
fpga_implementation,fpga_external_local_clustering_d17_adaptive_hl_initiation_interval_ns,local_clustering_d17_adaptive_hl,Local Clustering adaptive high-level mode,initiation_interval_ns,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_local_clustering_d17_adaptive_hl,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx UltraScale+ XCVU19P"",""direct_nn"":false,""distance_or_window"":""d=17"",""hardware_evidence"":""FPGA_IMPLEMENTATION_EXECUTION_TIME_NOT_QPU_CLOSED_LOOP"",""latency_boundary"":""reported decoder time per measurement round"",""latency_statistic"":""paper table execution time for adaptive high-level configuration"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""ii_ns"",""source_id"":""S04_LOCAL_CLUSTERING""}"
fpga_implementation,fpga_external_local_clustering_d17_adaptive_hl_lut_count,local_clustering_d17_adaptive_hl,Local Clustering adaptive high-level mode,lut_count,251963,,,LITERATURE_VALUE,LITERATURE_ONLY,SOURCE_REPORTED_DESCRIPTIVE_NOT_RANKED,False,external_local_clustering_d17_adaptive_hl,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx UltraScale+ XCVU19P"",""direct_nn"":false,""distance_or_window"":""d=17"",""hardware_evidence"":""FPGA_IMPLEMENTATION_EXECUTION_TIME_NOT_QPU_CLOSED_LOOP"",""latency_boundary"":""reported decoder time per measurement round"",""latency_statistic"":""paper table execution time for adaptive high-level configuration"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""lut_count"",""source_id"":""S04_LOCAL_CLUSTERING""}"
fpga_implementation,fpga_external_local_clustering_d17_adaptive_hl_ff_count,local_clustering_d17_adaptive_hl,Local Clustering adaptive high-level mode,ff_count,252736,,,LITERATURE_VALUE,LITERATURE_ONLY,SOURCE_REPORTED_DESCRIPTIVE_NOT_RANKED,False,external_local_clustering_d17_adaptive_hl,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx UltraScale+ XCVU19P"",""direct_nn"":false,""distance_or_window"":""d=17"",""hardware_evidence"":""FPGA_IMPLEMENTATION_EXECUTION_TIME_NOT_QPU_CLOSED_LOOP"",""latency_boundary"":""reported decoder time per measurement round"",""latency_statistic"":""paper table execution time for adaptive high-level configuration"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""ff_count"",""source_id"":""S04_LOCAL_CLUSTERING""}"
fpga_implementation,fpga_external_local_clustering_d17_adaptive_hl_bram_count,local_clustering_d17_adaptive_hl,Local Clustering adaptive high-level mode,bram_count,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_local_clustering_d17_adaptive_hl,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx UltraScale+ XCVU19P"",""direct_nn"":false,""distance_or_window"":""d=17"",""hardware_evidence"":""FPGA_IMPLEMENTATION_EXECUTION_TIME_NOT_QPU_CLOSED_LOOP"",""latency_boundary"":""reported decoder time per measurement round"",""latency_statistic"":""paper table execution time for adaptive high-level configuration"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""bram_count"",""source_id"":""S04_LOCAL_CLUSTERING""}"
fpga_implementation,fpga_external_local_clustering_d17_adaptive_hl_dsp_count,local_clustering_d17_adaptive_hl,Local Clustering adaptive high-level mode,dsp_count,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_local_clustering_d17_adaptive_hl,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx UltraScale+ XCVU19P"",""direct_nn"":false,""distance_or_window"":""d=17"",""hardware_evidence"":""FPGA_IMPLEMENTATION_EXECUTION_TIME_NOT_QPU_CLOSED_LOOP"",""latency_boundary"":""reported decoder time per measurement round"",""latency_statistic"":""paper table execution time for adaptive high-level configuration"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""dsp_count"",""source_id"":""S04_LOCAL_CLUSTERING""}"
fpga_implementation,fpga_external_local_clustering_d17_adaptive_hl_power_w,local_clustering_d17_adaptive_hl,Local Clustering adaptive high-level mode,power_w,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_local_clustering_d17_adaptive_hl,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx UltraScale+ XCVU19P"",""direct_nn"":false,""distance_or_window"":""d=17"",""hardware_evidence"":""FPGA_IMPLEMENTATION_EXECUTION_TIME_NOT_QPU_CLOSED_LOOP"",""latency_boundary"":""reported decoder time per measurement round"",""latency_statistic"":""paper table execution time for adaptive high-level configuration"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""power_w"",""source_id"":""S04_LOCAL_CLUSTERING""}"
fpga_implementation,fpga_external_overwater_nn_d5_latency_ns,overwater_nn_d5,two-hidden-layer fully-connected NN high-level decoder plus pure-error decoder,latency_ns,87.6,,,LITERATURE_VALUE,LITERATURE_ONLY,SOURCE_REPORTED_DESCRIPTIVE_NOT_RANKED,False,external_overwater_nn_d5,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx Artix-7"",""direct_nn"":true,""distance_or_window"":""d=5; hidden layers 64 and 64"",""hardware_evidence"":""POST_IMPLEMENTATION_TIMING_ESTIMATE"",""latency_boundary"":""decoder combinational/post-implementation inference delay"",""latency_statistic"":""post-implementation timing estimate"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""reported_latency_ns"",""source_id"":""S05_OVERWATER_NN""}"
fpga_implementation,fpga_external_overwater_nn_d5_clock_mhz,overwater_nn_d5,two-hidden-layer fully-connected NN high-level decoder plus pure-error decoder,clock_mhz,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_overwater_nn_d5,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx Artix-7"",""direct_nn"":true,""distance_or_window"":""d=5; hidden layers 64 and 64"",""hardware_evidence"":""POST_IMPLEMENTATION_TIMING_ESTIMATE"",""latency_boundary"":""decoder combinational/post-implementation inference delay"",""latency_statistic"":""post-implementation timing estimate"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""clock_mhz"",""source_id"":""S05_OVERWATER_NN""}"
fpga_implementation,fpga_external_overwater_nn_d5_latency_cycles,overwater_nn_d5,two-hidden-layer fully-connected NN high-level decoder plus pure-error decoder,latency_cycles,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_overwater_nn_d5,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx Artix-7"",""direct_nn"":true,""distance_or_window"":""d=5; hidden layers 64 and 64"",""hardware_evidence"":""POST_IMPLEMENTATION_TIMING_ESTIMATE"",""latency_boundary"":""decoder combinational/post-implementation inference delay"",""latency_statistic"":""post-implementation timing estimate"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""latency_cycles"",""source_id"":""S05_OVERWATER_NN""}"
fpga_implementation,fpga_external_overwater_nn_d5_initiation_interval_ns,overwater_nn_d5,two-hidden-layer fully-connected NN high-level decoder plus pure-error decoder,initiation_interval_ns,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_overwater_nn_d5,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx Artix-7"",""direct_nn"":true,""distance_or_window"":""d=5; hidden layers 64 and 64"",""hardware_evidence"":""POST_IMPLEMENTATION_TIMING_ESTIMATE"",""latency_boundary"":""decoder combinational/post-implementation inference delay"",""latency_statistic"":""post-implementation timing estimate"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""ii_ns"",""source_id"":""S05_OVERWATER_NN""}"
fpga_implementation,fpga_external_overwater_nn_d5_lut_count,overwater_nn_d5,two-hidden-layer fully-connected NN high-level decoder plus pure-error decoder,lut_count,44670,,,LITERATURE_VALUE,LITERATURE_ONLY,SOURCE_REPORTED_DESCRIPTIVE_NOT_RANKED,False,external_overwater_nn_d5,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx Artix-7"",""direct_nn"":true,""distance_or_window"":""d=5; hidden layers 64 and 64"",""hardware_evidence"":""POST_IMPLEMENTATION_TIMING_ESTIMATE"",""latency_boundary"":""decoder combinational/post-implementation inference delay"",""latency_statistic"":""post-implementation timing estimate"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""lut_count"",""source_id"":""S05_OVERWATER_NN""}"
fpga_implementation,fpga_external_overwater_nn_d5_ff_count,overwater_nn_d5,two-hidden-layer fully-connected NN high-level decoder plus pure-error decoder,ff_count,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_overwater_nn_d5,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx Artix-7"",""direct_nn"":true,""distance_or_window"":""d=5; hidden layers 64 and 64"",""hardware_evidence"":""POST_IMPLEMENTATION_TIMING_ESTIMATE"",""latency_boundary"":""decoder combinational/post-implementation inference delay"",""latency_statistic"":""post-implementation timing estimate"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""ff_count"",""source_id"":""S05_OVERWATER_NN""}"
fpga_implementation,fpga_external_overwater_nn_d5_bram_count,overwater_nn_d5,two-hidden-layer fully-connected NN high-level decoder plus pure-error decoder,bram_count,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_overwater_nn_d5,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx Artix-7"",""direct_nn"":true,""distance_or_window"":""d=5; hidden layers 64 and 64"",""hardware_evidence"":""POST_IMPLEMENTATION_TIMING_ESTIMATE"",""latency_boundary"":""decoder combinational/post-implementation inference delay"",""latency_statistic"":""post-implementation timing estimate"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""bram_count"",""source_id"":""S05_OVERWATER_NN""}"
fpga_implementation,fpga_external_overwater_nn_d5_dsp_count,overwater_nn_d5,two-hidden-layer fully-connected NN high-level decoder plus pure-error decoder,dsp_count,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_overwater_nn_d5,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx Artix-7"",""direct_nn"":true,""distance_or_window"":""d=5; hidden layers 64 and 64"",""hardware_evidence"":""POST_IMPLEMENTATION_TIMING_ESTIMATE"",""latency_boundary"":""decoder combinational/post-implementation inference delay"",""latency_statistic"":""post-implementation timing estimate"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""dsp_count"",""source_id"":""S05_OVERWATER_NN""}"
fpga_implementation,fpga_external_overwater_nn_d5_power_w,overwater_nn_d5,two-hidden-layer fully-connected NN high-level decoder plus pure-error decoder,power_w,0.132,,,LITERATURE_VALUE,LITERATURE_ONLY,SOURCE_REPORTED_DESCRIPTIVE_NOT_RANKED,False,external_overwater_nn_d5,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""rotated surface code"",""device"":""AMD/Xilinx Artix-7"",""direct_nn"":true,""distance_or_window"":""d=5; hidden layers 64 and 64"",""hardware_evidence"":""POST_IMPLEMENTATION_TIMING_ESTIMATE"",""latency_boundary"":""decoder combinational/post-implementation inference delay"",""latency_statistic"":""post-implementation timing estimate"",""physical_board_executed"":false,""same_task_comparable_to_project"":false,""source_field"":""power_w"",""source_id"":""S05_OVERWATER_NN""}"
fpga_implementation,fpga_external_caune_stability8_9round_feedback_latency_ns,caune_stability8_9round_feedback,Collision Clustering FPGA decoder,latency_ns,9600.0,,,LITERATURE_VALUE,LITERATURE_ONLY,SOURCE_REPORTED_DESCRIPTIVE_NOT_RANKED,False,external_caune_stability8_9round_feedback,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""8-qubit surface-code stability experiment"",""device"":""Rigetti control-system FPGA; exact part not reported"",""direct_nn"":false,""distance_or_window"":""8-qubit stability experiment; 9 measurement rounds"",""hardware_evidence"":""REAL_QPU_FULL_DECODING_RESPONSE"",""latency_boundary"":""final data-extraction round to application of conditional logical gate"",""latency_statistic"":""measured full decoding response for nine rounds"",""physical_board_executed"":true,""same_task_comparable_to_project"":false,""source_field"":""reported_latency_ns"",""source_id"":""S06_CAUNE_REALTIME""}"
fpga_implementation,fpga_external_caune_stability8_9round_feedback_clock_mhz,caune_stability8_9round_feedback,Collision Clustering FPGA decoder,clock_mhz,156.25,,,LITERATURE_VALUE,LITERATURE_ONLY,SOURCE_REPORTED_DESCRIPTIVE_NOT_RANKED,False,external_caune_stability8_9round_feedback,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""8-qubit surface-code stability experiment"",""device"":""Rigetti control-system FPGA; exact part not reported"",""direct_nn"":false,""distance_or_window"":""8-qubit stability experiment; 9 measurement rounds"",""hardware_evidence"":""REAL_QPU_FULL_DECODING_RESPONSE"",""latency_boundary"":""final data-extraction round to application of conditional logical gate"",""latency_statistic"":""measured full decoding response for nine rounds"",""physical_board_executed"":true,""same_task_comparable_to_project"":false,""source_field"":""clock_mhz"",""source_id"":""S06_CAUNE_REALTIME""}"
fpga_implementation,fpga_external_caune_stability8_9round_feedback_latency_cycles,caune_stability8_9round_feedback,Collision Clustering FPGA decoder,latency_cycles,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_caune_stability8_9round_feedback,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""8-qubit surface-code stability experiment"",""device"":""Rigetti control-system FPGA; exact part not reported"",""direct_nn"":false,""distance_or_window"":""8-qubit stability experiment; 9 measurement rounds"",""hardware_evidence"":""REAL_QPU_FULL_DECODING_RESPONSE"",""latency_boundary"":""final data-extraction round to application of conditional logical gate"",""latency_statistic"":""measured full decoding response for nine rounds"",""physical_board_executed"":true,""same_task_comparable_to_project"":false,""source_field"":""latency_cycles"",""source_id"":""S06_CAUNE_REALTIME""}"
fpga_implementation,fpga_external_caune_stability8_9round_feedback_initiation_interval_ns,caune_stability8_9round_feedback,Collision Clustering FPGA decoder,initiation_interval_ns,,,,NULL_NOT_REPORTED,LITERATURE_ONLY,FIELD_NOT_REPORTED,False,external_caune_stability8_9round_feedback,docs/t6_19_2_external_fpga_normalization.json,08392434ad93be48d2f3b5d208027fd8fb0fe615d78f6df8404d13bc7aa6ccce,docs/t6_19_2_external_fpga_normalization_source_data.csv,7a2781c8f8e9a6f690967a5703596e852005e631a48777b34702b4721f01881c,configs/literature/t6_16_3_secondary_preregistration.json,eca700725aac3d2b0d0fb312339323645a03c4089b2d1932cf757816a11585c4,"{""code_family"":""8-qubit surface-code stability experiment"",""device"":""Rigetti control-system FPGA; exact part not reported"",""direct_nn"":false,""distance_or_window"":""8-qubit stability experiment; 9 measurement rounds"",""hardware_evidence"":""REAL_QPU_FULL_DECODING_RESPONSE"",""latency_boundary"":""final data-extraction round to application of conditional logical gate"",""latency_statistic"":""measured full decoding response for nine rounds"",""physical_board_executed"":true,""same_task_comparable_to_project"":false,""source_field"":""ii_ns"",""source_id"":""S06_CAUNE_REALTIME""}"
