calibrated_upper_bound,cluster_count,covered,dimension,equivalent,estimate,family,multiplier_seed,power_primary,raw_radius,selected_factor,split,trial,trial_seed,true_distance
0.14813163966210313,64,True,16,False,0.07679042623151477,balanced_phase_pure,23796300512336197858502706,True,0.07134121343058836,1.0,calibration,41,23427365630862006826182706,0.04999999999999993
0.1483062538277411,64,True,16,False,0.07708158526350883,balanced_phase_pure,23796309767754262590645854,True,0.07122466856423226,1.0,calibration,42,23427374886280071558325854,0.04999999999999993
0.14261292062109693,64,True,16,False,0.07054781507351414,balanced_phase_pure,23796304374061340757377624,True,0.0720651055475828,1.0,calibration,43,23427369492587149725057624,0.04999999999999993
0.14659486595606894,64,True,16,False,0.07438758879674465,balanced_phase_pure,23796302833630679853473604,True,0.07220727715932429,1.0,calibration,44,23427367952156488821153604,0.04999999999999993
0.15874190071976213,64,True,16,False,0.08108351321918358,balanced_phase_pure,23796312075693063392688572,True,0.07765838750057855,1.0,calibration,45,23427377194218872360368572,0.04999999999999993
0.1453172386416013,64,True,16,False,0.07065589859112359,balanced_phase_pure,23796306420260617356406889,True,0.0746613400504777,1.0,calibration,46,23427371538786426324086889,0.04999999999999993
0.1427223021611114,64,True,16,False,0.0705333807723576,balanced_phase_pure,23796312975369644817441521,True,0.0721889213887538,1.0,calibration,47,23427378093895453785121521,0.04999999999999993
0.16095550393948022,64,True,16,False,0.08606235041701121,balanced_phase_pure,23796316932428652664329840,True,0.074893153522469,1.0,calibration,48,23427382050954461632009840,0.04999999999999993
0.13782350929737977,64,True,16,False,0.07044580334785489,balanced_phase_pure,23796315121393240222733260,True,0.06737770594952489,1.0,calibration,49,23427380239919049190413260,0.04999999999999993
0.13669907557061528,64,True,16,False,0.06529837436969498,balanced_phase_pure,23796305721749184114003215,True,0.0714007012009203,1.0,calibration,50,23427370840274993081683215,0.04999999999999993
0.1433386024193602,64,True,16,False,0.07221935280711682,balanced_phase_pure,23796300068169779837439358,True,0.07111924961224336,1.0,calibration,51,23427365186695588805119358,0.04999999999999993
0.1390547843263505,64,True,16,False,0.0718302586478515,balanced_phase_pure,23796304054156739627690187,True,0.067224525678499,1.0,calibration,52,23427369172682548595370187,0.04999999999999993
0.1367816666146948,64,True,16,False,0.069066940897996,balanced_phase_pure,23796313724119492494129270,True,0.06771472571669879,1.0,calibration,53,23427378842645301461809270,0.04999999999999993
0.15115170942863193,64,True,16,False,0.07679454582269761,balanced_phase_pure,23796311753029985016409947,True,0.0743571636059343,1.0,calibration,54,23427376871555793984089947,0.04999999999999993
0.14597976974725468,64,True,16,False,0.06952901465483041,balanced_phase_pure,23796307891295856085158053,True,0.07645075509242427,1.0,calibration,55,23427373009821665052838053,0.04999999999999993
0.13320017977177012,64,True,16,False,0.06706529970826362,balanced_phase_pure,23796306893195551231585777,True,0.06613488006350651,1.0,calibration,56,23427372011721360199265777,0.04999999999999993
0.1463302554791111,64,True,16,False,0.07368483251670344,balanced_phase_pure,23796300854931181766147549,True,0.07264542296240765,1.0,calibration,57,23427365973456990733827549,0.04999999999999993
0.146188056071052,64,True,16,False,0.0746349457964605,balanced_phase_pure,23796310583193633598003030,True,0.07155311027459152,1.0,calibration,58,23427375701719442565683030,0.04999999999999993
0.15063908885122637,64,True,16,False,0.07735191825734339,balanced_phase_pure,23796315064619357566687096,True,0.07328717059388298,1.0,calibration,59,23427380183145166534367096,0.04999999999999993
0.1397013493540674,64,True,16,False,0.07325954799450624,balanced_phase_pure,23796300391557605835400379,True,0.06644180135956115,1.0,calibration,60,23427365510083414803080379,0.04999999999999993
0.15041127150378997,64,True,16,False,0.07742747400174727,balanced_phase_pure,23796300472272058919285491,True,0.0729837975020427,1.0,calibration,61,23427365590797867886965491,0.04999999999999993
0.14104873394441325,64,True,16,False,0.06901979713840564,balanced_phase_pure,23796314595529771183237501,True,0.07202893680600761,1.0,calibration,62,23427379714055580150917501,0.04999999999999993
0.1440643066715037,64,True,16,False,0.07006115305799102,balanced_phase_pure,23796309802683330846406676,True,0.07400315361351267,1.0,calibration,63,23427374921209139814086676,0.04999999999999993
0.17668803168233388,64,True,16,False,0.10450762998341193,balanced_phase_pure,23796317572805772253614240,True,0.07218040169892195,1.0,calibration,0,23427382691331581221294240,0.08999999999999997
0.1782575010967116,64,True,16,False,0.106662749369622,balanced_phase_pure,23796301658547465533515127,True,0.0715947517270896,1.0,calibration,1,23427366777073274501195127,0.08999999999999997
0.18681147783445268,64,True,16,False,0.11796218855116923,balanced_phase_pure,23796301382010522620926640,True,0.06884928928328346,1.0,calibration,2,23427366500536331588606640,0.08999999999999997
0.17388401793033967,64,True,16,False,0.10377274863153454,balanced_phase_pure,23796302323805099812214925,True,0.07011126929880512,1.0,calibration,3,23427367442330908779894925,0.08999999999999997
0.18108518003084223,64,True,16,False,0.10623505813960885,balanced_phase_pure,23796312140535877260375452,True,0.07485012189123337,1.0,calibration,4,23427377259061686228055452,0.08999999999999997
0.17472593417164575,64,True,16,False,0.10553457709863936,balanced_phase_pure,23796308707813159914770856,True,0.06919135707300639,1.0,calibration,5,23427373826338968882450856,0.08999999999999997
0.18652602044102157,64,True,16,False,0.1120037956810349,balanced_phase_pure,23796317063285658684270983,True,0.07452222475998665,1.0,calibration,6,23427382181811467651950983,0.08999999999999997
0.1780180063061982,64,True,16,False,0.1141622944404494,balanced_phase_pure,23796309485623546628507011,True,0.06385571186574882,1.0,calibration,7,23427374604149355596187011,0.08999999999999997
0.1787793247571915,64,True,16,False,0.10579411539110078,balanced_phase_pure,23796300200528197467129699,True,0.07298520936609071,1.0,calibration,8,23427365319054006434809699,0.08999999999999997
0.1767231428283849,64,True,16,False,0.10852644016048432,balanced_phase_pure,23796316260112401574059325,True,0.06819670266790057,1.0,calibration,9,23427381378638210541739325,0.08999999999999997
0.18974494626158686,64,True,16,False,0.11452814932693542,balanced_phase_pure,23796312320368191939818004,True,0.07521679693465144,1.0,calibration,10,23427377438894000907498004,0.08999999999999997
0.1804797834785022,64,True,16,False,0.10506619131723323,balanced_phase_pure,23796308460911087696733937,True,0.07541359216126896,1.0,calibration,11,23427373579436896664413937,0.08999999999999997
0.18918511698267354,64,True,16,False,0.11896787894054495,balanced_phase_pure,23796317403301194108319777,True,0.0702172380421286,1.0,calibration,12,23427382521827003075999777,0.08999999999999997
0.18139160540321903,64,True,16,False,0.10752213123839524,balanced_phase_pure,23796302748334944136951215,True,0.07386947416482377,1.0,calibration,13,23427367866860753104631215,0.08999999999999997
0.1819678205343913,64,True,16,False,0.11317142309306881,balanced_phase_pure,23796302889001425719271437,True,0.0687963974413225,1.0,calibration,14,23427368007527234686951437,0.08999999999999997
0.17450404231282746,64,True,16,False,0.10493140144098367,balanced_phase_pure,23796306963337080992458313,True,0.06957264087184378,1.0,calibration,15,23427372081862889960138313,0.08999999999999997
0.1812421910140814,64,True,16,False,0.11106270013999248,balanced_phase_pure,23796300136083907212560331,True,0.07017949087408894,1.0,calibration,16,23427365254609716180240331,0.08999999999999997
0.18570201377776105,64,True,16,False,0.1078593938703872,balanced_phase_pure,23796316431919991438420228,True,0.07784261990737384,1.0,calibration,17,23427381550445800406100228,0.08999999999999997
0.1881349083982385,64,True,16,False,0.12138447680280942,balanced_phase_pure,23796300953174665901589271,True,0.06675043159542907,1.0,calibration,18,23427366071700474869269271,0.08999999999999997
0.18684709960151263,64,True,16,False,0.11753626372185699,balanced_phase_pure,23796302053991527131484003,True,0.06931083587965563,1.0,calibration,19,23427367172517336099164003,0.08999999999999997
0.1801453164964044,64,True,16,False,0.10736129148297106,balanced_phase_pure,23796308431064179517435077,True,0.07278402501343333,1.0,calibration,20,23427373549589988485115077,0.08999999999999997
0.1893071113834614,64,True,16,False,0.11356788406665841,balanced_phase_pure,23796306712936646161273449,True,0.07573922731680299,1.0,calibration,21,23427371831462455128953449,0.08999999999999997
0.18580528365863958,64,True,16,False,0.11279385996885657,balanced_phase_pure,23796317009606054090829241,True,0.07301142368978301,1.0,calibration,22,23427382128131863058509241,0.08999999999999997
0.17593509302927152,64,True,16,False,0.10610126236116343,balanced_phase_pure,23796308469896786795397892,True,0.06983383066810808,1.0,calibration,23,23427373588422595763077892,0.08999999999999997
0.17985844075458285,64,True,16,False,0.10598231683702936,balanced_phase_pure,23796305676165555738767837,True,0.07387612391755348,1.0,calibration,24,23427370794691364706447837,0.08999999999999997
0.20479230428093462,64,True,16,False,0.13224346637345186,balanced_phase_pure,23796304620814446253809074,True,0.07254883790748276,1.0,calibration,25,23427369739340255221489074,0.08999999999999997
0.18089646583398034,64,True,16,False,0.11118886487132734,balanced_phase_pure,23796307290864861876128710,True,0.069707600962653,1.0,calibration,26,23427372409390670843808710,0.08999999999999997
0.17557358923872146,64,True,16,False,0.10684863105576431,balanced_phase_pure,23796300965657740342729652,True,0.06872495818295715,1.0,calibration,27,23427366084183549310409652,0.08999999999999997
0.1789467598806721,64,True,16,False,0.11028254674444063,balanced_phase_pure,23796310394405109274579011,True,0.06866421313623147,1.0,calibration,28,23427375512930918242259011,0.08999999999999997
0.1825533040149282,64,True,16,False,0.10537973900538045,balanced_phase_pure,23796314036707655838414322,True,0.07717356500954776,1.0,calibration,29,23427379155233464806094322,0.08999999999999997
0.18411462611896223,64,True,16,False,0.10755336765260345,balanced_phase_pure,23796306201321957981147325,True,0.07656125846635878,1.0,calibration,30,23427371319847766948827325,0.08999999999999997
0.19188084347113626,64,True,16,False,0.12123921577002589,balanced_phase_pure,23796314955171269707939009,True,0.07064162770111039,1.0,calibration,31,23427380073697078675619009,0.08999999999999997
0.17486972880379043,64,True,16,False,0.1056470362666086,balanced_phase_pure,23796316726020450241552773,True,0.06922269253718183,1.0,calibration,32,23427381844546259209232773,0.08999999999999997
0.184865115689893,64,True,16,False,0.1127311649216167,balanced_phase_pure,23796307316669657984363368,True,0.07213395076827632,1.0,calibration,33,23427372435195466952043368,0.08999999999999997
0.17010957797743087,64,True,16,False,0.1050059497909911,balanced_phase_pure,23796300908417526991160230,True,0.06510362818643978,1.0,calibration,34,23427366026943335958840230,0.08999999999999997
