row_type,record_id,lane_id,seed,method,metric,value,detail
decoder_seed,calibration_shift,decoder_syndrome_level_paired,20263216201,paired_all,trace_sha256,a8c0bf82cf6cc1cba73c77aed621bbf7b0bd4cc114641cb4bc9c20f2de7948bc,"{""evaluation_samples"": 16384, ""evaluation_seed"": 20263216201, ""ewma_brier"": 0.008850215564617394, ""ewma_covariance_tracking_rmse_lattice2"": 0.005813691548494587, ""ewma_error_rate"": 0.00531005859375, ""ewma_mean_tracking_rmse_lattice"": 0.0343083906399055, ""ewma_nll"": 0.020077945079638542, ""kalman_brier"": 0.008967005610219089, ""kalman_covariance_tracking_rmse_lattice2"": 0.005787187650865195, ""kalman_error_rate"": 0.00518798828125, ""kalman_mean_tracking_rmse_lattice"": 0.03540009492906415, ""kalman_nll"": 0.02033673875981561, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005960765544726241, ""oracle_error_rate"": 0.00384521484375, ""oracle_nll"": 0.010555961062703253, ""scenario_id"": ""calibration_shift"", ""standard_error_rate"": 0.03228759765625, ""static_brier"": 0.03494186581235012, ""static_error_rate"": 0.0228271484375, ""static_minus_ewma_error_rate"": 0.01751708984375, ""static_minus_kalman_error_rate"": 0.01763916015625, ""static_nll"": 0.06727380791199683, ""trace_sha256"": ""a8c0bf82cf6cc1cba73c77aed621bbf7b0bd4cc114641cb4bc9c20f2de7948bc"", ""window_brier"": 0.008841589920249745, ""window_covariance_tracking_rmse_lattice2"": 0.006108154277009056, ""window_error_rate"": 0.00555419921875, ""window_mean_tracking_rmse_lattice"": 0.034904347278269854, ""window_minus_best_recursive_error_rate"": 0.0003662109375, ""window_nll"": 0.0199802434789923, ""windows"": 32}"
decoder_seed,calibration_shift,decoder_syndrome_level_paired,20263216202,paired_all,trace_sha256,d3cf8c098f199226cafdfb6aed78af0f1b7c415fda758367e7de5c6b8e350047,"{""evaluation_samples"": 16384, ""evaluation_seed"": 20263216202, ""ewma_brier"": 0.008305745733140213, ""ewma_covariance_tracking_rmse_lattice2"": 0.006684233948934458, ""ewma_error_rate"": 0.0054931640625, ""ewma_mean_tracking_rmse_lattice"": 0.03323061983905963, ""ewma_nll"": 0.020417292849074592, ""kalman_brier"": 0.008229585509082081, ""kalman_covariance_tracking_rmse_lattice2"": 0.006689007928438225, ""kalman_error_rate"": 0.00543212890625, ""kalman_mean_tracking_rmse_lattice"": 0.03606317605103603, ""kalman_nll"": 0.020039192528072184, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005865092671823259, ""oracle_error_rate"": 0.00390625, ""oracle_nll"": 0.010268155586261277, ""scenario_id"": ""calibration_shift"", ""standard_error_rate"": 0.0286865234375, ""static_brier"": 0.030212167048148882, ""static_error_rate"": 0.01873779296875, ""static_minus_ewma_error_rate"": 0.01324462890625, ""static_minus_kalman_error_rate"": 0.0133056640625, ""static_nll"": 0.059825918746697314, ""trace_sha256"": ""d3cf8c098f199226cafdfb6aed78af0f1b7c415fda758367e7de5c6b8e350047"", ""window_brier"": 0.00852701326888775, ""window_covariance_tracking_rmse_lattice2"": 0.007222323868757544, ""window_error_rate"": 0.0054931640625, ""window_mean_tracking_rmse_lattice"": 0.03322404223376643, ""window_minus_best_recursive_error_rate"": 6.103515625e-05, ""window_nll"": 0.021386627693517853, ""windows"": 32}"
decoder_seed,calibration_shift,decoder_syndrome_level_paired,20263216203,paired_all,trace_sha256,a86bcd9998a9d536a0c5dccdb93ccfeb669c783bcb2db98c06eb3042038125b9,"{""evaluation_samples"": 16384, ""evaluation_seed"": 20263216203, ""ewma_brier"": 0.009071556509482614, ""ewma_covariance_tracking_rmse_lattice2"": 0.006311017392738532, ""ewma_error_rate"": 0.005615234375, ""ewma_mean_tracking_rmse_lattice"": 0.03473549663193406, ""ewma_nll"": 0.01917660144076683, ""kalman_brier"": 0.009163290738569193, ""kalman_covariance_tracking_rmse_lattice2"": 0.006817666769546814, ""kalman_error_rate"": 0.0054931640625, ""kalman_mean_tracking_rmse_lattice"": 0.035399749081265884, ""kalman_nll"": 0.019630628546635946, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.0058815038115033556, ""oracle_error_rate"": 0.00347900390625, ""oracle_nll"": 0.011006913627896684, ""scenario_id"": ""calibration_shift"", ""standard_error_rate"": 0.0289306640625, ""static_brier"": 0.03247856440366222, ""static_error_rate"": 0.02081298828125, ""static_minus_ewma_error_rate"": 0.01519775390625, ""static_minus_kalman_error_rate"": 0.01531982421875, ""static_nll"": 0.0628913683817608, ""trace_sha256"": ""a86bcd9998a9d536a0c5dccdb93ccfeb669c783bcb2db98c06eb3042038125b9"", ""window_brier"": 0.009130944039408544, ""window_covariance_tracking_rmse_lattice2"": 0.0065135267432795225, ""window_error_rate"": 0.00567626953125, ""window_mean_tracking_rmse_lattice"": 0.03550961983928857, ""window_minus_best_recursive_error_rate"": 0.00018310546875, ""window_nll"": 0.01913204938785495, ""windows"": 32}"
decoder_seed,calibration_shift,decoder_syndrome_level_paired,20263216204,paired_all,trace_sha256,96de132a1ec20a41eca77b86edab35766c9493f0180575585d43d9b7d7457c20,"{""evaluation_samples"": 16384, ""evaluation_seed"": 20263216204, ""ewma_brier"": 0.010611721631423938, ""ewma_covariance_tracking_rmse_lattice2"": 0.005963086930575289, ""ewma_error_rate"": 0.00653076171875, ""ewma_mean_tracking_rmse_lattice"": 0.037882810148396825, ""ewma_nll"": 0.02356142631038493, ""kalman_brier"": 0.010593627623680551, ""kalman_covariance_tracking_rmse_lattice2"": 0.005826290420265982, ""kalman_error_rate"": 0.00665283203125, ""kalman_mean_tracking_rmse_lattice"": 0.03784777390694634, ""kalman_nll"": 0.023838754255339118, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.006095256369137402, ""oracle_error_rate"": 0.00433349609375, ""oracle_nll"": 0.010542336235275009, ""scenario_id"": ""calibration_shift"", ""standard_error_rate"": 0.03302001953125, ""static_brier"": 0.03620495962907201, ""static_error_rate"": 0.0228271484375, ""static_minus_ewma_error_rate"": 0.01629638671875, ""static_minus_kalman_error_rate"": 0.01617431640625, ""static_nll"": 0.06964380833737872, ""trace_sha256"": ""96de132a1ec20a41eca77b86edab35766c9493f0180575585d43d9b7d7457c20"", ""window_brier"": 0.010737929463491388, ""window_covariance_tracking_rmse_lattice2"": 0.006162735527698477, ""window_error_rate"": 0.006591796875, ""window_mean_tracking_rmse_lattice"": 0.0385225163951554, ""window_minus_best_recursive_error_rate"": 6.103515625e-05, ""window_nll"": 0.023665015811495393, ""windows"": 32}"
decoder_seed,calibration_shift,decoder_syndrome_level_paired,20263216205,paired_all,trace_sha256,97267696c2e54cb3bf598b03aeca587853e1b0d52156558f34450241450967f8,"{""evaluation_samples"": 16384, ""evaluation_seed"": 20263216205, ""ewma_brier"": 0.012207976214495842, ""ewma_covariance_tracking_rmse_lattice2"": 0.006594457143172169, ""ewma_error_rate"": 0.00726318359375, ""ewma_mean_tracking_rmse_lattice"": 0.034582495014285404, ""ewma_nll"": 0.02757864497796746, ""kalman_brier"": 0.012191051499214157, ""kalman_covariance_tracking_rmse_lattice2"": 0.006448105079892946, ""kalman_error_rate"": 0.00714111328125, ""kalman_mean_tracking_rmse_lattice"": 0.03566185594996903, ""kalman_nll"": 0.027634155054695467, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.006269000581682756, ""oracle_error_rate"": 0.00408935546875, ""oracle_nll"": 0.010730012425435602, ""scenario_id"": ""calibration_shift"", ""standard_error_rate"": 0.0325927734375, ""static_brier"": 0.03430848724972102, ""static_error_rate"": 0.02276611328125, ""static_minus_ewma_error_rate"": 0.0155029296875, ""static_minus_kalman_error_rate"": 0.015625, ""static_nll"": 0.06368519121967856, ""trace_sha256"": ""97267696c2e54cb3bf598b03aeca587853e1b0d52156558f34450241450967f8"", ""window_brier"": 0.012486163576066356, ""window_covariance_tracking_rmse_lattice2"": 0.007066207453215117, ""window_error_rate"": 0.00750732421875, ""window_mean_tracking_rmse_lattice"": 0.034971183908499924, ""window_minus_best_recursive_error_rate"": 0.0003662109375, ""window_nll"": 0.02849658740406617, ""windows"": 32}"
decoder_seed,calibration_shift,decoder_syndrome_level_paired,20263216206,paired_all,trace_sha256,f87cd4daefcb6705629a51d1a6dd7688cca505961bbb49418d7bb39697b67a95,"{""evaluation_samples"": 16384, ""evaluation_seed"": 20263216206, ""ewma_brier"": 0.008894213172925504, ""ewma_covariance_tracking_rmse_lattice2"": 0.005641238593587661, ""ewma_error_rate"": 0.005859375, ""ewma_mean_tracking_rmse_lattice"": 0.034214562166363635, ""ewma_nll"": 0.016066748385338604, ""kalman_brier"": 0.0090513271680048, ""kalman_covariance_tracking_rmse_lattice2"": 0.005762587956096308, ""kalman_error_rate"": 0.0057373046875, ""kalman_mean_tracking_rmse_lattice"": 0.03520736855324029, ""kalman_nll"": 0.016497983380925483, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.00639801024998693, ""oracle_error_rate"": 0.00421142578125, ""oracle_nll"": 0.011125858641142978, ""scenario_id"": ""calibration_shift"", ""standard_error_rate"": 0.0311279296875, ""static_brier"": 0.0340161233311846, ""static_error_rate"": 0.0218505859375, ""static_minus_ewma_error_rate"": 0.0159912109375, ""static_minus_kalman_error_rate"": 0.01611328125, ""static_nll"": 0.06570637965873229, ""trace_sha256"": ""f87cd4daefcb6705629a51d1a6dd7688cca505961bbb49418d7bb39697b67a95"", ""window_brier"": 0.009001423425238577, ""window_covariance_tracking_rmse_lattice2"": 0.005964072403945017, ""window_error_rate"": 0.005859375, ""window_mean_tracking_rmse_lattice"": 0.03377084811026046, ""window_minus_best_recursive_error_rate"": 0.0001220703125, ""window_nll"": 0.016181710123489602, ""windows"": 32}"
decoder_method,static_gaussian,decoder_syndrome_level_paired,,standard,error_rate,0.0017801920572916667,"{""error_rate_seed_cluster_ci"": {""ci_high"": 0.002141204102852188, ""ci_low"": 0.0014191800117311455, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0017801920572916667, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0001404398181593613}}"
decoder_method,static_gaussian,decoder_syndrome_level_paired,,static,error_rate,0.0017496744791666667,"{""brier_seed_cluster_ci"": {""ci_high"": 0.003131948490344468, ""ci_low"": 0.0023825256283119406, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0027572370593282043, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0001457691118102485}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.0020546252243114926, ""ci_low"": 0.001444723734021841, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0017496744791666667, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00011863101999603884}, ""nll_seed_cluster_ci"": {""ci_high"": 0.006097455670800491, ""ci_low"": 0.005107333468715671, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.005602394569758081, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00019258717780516185}}"
decoder_method,static_gaussian,decoder_syndrome_level_paired,,window,error_rate,0.0012308756510416667,"{""brier_seed_cluster_ci"": {""ci_high"": 0.0023395598147001643, ""ci_low"": 0.0016516914631382429, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0019956256389192036, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00013379623671690044}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.0014579384137293695, ""ci_low"": 0.001003812888353964, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0012308756510416667, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 8.833127175330572e-05}, ""nll_seed_cluster_ci"": {""ci_high"": 0.004329170129206141, ""ci_low"": 0.003259176900166492, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.003794173514686316, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00020812277092411365}}"
decoder_method,static_gaussian,decoder_syndrome_level_paired,,ewma,error_rate,0.0012308756510416667,"{""brier_seed_cluster_ci"": {""ci_high"": 0.0022946603883213282, ""ci_low"": 0.0016355986428315465, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0019651295155764374, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00012819310716996477}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.001431050289466412, ""ci_low"": 0.0010307010126169216, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0012308756510416667, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 7.787133467205663e-05}, ""nll_seed_cluster_ci"": {""ci_high"": 0.004231716180099099, ""ci_low"": 0.0032362676947908877, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0037339919374449935, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0001936231851303425}}"
decoder_method,static_gaussian,decoder_syndrome_level_paired,,kalman,error_rate,0.001190185546875,"{""brier_seed_cluster_ci"": {""ci_high"": 0.0022782895975540325, ""ci_low"": 0.0016319363072693025, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0019551129524116675, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0001257212046946433}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.0013876085129940648, ""ci_low"": 0.0009927625807559352, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.001190185546875, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 7.680088740306345e-05}, ""nll_seed_cluster_ci"": {""ci_high"": 0.0041884669836006316, ""ci_low"": 0.0032453049804232145, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0037168859820119232, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00018345302026612}}"
decoder_method,static_gaussian,decoder_syndrome_level_paired,,oracle,error_rate,0.0011494954427083333,"{""brier_seed_cluster_ci"": {""ci_high"": 0.0021445782581505663, ""ci_low"": 0.0016386973140921116, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0018916377861213389, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 9.839814026640982e-05}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.0013871522554171176, ""ci_low"": 0.0009118386299995488, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0011494954427083333, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 9.245253717042452e-05}, ""nll_seed_cluster_ci"": {""ci_high"": 0.0039529343994933975, ""ci_low"": 0.003185229923758371, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0035690821616258844, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00014932504094836404}}"
decoder_method,mean_drift,decoder_syndrome_level_paired,,standard,error_rate,0.007008870442708333,"{""error_rate_seed_cluster_ci"": {""ci_high"": 0.008123027486479488, ""ci_low"": 0.005894713398937178, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.007008870442708333, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0004334260159802926}}"
decoder_method,mean_drift,decoder_syndrome_level_paired,,static,error_rate,0.006846110026041667,"{""brier_seed_cluster_ci"": {""ci_high"": 0.011282840180136183, ""ci_low"": 0.009141124946172662, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.010211982563154422, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00041658180344088675}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.00792737690764298, ""ci_low"": 0.005764843144440354, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.006846110026041667, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00042063118419789953}, ""nll_seed_cluster_ci"": {""ci_high"": 0.01997299832912126, ""ci_low"": 0.0169899353321688, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.01848146683064503, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0005802310892417167}}"
decoder_method,mean_drift,decoder_syndrome_level_paired,,window,error_rate,0.0010172526041666667,"{""brier_seed_cluster_ci"": {""ci_high"": 0.0018037090519790247, ""ci_low"": 0.0014284333766175006, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0016160712142982627, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 7.299430622262788e-05}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.0012487884708140926, ""ci_low"": 0.0007857167375192409, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0010172526041666667, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 9.0071385177322e-05}, ""nll_seed_cluster_ci"": {""ci_high"": 0.0033955454725122024, ""ci_low"": 0.002549088917339398, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0029723171949258003, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00016464298927158547}}"
decoder_method,mean_drift,decoder_syndrome_level_paired,,ewma,error_rate,0.0010274251302083333,"{""brier_seed_cluster_ci"": {""ci_high"": 0.001784037624239426, ""ci_low"": 0.0014351592693473741, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0016095984467934, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 6.78598031884271e-05}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.001219226357828996, ""ci_low"": 0.0008356239025876706, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0010274251302083333, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 7.461393563188578e-05}, ""nll_seed_cluster_ci"": {""ci_high"": 0.0033689298120095695, ""ci_low"": 0.002551736597169026, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0029603332045892976, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0001589510210318316}}"
decoder_method,mean_drift,decoder_syndrome_level_paired,,kalman,error_rate,0.0009765625,"{""brier_seed_cluster_ci"": {""ci_high"": 0.001740975189385269, ""ci_low"": 0.001375987039906175, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.001558481114645722, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 7.099329506246707e-05}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.0010671463693102167, ""ci_low"": 0.0008859786306897834, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0009765625, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 3.5238663890968374e-05}, ""nll_seed_cluster_ci"": {""ci_high"": 0.0032965283180198778, ""ci_low"": 0.0024545865008767376, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0028755574094483077, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00016376483437935922}}"
decoder_method,mean_drift,decoder_syndrome_level_paired,,oracle,error_rate,0.0009562174479166666,"{""brier_seed_cluster_ci"": {""ci_high"": 0.0017640058244083755, ""ci_low"": 0.0012581360813102955, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0015110709528593355, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 9.839596158448276e-05}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.0011614520580906819, ""ci_low"": 0.0007509828377426513, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0009562174479166666, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 7.983974963520746e-05}, ""nll_seed_cluster_ci"": {""ci_high"": 0.0032585823646466873, ""ci_low"": 0.002298017992228716, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0027783001784377017, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00018683792888861593}}"
decoder_method,variance_drift,decoder_syndrome_level_paired,,standard,error_rate,0.008921305338541666,"{""error_rate_seed_cluster_ci"": {""ci_high"": 0.009672022855762425, ""ci_low"": 0.008170587821320907, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.008921305338541666, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00029204186648075676}}"
decoder_method,variance_drift,decoder_syndrome_level_paired,,static,error_rate,0.009053548177083334,"{""brier_seed_cluster_ci"": {""ci_high"": 0.01508430536432787, ""ci_low"": 0.012573404108455123, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.013828854736391496, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0004883916203452055}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.010171565004967893, ""ci_low"": 0.007935531349198775, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.009053548177083334, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0004349275375657542}, ""nll_seed_cluster_ci"": {""ci_high"": 0.028609670282937663, ""ci_low"": 0.02383195123051078, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.026220810756724222, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0009293069347555355}}"
decoder_method,variance_drift,decoder_syndrome_level_paired,,window,error_rate,0.007253011067708333,"{""brier_seed_cluster_ci"": {""ci_high"": 0.011822622124867753, ""ci_low"": 0.010316484344379127, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.01106955323462344, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0002929565905292021}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.007662980223845913, ""ci_low"": 0.006843041911570753, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.007253011067708333, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00015948496579806326}, ""nll_seed_cluster_ci"": {""ci_high"": 0.021951163335759617, ""ci_low"": 0.019053128364008486, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.02050214584988405, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0005636924161633932}}"
decoder_method,variance_drift,decoder_syndrome_level_paired,,ewma,error_rate,0.007090250651041667,"{""brier_seed_cluster_ci"": {""ci_high"": 0.0117124196653736, ""ci_low"": 0.010156836275582006, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.010934627970477803, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0003025741814997557}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.007448982597714876, ""ci_low"": 0.006731518704368458, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.007090250651041667, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0001395528209606325}, ""nll_seed_cluster_ci"": {""ci_high"": 0.021720563521040293, ""ci_low"": 0.01874191672997807, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.02023124012550918, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.000579372099687482}}"
decoder_method,variance_drift,decoder_syndrome_level_paired,,kalman,error_rate,0.0072021484375,"{""brier_seed_cluster_ci"": {""ci_high"": 0.011724720948193377, ""ci_low"": 0.010154347981997122, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.01093953446509525, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0003054508797241873}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.007653252468743812, ""ci_low"": 0.006751044406256188, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0072021484375, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00017548713096393088}, ""nll_seed_cluster_ci"": {""ci_high"": 0.021662596929309726, ""ci_low"": 0.018727516390186633, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.02019505665974818, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0005708980936599033}}"
decoder_method,variance_drift,decoder_syndrome_level_paired,,oracle,error_rate,0.006805419921875,"{""brier_seed_cluster_ci"": {""ci_high"": 0.011312564270210457, ""ci_low"": 0.009603741078590399, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.010458152674400428, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00033238062448166767}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.007509123087872814, ""ci_low"": 0.006101716755877186, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.006805419921875, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00027375248523205326}, ""nll_seed_cluster_ci"": {""ci_high"": 0.020967588907469237, ""ci_low"": 0.01774082615253918, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.01935420753000421, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0006276327620068379}}"
decoder_method,correlation_drift,decoder_syndrome_level_paired,,standard,error_rate,0.007242838541666667,"{""error_rate_seed_cluster_ci"": {""ci_high"": 0.00804251165389428, ""ci_low"": 0.006443165429439054, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.007242838541666667, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0003110864245369043}}"
decoder_method,correlation_drift,decoder_syndrome_level_paired,,static,error_rate,0.006825764973958333,"{""brier_seed_cluster_ci"": {""ci_high"": 0.01130811517657895, ""ci_low"": 0.009532977068537118, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.010420546122558034, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0003452794389645289}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.007435330028721627, ""ci_low"": 0.006216199919195039, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.006825764973958333, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0002371311608573644}, ""nll_seed_cluster_ci"": {""ci_high"": 0.02170311172293794, ""ci_low"": 0.01819086690382889, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.019946989313383415, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0006831614482017921}}"
