scenario_id,base_evaluation_seed,evaluation_seed,target_survival,score_threshold,score_auc,trace_sha256,threshold,total_samples,accepted_samples,rejected_samples,survival_fraction,rejection_fraction,raw_error_rate,conditional_error_rate,accepted_failures_per_input,rejected_failure_capture_fraction,rejected_error_rate,truth_upper_conditional_error_rate,truth_upper_accepted_failures_per_input,random_rejection_expected_conditional_error_rate,random_rejection_expected_accepted_failures_per_input,break_even_rejection_penalty,total_cost_penalty_0.00,total_cost_penalty_0.25,total_cost_penalty_0.50,total_cost_penalty_1.00,raw_minus_conditional_error_rate
variance_correlation_ramp,20261032,20361032,0.5,6.879024060191252e-05,0.9713136611998351,30dad06e469398329565a9577d19021373d77f636ef68d2bb687c871723ace34,6.879024060191252e-05,49152,27621,21531,0.56195068359375,0.43804931640625,0.012471516927083334,3.6204337279606094e-05,2.0345052083333332e-05,0.99836867862969,0.02842413264595235,0.0,0.0,0.012471516927083334,0.0070083774626255035,0.02842413264595235,2.0345052083333332e-05,0.10953267415364583,0.21904500325520834,0.4380696614583333,0.012435312589803727
variance_correlation_ramp,20261033,20361033,0.995,0.4116404297684926,0.9705506344371796,8bcdbd8ed9e745e87071522f0501e0d8261fe6df54958743af6a2bb86b24fd00,0.4116404297684926,49152,48938,214,0.9956461588541666,0.004353841145833333,0.011393229166666666,0.009297478442110426,0.009256998697916666,0.1875,0.49065420560747663,0.007070170419714741,0.007039388020833333,0.011393229166666666,0.011343624856736925,0.49065420560747663,0.009256998697916666,0.010345458984375,0.011433919270833332,0.01361083984375,0.00209575072455624
variance_correlation_ramp,20261033,20361033,0.99,0.3281971312781853,0.9705506344371796,8bcdbd8ed9e745e87071522f0501e0d8261fe6df54958743af6a2bb86b24fd00,0.3281971312781853,49152,48768,384,0.9921875,0.0078125,0.011393229166666666,0.007976541994750657,0.007914225260416666,0.3053571428571429,0.4453125,0.0036089238845144356,0.0035807291666666665,0.011393229166666666,0.011304219563802082,0.4453125,0.007914225260416666,0.009867350260416666,0.011820475260416666,0.015726725260416664,0.003416687171916009
variance_correlation_ramp,20261033,20361033,0.98,0.19926100551297787,0.9705506344371796,8bcdbd8ed9e745e87071522f0501e0d8261fe6df54958743af6a2bb86b24fd00,0.19926100551297787,49152,48352,800,0.9837239583333334,0.016276041666666668,0.011393229166666666,0.005935638649900728,0.005839029947916667,0.4875,0.34125,0.0,0.0,0.011393229166666666,0.011207792494032118,0.34125,0.005839029947916667,0.009908040364583334,0.01397705078125,0.022115071614583336,0.005457590516765938
variance_correlation_ramp,20261033,20361033,0.95,0.04931779639968714,0.9705506344371796,8bcdbd8ed9e745e87071522f0501e0d8261fe6df54958743af6a2bb86b24fd00,0.04931779639968714,49152,47173,1979,0.9597371419270834,0.040262858072916664,0.011393229166666666,0.0029042036758315137,0.0027872721354166665,0.7553571428571428,0.21374431531076302,0.0,0.0,0.011393229166666666,0.010934505197736952,0.21374431531076302,0.0027872721354166665,0.012852986653645832,0.022918701171875,0.04305013020833333,0.008489025490835153
variance_correlation_ramp,20261033,20361033,0.9,0.010223105775464814,0.9705506344371796,8bcdbd8ed9e745e87071522f0501e0d8261fe6df54958743af6a2bb86b24fd00,0.010223105775464814,49152,45151,4001,0.9185994466145834,0.08140055338541667,0.011393229166666666,0.0013510221257557972,0.0012410481770833333,0.8910714285714286,0.12471882029492627,0.0,0.0,0.011393229166666666,0.01046581400765313,0.12471882029492627,0.0012410481770833333,0.0215911865234375,0.04194132486979167,0.0826416015625,0.01004220704091087
variance_correlation_ramp,20261033,20361033,0.8,0.001548739715154679,0.9705506344371796,8bcdbd8ed9e745e87071522f0501e0d8261fe6df54958743af6a2bb86b24fd00,0.001548739715154679,49152,41063,8089,0.8354288736979166,0.16457112630208334,0.011393229166666666,0.00036529235564863746,0.00030517578125,0.9732142857142857,0.06737544813944864,0.0,0.0,0.011393229166666666,0.009518232610490587,0.06737544813944864,0.00030517578125,0.041447957356770836,0.08259073893229167,0.16487630208333334,0.011027936811018029
variance_correlation_ramp,20261033,20361033,0.7,0.0004416617253509836,0.9705506344371796,8bcdbd8ed9e745e87071522f0501e0d8261fe6df54958743af6a2bb86b24fd00,0.0004416617253509836,49152,36755,12397,0.7477823893229166,0.2522176106770833,0.011393229166666666,0.00010882873078492722,8.138020833333333e-05,0.9928571428571429,0.044849560377510686,0.0,0.0,0.011393229166666666,0.008519656128353542,0.044849560377510686,8.138020833333333e-05,0.06313578287760416,0.126190185546875,0.25229899088541663,0.011284400435881739
variance_correlation_ramp,20261033,20361033,0.5,6.879024060191252e-05,0.9705506344371796,8bcdbd8ed9e745e87071522f0501e0d8261fe6df54958743af6a2bb86b24fd00,6.879024060191252e-05,49152,27301,21851,0.5554402669270834,0.4445597330729167,0.011393229166666666,3.6628694919600016e-05,2.0345052083333332e-05,0.9982142857142857,0.025582353210379386,0.0,0.0,0.011393229166666666,0.006328258249494765,0.025582353210379386,2.0345052083333332e-05,0.1111602783203125,0.22230021158854169,0.444580078125,0.011356600471747066
variance_correlation_ramp,20261034,20361034,0.995,0.4116404297684926,0.9721008864015046,06ad407f98f386c32599021a8d05ab8dfd564cb4baddda1611a09f568b1df05a,0.4116404297684926,49152,48962,190,0.9961344401041666,0.0038655598958333335,0.0115966796875,0.009701401086556921,0.009663899739583334,0.16666666666666666,0.5,0.007761120869245537,0.007731119791666667,0.0115966796875,0.011551852027575174,0.5,0.009663899739583334,0.010630289713541668,0.0115966796875,0.013529459635416668,0.0018952786009430785
variance_correlation_ramp,20261034,20361034,0.99,0.3281971312781853,0.9721008864015046,06ad407f98f386c32599021a8d05ab8dfd564cb4baddda1611a09f568b1df05a,0.3281971312781853,49152,48767,385,0.9921671549479166,0.007832845052083334,0.0115966796875,0.008161256587446429,0.008097330729166666,0.3017543859649123,0.44675324675324674,0.00379354891627535,0.0037638346354166665,0.0115966796875,0.01150584469238917,0.44675324675324674,0.008097330729166666,0.0100555419921875,0.012013753255208332,0.01593017578125,0.0034354231000535713
variance_correlation_ramp,20261034,20361034,0.98,0.19926100551297787,0.9721008864015046,06ad407f98f386c32599021a8d05ab8dfd564cb4baddda1611a09f568b1df05a,0.19926100551297787,49152,48373,779,0.9841512044270834,0.015848795572916668,0.0115966796875,0.005912389142703574,0.005818684895833333,0.4982456140350877,0.3645699614890886,0.0,0.0,0.0115966796875,0.011412886281808218,0.3645699614890886,0.005818684895833333,0.0097808837890625,0.013743082682291668,0.02166748046875,0.005684290544796426
variance_correlation_ramp,20261034,20361034,0.95,0.04931779639968714,0.9721008864015046,06ad407f98f386c32599021a8d05ab8dfd564cb4baddda1611a09f568b1df05a,0.04931779639968714,49152,47201,1951,0.9603068033854166,0.039693196614583336,0.0115966796875,0.0024152030677316158,0.0023193359375,0.8,0.2337262942080984,0.0,0.0,0.0115966796875,0.011136370400587717,0.2337262942080984,0.0023193359375,0.012242635091145834,0.022165934244791668,0.042012532552083336,0.009181476619768383
variance_correlation_ramp,20261034,20361034,0.9,0.010223105775464814,0.9721008864015046,06ad407f98f386c32599021a8d05ab8dfd564cb4baddda1611a09f568b1df05a,0.010223105775464814,49152,45231,3921,0.92022705078125,0.07977294921875,0.0115966796875,0.0010612190754128805,0.0009765625,0.9157894736842105,0.1331293037490436,0.0,0.0,0.0115966796875,0.010671578347682953,0.1331293037490436,0.0009765625,0.0209197998046875,0.040863037109375,0.08074951171875,0.010535460612087119
variance_correlation_ramp,20261034,20361034,0.8,0.001548739715154679,0.9721008864015046,06ad407f98f386c32599021a8d05ab8dfd564cb4baddda1611a09f568b1df05a,0.001548739715154679,49152,41142,8010,0.8370361328125,0.1629638671875,0.0115966796875,0.0005104273005687619,0.00042724609375,0.9631578947368421,0.06853932584269663,0.0,0.0,0.0115966796875,0.009706839919090271,0.06853932584269663,0.00042724609375,0.041168212890625,0.0819091796875,0.16339111328125,0.011086252386931238
variance_correlation_ramp,20261034,20361034,0.7,0.0004416617253509836,0.9721008864015046,06ad407f98f386c32599021a8d05ab8dfd564cb4baddda1611a09f568b1df05a,0.0004416617253509836,49152,36791,12361,0.7485148111979166,0.2514851888020833,0.0115966796875,0.0002718056046315675,0.00020345052083333334,0.9824561403508771,0.045303778011487744,0.0,0.0,0.0115966796875,0.008680286506811777,0.045303778011487744,0.00020345052083333334,0.06307474772135416,0.125946044921875,0.25168863932291663,0.011324874082868433
variance_correlation_ramp,20261034,20361034,0.5,6.879024060191252e-05,0.9721008864015046,06ad407f98f386c32599021a8d05ab8dfd564cb4baddda1611a09f568b1df05a,6.879024060191252e-05,49152,27284,21868,0.5550944010416666,0.4449055989583333,0.0115966796875,7.330303474563847e-05,4.0690104166666664e-05,0.9964912280701754,0.025974025974025976,0.0,0.0,0.0115966796875,0.006437251965204874,0.025974025974025976,4.0690104166666664e-05,0.11126708984375,0.22249348958333331,0.4449462890625,0.011523376652754361
variance_correlation_ramp,20261035,20361035,0.995,0.4116404297684926,0.9689541030547006,a4ea5ebe82591e6fa4910d359f019b2b415362805f9d79bd089988832a96eedd,0.4116404297684926,49152,48956,196,0.9960123697916666,0.003987630208333333,0.012003580729166666,0.010274532233025574,0.010233561197916666,0.14745762711864407,0.44387755102040816,0.008048043140779476,0.008015950520833334,0.012003580729166666,0.011955714888042873,0.44387755102040816,0.010233561197916666,0.01123046875,0.012227376302083332,0.01422119140625,0.0017290484961410921
variance_correlation_ramp,20261035,20361035,0.99,0.3281971312781853,0.9689541030547006,a4ea5ebe82591e6fa4910d359f019b2b415362805f9d79bd089988832a96eedd,0.3281971312781853,49152,48762,390,0.9920654296875,0.0079345703125,0.012003580729166666,0.008818342151675485,0.008748372395833334,0.2711864406779661,0.41025641025641024,0.004101554489151388,0.004069010416666667,0.012003580729166666,0.011908337473869324,0.41025641025641024,0.008748372395833334,0.010732014973958334,0.012715657552083334,0.016682942708333336,0.0031852385774911816
variance_correlation_ramp,20261035,20361035,0.98,0.19926100551297787,0.9689541030547006,a4ea5ebe82591e6fa4910d359f019b2b415362805f9d79bd089988832a96eedd,0.19926100551297787,49152,48383,769,0.9843546549479166,0.015645345052083332,0.012003580729166666,0.006696566976003969,0.006591796875,0.45084745762711864,0.3459037711313394,0.0,0.0,0.012003580729166666,0.011815780566798315,0.3459037711313394,0.006591796875,0.010503133138020832,0.014414469401041666,0.022237141927083332,0.005307013753162697
variance_correlation_ramp,20261035,20361035,0.95,0.04931779639968714,0.9689541030547006,a4ea5ebe82591e6fa4910d359f019b2b415362805f9d79bd089988832a96eedd,0.04931779639968714,49152,47237,1915,0.9610392252604166,0.038960774739583336,0.012003580729166666,0.003281326079132883,0.0031534830729166665,0.7372881355932204,0.22715404699738903,0.0,0.0,0.012003580729166666,0.0115359119243092,0.22715404699738903,0.0031534830729166665,0.0128936767578125,0.022633870442708336,0.0421142578125,0.008722254650033782
variance_correlation_ramp,20261035,20361035,0.9,0.010223105775464814,0.9689541030547006,a4ea5ebe82591e6fa4910d359f019b2b415362805f9d79bd089988832a96eedd,0.010223105775464814,49152,45237,3915,0.92034912109375,0.07965087890625,0.012003580729166666,0.0012821363043526318,0.0011800130208333333,0.9016949152542373,0.13588761174968073,0.0,0.0,0.012003580729166666,0.011047484974066416,0.13588761174968073,0.0011800130208333333,0.021092732747395832,0.041005452473958336,0.08083089192708333,0.010721444424814035
variance_correlation_ramp,20261035,20361035,0.8,0.001548739715154679,0.9689541030547006,a4ea5ebe82591e6fa4910d359f019b2b415362805f9d79bd089988832a96eedd,0.001548739715154679,49152,41183,7969,0.8378702799479166,0.16212972005208334,0.012003580729166666,0.0004613554136415511,0.0003865559895833333,0.9677966101694915,0.07165265403438323,0.0,0.0,0.012003580729166666,0.010057443545924291,0.07165265403438323,0.0003865559895833333,0.04091898600260417,0.081451416015625,0.16251627604166669,0.011542225315525114
variance_correlation_ramp,20261035,20361035,0.7,0.0004416617253509836,0.9689541030547006,a4ea5ebe82591e6fa4910d359f019b2b415362805f9d79bd089988832a96eedd,0.0004416617253509836,49152,36815,12337,0.7490030924479166,0.2509969075520833,0.012003580729166666,0.00027162841233192993,0.00020345052083333334,0.9830508474576272,0.047013050174272514,0.0,0.0,0.012003580729166666,0.00899071908659405,0.047013050174272514,0.00020345052083333334,0.06295267740885416,0.125701904296875,0.25120035807291663,0.011731952316834736
