strategy,root_seed,checkpoint_epoch,selection_split,selection_score,trajectory_count,eligible_within_agent,selected_within_agent,selected_across_agents,test_or_formal_used,checkpoint_tensor_sha256,training_lineage_sha256,status
mf,910229,800,validation_only,0.38934300986083825,64,True,False,False,False,bed6b71f5210f726ab643e376d1bea3b1e3bb5877d1c6ed7897d539da706c2af,daba481ef5b24507450624db07d39364d1c8c046d8e07fa166aee47eb4c9969c,COMPLETE
mf,910229,840,validation_only,0.38929681589293286,64,True,False,False,False,3234d9f7fbd1806f80dcc96b8e31f9244b8df93b5cd5f8c949d8f7b2e737603c,0f62647c32adbb59540f1961c45d7c3a89e08669d1a6d8137597c10375615178,COMPLETE
mf,910229,880,validation_only,0.3872937908931783,64,True,False,False,False,1512776303a126aced8b7857cf8a7ce65d3bca6673ac865dcb0278d33adbfcea,d20f8a7c220e04e0beaf205f13d2152c23393dec8ac2191442cbe8b0bfe6d802,COMPLETE
mf,910229,920,validation_only,0.39340440559716217,64,True,False,False,False,d953896c491bd5fa3922ac369d1b5669346550570bf29813d0fd3a417ab26205,318c4b90ff9e5b69f3c57fe06b58128f7c705149b176762a17a31503b55fc5f6,COMPLETE
mf,910229,960,validation_only,0.39104339431971724,64,True,False,False,False,95e78ef632bfc03e1502426fa9fb2cd89f6cf4c3fe415a6393b913c037d728dc,40d1fa4d4be782fd01c9add34b024e48e2f0d41aeabcdda2ae86ec4368e3702b,COMPLETE
mf,910229,1000,validation_only,0.3935260036792585,64,True,False,False,False,99febf0c010ef7db7fcddc426262623c6819d962c5b3c08ace845a36ba5f2a0e,ed763a0520945304335332a122ad7c9dab29d5cf8907b71cbb49c9955907a934,COMPLETE
mf,910277,0,validation_only,0.21213297560483846,64,True,False,False,False,9de28b7a5a8196649cb1ee408e875b006d75f407812b1861e8bc93e839bfed11,9ce22d597647ddb4189d5825edee5cf4abdefc44e34cc54723e320f67eb44860,COMPLETE
mf,910277,40,validation_only,0.27101929955898335,64,True,False,False,False,51ac9871a252c783c603ca652bb9501bf096c58d6cb88eee0f4d15bed0fc5bb6,646ccda2b55a0f5180524fdb360d5ccc33b87f6e4fe04ab4cd9f321ffc67bf01,COMPLETE
mf,910277,80,validation_only,0.3546195516599758,64,True,False,False,False,58f76bf80b9071d1579423dea90e35bc5f7a1ca973884f7a227c478b44b3724b,596e5567a04c013db0fb07dacd0d3b45e8cfbc4275f844662fbae66b0860282d,COMPLETE
mf,910277,120,validation_only,0.38076923036509835,64,True,False,False,False,d44011459f8fcfd55b9fce1a451a697d330f062954675f20bbe0dfbd4bae5951,94983d37d8e775a13c0c51759a225777420c1a30c3b0313f17fbea45eaba4a6c,COMPLETE
mf,910277,160,validation_only,0.38024948388485624,64,True,False,False,False,3977d9f5ed046584a48dac2059f6c920dccb5a45e5d9fe4ea02d775ebef6f072,1a835999230abca55628ee61f805295b85199051d6f652bc5e70af2a5dc92795,COMPLETE
mf,910277,200,validation_only,0.3840972690772516,64,True,False,False,False,8591ac55faad70fb7389c7344c2eda138cc25bb0cf38df67cb8dba2160b7ecdb,ecfd92a5a9899b2be6c0961b7bebcdd3a3194c6fe2c350f4259846d9cf515886,COMPLETE
mf,910277,240,validation_only,0.38160718104734115,64,True,False,False,False,d7d42bc2b933ea078dac1e1912f2c86e2c88e44b0ef179825f92f28ac465e230,5ad2218e1d6fc3bdbf6517c6f3991769f9d1b3ea36621272832b7c2dfafa1b4a,COMPLETE
mf,910277,280,validation_only,0.3806692884437418,64,True,False,False,False,671171f867c7816b9107a753c839363f012540eb50774e3818f472bdef7cb8e7,4f251425324f9826740b8b5dcbdb6a217054d04c1953caaa9d9734427b00cc84,COMPLETE
mf,910277,320,validation_only,0.38391495214145077,64,True,False,False,False,45d809b464c3a1371c862e960bfa5ca716e483e51f8932b0ecc2f8763ba35967,f9dd99587ac855155c3a0e8fcd8570a0944cb1b19d59e9472c3ecb594a481b68,COMPLETE
mf,910277,360,validation_only,0.3868765184160242,64,True,False,False,False,83e847e00aaac3d51925d0cf08dc960d94eaff558f631c97f2262393c4351ffb,c4217f1fb9e8a4180ccf67c6cd42508162bba08f776c8fb090359871419ce39e,COMPLETE
mf,910277,400,validation_only,0.38208151870845586,64,True,False,False,False,e24aebb5287fdf31ae6a83956d7c83d58316ba17167c89e085898159b8019e67,b1a3809d4e948261c08b524b4fc8881a4f51f2df2068d0bd31032d965627fb30,COMPLETE
mf,910277,440,validation_only,0.38649863100947046,64,True,False,False,False,4ea9260fc83f22662ff28ccdb96db5d3bdc57be96df0b2775e2266ec8ec9b7c1,b9e26bed467a82c6889793dbdfb4128be90233bba9381c284b71817cd91f7570,COMPLETE
mf,910277,480,validation_only,0.3829573677840328,64,True,False,False,False,a723a2e6ecc523f68ee9be565c46669e96de8a33b16ed9140df0f6b3411667f7,09fd7b568e5ea8e7897b1f691eb75ce4c0f56a0d32171efb1493290d8f230b63,COMPLETE
mf,910277,520,validation_only,0.39731652813936186,64,True,False,False,False,a6c24ca63b9d9831b51cd7008a4abb7ff11676b8fc989200c27b26ef9c4eb4e6,ee33f2120e1e6fb66da480c8bce82c583dbb034847febe18688f509cf6be97da,COMPLETE
mf,910277,560,validation_only,0.3899859103799509,64,True,False,False,False,37cdd2429f9a4a30938a17d1b1ef23599a7ba28b2007a55d43be76a0e61d1416,ad4a6eade13555be736743b641849365c1b3d8edb4f529a52eb8fbf13fd02690,COMPLETE
mf,910277,600,validation_only,0.4015874926417859,64,True,False,False,False,f04217247f1bb7e8a6ab9f0c770af7f37ffe6f9fc4cc5eed4f913d56f3907c39,ff9459c7670cebe07597263d9de087eca2eb28027205b9b4595717dcebe1cbbe,COMPLETE
mf,910277,640,validation_only,0.39295548997081037,64,True,False,False,False,674b27772db03f32853ef0f79d2b4e7f7a466b141d25d6c95aa9bd77d35eb450,c4a35631742d139c62ef6a810edb41c5437cffb737f373b6976e52f088db16a9,COMPLETE
mf,910277,680,validation_only,0.39809961991439946,64,True,False,False,False,164e00d5f44034f7edc835e4f7e9ca31330d4ea8097177f5a7347523d2622751,f0062af53b5c6a5c2921486e66727dc7ff1cecb97f34c99f805e6d546fd5c09c,COMPLETE
mf,910277,720,validation_only,0.39279484571300405,64,True,False,False,False,7629be2d5f0829e501fa621d5b768681c6a55b6cd07808f1a49d05afd7b389ca,277aa340ef6ed33cf3563e6da464e362384ecb0c15c11afc2abfda8270c9a53d,COMPLETE
mf,910277,760,validation_only,0.391067123681305,64,True,False,False,False,204bbdaf6a86a3618fae52cdfc279a16db9cf1bbf04ef7726b93d726bd9de3bf,52dc1a732e0a14303578514c2d7e9d5c207cf49980fb5e83a73db33a391c5cd7,COMPLETE
mf,910277,800,validation_only,0.39710762222251894,64,True,False,False,False,03a76c56b1a8468734997095646bb0aec9ec6f8fda51134c8779684244642abd,7d7ff086a78762392d79725d92a190deaaf23fcd10145f6a203db0e81aac6a61,COMPLETE
mf,910277,840,validation_only,0.4073084008149075,64,True,False,False,False,37a53089f139478dbea562eb25745dd343d3339263b4f34c3c66c20cf8e402c6,147228fac124513fcfcd5fe9971dc2575a2f8f927b1296e5495795c88b70bf38,COMPLETE
mf,910277,880,validation_only,0.39856842075243226,64,True,False,False,False,9018eee25ab41ce746b1e81918c02978d6ac4583831fe1867dd580f3ab257ad8,1c0c85be8267e265726d9cbf228a1cb7fd9fcd50bb04d85738df83fc7c056e0a,COMPLETE
mf,910277,920,validation_only,0.3957118343410069,64,True,False,False,False,14419486abdc2755d84bfc619cbf7d91f54ab4c229f41082f8c82262719809f9,8b2b93328e07d152fad04636585cc175398cbb34182531fc08048cf4681fb53c,COMPLETE
mf,910277,960,validation_only,0.4024663812423884,64,True,False,False,False,39b2a7e912b3233cd9f794d041572a938cdcd8177a29a80561273d91604bfb9c,da5963350d2ba72a33ffd4f09f335ffa7650f5ed22af9b307102ef808a4a64c2,COMPLETE
mf,910277,1000,validation_only,0.40766789532720016,64,True,True,False,False,54db9c3316bd90111c7433f312c9127d25af8b431e8dfb130482b1c90fbd6345,5e32e7bf03d224f9035b31b6aa5eea748bb1561f602df5ef34cd4a964a4dd7e5,COMPLETE
nmf,910001,0,validation_only,0.21813107404107335,64,True,False,False,False,c258d1ebcd191235f8e6e573bdfa53482786256519d30ba112c37ebfef666646,e49a8b177ad161a8881bbc61b1876104e9c07bb535804afec20a9c64df16c8e3,COMPLETE
nmf,910001,40,validation_only,0.27095512506617614,64,True,False,False,False,311bd4d5c48693f76c6a7a65dafb0b5b45ba32ad4f479959d048df97192a5899,76c161ced9af3267f9cb5f4c4e9d6d23c88e25f09e7bd63a59128fb150474e6a,COMPLETE
nmf,910001,80,validation_only,0.3693696521208637,64,True,False,False,False,309c0718918793215af2d930da501081422a601e9448a1457b747ad3c7fa715d,d961897eea8c08003d362c742fad09050a7d5dfba66e8ae9e1c407f0accaf206,COMPLETE
nmf,910001,120,validation_only,0.39327049378955964,64,True,False,False,False,ccda980e46232ebf326b50ddf7b8d8a0c221385282d55a8304de6b802e3342a6,61f42e09b60a3a514285da1312d5fb6a59738341993f1507ea7da091cbbfb662,COMPLETE
nmf,910001,160,validation_only,0.395050650415805,64,True,False,False,False,9f4417acea7acd4df7e40feafd0173901d37b71061b217e91795b083f4b87843,a196feffcd330036b0d0ba694f4f709129be01dae0975de5d04a58b50035e931,COMPLETE
nmf,910001,200,validation_only,0.39668411836270645,64,True,False,False,False,d3e6a3107c95204915455beabb784564127848ee62e34df6294574855d202199,1143c58cf94ea08bbb920fdbd47389f1e8b437520e23cfac9bb30183dcf9e1e9,COMPLETE
nmf,910001,240,validation_only,0.4030953238002895,64,True,False,False,False,915da8220d382c2d913358d5e96cc787f2f0517b2391aabdbf14c674405e023e,7e343406e4ca9c037e04cfacff2af5d03a04813122947bf863e67c176f61f5db,COMPLETE
nmf,910001,280,validation_only,0.40707866388066405,64,True,False,False,False,9e34c8f7c77de1737514949f5c22dbaba8a181c5707d5cb95a51358f6d32fc40,e6d5fc2cb959358ca9eb68bd90f6586d4b0fb44764d4748f0fc20e4aa721f1fc,COMPLETE
nmf,910001,320,validation_only,0.4072965603780026,64,True,False,False,False,229cbd46395c3513a6b9384f6910f284ba64c86aac625adae1efb5d409e63104,c24a63b1ef8b212bb93d62ec1df2d8b51ebe32c58d6fa566a4836450258c0e5c,COMPLETE
nmf,910001,360,validation_only,0.4167384099829656,64,True,False,False,False,92bf80dc10000d171601104c45f2408921dcfd921525da29b7bfe3f619e48f34,44502090f4578416b82a89c0206c801ada051ba76d736accaba3c1166cf7b578,COMPLETE
nmf,910001,400,validation_only,0.4121045620326905,64,True,False,False,False,6a5b1d376c931785d6e5e128540c96220f36cacc7929af5e1c1b64b213ab9d4f,b719ea554294ea2dbe91245224b72bf5c7e8ad0fc2915f2a3e59f69356406490,COMPLETE
nmf,910001,440,validation_only,0.4145933717222788,64,True,False,False,False,4e4ca899b22a46e5074f2a0dbcb90462d5c5322ab80fb190ea5bb0ae3c04ae7d,d03376872ad22a67538ffbb169eb3bd4c41e6180f18e89b4a4429327fb95b135,COMPLETE
nmf,910001,480,validation_only,0.4169496082891607,64,True,False,False,False,06f25e705bd4b38d1b049527f3870410a911ab4b80ccfc36d30a5cba33539993,d1aaff25a843833b4302ad7a00793b5d3d92842a207814edd12c116fc3c83405,COMPLETE
nmf,910001,520,validation_only,0.4193924195617117,64,True,False,False,False,91b1cce2c41733612d062e85d213bda6c62f363462501430418414f9c3e5db3e,b6434c2bcaa3b3daf148d2c832c8c2cb0d7f0744d80f859ef21e24cf5969bc35,COMPLETE
nmf,910001,560,validation_only,0.4243158760514766,64,True,False,False,False,5bbc16517c540a266b1ab1a2129d7b71b25b732a159d97598f4945a4492c7128,eba418c72880ef33d4d197527699a3cea4967afa9a558a7223e76722de7fbe84,COMPLETE
nmf,910001,600,validation_only,0.4246229707467024,64,True,False,False,False,8bd750f223bff623d1d68174dffa534e96915bafaceb2b5201da91aec3bca454,cb77ebbbef39bd1532b8ef771b03fa3f637e344c0af766f8bb56ed1b0f84ce9e,COMPLETE
nmf,910001,640,validation_only,0.4192713399929715,64,True,False,False,False,5bcb3c3a8e39937e39b6fc349157a3c142cd0a066e3f094479d937c0e953a164,a557dab609c759f55c89a7c163ac2cde3e68f308ee51183c45e02166408eb1db,COMPLETE
nmf,910001,680,validation_only,0.4281161220991947,64,True,False,False,False,5cb8bed5682b78f983b785c15e3c6e6b85b99684c5a2c26390f98289d525e3f1,a53b89370245765216219e4cc153d566edbb06d159be5b2c179779ad575c96e1,COMPLETE
nmf,910001,720,validation_only,0.4257607273880588,64,True,False,False,False,9ab91585ef85b72d3216847eec325f2c8ace47818a1617b4f801131502b889cc,12796401c67349557df72b799eb45e2bde2c5457b0a042a8031c5fe928c47131,COMPLETE
nmf,910001,760,validation_only,0.4289843299474497,64,True,False,False,False,5af8a501e3a29f3fa721f82556de6fb929524c21f10a9d0da28bda2454681e8a,dab29f7b07504c36c9f5af6a1ff12018455b82dbc354b8ebcbec6e13dec7cd71,COMPLETE
nmf,910001,800,validation_only,0.43547025946736784,64,True,True,True,False,9deaf6d7099e2b29db28bc49f6d69421572b0d480957f1de39873c1e45bb8d17,d03ffe70519c7eff4403a417f6b980bb80f65aaa14fdddd992a9da513800dd48,COMPLETE
nmf,910001,840,validation_only,0.4268347899609193,64,True,False,False,False,bad9843a303c23827c84b8a14f603403bf37ff94b0408e8dac098434a992cc92,be4df478d8acc7f8492b88cbaf70b867212de4c08826a7097e5bd73d0543d7f2,COMPLETE
nmf,910001,880,validation_only,0.42934110163053685,64,True,False,False,False,57d2550b4442870a5d371ef73539b7e7ac7508d6728fd8ea7f46262229fac948,e29d4f609774cc61ca8207e9a82f8dd3af8ea09ad824aeac77b2bcac3f0e5a55,COMPLETE
nmf,910001,920,validation_only,0.42777851756580343,64,True,False,False,False,88a24684e317ea37fec7eb2969e8ee9c94af293f3accf657f41fc0e398dc203b,a0ed860e84b58c928945c022688e7269e73c50c02c5db46eca4dd66ea9ce0445,COMPLETE
nmf,910001,960,validation_only,0.423231887270201,64,True,False,False,False,e0437c8d834a2a50ba1f7bc3da9c5da677e02e084e1fa2118fa5cd12c8bacdba,7290dde96dcc569b8a0959326e3c7c792a9cd897c23e8d193424750f7c5cf746,COMPLETE
nmf,910001,1000,validation_only,0.4313016056736664,64,True,False,False,False,28ca8b22727a692c564af8a82b1227d6eeb82cc9f995b4cf78320d3611bee76b,d3199c95f1ed88a3607cbd761914be606df0fb5a0f1b436d5ec7e3fee31f14ad,COMPLETE
nmf,910019,0,validation_only,0.21054000922420452,64,True,False,False,False,a96add78d21240fc371a3895727206a0b24c8b42c0cb884cda8f12e506aaf88f,180dfbf5d92a9f1eddf94e4279bfc10bd17d0f0ef3667bd9b50ba3f52c39fb5b,COMPLETE
nmf,910019,40,validation_only,0.2734965254128308,64,True,False,False,False,7e728f6452bb5648b5b77c9185389f5a8374943ee40c8aab8151798ce06378ec,08539e6fcb4b40d96e7673d9fd89681c06ffe3a44a1ecf783a39be42c85d5b74,COMPLETE
nmf,910019,80,validation_only,0.3845942569219316,64,True,False,False,False,4fc53e3c488ce81d8f8c2eb56d314a99d9d2dfff4e44033e4f57b556a2b83a54,1ad1cc3b7aae5ff18acaa067849372884d80668753da8d0c81ad6e21e06e2129,COMPLETE
nmf,910019,120,validation_only,0.3782071213081479,64,True,False,False,False,c5c64e9a1d68e05b2c743ef0496074dd732a4179c247be092d1d3d18b4a073e6,0584d5787eec57890049963a6ba0dc820f444d593ef8c5f0d1a9aeea022111b5,COMPLETE
nmf,910019,160,validation_only,0.3874433185934436,64,True,False,False,False,43f9c9a2f33194293c824c4b958f31a300121b2f7047eb902a7cbb1b1dbe6c75,f03ea92f0cc0e130e87c3f804898e6b1a3e5fe0e0a8b8596764964a459ce6fcd,COMPLETE
nmf,910019,200,validation_only,0.38637441965763997,64,True,False,False,False,4d596841e019368850e8c94581c7c960c106df142a85bef73f25e4ff056eab93,9651c9cff5482c4268cc4c5e1eed80cf4e95aba84f50f108f5b74b5af4cc0802,COMPLETE
nmf,910019,240,validation_only,0.3845794192849443,64,True,False,False,False,8eb525dbeb434a462d671a2c957ecde80cc3c7b84d239a7fcfa9f88c03027550,309799271f61846061632c1448863944fc89e0b1334c3881e0275424255e20d5,COMPLETE
nmf,910019,280,validation_only,0.3961403127293013,64,True,False,False,False,f24d667acae52c5091ad0d74edc50a2d02081678bb50bf3f78e0f7c5c9ae5738,8f32ba80d20229d74d4e29cc2e549e0fa51a3d05630f12d81e5779e8abe35eb6,COMPLETE
nmf,910019,320,validation_only,0.400707085748107,64,True,False,False,False,401d99fdbf1c4fcc5ff1a2e1ee17a92952c169a3e7cd189d0cb3fb452db92aab,fb20881db2f48b18fe99636771d5c38aa5efa18505c475dc589315793ac4beb5,COMPLETE
nmf,910019,360,validation_only,0.398295040511946,64,True,False,False,False,1257ca03a3c0f1824d249f44bd8b9c1570f552688f663181b6e639c75ad2f6f8,10554aff4d7bb033ba7f69dd0c61dab72a6beed1d35e21a27ac7ba19057ff65a,COMPLETE
nmf,910019,400,validation_only,0.4014575890233483,64,True,False,False,False,3f9c5fa9b95e5a6102f9d3f78e713d7afd59b6381a2af258d302ca465da999e4,9201e7629b181141c58a6b73b82e775d16742731d27cd332ec5ebfb22113b684,COMPLETE
nmf,910019,440,validation_only,0.39812797948286516,64,True,False,False,False,12ecb70419661766ec8cc176909f1c38e2f1c70563433a004821b19a75083b56,4a33e9ae3af18798a8cd9aef350b69a902bf53e680eaad58709ba4a686057d1e,COMPLETE
nmf,910019,480,validation_only,0.39945009817579125,64,True,False,False,False,8a7233fc51135113f5e35ce383df9b3884f12eada640c409a8e607f1b23c50eb,14e133e153a9d6f2b1420d897032e62e1e9b91026b13eb31174f66da81d61e47,COMPLETE
nmf,910019,520,validation_only,0.4060519923120411,64,True,False,False,False,68a4c3e730d28638a04aba8b79636885277291482f9e70bafca5b6223db959c6,c106ad16994292a9426b0430dfc9ccadb23ff2a56c31f9b8c4c10f80440b9985,COMPLETE
nmf,910019,560,validation_only,0.3991548046898539,64,True,False,False,False,0923a389bfcb14f168a8561ef13c607c79c930d67b9be18be43fae2b01f9dc6e,50fb433d9150fd6c801b0c76a4f7adab720bef5a446f3906b67e08a5a84afc9c,COMPLETE
nmf,910019,600,validation_only,0.4053849509971292,64,True,False,False,False,0cf6804d2792a1edefbb8c4e59ee6f81be0e8c22b03ea2cc48deee9184e7fa1c,da1b903cf59d2c41c16f018d927f8e27f8dc7117b68aeec645654a93fa488207,COMPLETE
nmf,910019,640,validation_only,0.410599658957306,64,True,False,False,False,caa7f74c99ebbcaa5feadfa8a62de41fe1ddca172ecfcecc0265398d72604c33,7ebc276f543f5df66540095a303aaaf1875c5393b291aea060f773630e4b1acc,COMPLETE
nmf,910019,680,validation_only,0.4066702434231664,64,True,False,False,False,2199b2c6651b3bb2b67d5cd36025048bcfb6d9bc4ba0484c57af0a3b69a896ca,d7dd6c2caa559efa31756aaba20928ab6d2b7e02d8bd425683631d3bd6c6160f,COMPLETE
nmf,910019,720,validation_only,0.4130723089609528,64,True,False,False,False,a7be27dafd23d5bfd97b363874f129e527bbf058e6b2b1f917e5b4c8daf855b2,5bac542ae00c88521f5a663f675e0bfe1b672ce4e9b7b76ce8e9a5bb6becf7e1,COMPLETE
nmf,910019,760,validation_only,0.41149451909901086,64,True,False,False,False,d89a12368a5ead569d10c49fed58f8726a16e033990568ff89558f7da591bb8e,fca6a6c8ff409d0ddd239c969d5810b87c8de25e7f3ae360a07869af7a8e0027,COMPLETE
nmf,910019,800,validation_only,0.4128405221819493,64,True,False,False,False,0785ad0baf80130b9fa181cc69be5b31df8a248a93c8fc9349ab0ab3f129badc,2345d415318cff738fcc3e6598530d901b34c2d98988a272b126df083cd30b03,COMPLETE
nmf,910019,840,validation_only,0.4125282777768198,64,True,False,False,False,e5e5de40b6d3b9f9336510b2891e2f51ba5e41a91d83ca80b4f8f1e2420004f0,2062b5d8cef97285db6c019f9bec30e0c367096d1011ac232ac094cdbc3d45a1,COMPLETE
nmf,910019,880,validation_only,0.41707095977875497,64,True,False,False,False,ebf3c007ace65dd2d317e1a070c714f7176f6c2f53716ac6d7ce6b3e975cbd72,fa19b557b09f8b30549ed965906bb3ba4b3b17b1bfa28c3a75edd6f692b227e7,COMPLETE
nmf,910019,920,validation_only,0.41984680950672315,64,True,True,False,False,62f584f2016270a7a57bb36d4b7f4346f2f4c9bce157c85a2ab91fe0270972a5,bee4ca1359fa0b589ee0095995015be5db1ae3c95b71e0a3483809db8edcfbdf,COMPLETE
nmf,910019,960,validation_only,0.4193449545968073,64,True,False,False,False,36fede72561c03ea9022adba1e3c9a634237b469648aa28c89d5861714f33ce0,cf3dcfdaa488f3e40773525d039c8be75942bc3a4bf6e7bff2fcc5457d65830a,COMPLETE
nmf,910019,1000,validation_only,0.4168413993618452,64,True,False,False,False,482630a3326ff1ba3846c0553247d887f30e04199d4f28bcc19435a5a4e7b28b,eb517f1c2f8e39e0ba3838d9a1752e5516b631120e846c053b667efa704d5bf1,COMPLETE
nmf,910033,0,validation_only,0.21718862351113288,64,True,False,False,False,e421bbc5a9e3b3bd0ad82e65d0d5621f762a2f42708e375b254e98ea68fac631,2400e4cc694aa1631237bbb682c8f56f53240597374ee7a9fb64a497a8937200,COMPLETE
nmf,910033,40,validation_only,0.26132108572363033,64,True,False,False,False,fb1069e5fbbb27566ffd2f486a517fb8cf99788f8b603b90f7d1162bc8e78773,4c77cc705ac4f480e6ee1c0a94f2bf76692e53cf9478708fff43d6395ac985c2,COMPLETE
nmf,910033,80,validation_only,0.371109084695867,64,True,False,False,False,62169e8110650dfe4d5959f85a7bed0934f7aa77c55fc6eaa4ce765e8b8e9592,164759ed0d9aa55493db5352ae70b9188319dd176ddeb98c9c8d533f3f1e4137,COMPLETE
nmf,910033,120,validation_only,0.3832703426191002,64,True,False,False,False,2b520284511fd85df3772e492084c4c834911816e584cce8fc53f2df2724b597,344451394b8367f3224ab80c86f307e7ae17526d8e8258f7a87a97877eb47a46,COMPLETE
nmf,910033,160,validation_only,0.3944868845383953,64,True,False,False,False,34912bf19142ea15a8c679b7ed362b5133081a2cb1e91899a97d2276d241b7c7,452392aa60e2830f690f5ed2c1330832efb14a2a6ef0ab378450de05db5dd9f7,COMPLETE
nmf,910033,200,validation_only,0.38447764948200547,64,True,False,False,False,d9d42ad33740509e737ceabff6f3ad729207e2a84c30f7dfcfc326942bd2dd96,ec83d0031e61e03f642c0d5d355ae6ed1c4f3bf924f519fcd2af14a34ea26131,COMPLETE
nmf,910033,240,validation_only,0.39374282203132366,64,True,False,False,False,7eba01b67f5460c67dbc1941dcccf4f746452bf3cb5c9bac3a7c26606f221108,a82227a6a4ee7332cc527b0e50040bf0cc0bd4c4648993f74a9d440a83ff7866,COMPLETE
nmf,910033,280,validation_only,0.39908850624850206,64,True,False,False,False,ba0d647fa8c098b6d23e57fd69ddee952d231b394afa0fc1ec86f0c39b3ff2dd,4ee70d801bcec10720991493b841552d0f3e320570459d051e56938647a00dc6,COMPLETE
nmf,910033,320,validation_only,0.39602792859716285,64,True,False,False,False,674787334d80332f2abe31bd880aa743b99eff2bcaa3620f765c81182bb29582,fcbd6d78c42fb5f21a5e513b91c7976140e150ec9a54505528d8aeb3bad466f6,COMPLETE
nmf,910033,360,validation_only,0.39594861454422225,64,True,False,False,False,e30b282f75ee90fcdaf859125956336deb7c58afa0c5157589400c88d75b9c1a,4c18f8a5ddbf4a5ccd5b7914f1b67634a3049ceecb2aa04a253d656c5cca16d4,COMPLETE
nmf,910033,400,validation_only,0.41105553855052857,64,True,False,False,False,9de244da8253d28d10317971544c3b5fe04a6eb529a07443a8e380845d7e0d8c,96eb4a407165ea29c30c29db2658805a29eebb60576a75f1efd6e114ab5404f6,COMPLETE
nmf,910033,440,validation_only,0.4174990765979734,64,True,False,False,False,ab2ec2d22b676f6699fbe7fe5a3321061a5bcee65d2b93b35d79eb8b3924d383,014d1c5df934e6bf925674a28839ce188ba63c330bc7d3ffe5710b2d4f392147,COMPLETE
nmf,910033,480,validation_only,0.40994623177164813,64,True,False,False,False,04ac4d5f969e0a0dcf7f68832c11aa58024db9071920a548eeab9c752bd8a2f0,2ac9b22556821ea9f18d5741874dc96a04136b986781283d95d7227c6bdcfdb1,COMPLETE
nmf,910033,520,validation_only,0.41268808798148965,64,True,False,False,False,5408c997b59cadd3e22151d98c70457243675dd75035eb3a30ad70bd9b1e00cd,375821c76a4131304ea1b2a813a06a6cba85a27ba250d3f8410e54c264f927bc,COMPLETE
nmf,910033,560,validation_only,0.4094931711449581,64,True,False,False,False,735617a80259e3b1c09131897d71e6f62033a7d64d6d82181d1e76abf05fa4a0,bcd1f56c5db00d4a09e626b76f1f902fd7a08435b6ee22779efab348c451f103,COMPLETE
nmf,910033,600,validation_only,0.41225238402782277,64,True,False,False,False,ca44a14e1d92a8698f8adee168e63399df7c852f3a79838be3e01485940e0ded,45ef2f54f4b0c5c06f570d2c50f11869b8ffdc843a77d08bc1123c7a99955cbe,COMPLETE
nmf,910033,640,validation_only,0.4095551901601203,64,True,False,False,False,9a8f5654136f88229872a4b6fc4198db92af87d292d9eee7de32b53c210aaa31,7f86151f68c71c5d10e89b01d832e6d4f5e30b08ef4b257588c9f7fda086bcdc,COMPLETE
nmf,910033,680,validation_only,0.4165775396555851,64,True,False,False,False,c0f34e2eb786e1f639858a556ee5677ffe815e342fffa6e9ff1fda946f6be8af,6afd42dd06c265c412e52b4b6c7cb1d53b98dcb3c508070202b67d567c4112e4,COMPLETE
nmf,910033,720,validation_only,0.41525551582188464,64,True,False,False,False,50507093389cbf152613561b8e5ec21ed841d747c10687fe0b5cc36f97a03b93,6adb2617a4866069f5f0c5519d68d8110f23691032d6130e361942c3615b6118,COMPLETE
nmf,910033,760,validation_only,0.4234489962796151,64,True,False,False,False,28453edfe17691d28d5881060f765dcf3e06a02e7c7b890d11208b6d2c7e3ef5,ad1cc836d33e0fb2f20dfee3d1fdc4e88f6f19758c6811f43e7b81f7af6ee0c7,COMPLETE
nmf,910033,800,validation_only,0.4250113411056865,64,True,True,False,False,2958d1a09526cbfdf02a13fbc6539c07aa7b3cc4fe487c8eac8f5b22bf92d882,79fcb6560507e69b8e1087ed7caa1803e7feb74fd6670c7ad69bbe254495e6ff,COMPLETE
nmf,910033,840,validation_only,0.41890433357412254,64,True,False,False,False,6047d0442e56f4a829157a03d8b861f43aae5d29996340833b8cec8cc58f2caa,42738bd51b248736fbc108ceba4c931f6f4a2288c36c42b75a581411a8bfd51f,COMPLETE
nmf,910033,880,validation_only,0.4161033942616899,64,True,False,False,False,e19a11c5c3bce7bd3a5fc78694aaced9162464bac675796ffe5f8d7ceae1049f,83667d4f0b991fa84e8cbe5c718a7bcd80892b48d31f1663dec56cefc84ff8a9,COMPLETE
nmf,910033,920,validation_only,0.4233539621859951,64,True,False,False,False,63f5edd3b48cc19fe98145c5982254e2bbea5bbbca0380f5af20d0f91de7704b,e440ca667f1aac3cd5c326e16bb8155bc14be26aba6d1b47475c9f8b401ab5c7,COMPLETE
nmf,910033,960,validation_only,0.4214000686608168,64,True,False,False,False,493594d41319efdb985e8dde5e454b256a7c3750f453db7ab2f4e5140632e679,d3b6d2bdaa8cc6a3b97fb0e5f78b0c9c8bc8e856061d948da6109724f463dea4,COMPLETE
nmf,910033,1000,validation_only,0.4224099468909104,64,True,False,False,False,8dcb1cd94ee5502dcde1bf03651fc09dbac798174d7dde59ffe883cd41544c6d,4b8b0360d5dbac69c85b643384b3f95fd0ad37941795ef3b774e9800bec28f5a,COMPLETE
