profile_id,curve_axis,axis_value,bank_fault_mode,seed,logical_error_rate,prediction_disagreement_vs_float,maximum_bank_age_windows,fault_events,adc_bits,lut_address_bits,llr_word_bits,threshold_word_bits,state_bits,update_period_windows,total_dual_bank_storage_bits,replay_window_bits,update_payload_bits,mean_update_payload_bits_per_window,target_hardware_measured,synthesis_measured
axis_llr_fractional_bits_8,llr_fractional_bits,8.0,none,401,0.025130208333333334,0.000390625,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_threshold_fractional_bits_1,threshold_fractional_bits,1.0,none,101,0.028385416666666666,0.0006510416666666666,1,0,10,8,12,2,12,1,6196,2560,3098,3098.0,False,False
axis_threshold_fractional_bits_1,threshold_fractional_bits,1.0,none,211,0.028515625,0.0010416666666666667,1,0,10,8,12,2,12,1,6196,2560,3098,3098.0,False,False
axis_threshold_fractional_bits_1,threshold_fractional_bits,1.0,none,307,0.028385416666666666,0.001171875,1,0,10,8,12,2,12,1,6196,2560,3098,3098.0,False,False
axis_threshold_fractional_bits_1,threshold_fractional_bits,1.0,none,401,0.025651041666666666,0.001171875,1,0,10,8,12,2,12,1,6196,2560,3098,3098.0,False,False
axis_threshold_fractional_bits_2,threshold_fractional_bits,2.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,3,12,1,6198,2560,3099,3099.0,False,False
axis_threshold_fractional_bits_2,threshold_fractional_bits,2.0,none,211,0.028645833333333332,0.00013020833333333333,1,0,10,8,12,3,12,1,6198,2560,3099,3099.0,False,False
axis_threshold_fractional_bits_2,threshold_fractional_bits,2.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,3,12,1,6198,2560,3099,3099.0,False,False
axis_threshold_fractional_bits_2,threshold_fractional_bits,2.0,none,401,0.025130208333333334,0.000390625,1,0,10,8,12,3,12,1,6198,2560,3099,3099.0,False,False
axis_threshold_fractional_bits_3,threshold_fractional_bits,3.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,4,12,1,6200,2560,3100,3100.0,False,False
axis_threshold_fractional_bits_3,threshold_fractional_bits,3.0,none,211,0.028645833333333332,0.00013020833333333333,1,0,10,8,12,4,12,1,6200,2560,3100,3100.0,False,False
axis_threshold_fractional_bits_3,threshold_fractional_bits,3.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,4,12,1,6200,2560,3100,3100.0,False,False
axis_threshold_fractional_bits_3,threshold_fractional_bits,3.0,none,401,0.025130208333333334,0.000390625,1,0,10,8,12,4,12,1,6200,2560,3100,3100.0,False,False
axis_threshold_fractional_bits_5,threshold_fractional_bits,5.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,6,12,1,6204,2560,3102,3102.0,False,False
axis_threshold_fractional_bits_5,threshold_fractional_bits,5.0,none,211,0.028645833333333332,0.00013020833333333333,1,0,10,8,12,6,12,1,6204,2560,3102,3102.0,False,False
axis_threshold_fractional_bits_5,threshold_fractional_bits,5.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,6,12,1,6204,2560,3102,3102.0,False,False
axis_threshold_fractional_bits_5,threshold_fractional_bits,5.0,none,401,0.025130208333333334,0.000390625,1,0,10,8,12,6,12,1,6204,2560,3102,3102.0,False,False
axis_threshold_fractional_bits_7,threshold_fractional_bits,7.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,8,12,1,6208,2560,3104,3104.0,False,False
axis_threshold_fractional_bits_7,threshold_fractional_bits,7.0,none,211,0.028515625,0.00026041666666666666,1,0,10,8,12,8,12,1,6208,2560,3104,3104.0,False,False
axis_threshold_fractional_bits_7,threshold_fractional_bits,7.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,8,12,1,6208,2560,3104,3104.0,False,False
axis_threshold_fractional_bits_7,threshold_fractional_bits,7.0,none,401,0.025130208333333334,0.000390625,1,0,10,8,12,8,12,1,6208,2560,3104,3104.0,False,False
axis_threshold_fractional_bits_9,threshold_fractional_bits,9.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_threshold_fractional_bits_9,threshold_fractional_bits,9.0,none,211,0.028515625,0.00026041666666666666,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_threshold_fractional_bits_9,threshold_fractional_bits,9.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_threshold_fractional_bits_9,threshold_fractional_bits,9.0,none,401,0.025130208333333334,0.000390625,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_state_bits_3,state_bits,3.0,none,101,0.029817708333333335,0.0020833333333333333,1,0,10,8,12,10,3,1,6176,2560,3088,3088.0,False,False
axis_state_bits_3,state_bits,3.0,none,211,0.027994791666666668,0.0018229166666666667,1,0,10,8,12,10,3,1,6176,2560,3088,3088.0,False,False
axis_state_bits_3,state_bits,3.0,none,307,0.02890625,0.0022135416666666666,1,0,10,8,12,10,3,1,6176,2560,3088,3088.0,False,False
axis_state_bits_3,state_bits,3.0,none,401,0.027213541666666667,0.0032552083333333335,1,0,10,8,12,10,3,1,6176,2560,3088,3088.0,False,False
axis_state_bits_4,state_bits,4.0,none,101,0.024739583333333332,0.003515625,1,0,10,8,12,10,4,1,6180,2560,3090,3090.0,False,False
axis_state_bits_4,state_bits,4.0,none,211,0.030078125,0.00234375,1,0,10,8,12,10,4,1,6180,2560,3090,3090.0,False,False
axis_state_bits_4,state_bits,4.0,none,307,0.02578125,0.002734375,1,0,10,8,12,10,4,1,6180,2560,3090,3090.0,False,False
axis_state_bits_4,state_bits,4.0,none,401,0.025130208333333334,0.0014322916666666666,1,0,10,8,12,10,4,1,6180,2560,3090,3090.0,False,False
axis_state_bits_6,state_bits,6.0,none,101,0.027473958333333333,0.0005208333333333333,1,0,10,8,12,10,6,1,6188,2560,3094,3094.0,False,False
axis_state_bits_6,state_bits,6.0,none,211,0.028515625,0.0005208333333333333,1,0,10,8,12,10,6,1,6188,2560,3094,3094.0,False,False
axis_state_bits_6,state_bits,6.0,none,307,0.027473958333333333,0.00026041666666666666,1,0,10,8,12,10,6,1,6188,2560,3094,3094.0,False,False
axis_state_bits_6,state_bits,6.0,none,401,0.025130208333333334,0.00013020833333333333,1,0,10,8,12,10,6,1,6188,2560,3094,3094.0,False,False
axis_state_bits_8,state_bits,8.0,none,101,0.027473958333333333,0.0005208333333333333,1,0,10,8,12,10,8,1,6196,2560,3098,3098.0,False,False
axis_state_bits_8,state_bits,8.0,none,211,0.028385416666666666,0.00013020833333333333,1,0,10,8,12,10,8,1,6196,2560,3098,3098.0,False,False
axis_state_bits_8,state_bits,8.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,8,1,6196,2560,3098,3098.0,False,False
axis_state_bits_8,state_bits,8.0,none,401,0.024869791666666665,0.00013020833333333333,1,0,10,8,12,10,8,1,6196,2560,3098,3098.0,False,False
axis_state_bits_10,state_bits,10.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,10,1,6204,2560,3102,3102.0,False,False
axis_state_bits_10,state_bits,10.0,none,211,0.028515625,0.00026041666666666666,1,0,10,8,12,10,10,1,6204,2560,3102,3102.0,False,False
axis_state_bits_10,state_bits,10.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,10,1,6204,2560,3102,3102.0,False,False
axis_state_bits_10,state_bits,10.0,none,401,0.025130208333333334,0.000390625,1,0,10,8,12,10,10,1,6204,2560,3102,3102.0,False,False
axis_state_bits_12,state_bits,12.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_state_bits_12,state_bits,12.0,none,211,0.028515625,0.00026041666666666666,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_state_bits_12,state_bits,12.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_state_bits_12,state_bits,12.0,none,401,0.025130208333333334,0.000390625,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_update_period_windows_1,update_period_windows,1.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_update_period_windows_1,update_period_windows,1.0,none,211,0.028515625,0.00026041666666666666,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_update_period_windows_1,update_period_windows,1.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_update_period_windows_1,update_period_windows,1.0,none,401,0.025130208333333334,0.000390625,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_update_period_windows_2,update_period_windows,2.0,none,101,0.045703125,0.019791666666666666,2,0,10,8,12,10,12,2,6212,2560,3106,1553.0,False,False
